AUTHOR IDENTIFIERS: (B-2453-2012)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Stacking-dependent band gap and quantum transport in trilayer graphene","Bao, W.; Jing, L.; Velasco, J., Jr.; Lee, Y.; Liu, G.; Tran, D.; Standley, B.; Aykol, M.; Cronin, S. B.; Smirnov, D.; Koshino, M.; McCann, E.; Bockrath, M.; Lau, C. N.","","","","NATURE PHYSICS","DEC 2011","2011","7","12","","","","948","952","","10.1038/NPHYS2103","","","261","29.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","44","52","35","25","21","39","31","11"
"Potassium Ion Batteries with Graphitic Materials","Luo, Wei; Wan, Jiayu; Ozdemir, Burak; Bao, Wenzhong; Chen, Yanan; Dai, Jiaqi; Lin, Hao; Xu, Yue; Gu, Feng; Barone, Veronica; Hu, Liangbing","","","","NANO LETTERS","NOV 2015","2015","15","11","","","","7671","7677","","10.1021/acs.nanolett.5b03667","","","243","48.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","61","91","68"
"Graphene-Based Atomic-Scale Switches","Standley, Brian; Bao, Wenzhong; Zhang, Hang; Bruck, Jehoshua; Lau, Chun Ning; Bockrath, Marc","","","","NANO LETTERS","OCT 2008","2008","8","10","","","","3345","3349","","10.1021/nl801774a","","","238","19.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","30","29","31","18","31","19","19","21","13","10"
"Transport spectroscopy of symmetry-broken insulating states in bilayer graphene","Velasco, J., Jr.; Jing, L.; Bao, W.; Lee, Y.; Kratz, P.; Aji, V.; Bockrath, M.; Lau, C. N.; Varma, C.; Stillwell, R.; Smirnov, D.; Zhang, Fan; Jung, J.; MacDonald, A. H.","","","","NATURE NANOTECHNOLOGY","MAR 2012","2012","7","3","","","","156","160","","10.1038/NNANO.2011.251","","","198","24.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","41","38","24","16","21","9","7"
"Thickness-Dependent Thermal Conductivity of Encased Graphene and Ultrathin Graphite","Jang, Wanyoung; Chen, Zhen; Bao, Wenzhong; Lau, Chun Ning; Dames, Chris","","","","NANO LETTERS","OCT 2010","2010","10","10","","","","3909","3913","","10.1021/nl101613u","","","193","19.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","23","23","27","22","27","22","24","11"
"Thermal contact resistance between graphene and silicon dioxide","Chen, Z.; Jang, W.; Bao, W.; Lau, C. N.; Dames, C.","","","","APPLIED PHYSICS LETTERS","OCT 19 2009","2009","95","16","","","","","","161910","10.1063/1.3245315","","","192","17.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","20","21","21","18","19","17","28","23","12"
"Electronic doping and scattering by transition metals on graphene","Pi, K.; McCreary, K. M.; Bao, W.; Han, Wei; Chiang, Y. F.; Li, Yan; Tsai, S. -W.; Lau, C. N.; Kawakami, R. K.","","","","PHYSICAL REVIEW B","AUG 2009","2009","80","7","","","","","","075406","10.1103/PhysRevB.80.075406","","","191","17.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","16","21","21","21","28","23","24","14","9"
"Spatially resolved spectroscopy of monolayer graphene on SiO2","Deshpande, A.; Bao, W.; Miao, F.; Lau, C. N.; LeRoy, B. J.","","","","PHYSICAL REVIEW B","MAY 2009","2009","79","20","","","","","","205411","10.1103/PhysRevB.79.205411","","","187","17.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","22","30","24","18","18","18","19","11","8","5"
"The effect of substrates on the Raman spectrum of graphene: Graphene-on-sapphire and graphene-on-glass","Calizo, Irene; Bao, Wenzhong; Miao, Feng; Lau, Chun Ning; Balandin, Alexander A.","","","","APPLIED PHYSICS LETTERS","NOV 12 2007","2007","91","20","","","","","","201904","10.1063/1.2805024","","","154","11.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","19","20","18","27","14","11","9","4","10","4","8"
"Variable temperature Raman microscopy as a nanometrology tool for graphene layers and graphene-based devices","Calizo, I.; Miao, F.; Bao, W.; Lau, C. N.; Balandin, A. A.","","","","APPLIED PHYSICS LETTERS","AUG 13 2007","2007","91","7","","","","","","071913","10.1063/1.2771379","","","135","10.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","12","23","20","20","6","11","6","4","7","9","6"
"Wrinkling Hierarchy in Constrained Thin Sheets from Suspended Graphene to Curtains","Vandeparre, Hugues; Pineirua, Miguel; Brau, Fabian; Roman, Benoit; Bico, Jose; Gay, Cyprien; Bao, Wenzhong; Lau, Chun Ning; Reis, Pedro M.; Damman, Pascal","","","","PHYSICAL REVIEW LETTERS","JUN 2 2011","2011","106","22","","","","","","224301","10.1103/PhysRevLett.106.224301","","","114","12.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","13","21","14","14","19","12","9"
"Fabrication of graphene p-n-p junctions with contactless top gates","Liu, Gang; Velasco, Jairo, Jr.; Bao, Wenzhong; Lau, Chun Ning","","","","APPLIED PHYSICS LETTERS","MAY 19 2008","2008","92","20","","","","","","203103","10.1063/1.2928234","","","104","8.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","16","12","15","11","14","3","7","4","5","2"
"Aryl Functionalization as a Route to Band Gap Engineering in Single Layer Graphene Devices","Zhang, Hang; Bekyarova, Elena; Huang, Jhao-Wun; Zhao, Zeng; Bao, Wenzhong; Wang, Fenglin; Haddon, Robert C.; Lau, Chun Ning","","","","NANO LETTERS","OCT 2011","2011","11","10","","","","4047","4051","","10.1021/nl200803q","","","100","11.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","23","20","17","10","10","5","4"
"Electrical detection of spin precession in single layer graphene spin valves with transparent contacts","Han, Wei; Pi, K.; Bao, W.; McCreary, K. M.; Li, Yan; Wang, W. H.; Lau, C. N.; Kawakami, R. K.","","","","APPLIED PHYSICS LETTERS","JUN 1 2009","2009","94","22","","","","","","222109","10.1063/1.3147203","","","98","8.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","12","17","16","7","11","10","8","7","0"
"Electron-Hole Asymmetry of Spin Injection and Transport in Single-Layer Graphene","Han, Wei; Wang, W. H.; Pi, K.; McCreary, K. M.; Bao, W.; Li, Yan; Miao, F.; Lau, C. N.; Kawakami, R. K.","","","","PHYSICAL REVIEW LETTERS","APR 3 2009","2009","102","13","","","","","","137205","10.1103/PhysRevLett.102.137205","","","96","8.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","12","12","15","19","10","5","2","5","5","3"
"Effect of cluster formation on graphene mobility","McCreary, K. M.; Pi, K.; Swartz, A. G.; Han, Wei; Bao, W.; Lau, C. N.; Guinea, F.; Katsnelson, M. I.; Kawakami, R. K.","","","","PHYSICAL REVIEW B","MAR 2010","2010","81","11","","","","","","115453","10.1103/PhysRevB.81.115453","","","92","9.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","14","10","10","9","7","12","6","5"
"Approaching the limits of transparency and conductivity in graphitic materials through lithium intercalation","Bao, Wenzhong; Wan, Jiayu; Han, Xiaogang; Cai, Xinghan; Zhu, Hongli; Kim, Dohun; Ma, Dakang; Xu, Yunlu; Munday, Jeremy N.; Drew, H. Dennis; Fuhrer, Michael S.; Hu, Liangbing","","","","NATURE COMMUNICATIONS","JUL 2014","2014","5","","","","","","","4224","10.1038/ncomms5224","","","87","14.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","24","26","16","6"
"Raman Spectroscopy of Ripple Formation in Suspended Graphene","Chen, Chun-Chung; Bao, Wenzhong; Theiss, Jesse; Dames, Chris; Lau, Chun Ning; Cronin, Stephen B.","","","","NANO LETTERS","DEC 2009","2009","9","12","","","","4172","4176","","10.1021/nl9023935","","","86","7.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","13","3","15","11","9","2","4","5"
"Raman nanometrology of graphene: Temperature and substrate effects","Calizo, Irene; Ghosh, Suchismita; Bao, Wenzhong; Miao, Feng; Lau, Chun Ning; Balandin, Alexander A.","","","","SOLID STATE COMMUNICATIONS","JUL 2009","2009","149","27-28","","","SI","1132","1135","","10.1016/j.ssc.2009.01.036","Graphene Week 2008 International Conference","2008","82","7.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","10","15","8","17","7","3","5","3","5"
"Evidence for a spontaneous gapped state in ultraclean bilayer graphene","Bao, Wenzhong; Velasco, Jairo, Jr.; Zhang, Fan; Jing, Lei; Standley, Brian; Smirnov, Dmitry; Bockrath, Marc; MacDonald, Allan H.; Lau, Chun Ning","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","JUL 3 2012","2012","109","27","","","","10802","10805","","10.1073/pnas.1205978109","","","81","10.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","19","17","11","7","8","5","2"
"Tuning two-dimensional nanomaterials by intercalation: materials, properties and applications","Wan, Jiayu; Lacey, Steven D.; Dai, Jiaqi; Bao, Wenzhong; Fuhrer, Michael S.; Hu, Liangbing","","","","CHEMICAL SOCIETY REVIEWS","DEC 21 2016","2016","45","24","","","","6742","6765","","10.1039/c5cs00758e","","","76","19.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","36","19"
