IDENTIFICADORES DE AUTOR: (J-1325-2014)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"High-performance flat-panel solar thermoelectric generators with high thermal concentration","Kraemer, Daniel; Poudel, Bed; Feng, Hsien-Ping; Caylor, J. Christopher; Yu, Bo; Yan, Xiao; Ma, Yi; Wang, Xiaowei; Wang, Dezhi; Muto, Andrew; McEnaney, Kenneth; Chiesa, Matteo; Ren, Zhifeng; Chen, Gang","","","","NATURE MATERIALS","JUL 2011","2011","10","7","","","","532","538","","10.1038/NMAT3013","","","530","58.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","43","53","65","80","96","63","75","47","0"
"Enhancement of Thermoelectric Figure-of-Merit by a Bulk Nanostructuring Approach","Lan, Yucheng; Minnich, Austin Jerome; Chen, Gang; Ren, Zhifeng","","","","ADVANCED FUNCTIONAL MATERIALS","FEB 8 2010","2010","20","3","","","","357","376","","10.1002/adfm.200901512","","","518","51.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","33","61","50","66","62","63","71","66","33","0"
"Surface Phonon Polaritons Mediated Energy Transfer between Nanoscale Gaps","Shen, Sheng; Narayanaswamy, Arvind; Chen, Gang","","","","NANO LETTERS","AUG 2009","2009","9","8","","","","2909","2913","","10.1021/nl901208v","","","452","41.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","21","36","47","43","49","53","43","65","57","34","0"
"Solar steam generation by heat localization","Ghasemi, Hadi; Ni, George; Marconnet, Amy Marie; Loomis, James; Yerci, Selcuk; Miljkovic, Nenad; Chen, Gang","","","","NATURE COMMUNICATIONS","JUL 2014","2014","5","","","","","","","4449","10.1038/ncomms5449","","","414","69.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","33","88","139","144","0"
"Enhanced thermoelectric figure of merit in nanostructured n-type silicon germanium bulk alloy","Wang, X. W.; Lee, H.; Lan, Y. C.; Zhu, G. H.; Joshi, G.; Wang, D. Z.; Yang, J.; Muto, A. J.; Tang, M. Y.; Klatsky, J.; Song, S.; Dresselhaus, M. S.; Chen, G.; Ren, Z. F.","","","","APPLIED PHYSICS LETTERS","NOV 10 2008","2008","93","19","","","","","","193121","10.1063/1.3027060","","","408","34.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","23","22","35","34","46","43","52","65","47","29","0"
"Heat transport in silicon from first-principles calculations","Esfarjani, Keivan; Chen, Gang; Stokes, Harold T.","","","","PHYSICAL REVIEW B","AUG 23 2011","2011","84","8","","","","","","085204","10.1103/PhysRevB.84.085204","","","397","44.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","26","34","51","67","61","55","64","35","0"
"Enhanced thermoelectric figure-of-merit in p-type nanostructured bismuth antimony tellurium alloys made from elemental chunks","Ma, Yi; Hao, Qing; Poudel, Bed; Lan, Yucheng; Yu, Bo; Wang, Dezhi; Chen, Gang; Ren, Zhifeng","","","","NANO LETTERS","AUG 2008","2008","8","8","","","","2580","2584","","10.1021/nl8009928","","","385","32.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","14","37","30","43","34","47","40","37","44","33","24","0"
"Recent advances in thermoelectric nanocomposites","Liu, Weishu; Yan, Xiao; Chen, Gang; Ren, Zhifeng","","","","NANO ENERGY","JAN 2012","2012","1","1","","","","42","56","","10.1016/j.nanoen.2011.10.001","","","373","46.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","36","40","56","72","63","51","38","0"
"Size effects on the hydrogen storage properties of nanostructured metal hydrides: A review","Berube, Vincent; Radtke, Gregg; Dresselhaus, Mildred; Chen, Gang","","","","INTERNATIONAL JOURNAL OF ENERGY RESEARCH","MAY 2007","2007","31","6-7","","","","637","663","","10.1002/er.1284","","","366","28.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","19","31","28","33","29","27","33","28","31","36","43","24","0"
"Ballistic-diffusive heat-conduction equations","Chen, G","","","","PHYSICAL REVIEW LETTERS","MAR 12 2001","2001","86","11","","","","2297","2300","","10.1103/PhysRevLett.86.2297","","","365","19.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","14","19","21","12","20","27","22","21","26","16","31","20","34","24","28","21","0"
"Polyethylene nanofibres with very high thermal conductivities","Shen, Sheng; Henry, Asegun; Tong, Jonathan; Zheng, Ruiting; Chen, Gang","","","","NATURE NANOTECHNOLOGY","APR 2010","2010","5","4","","","","251","255","","10.1038/nnano.2010.27","","","351","35.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","27","32","39","44","40","57","59","43","0"
"Experimental Studies on Anisotropic Thermoelectric Properties and Structures of n-Type Bi2Te2.7Se0.3","Yan, Xiao; Poudel, Bed; Ma, Yi; Liu, W. S.; Joshi, G.; Wang, Hui; Lan, Yucheng; Wang, Dezhi; Chen, Gang; Ren, Z. F.","","","","NANO LETTERS","SEP 2010","2010","10","9","","","","3373","3378","","10.1021/nl101156v","","","346","34.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","35","36","35","48","41","49","58","31","0"
"Molecular dynamics simulation of thermal conductivity of silicon nanowires","Volz, SG; Chen, G","","","","APPLIED PHYSICS LETTERS","OCT 4 1999","1999","75","14","","","","2056","2058","","10.1063/1.124914","","","341","16.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","7","13","14","19","15","16","18","24","30","20","21","26","18","22","19","18","19","9","0"
"Pulse accumulation, radial heat conduction, and anisotropic thermal conductivity in pump-probe transient thermoreflectance","Schmidt, Aaron J.; Chen, Xiaoyuan; Chen, Gang","","","","REVIEW OF SCIENTIFIC INSTRUMENTS","NOV 2008","2008","79","11","","","","","","114902","10.1063/1.3006335","","","313","26.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","19","21","26","21","22","40","34","51","51","20","0"
"Nanostructured Bulk Silicon as an Effective Thermoelectric Material","Bux, Sabah K.; Blair, Richard G.; Gogna, Pawan K.; Lee, Hohyun; Chen, Gang; Dresselhaus, Mildred S.; Kaner, Richard B.; Fleurial, Jean-Pierre","","","","ADVANCED FUNCTIONAL MATERIALS","AUG 10 2009","2009","19","15","","","","2445","2452","","10.1002/adfm.200900250","","","308","28.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","22","29","25","34","34","39","38","47","29","0"
"Spectral phonon transport properties of silicon based on molecular dynamics Simulations and lattice dynamics","Henry, Asegun S.; Chen, Gang","","","","JOURNAL OF COMPUTATIONAL AND THEORETICAL NANOSCIENCE","FEB 2008","2008","5","2","","","","141","152","","10.1166/jctn.2008.2454","","","290","24.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","20","19","32","29","40","36","32","30","22","17","0"
"Data reduction in 3 omega method for thin-film thermal conductivity determination","Borca-Tasciuc, T; Kumar, AR; Chen, G","","","","REVIEW OF SCIENTIFIC INSTRUMENTS","APR 2001","2001","72","4","","","","2139","2147","","10.1063/1.1353189","","","287","15.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","8","5","6","12","15","9","6","19","20","21","28","23","21","25","29","19","9","0"
"Optical Absorption Enhancement in Silicon Nanohole Arrays for Solar Photovoltaics","Han, Sang Eon; Chen, Gang","","","","NANO LETTERS","MAR 2010","2010","10","3","","","","1012","1015","","10.1021/nl904187m","","","281","28.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","39","43","45","41","37","25","21","10","0"
"Thermal Conductivity Spectroscopy Technique to Measure Phonon Mean Free Paths","Minnich, A. J.; Johnson, J. A.; Schmidt, A. J.; Esfarjani, K.; Dresselhaus, M. S.; Nelson, K. A.; Chen, G.","","","","PHYSICAL REVIEW LETTERS","AUG 25 2011","2011","107","9","","","","","","095901","10.1103/PhysRevLett.107.095901","","","276","30.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","20","29","28","48","59","40","24","25","0"
"Thermoelectric Property Studies on Cu-Doped n-type CuxBi2Te2.7Se0.3 Nanocomposites","Liu, Wei-Shu; Zhang, Qinyong; Lan, Yucheng; Chen, Shuo; Yan, Xiao; Zhang, Qian; Wang, Hui; Wang, Dezhi; Chen, Gang; Ren, Zhifeng","","","","ADVANCED ENERGY MATERIALS","JUL 2011","2011","1","4","","","","577","587","","10.1002/aenm.201100149","","","274","30.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","23","31","35","41","52","50","30","0"
