PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Trauzettel, Bjoern; Bulaev, Denis V.; Loss, Daniel; Burkard, Guido								Spin qubits in graphene quantum dots								NATURE PHYSICS				3	3			192	196		10.1038/nphys544			MAR 2007	2007										692							WOS:000244558400019		
J	Mukherjee, Shaunak; Libisch, Florian; Large, Nicolas; Neumann, Oara; Brown, Lisa V.; Cheng, Jin; Lassiter, J. Britt; Carter, Emily A.; Nordlander, Peter; Halas, Naomi J.								Hot Electrons Do the Impossible: Plasmon-Induced Dissociation of H-2 on Au								NANO LETTERS				13	1			240	247		10.1021/nl303940z			JAN 2013	2013										688							WOS:000313142300041		
J	Fabian, Jaroslav; Matos-Abiague, Alex; Ertler, Christian; Stano, Peter; Zutic, Igor								Semiconductor spintronics								ACTA PHYSICA SLOVACA				57	4-5			565	907		10.2478/v10155-010-0086-8			AUG-OCT 2007	2007										685							WOS:000249789600001		
J	Tame, M. S.; McEnery, K. R.; Oezdemir, S. K.; Lee, J.; Maier, S. A.; Kim, M. S.								Quantum plasmonics								NATURE PHYSICS				9	6			329	340		10.1038/NPHYS2615			JUN 2013	2013										676							WOS:000319809900011		
J	Xiang, Ze-Liang; Ashhab, Sahel; You, J. Q.; Nori, Franco								Hybrid quantum circuits: Superconducting circuits interacting with other quantum systems								REVIEWS OF MODERN PHYSICS				85	2			623	653		10.1103/RevModPhys.85.623			APR 9 2013	2013										633							WOS:000317462100001		
J	Low, Tony; Avouris, Phaedon								Graphene Plasmonics for Terahertz to Mid-Infrared Applications								ACS NANO				8	2			1086	1101		10.1021/nn406627u			FEB 2014	2014										597							WOS:000332059200003		
J	Yu, Woo Jong; Liu, Yuan; Zhou, Hailong; Yin, Anxiang; Li, Zheng; Huang, Yu; Duan, Xiangfeng								Highly efficient gate-tunable photocurrent generation in vertical heterostructures of layered materials								NATURE NANOTECHNOLOGY				8	12			952	958		10.1038/NNANO.2013.219			DEC 2013	2013										574							WOS:000327943400025		
J	Press, David; Ladd, Thaddeus D.; Zhang, Bingyang; Yamamoto, Yoshihisa								Complete quantum control of a single quantum dot spin using ultrafast optical pulses								NATURE				456	7219			218	221		10.1038/nature07530			NOV 13 2008	2008										571							WOS:000261039300035		
J	Garcia de Abajo, F. Javier								Graphene Plasmonics: Challenges and Opportunities								ACS PHOTONICS				1	3			135	152		10.1021/ph400147y			MAR 2014	2014										561							WOS:000335802900001		
J	Vicarelli, L.; Vitiello, M. S.; Coquillat, D.; Lombardo, A.; Ferrari, A. C.; Knap, W.; Polini, M.; Pellegrini, V.; Tredicucci, A.								Graphene field-effect transistors as room-temperature terahertz detectors								NATURE MATERIALS				11	10			865	871		10.1038/NMAT3417			OCT 2012	2012										528							WOS:000309507400020		
J	Yan, Hugen; Low, Tony; Zhu, Wenjuan; Wu, Yanqing; Freitag, Marcus; Li, Xuesong; Guinea, Francisco; Avouris, Phaedon; Xia, Fengnian								Damping pathways of mid-infrared plasmons in graphene nanostructures								NATURE PHOTONICS				7	5			394	399		10.1038/NPHOTON.2013.57			MAY 2013	2013										524							WOS:000318160700016		
J	Zhang, Wenjing; Chuu, Chih-Piao; Huang, Jing-Kai; Chen, Chang-Hsiao; Tsai, Meng-Lin; Chang, Yung-Huang; Liang, Chi-Te; Chen, Yu-Ze; Chueh, Yu-Lun; He, Jr-Hau; Chou, Mei-Yin; Li, Lain-Jong								Ultrahigh-Gain Photodetectors Based on Atomically Thin Graphene-MoS2 Heterostructures								SCIENTIFIC REPORTS				4						3826	10.1038/srep03826			JAN 23 2014	2014										515							WOS:000330045000003		
J	Gan, Xuetao; Shiue, Ren-Jye; Gao, Yuanda; Meric, Inanc; Heinz, Tony F.; Shepard, Kenneth; Hone, James; Assefa, Solomon; Englund, Dirk								Chip-integrated ultrafast graphene photodetector with high responsivity								NATURE PHOTONICS				7	11			883	887		10.1038/nphoton.2013.253			NOV 2013	2013										508							WOS:000326394600013		
J	Hirjibehedin, CF; Lutz, CP; Heinrich, AJ								Spin coupling in engineered atomic structures								SCIENCE				312	5776			1021	1024		10.1126/science.1125398			MAY 19 2006	2006										503							WOS:000237628800036		
J	Kovalenko, Maksym V.; Manna, Liberato; Cabot, Andreu; Hens, Zeger; Talapin, Dmitri V.; Kagan, Cherie R.; Klimov, Victor I.; Rogach, Andrey L.; Reiss, Peter; Milliron, Delia J.; Guyot-Sionnnest, Philippe; Konstantatos, Gerasimos; Parak, Wolfgang J.; Hyeon, Taeghwan; Korgel, Brian A.; Murray, Christopher B.; Heiss, Wolfgang								Prospects of Nanoscience with Nanocrystals								ACS NANO				9	2			1012	1057		10.1021/nn506223h			FEB 2015	2015										491							WOS:000349940500003		
J	Bonaccorso, Francesco; Lombardo, Antonio; Hasan, Tawfique; Sun, Zhipei; Colombo, Luigi; Ferrari, Andrea C.								Production and processing of graphene and 2d crystals								MATERIALS TODAY				15	12			564	589		10.1016/S1369-7021(13)70014-2			DEC 2012	2012										490							WOS:000314066400014		
J	Liu, Chang-Hua; Chang, You-Chia; Norris, Theodore B.; Zhong, Zhaohui								Graphene photodetectors with ultra-broadband and high responsivity at room temperature								NATURE NANOTECHNOLOGY				9	4			273	278		10.1038/NNANO.2014.31			APR 2014	2014										489							WOS:000334068800012		
J	Georgakilas, Vasilios; Perman, Jason A.; Tucek, Jiri; Zboril, Radek								Broad Family of Carbon Nanoallotropes: Classification, Chemistry, and Applications of Fullerenes, Carbon Dots, Nanotubes, Graphene, Nanodiamonds, and Combined Superstructures								CHEMICAL REVIEWS				115	11			4744	4822		10.1021/cr500304f			JUN 10 2015	2015										487							WOS:000356316300005		
J	Biagioni, Paolo; Huang, Jer-Shing; Hecht, Bert								Nanoantennas for visible and infrared radiation								REPORTS ON PROGRESS IN PHYSICS				75	2					024402	10.1088/0034-4885/75/2/024402			FEB 2012	2012										486							WOS:000300011000003		
J	Rodrigo, Daniel; Limaj, Odeta; Janner, Davide; Etezadi, Dordaneh; Javier Garcia de Abajo, F.; Pruneri, Valerio; Altug, Hatice								Mid-infrared plasmonic biosensing with graphene								SCIENCE				349	6244			165	168		10.1126/science.aab2051			JUL 10 2015	2015										469							WOS:000357664300037		
J	Zhang, Zhipan; Zhang, Jing; Chen, Nan; Qu, Liangti								Graphene quantum dots: an emerging material for energy-related applications and beyond								ENERGY & ENVIRONMENTAL SCIENCE				5	10			8869	8890		10.1039/c2ee22982j			OCT 2012	2012										468							WOS:000308891200006		
J	Ciesielski, Artur; Samori, Paolo								Graphene via sonication assisted liquid-phase exfoliation								CHEMICAL SOCIETY REVIEWS				43	1			381	398		10.1039/c3cs60217f			2014	2014										463							WOS:000329070600020		
J	Furchi, Marco; Urich, Alexander; Pospischil, Andreas; Lilley, Govinda; Unterrainer, Karl; Detz, Hermann; Klang, Pavel; Andrews, Aaron Maxwell; Schrenk, Werner; Strasser, Gottfried; Mueller, Thomas								Microcavity-Integrated Graphene Photodetector								NANO LETTERS				12	6			2773	2777		10.1021/nl204512x			JUN 2012	2012										461							WOS:000305106400021		
J	Jelezko, F.; Wrachtrup, J.								Single defect centres in diamond: A review								PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE				203	13			3207	3225		10.1002/pssa.200671403			OCT 2006	2006										460							WOS:000241640200002		
J	Fang, Yanjun; Dong, Qingfeng; Shao, Yuchuan; Yuan, Yongbo; Huang, Jinsong								Highly narrowband perovskite single-crystal photodetectors enabled by surface-charge recombination								NATURE PHOTONICS				9	10			679	+		10.1038/NPHOTON.2015.156			OCT 2015	2015										457							WOS:000361974200015		
J	Manchon, A.; Koo, H. C.; Nitta, J.; Frolov, S. M.; Duine, R. A.								New perspectives for Rashba spin-orbit coupling								NATURE MATERIALS				14	9			871	882		10.1038/NMAT4360			SEP 2015	2015										454							WOS:000360192000018		
J	Zwanenburg, Floris A.; Dzurak, Andrew S.; Morello, Andrea; Simmons, Michelle Y.; Hollenberg, Lloyd C. L.; Klimeck, Gerhard; Rogge, Sven; Coppersmith, Susan N.; Eriksson, Mark A.								Silicon quantum electronics								REVIEWS OF MODERN PHYSICS				85	3			961	1019		10.1103/RevModPhys.85.961			JUL 10 2013	2013										446							WOS:000321758600001		
J	Lee, Seung Hoon; Choi, Muhan; Kim, Teun-Teun; Lee, Seungwoo; Liu, Ming; Yin, Xiaobo; Choi, Hong Kyw; Lee, Seung S.; Choi, Choon-Gi; Choi, Sung-Yool; Zhang, Xiang; Min, Bumki								Switching terahertz waves with gate-controlled active graphene metamaterials								NATURE MATERIALS				11	11			936	941		10.1038/NMAT3433			NOV 2012	2012										440							WOS:000310434600016		
J	Manzeli, Sajedeh; Ovchinnikov, Dmitry; Pasquier, Diego; Yazyev, Oleg V.; Kis, Andras								2D transition metal dichalcogenides								NATURE REVIEWS MATERIALS				2	8					UNSP 17033	10.1038/natrevmats.2017.33			AUG 2017	2017										429							WOS:000407547600008		
J	Marago, Onofrio M.; Jones, Philip H.; Gucciardi, Pietro G.; Volpe, Giovanni; Ferrari, Andrea C.								Optical trapping and manipulation of nanostructures								NATURE NANOTECHNOLOGY				8	11			807	819		10.1038/NNANO.2013.208			NOV 2013	2013										419							WOS:000326927200014		
J	Gao, Weilu; Shu, Jie; Qiu, Ciyuan; Xu, Qianfan								Excitation of Plasmonic Waves in Graphene by Guided-Mode Resonances								ACS NANO				6	9			7806	7813		10.1021/nn301888e			SEP 2012	2012										419							WOS:000309040600027		
J	Kuemmeth, F.; Ilani, S.; Ralph, D. C.; McEuen, P. L.								Coupling of spin and orbital motion of electrons in carbon nanotubes								NATURE				452	7186			448	452		10.1038/nature06822			MAR 27 2008	2008										418							WOS:000254341300026		
J	Sun, Zhipei; Martinez, Amos; Wang, Feng								Optical modulators with 2D layered materials								NATURE PHOTONICS				10	4			227	238		10.1038/NPHOTON.2016.15			APR 2016	2016										409							WOS:000372978900010		
J	Pla, Jarryd J.; Tan, Kuan Y.; Dehollain, Juan P.; Lim, Wee H.; Morton, John J. L.; Jamieson, David N.; Dzurak, Andrew S.; Morello, Andrea								A single-atom electron spin qubit in silicon								NATURE				489	7417			541	545		10.1038/nature11449			SEP 27 2012	2012										408							WOS:000309167100045		
J	Morello, Andrea; Pla, Jarryd J.; Zwanenburg, Floris A.; Chan, Kok W.; Tan, Kuan Y.; Huebl, Hans; Mottonen, Mikko; Nugroho, Christopher D.; Yang, Changyi; van Donkelaar, Jessica A.; Alves, Andrew D. C.; Jamieson, David N.; Escott, Christopher C.; Hollenberg, Lloyd C. L.; Clark, Robert G.; Dzurak, Andrew S.								Single-shot readout of an electron spin in silicon								NATURE				467	7316			687	691		10.1038/nature09392			OCT 7 2010	2010										406							WOS:000282572500033		
J	Fang, Zheyu; Liu, Zheng; Wang, Yumin; Ajayan, Pulickel M.; Nordlander, Peter; Halas, Naomi J.								Graphene-Antenna Sandwich Photodetector								NANO LETTERS				12	7			3808	3813		10.1021/nl301774e			JUL 2012	2012										404							WOS:000306296200076		
J	Liu, Yuan; Weiss, Nathan O.; Duan, Xidong; Cheng, Hung-Chieh; Huang, Yu; Duan, Xiangfeng								Van der Waals heterostructures and devices								NATURE REVIEWS MATERIALS				1	9					UNSP 16042	10.1038/natrevmats.2016.42			SEP 2016	2016										402							WOS:000386258100002		
J	Hanlon, Damien; Backes, Claudia; Doherty, Evie; Cucinotta, Clotilde S.; Berner, Nina C.; Boland, Conor; Lee, Kangho; Harvey, Andrew; Lynch, Peter; Gholamvand, Zahra; Zhang, Saifeng; Wang, Kangpeng; Moynihan, Glenn; Pokle, Anuj; Ramasse, Quentin M.; McEvoy, Niall; Blau, Werner J.; Wang, Jun; Abellan, Gonzalo; Hauke, Frank; Hirsch, Andreas; Sanvito, Stefano; O'Regan, David D.; Duesberg, Georg S.; Nicolosi, Valeria; Coleman, Jonathan N.								Liquid exfoliation of solvent-stabilized few-layer black phosphorus for applications beyond electronics								NATURE COMMUNICATIONS				6						8563	10.1038/ncomms9563			OCT 2015	2015										399							WOS:000364932600010		
J	Xie, Guancai; Zhang, Kai; Guo, Beidou; Liu, Qian; Fang, Liang; Gong, Jian Ru								Graphene-Based Materials for Hydrogen Generation from Light-Driven Water Splitting								ADVANCED MATERIALS				25	28			3820	3839		10.1002/adma.201301207			JUL 26 2013	2013										395							WOS:000327749400005		
J	Avouris, Phaedon; Dimitrakopoulos, Christos								Graphene: synthesis and applications								MATERIALS TODAY				15	3			86	97		10.1016/S1369-7021(12)70044-5			MAR 2012	2012										391							WOS:000302122600015		
J	Fang, Zheyu; Thongrattanasiri, Sukosin; Schlather, Andrea; Liu, Zheng; Ma, Lulu; Wang, Yumin; Ajayan, Pulickel M.; Nordlander, Peter; Halas, Naomi J.; Javier Garcia de Abajo, F.								Gated Tunability and Hybridization of Localized Plasmons in Nanostructured Graphene								ACS NANO				7	3			2388	2395		10.1021/nn3055835			MAR 2013	2013										389							WOS:000316846700056		
J	Nadj-Perge, S.; Frolov, S. M.; Bakkers, E. P. A. M.; Kouwenhoven, L. P.								Spin-orbit qubit in a semiconductor nanowire								NATURE				468	7327			1084	1087		10.1038/nature09682			DEC 23 2010	2010										389							WOS:000285553800054		
J	Atature, M; Dreiser, J; Badolato, A; Hogele, A; Karrai, K; Imamoglu, A								Quantum-dot spin-state preparation with near-unity fidelity								SCIENCE				312	5773			551	553		10.1126/science.1126074			APR 28 2006	2006										389							WOS:000237296700037		
J	Lee, Youngbin; Kwon, Jeong; Hwang, Euyheon; Ra, Chang-Ho; Yoo, Won Jong; Ahn, Jong-Hyun; Park, Jong Hyeok; Cho, Jeong Ho								High-Performance Perovskite-Graphene Hybrid Photodetector								ADVANCED MATERIALS				27	1			41	46		10.1002/adma.201402271			JAN 2015	2015										387							WOS:000347239600005		
J	Huang, Xiao; Tan, Chaoliang; Yin, Zongyou; Zhang, Hua								25th Anniversary Article: Hybrid Nanostructures Based on Two-Dimensional Nanomaterials								ADVANCED MATERIALS				26	14			2185	2204		10.1002/adma.201304964			APR 2014	2014										386							WOS:000334398400004		
J	Sun, Zhenhua; Liu, Zhike; Li, Jinhua; Tai, Guo-an; Lau, Shu-Ping; Yan, Feng								Infrared Photodetectors Based on CVD-Grown Graphene and PbS Quantum Dots with Ultrahigh Responsivity								ADVANCED MATERIALS				24	43			5878	5883		10.1002/adma.201202220			NOV 14 2012	2012										380							WOS:000310876700011		
J	Wang, Xiaomu; Cheng, Zhenzhou; Xu, Ke; Tsang, Hon Ki; Xu, Jian-Bin								High-responsivity graphene/silicon-heterostructure waveguide photodetectors								NATURE PHOTONICS				7	11			888	891		10.1038/nphoton.2013.241			NOV 2013	2013										379							WOS:000326394600014		
J	Zhang, Yongzhe; Liu, Tao; Meng, Bo; Li, Xiaohui; Liang, Guozhen; Hu, Xiaonan; Wang, Qi Jie								Broadband high photoresponse from pure monolayer graphene photodetector								NATURE COMMUNICATIONS				4						1811	10.1038/ncomms2830			MAY 2013	2013										377							WOS:000320589900007		
J	Berezovsky, J.; Mikkelsen, M. H.; Stoltz, N. G.; Coldren, L. A.; Awschalom, D. D.								Picosecond coherent optical manipulation of a single electron spin in a quantum dot								SCIENCE				320	5874			349	352		10.1126/science.1154798			APR 18 2008	2008										376							WOS:000255026100036		
J	Jariwala, Deep; Marks, Tobin J.; Hersam, Mark C.								Mixed-dimensional van der Waals heterostructures								NATURE MATERIALS				16	2			170	181		10.1038/NMAT4703			FEB 2017	2017										372							WOS:000393349800008		
J	Hu, PingAn; Wang, Lifeng; Yoon, Mina; Zhang, Jia; Feng, Wei; Wang, Xiaona; Wen, Zhenzhong; Idrobo, Juan Carlos; Miyamoto, Yoshiyuki; Geohegan, David B.; Xiao, Kai								Highly Responsive Ultrathin GaS Nanosheet Photodetectors on Rigid and Flexible Substrates								NANO LETTERS				13	4			1649	1654		10.1021/nl400107k			APR 2013	2013										370							WOS:000317549300046		
J	Li, Yilei; Chernikov, Alexey; Zhang, Xian; Rigosi, Albert; Hill, Heather M.; van der Zande, Arend M.; Chenet, Daniel A.; Shih, En-Min; Hone, James; Heinz, Tony F.								Measurement of the optical dielectric function of monolayer transition-metal dichalcogenides: MoS2, MoSe2, WS2, and WSe2								PHYSICAL REVIEW B				90	20					205422	10.1103/PhysRevB.90.205422			NOV 17 2014	2014										367							WOS:000345642000016		
J	Schirhagl, Romana; Chang, Kevin; Loretz, Michael; Degen, Christian L.								Nitrogen-Vacancy Centers in Diamond: Nanoscale Sensors for Physics and Biology								Annual Review of Physical Chemistry				65				83	105		10.1146/annurev-physchem-040513-103659			2014	2014										365							WOS:000336426700005		
J	Stinaff, EA; Scheibner, M; Bracker, AS; Ponomarev, IV; Korenev, VL; Ware, ME; Doty, MF; Reinecke, TL; Gammon, D								Optical signatures of coupled quantum dots								SCIENCE				311	5761			636	639		10.1126/science.1121189			FEB 3 2006	2006										363							WOS:000235257400040		
J	Lu, S. B.; Miao, L. L.; Guo, Z. N.; Qi, X.; Zhao, C. J.; Zhang, H.; Wen, S. C.; Tang, D. Y.; Fan, D. Y.								Broadband nonlinear optical response in multi-layer black phosphorus: an emerging infrared and mid-infrared optical material								OPTICS EXPRESS				23	9			11183	11194		10.1364/OE.23.011183			MAY 4 2015	2015										362							WOS:000354337700031		
J	Wu, M. W.; Jiang, J. H.; Weng, M. Q.								Spin dynamics in semiconductors								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				493	2-4			61	236		10.1016/j.physrep.2010.04.002			AUG 2010	2010										355							WOS:000281524100001		
J	Dai, S.; Fei, Z.; Ma, Q.; Rodin, A. S.; Wagner, M.; McLeod, A. S.; Liu, M. K.; Gannett, W.; Regan, W.; Watanabe, K.; Taniguchi, T.; Thiemens, M.; Dominguez, G.; Castro Neto, A. H.; Zettl, A.; Keilmann, F.; Jarillo-Herrero, P.; Fogler, M. M.; Basov, D. N.								Tunable Phonon Polaritons in Atomically Thin van der Waals Crystals of Boron Nitride								SCIENCE				343	6175			1125	1129		10.1126/science.1246833			MAR 7 2014	2014										351							WOS:000332331500045		
J	Buluta, Iulia; Ashhab, Sahel; Nori, Franco								Natural and artificial atoms for quantum computation								REPORTS ON PROGRESS IN PHYSICS				74	10					104401	10.1088/0034-4885/74/10/104401			OCT 2011	2011										350							WOS:000295157600002		
J	Pospischil, Andreas; Humer, Markus; Furchi, Marco M.; Bachmann, Dominic; Guider, Romain; Fromherz, Thomas; Mueller, Thomas								CMOS-compatible graphene photodetector covering all optical communication bands								NATURE PHOTONICS				7	11			892	896		10.1038/nphoton.2013.240			NOV 2013	2013										349							WOS:000326394600015		
J	Shulman, M. D.; Dial, O. E.; Harvey, S. P.; Bluhm, H.; Umansky, V.; Yacoby, A.								Demonstration of Entanglement of Electrostatically Coupled Singlet-Triplet Qubits								SCIENCE				336	6078			202	205		10.1126/science.1217692			APR 13 2012	2012										342							WOS:000302703900043		
J	Awschalom, David D.; Bassett, Lee C.; Dzurak, Andrew S.; Hu, Evelyn L.; Petta, Jason R.								Quantum Spintronics: Engineering and Manipulating Atom-Like Spins in Semiconductors								SCIENCE				339	6124			1174	1179		10.1126/science.1231364			MAR 8 2013	2013										341							WOS:000315709900039		
J	Bluhm, Hendrik; Foletti, Sandra; Neder, Izhar; Rudner, Mark; Mahalu, Diana; Umansky, Vladimir; Yacoby, Amir								Dephasing time of GaAs electron-spin qubits coupled to a nuclear bath exceeding 200 mu s								NATURE PHYSICS				7	2			109	113		10.1038/NPHYS1856			FEB 2011	2011										339							WOS:000286807000010		
J	Tsai, Dung-Sheng; Liu, Keng-Ku; Lien, Der-Hsien; Tsai, Meng-Lin; Kang, Chen-Fang; Lin, Chin-An; Li, Lain-Jong; He, Jr-Hau								Few-Layer MoS2 with High Broadband Photogain and Fast Optical Switching for Use in Harsh Environments								ACS NANO				7	5			3905	3911		10.1021/nn305301b			MAY 2013	2013										334							WOS:000319856300027		
J	Fei, Zhe; Andreev, Gregory O.; Bao, Wenzhong; Zhang, Lingfeng M.; McLeod, Alexander S.; Wang, Chen; Stewart, Margaret K.; Zhao, Zeng; Dominguez, Gerardo; Thiemens, Mark; Fogler, Michael M.; Tauber, Michael J.; Castro-Neto, Antonio H.; Lau, Chun Ning; Keilmann, Fritz; Basov, Dimitri N.								Infrared Nanoscopy of Dirac Plasmons at the Graphene-SiO2 Interface								NANO LETTERS				11	11			4701	4705		10.1021/nl202362d			NOV 2011	2011										334							WOS:000296674700036		
