PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Meldal, Morten; Tornoe, Christian Wenzel								Cu-catalyzed azide-alkyne cycloaddition								CHEMICAL REVIEWS				108	8			2952	3015		10.1021/cr0783479			AUG 2008	2008										2969							WOS:000259077600010		
J	KUBO, R								FLUCTUATION-DISSIPATION THEOREM								REPORTS ON PROGRESS IN PHYSICS				29				255	+		10.1088/0034-4885/29/1/306			1966	1966										2638							WOS:A19668464200006		
J	Lidstrom, P; Tierney, J; Wathey, B; Westman, J								Microwave assisted organic synthesis - a review								TETRAHEDRON				57	45			9225	9283		10.1016/S0040-4020(01)00906-1			NOV 5 2001	2001										2498							WOS:000172060500002		
J	ZIMM, BH								DYNAMICS OF POLYMER MOLECULES IN DILUTE SOLUTION - VISCOELASTICITY, FLOW BIREFRINGENCE AND DIELECTRIC LOSS								JOURNAL OF CHEMICAL PHYSICS				24	2			269	278		10.1063/1.1742462			1956	1956										2427							WOS:A1956WA67100010		
J	BLANDFORD, RD; PAYNE, DG								HYDROMAGNETIC FLOWS FROM ACCRETION DISKS AND THE PRODUCTION OF RADIO JETS								MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY				199	3			883	903		10.1093/mnras/199.4.883			1982	1982										2355							WOS:A1982NS89200006		
J	BROWN, WF								THERMAL FLUCTUATIONS OF A SINGLE-DOMAIN PARTICLE								PHYSICAL REVIEW				130	5			1677	+		10.1103/PhysRev.130.1677			1963	1963										2335							WOS:A19631496C00014		
J	LUCY, LB								ITERATIVE TECHNIQUE FOR RECTIFICATION OF OBSERVED DISTRIBUTIONS								ASTRONOMICAL JOURNAL				79	6			745	754		10.1086/111605			1974	1974										2326							WOS:A1974T309000012		
J	SHU, FH; ADAMS, FC; LIZANO, S								STAR FORMATION IN MOLECULAR CLOUDS - OBSERVATION AND THEORY								ANNUAL REVIEW OF ASTRONOMY AND ASTROPHYSICS				25				23	81		10.1146/annurev.aa.25.090187.000323			1987	1987										2040							WOS:A1987K016000002		
J	DUQUENNOY, A; MAYOR, M								MULTIPLICITY AMONG SOLAR-TYPE STARS IN THE SOLAR NEIGHBORHOOD .2. DISTRIBUTION OF THE ORBITAL ELEMENTS IN AN UNBIASED SAMPLE								ASTRONOMY & ASTROPHYSICS				248	2			485	524					AUG 1991	1991										2025							WOS:A1991GE63400022		
J	GOLDREICH, P; JULIAN, WH								PULSAR ELECTRODYNAMICS								ASTROPHYSICAL JOURNAL				157	2P1			869	+		10.1086/150119			1969	1969										1992							WOS:A1969E001500030		
J	Enders, Dieter; Niemeier, Oliver; Henseler, Alexander								Organocatalysis by N-heterocyclic, carbenes								CHEMICAL REVIEWS				107	12			5606	5655		10.1021/cr068372z			DEC 2007	2007										1957							WOS:000251583300006		
J	Mukherjee, Santanu; Yang, Jung Woon; Hoffmann, Sebastian; List, Benjamin								Asymmetric enamine catalysis								CHEMICAL REVIEWS				107	12			5471	5569		10.1021/cr0684016			DEC 2007	2007										1954							WOS:000251583300003		
J	KING, IR								STRUCTURE OF STAR CLUSTERS .3. SOME SIMPLE DYNAMICAL MODELS								ASTRONOMICAL JOURNAL				71	1			64	&		10.1086/109857			1966	1966										1894							WOS:A19667347100013		
J	HANSEN, JE; TRAVIS, LD								LIGHT-SCATTERING IN PLANETARY ATMOSPHERES								SPACE SCIENCE REVIEWS				16	4			527	610		10.1007/BF00168069			1974	1974										1878							WOS:A1974U453600002		
J	Reimann, P								Brownian motors: noisy transport far from equilibrium								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				361	2-4			57	265	PII S0370-1573(01)00081-3	10.1016/S0370-1573(01)00081-3			APR 2002	2002										1877							WOS:000174923000001		
J	ERMAK, DL; MCCAMMON, JA								BROWNIAN DYNAMICS WITH HYDRODYNAMIC INTERACTIONS								JOURNAL OF CHEMICAL PHYSICS				69	4			1352	1360		10.1063/1.436761			1978	1978										1806							WOS:A1978FP21600004		
J	WANG, MC; UHLENBECK, GE								ON THE THEORY OF THE BROWNIAN MOTION-II								REVIEWS OF MODERN PHYSICS				17	2-3			323	342		10.1103/RevModPhys.17.323			1945	1945										1761							WOS:A1945UN07700025		
J	Parvulescu, Vasile I.; Hardacre, Christopher								Catalysis in ionic liquids								CHEMICAL REVIEWS				107	6			2615	2665		10.1021/cr050948h			JUN 2007	2007										1706							WOS:000247217000017		
J	Wang, Jiang; Sanchez-Rosello, Maria; Luis Acena, Jose; del Pozo, Carlos; Sorochinsky, Alexander E.; Fustero, Santos; Soloshonok, Vadim A.; Liu, Hong								Fluorine in Pharmaceutical Industry: Fluorine-Containing Drugs Introduced to the Market in the Last Decade (2001-2011)								CHEMICAL REVIEWS				114	4			2432	2506		10.1021/cr4002879			FEB 26 2014	2014										1700							WOS:000332144700009		
J	MORI, H								A CONTINUED-FRACTION REPRESENTATION OF TIME-CORRELATION FUNCTIONS								PROGRESS OF THEORETICAL PHYSICS				34	3			399	+		10.1143/PTP.34.399			1965	1965										1671							WOS:A19656839900005		
J	Balbus, SA; Hawley, JF								Instability, turbulence, and enhanced transport in accretion disks								REVIEWS OF MODERN PHYSICS				70	1			1	53		10.1103/RevModPhys.70.1			JAN 1998	1998										1666							WOS:000071738700001		
J	SKELLAM, JG								RANDOM DISPERSAL IN THEORETICAL POPULATIONS								BIOMETRIKA				38	1-2			196	218		10.1093/biomet/38.1-2.196			1951	1951										1615							WOS:A1951UZ95900017		
J	SPITZER, L; HARM, R								TRANSPORT PHENOMENA IN A COMPLETELY IONIZED GAS								PHYSICAL REVIEW				89	5			977	981		10.1103/PhysRev.89.977			1953	1953										1602							WOS:A1953UB45200012		
J	SCHMIDT, M								THE RATE OF STAR FORMATION								ASTROPHYSICAL JOURNAL				129	2			243	258		10.1086/146614			1959	1959										1595							WOS:A1959WC90300001		
J	FANO, U; COOPER, JW								SPECTRAL DISTRIBUTION OF ATOMIC OSCILLATOR STRENGTHS								REVIEWS OF MODERN PHYSICS				40	3			441	+		10.1103/RevModPhys.40.441			1968	1968										1588							WOS:A1968B667600001		
