IDENTIFICADORES DE AUTOR: (D-4359-2012)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Intrinsic ripples in graphene","Fasolino, A.; Los, J. H.; Katsnelson, M. I.","","","","NATURE MATERIALS","NOV 2007","2007","6","11","","","","858","861","","10.1038/nmat2011","","","1101","84.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","35","57","77","101","91","103","126","122","103","117","102","66","0"
"Graphene: carbon in two dimensions","Katsnelson, Mikhail I.","","","","MATERIALS TODAY","JAN-FEB 2007","2007","10","1-2","","","","20","27","","10.1016/S1369-7021(06)71788-6","","","956","73.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","66","86","101","102","78","74","70","66","83","80","66","52","0"
"LOCAL SPIN-DENSITY FUNCTIONAL-APPROACH TO THE THEORY OF EXCHANGE INTERACTIONS IN FERROMAGNETIC METALS AND ALLOYS","LIECHTENSTEIN, AI; KATSNELSON, MI; ANTROPOV, VP; GUBANOV, VA","","","","JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS","MAY 1987","1987","67","1","","","","65","74","","10.1016/0304-8853(87)90721-9","","","919","27.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","2","3","3","2","9","7","8","10","13","11","11","22","22","21","27","37","38","52","43","40","32","54","48","63","63","64","70","75","61","0"
"Energy gaps and a zero-field quantum Hall effect in graphene by strain engineering","Guinea, F.; Katsnelson, M. I.; Geim, A. K.","","","","NATURE PHYSICS","JAN 2010","2010","6","1","","","","30","33","","10.1038/NPHYS1420","","","880","88.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","67","82","109","95","119","106","101","99","63","0"
"Fluorographene: A Two-Dimensional Counterpart of Teflon","Nair, Rahul R.; Ren, Wencai; Jalil, Rashid; Riaz, Ibtsam; Kravets, Vasyl G.; Britnell, Liam; Blake, Peter; Schedin, Fredrik; Mayorov, Alexander S.; Yuan, Shengjun; Katsnelson, Mikhail I.; Cheng, Hui-Ming; Strupinski, Wlodek; Bulusheva, Lyubov G.; Okotrub, Alexander V.; Grigorieva, Irina V.; Grigorenko, Alexander N.; Novoselov, Kostya S.; Geim, Andre K.","","","","SMALL","DEC 20 2010","2010","6","24","","","","2877","2884","","10.1002/smll.201001555","","","783","78.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","55","94","118","100","96","91","90","84","53","0"
"Molecular doping of graphene","Wehling, T. O.; Novoselov, K. S.; Morozov, S. V.; Vdovin, E. E.; Katsnelson, M. I.; Geim, A. K.; Lichtenstein, A. I.","","","","NANO LETTERS","JAN 2008","2008","8","1","","","","173","177","","10.1021/nL072364w","","","747","62.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","44","60","68","93","88","67","79","56","69","67","33","0"
"Strong suppression of weak localization in graphene","Morozov, S. V.; Novoselov, K. S.; Katsnelson, M. I.; Schedin, F.; Ponomarenko, L. A.; Jiang, D.; Geim, A. K.","","","","PHYSICAL REVIEW LETTERS","JUL 7 2006","2006","97","1","","","","","","016801","10.1103/PhysRevLett.97.016801","","","647","46.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","64","76","71","70","64","46","35","39","45","40","40","34","14","0"
"Hydrogen on graphene: Electronic structure, total energy, structural distortions and magnetism from first-principles calculations","Boukhvalov, D. W.; Katsnelson, M. I.; Lichtenstein, A. I.","","","","PHYSICAL REVIEW B","JAN 2008","2008","77","3","","","","","","035427","10.1103/PhysRevB.77.035427","","","564","47.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","42","59","70","65","64","42","52","52","53","37","17","0"
"Modeling of graphite oxide","Boukhvalov, D. W.; Katsnelson, M. I.","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","AUG 13 2008","2008","130","32","","","","10697","10701","","10.1021/ja8021686","","","539","44.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","28","37","60","60","66","49","65","55","38","58","21","0"
"Half-metallic ferromagnets: From band structure to many-body effects","Katsnelson, M. I.; Irkhin, V. Yu.; Chioncel, L.; Lichtenstein, A. I.; de Groot, R. A.","","","","REVIEWS OF MODERN PHYSICS","APR-JUN 2008","2008","80","2","","","","315","378","","10.1103/RevModPhys.80.315","","","539","44.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","36","31","47","65","60","39","51","56","46","66","38","0"
"Gauge fields in graphene","Vozmediano, M. A. H.; Katsnelson, M. I.; Guinea, F.","","","","PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS","NOV 2010","2010","496","4-5","","","","109","148","","10.1016/j.physrep.2010.07.003","","","491","49.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","35","61","71","53","59","61","62","48","34","0"
"Zitterbewegung, chirality, and minimal conductivity in graphene","Katsnelson, M. I.","","","","EUROPEAN PHYSICAL JOURNAL B","MAY 2006","2006","51","2","","","","157","160","","10.1140/epjb/e2006-00203-1","","","472","33.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","46","55","37","61","44","38","25","37","32","33","16","23","13","0"
"Magnetic correlations at graphene edges: Basis for novel spintronics devices","Yazyev, Oleg V.; Katsnelson, M. I.","","","","PHYSICAL REVIEW LETTERS","FEB 1 2008","2008","100","4","","","","","","047209","10.1103/PhysRevLett.100.047209","","","463","38.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","34","34","42","62","47","42","39","35","47","40","24","0"
"Ab initio calculations of quasiparticle band structure in correlated systems: LDA++ approach","Lichtenstein, AI; Katsnelson, MI","","","","PHYSICAL REVIEW B","MAR 15 1998","1998","57","12","","","","6884","6895","","10.1103/PhysRevB.57.6884","","","461","20.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","14","11","14","13","28","31","22","26","21","30","18","37","21","23","36","33","29","26","15","0"
"Chemical Functionalization of Graphene with Defects","Boukhvalov, D. W.; Katsnelson, M. I.","","","","NANO LETTERS","DEC 2008","2008","8","12","","","","4373","4379","","10.1021/nl802234n","","","431","35.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","34","36","54","49","57","50","41","40","35","20","0"
"Graphene: New bridge between condensed matter physics and quantum electrodynamics","Katsnelson, M. I.; Novoselov, K. S.","","","","SOLID STATE COMMUNICATIONS","JUL 2007","2007","143","1-2","","","","3","13","","10.1016/j.ssc.2007.02.043","","","414","31.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","39","39","41","47","43","34","38","37","20","25","25","12","0"
"Electron Tunneling through Ultrathin Boron Nitride Crystalline Barriers","Britnell, Liam; Gorbachev, Roman V.; Jalil, Rashid; Belle, Branson D.; Schedin, Fred; Katsnelson, Mikhail I.; Eaves, Laurence; Morozov, Sergey V.; Mayorov, Alexander S.; Peres, Nuno M. R.; Castro Neto, Antonio H.; Leist, Jon; Geim, Andre K.; Ponomarenko, Leonid A.; Novoselov, Kostya S.","","","","NANO LETTERS","MAR 2012","2012","12","3","","","","1707","1710","","10.1021/nl3002205","","","393","49.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","38","56","49","56","69","64","48","0"
"Macroscopic graphene membranes and their extraordinary stiffness","Booth, Tim J.; Blake, Peter; Nair, Rahul R.; Jiang, Da; Hill, Ernie W.; Bangert, Ursel; Bleloch, Andrew; Gass, Mhairi; Novoselov, Kostya S.; Katsnelson, M. I.; Geim, A. K.","","","","NANO LETTERS","AUG 2008","2008","8","8","","","","2442","2446","","10.1021/nl801412y","","","379","31.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","30","43","44","36","33","44","23","33","33","36","20","0"
"Electron scattering on microscopic corrugations in graphene","Katsnelson, M. I.; Geim, A. K.","","","","PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES","JAN 28 2008","2008","366","1863","","","","195","204","","10.1098/rsta.2007.2157","Discussion Meeting on Carbon-Based Electronics - Fundamentals and Device Applications","MAY, 2007","373","31.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","31","55","38","44","35","35","27","31","29","16","10","0"
"Room-temperature ferromagnetism in graphite driven by two-dimensional networks of point defects","Cervenka, J.; Katsnelson, M. I.; Flipse, C. F. J.","","","","NATURE PHYSICS","NOV 2009","2009","5","11","","","","840","844","","10.1038/NPHYS1399","","","371","33.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","29","46","60","44","31","29","30","36","38","27","0"
