IDENTIFICADORES DE AUTOR: (D-2935-2011)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Nanoshell-Enabled Photothermal Cancer Therapy: Impending Clinical Impact","Lal, Surbhi; Clare, Susan E.; Halas, Naomi J.","","","","ACCOUNTS OF CHEMICAL RESEARCH","DEC 2008","2008","41","12","","","SI","1842","1851","","10.1021/ar800150g","","","1014","84.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","94","88","106","113","112","111","102","111","92","58","0"
"Near-infrared resonant nanoshells for combined optical imaging and photothermal cancer therapy","Gobin, Andre M.; Lee, Min Ho; Halas, Naomi J.; James, William D.; Drezek, Rebekah A.; West, Jennifer L.","","","","NANO LETTERS","JUL 2007","2007","7","7","","","","1929","1934","","10.1021/nl070610y","","","958","73.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","49","76","95","101","87","87","95","94","87","74","60","49","0"
"Plasmon-induced hot carrier science and technology","Brongersma, Mark L.; Halas, Naomi J.; Nordlander, Peter","","","","NATURE NANOTECHNOLOGY","JAN 2015","2015","10","1","","","","25","34","","10.1038/NNANO.2014.311","","","955","191.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","186","218","261","223","0"
"Surface-enhanced Raman scattering from individual Au nanoparticles and nanoparticle dimer substrates","Talley, CE; Jackson, JB; Oubre, C; Grady, NK; Hollars, CW; Lane, SM; Huser, TR; Nordlander, P; Halas, NJ","","","","NANO LETTERS","AUG 2005","2005","5","8","","","","1569","1574","","10.1021/nl050928v","","","857","57.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26","31","60","47","52","84","92","72","74","81","79","58","57","43","0"
"Nanoshell-enabled photonics-based imaging and therapy of cancer","Loo, C; Lin, A; Hirsch, L; Lee, MH; Barton, J; Halas, NJ; West, J; Drezek, R","","","","TECHNOLOGY IN CANCER RESEARCH & TREATMENT","FEB 2004","2004","3","1","","","","33","40","","10.1177/153303460400300104","","","812","50.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","28","51","66","61","68","73","56","62","52","58","62","60","50","38","22","0"
"Symmetry Breaking in Plasmonic Nanocavities: Subradiant LSPR Sensing and a Tunable Fano Resonance","Hao, Feng; Sonnefraud, Yannick; Van Dorpe, Pol; Maier, Stefan A.; Halas, Naomi J.; Nordlander, Peter","","","","NANO LETTERS","NOV 2008","2008","8","11","","","","3983","3988","","10.1021/nl802509r","","","702","58.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","42","54","69","76","85","78","91","78","68","47","0"
"Hot Electrons Do the Impossible: Plasmon-Induced Dissociation of H-2 on Au","Mukherjee, Shaunak; Libisch, Florian; Large, Nicolas; Neumann, Oara; Brown, Lisa V.; Cheng, Jin; Lassiter, J. Britt; Carter, Emily A.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","JAN 2013","2013","13","1","","","","240","247","","10.1021/nl303940z","","","688","98.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","71","109","110","134","119","116","0"
"Plasmonic enhancement of molecular fluorescence","Tam, Felicia; Goodrich, Glenn P.; Johnson, Bruce R.; Halas, Naomi J.","","","","NANO LETTERS","FEB 2007","2007","7","2","","","","496","501","","10.1021/nl062901x","","","688","52.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","38","40","35","75","68","82","72","69","71","52","40","35","0"
"Engineered nanomaterials for biophotonics applications: Improving sensing, imaging, and therapeutics","West, JL; Halas, NJ","","","","ANNUAL REVIEW OF BIOMEDICAL ENGINEERING","2003","2003","5","","","","","285","292","","10.1146/annurev.bioeng.5.011303.120723","","","667","39.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","38","41","58","44","47","41","46","55","43","57","40","46","39","34","21","0"
"Theranostic Nanoshells: From Probe Design to Imaging and Treatment of Cancer","Bardhan, Rizia; Lal, Surbhi; Joshi, Amit; Halas, Naomi J.","","","","ACCOUNTS OF CHEMICAL RESEARCH","OCT 2011","2011","44","10","","","SI","936","946","","10.1021/ar200023x","","","603","67.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","52","92","96","91","97","75","67","31","0"
"Nanorice: A hybrid plasmonic nanostructure","Wang, H; Brandl, DW; Le, F; Nordlander, P; Halas, NJ","","","","NANO LETTERS","APR 2006","2006","6","4","","","","827","832","","10.1021/nl060209w","","","593","42.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","40","52","44","58","66","57","52","53","35","40","27","31","24","0"
"Metallic nanoparticle arrays: A common substrate for both surface-enhanced Raman scattering and surface-enhanced infrared absorption","Le, Fei; Brandl, Daniel W.; Urzhumov, Yaroslav A.; Wang, Hui; Kundu, Janardan; Halas, Naomi J.; Aizpurua, Javier; Nordlander, Peter","","","","ACS NANO","APR 2008","2008","2","4","","","","707","718","","10.1021/nn800047e","","","572","47.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","36","40","43","52","65","61","72","62","46","47","39","0"
"Plasmon resonance shifts of Au-coated Au2S nanoshells: Insight into multicomponent nanoparticle growth","Averitt, RD; Sarkar, D; Halas, NJ","","","","PHYSICAL REVIEW LETTERS","JUN 2 1997","1997","78","22","","","","4217","4220","","10.1103/PhysRevLett.78.4217","","","568","24.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","7","12","24","25","23","37","36","47","45","31","22","39","39","25","40","31","26","17","17","11","0"
"Temperature-sensitive polymer-nanoshell composites for photothermally modulated drug delivery","Sershen, SR; Westcott, SL; Halas, NJ; West, JL","","","","JOURNAL OF BIOMEDICAL MATERIALS RESEARCH","SEP 5 2000","2000","51","3","","","","293","298","","10.1002/1097-4636(20000905)51:3<293::AID-JBM1>3.0.CO;2-T","","","564","28.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","22","18","24","30","39","34","35","38","49","40","32","57","35","32","28","23","15","0"
"A whole blood immunoassay using gold nanoshells","Hirsch, LR; Jackson, JB; Lee, A; Halas, NJ; West, J","","","","ANALYTICAL CHEMISTRY","MAY 15 2003","2003","75","10","","","","2377","2381","","10.1021/ac0262210","","","554","32.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","26","47","56","54","72","53","43","51","31","28","23","24","16","14","4","7","0"
"Aluminum for Plasmonics","Knight, Mark W.; King, Nicholas S.; Liu, Lifei; Everitt, Henry O.; Nordlander, Peter; Halas, Naomi J.","","","","ACS NANO","JAN 2014","2014","8","1","","","","834","840","","10.1021/nn405495q","","","531","88.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","69","87","125","127","89","0"
"Formation and adsorption of clusters of gold nanoparticles onto functionalized silica nanoparticle surfaces","Westcott, SL; Oldenburg, SJ; Lee, TR; Halas, NJ","","","","LANGMUIR","SEP 15 1998","1998","14","19","","","","5396","5401","","10.1021/la980380q","","","531","24.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","8","14","16","16","30","28","32","32","29","29","29","30","39","37","36","42","41","20","11","0"
"Solar Vapor Generation Enabled by Nanoparticles","Neumann, Oara; Urban, Alexander S.; Day, Jared; Lal, Surbhi; Nordlander, Peter; Halas, Naomi J.","","","","ACS NANO","JAN 2013","2013","7","1","","","","42","49","","10.1021/nn304948h","","","527","75.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","49","53","83","96","115","107","0"
"Nanosphere arrays with controlled sub-10-nm gaps as surface-enhanced Raman spectroscopy substrates","Wang, H; Levin, CS; Halas, NJ","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","NOV 2 2005","2005","127","43","","","","14992","14993","","10.1021/ja055633y","","","505","33.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","27","37","36","41","49","34","45","46","55","39","43","28","16","0"
"Linear optical properties of gold nanoshells","Averitt, RD; Westcott, SL; Halas, NJ","","","","JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","OCT 1999","1999","16","10","","","","1824","1832","","10.1364/JOSAB.16.001824","","","498","23.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","8","10","13","13","30","24","28","37","32","30","41","51","45","40","26","19","19","18","11","0"
"Plasmonic nanostructures: Artificial molecules","Wang, Hui; Brandl, Daniel W.; Nordlander, Peter; Halas, Naomi J.","","","","ACCOUNTS OF CHEMICAL RESEARCH","JAN 2007","2007","40","1","","","","53","62","","10.1021/ar0401045","","","494","38.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","38","43","42","58","70","47","54","31","32","28","22","13","0"
"Surface-enhanced Raman scattering on tunable plasmonic nanoparticle substrates","Jackson, JB; Halas, NJ","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","DEC 28 2004","2004","101","52","","","","17930","17935","","10.1073/pnas.0408319102","","","492","30.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","29","32","44","40","39","53","49","40","45","33","27","15","21","16","0"
"Infrared extinction properties of gold nanoshells","Oldenburg, SJ; Jackson, JB; Westcott, SL; Halas, NJ","","","","APPLIED PHYSICS LETTERS","NOV 8 1999","1999","75","19","","","","2897","2899","","10.1063/1.125183","","","462","22.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","19","22","17","34","35","33","29","32","27","29","29","33","28","21","20","13","17","10","0"
