PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Nazeeruddin, MK; De Angelis, F; Fantacci, S; Selloni, A; Viscardi, G; Liska, P; Ito, S; Bessho, T; Gratzel, M								Combined experimental and DFT-TDDFT computational study of photoelectrochemical cell ruthenium sensitizers								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				127	48			16835	16847		10.1021/ja052467l			DEC 7 2005	2005										2357							WOS:000233759200034		
J	Peng, ZA; Peng, XG								Formation of high-quality CdTe, CdSe, and CdS nanocrystals using CdO as precursor								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				123	1			183	184		10.1021/ja003633m			JAN 10 2001	2001										2350							WOS:000166258800026		
J	CHOPRA, KL; MAJOR, S; PANDYA, DK								TRANSPARENT CONDUCTORS - A STATUS REVIEW								THIN SOLID FILMS				102	1			1	46		10.1016/0040-6090(83)90256-0			1983	1983										2294							WOS:A1983QP30800001		
J	Tian, Bozhi; Zheng, Xiaolin; Kempa, Thomas J.; Fang, Ying; Yu, Nanfang; Yu, Guihua; Huang, Jinlin; Lieber, Charles M.								Coaxial silicon nanowires as solar cells and nanoelectronic power sources								NATURE				449	7164			885	U8		10.1038/nature06181			OCT 18 2007	2007										2277							WOS:000250230600042		
J	Nazeeruddin, MK; Pechy, P; Renouard, T; Zakeeruddin, SM; Humphry-Baker, R; Comte, P; Liska, P; Cevey, L; Costa, E; Shklover, V; Spiccia, L; Deacon, GB; Bignozzi, CA; Gratzel, M								Engineering of efficient panchromatic sensitizers for nanocrystalline TiO2-based solar cells								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				123	8			1613	1624		10.1021/ja003299u			FEB 28 2001	2001										2186							WOS:000167162100009		
J	Han, MY; Gao, XH; Su, JZ; Nie, S								Quantum-dot-tagged microbeads for multiplexed optical coding of biomolecules								NATURE BIOTECHNOLOGY				19	7			631	635		10.1038/90228			JUL 2001	2001										2131							WOS:000169677200017		
J	Peng, XG; Schlamp, MC; Kadavanich, AV; Alivisatos, AP								Epitaxial growth of highly luminescent CdSe/CdS core/shell nanocrystals with photostability and electronic accessibility								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				119	30			7019	7029		10.1021/ja970754m			JUL 30 1997	1997										2044							WOS:A1997XN52500010		
J	Xu, Y; Schoonen, MAA								The absolute energy positions of conduction and valence bands of selected semiconducting minerals								AMERICAN MINERALOGIST				85	3-4			543	556		10.2138/am-2000-0416			MAR-APR 2000	2000										1977							WOS:000085702400016		
J	Kamat, Prashant V.								Quantum Dot Solar Cells. Semiconductor Nanocrystals as Light Harvesters								JOURNAL OF PHYSICAL CHEMISTRY C				112	48			18737	18753		10.1021/jp806791s			DEC 4 2008	2008										1966							WOS:000261218400007		
J	Hashimoto, K; Irie, H; Fujishima, A								TiO2 photocatalysis: A historical overview and future prospects								JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS BRIEF COMMUNICATIONS & REVIEW PAPERS				44	12			8269	8285		10.1143/JJAP.44.8269			DEC 2005	2005										1958							WOS:000234223800003		
J	Schneider, Jenny; Matsuoka, Masaya; Takeuchi, Masato; Zhang, Jinlong; Horiuchi, Yu; Anpo, Masakazu; Bahnemann, Detlef W.								Understanding TiO2 Photocatalysis: Mechanisms and Materials								CHEMICAL REVIEWS				114	19			9919	9986		10.1021/cr5001892			OCT 8 2014	2014										1890							WOS:000343017900017		
J	Im, Jeong-Hyeok; Lee, Chang-Ryul; Lee, Jin-Wook; Park, Sang-Won; Park, Nam-Gyu								6.5% efficient perovskite quantum-dot-sensitized solar cell								NANOSCALE				3	10			4088	4093		10.1039/c1nr10867k			2011	2011										1818							WOS:000295618200014		
J	Pelaez, Miguel; Nolan, Nicholas T.; Pillai, Suresh C.; Seery, Michael K.; Falaras, Polycarpos; Kontos, Athanassios G.; Dunlop, Patrick S. M.; Hamilton, Jeremy W. J.; Byrne, J. Anthony; O'Shea, Kevin; Entezari, Mohammad H.; Dionysiou, Dionysios D.								A review on the visible light active titanium dioxide photocatalysts for environmental applications								APPLIED CATALYSIS B-ENVIRONMENTAL				125				331	349		10.1016/j.apcatb.2012.05.036			AUG 21 2012	2012										1768							WOS:000308783500038		
J	Kamat, Prashant V.								Meeting the clean energy demand: Nanostructure architectures for solar energy conversion								JOURNAL OF PHYSICAL CHEMISTRY C				111	7			2834	2860		10.1021/jp066952u			FEB 22 2007	2007										1738							WOS:000245005800005		
J	LIVAGE, J; HENRY, M; SANCHEZ, C								SOL-GEL CHEMISTRY OF TRANSITION-METAL OXIDES								PROGRESS IN SOLID STATE CHEMISTRY				18	4			259	341		10.1016/0079-6786(88)90005-2			1988	1988										1730							WOS:A1988AD82200001		
J	SUBRAMANIAN, MA; ARAVAMUDAN, G; RAO, GVS								OXIDE PYROCHLORES - A REVIEW								PROGRESS IN SOLID STATE CHEMISTRY				15	2			55	143		10.1016/0079-6786(83)90001-8			1983	1983										1723							WOS:A1983QX80500001		
J	CHIANG, JC; MACDIARMID, AG								POLYANILINE - PROTONIC ACID DOPING OF THE EMERALDINE FORM TO THE METALLIC REGIME								SYNTHETIC METALS				13	1-3			193	205		10.1016/0379-6779(86)90070-6			JAN 1986	1986										1653							WOS:A1986AXW7200020		
J	Gaya, Umar Ibrahim; Abdullah, Abdul Halim								Heterogeneous photocatalytic degradation of organic contaminants over titanium dioxide: A review of fundamentals, progress and problems								JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS				9	1			1	12		10.1016/j.jphotochemrev.2007.12.003			MAR 2008	2008										1648							WOS:000256245700001		
J	HUANG, WS; HUMPHREY, BD; MACDIARMID, AG								POLYANILINE, A NOVEL CONDUCTING POLYMER - MORPHOLOGY AND CHEMISTRY OF ITS OXIDATION AND REDUCTION IN AQUEOUS-ELECTROLYTES								JOURNAL OF THE CHEMICAL SOCIETY-FARADAY TRANSACTIONS I				82				2385	&		10.1039/f19868202385			1986	1986										1623							WOS:A1986D960300010		
J	Ghosh, Sujit Kumar; Pal, Tarasankar								Interparticle coupling effect on the surface plasmon resonance of gold nanoparticles: From theory to applications								CHEMICAL REVIEWS				107	11			4797	4862		10.1021/cr0680282			NOV 2007	2007										1622							WOS:000250970400008		
J	MURRAY, RW								CHEMICALLY MODIFIED ELECTRODES								ELECTROANALYTICAL CHEMISTRY				13				191	368					1984	1984										1608							WOS:A1984SB51300003		
J	Chan, WCW; Maxwell, DJ; Gao, XH; Bailey, RE; Han, MY; Nie, SM								Luminescent quantum dots for multiplexed biological detection and imaging								CURRENT OPINION IN BIOTECHNOLOGY				13	1			40	46		10.1016/S0958-1669(02)00282-3			FEB 2002	2002										1587							WOS:000173745700006		
J	BUTLER, MA								PHOTOELECTROLYSIS AND PHYSICAL-PROPERTIES OF SEMICONDUCTING ELECTRODE WO3								JOURNAL OF APPLIED PHYSICS				48	5			1914	1920		10.1063/1.323948			1977	1977										1581							WOS:A1977DE09200026		
J	Wang, Q; Moser, JE; Gratzel, M								Electrochemical impedance spectroscopic analysis of dye-sensitized solar cells								JOURNAL OF PHYSICAL CHEMISTRY B				109	31			14945	14953		10.1021/jp052768h			AUG 11 2005	2005										1578							WOS:000231042800031		
J	Osterloh, Frank E.								Inorganic materials as catalysts for photochemical splitting of water								CHEMISTRY OF MATERIALS				20	1			35	54		10.1021/cm7024203			JAN 8 2008	2008										1568							WOS:000252047600013		
J	Chaudhuri, Rajib Ghosh; Paria, Santanu								Core/Shell Nanoparticles: Classes, Properties, Synthesis Mechanisms, Characterization, and Applications								CHEMICAL REVIEWS				112	4			2373	2433		10.1021/cr100449n			APR 2012	2012										1564							WOS:000303283900014		
J	HAMBERG, I; GRANQVIST, CG								EVAPORATED SN-DOPED IN2O3 FILMS - BASIC OPTICAL-PROPERTIES AND APPLICATIONS TO ENERGY-EFFICIENT WINDOWS								JOURNAL OF APPLIED PHYSICS				60	11			R123	R159		10.1063/1.337534			DEC 1 1986	1986										1552							WOS:A1986F077100001		
J	Link, S; El-Sayed, MA								Shape and size dependence of radiative, non-radiative and photothermal properties of gold nanocrystals								INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY				19	3			409	453		10.1080/01442350050034180			JUL-SEP 2000	2000										1551							WOS:000088405500003		
J	KAMAT, PV								PHOTOCHEMISTRY ON NONREACTIVE AND REACTIVE (SEMICONDUCTOR) SURFACES								CHEMICAL REVIEWS				93	1			267	300		10.1021/cr00017a013			JAN-FEB 1993	1993										1541							WOS:A1993KL64800014		
J	Batzill, M; Diebold, U								The surface and materials science of tin oxide								PROGRESS IN SURFACE SCIENCE				79	2-4			47	154		10.1016/j.progsurf.2005.09.002			2005	2005										1533							WOS:000234120200001		
J	Robel, I; Subramanian, V; Kuno, M; Kamat, PV								Quantum dot solar cells. Harvesting light energy with CdSe nanocrystals molecularly linked to mesoscopic TiO2 films								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				128	7			2385	2393		10.1021/ja056494n			FEB 22 2006	2006										1528							WOS:000235562900058		
J	Sivula, Kevin; Le Formal, Florian; Graetzel, Michael								Solar Water Splitting: Progress Using Hematite (alpha-Fe2O3) Photoelectrodes								CHEMSUSCHEM				4	4			432	449		10.1002/cssc.201000416			2011	2011										1519							WOS:000289936900002		
J	Khaselev, O; Turner, JA								A monolithic photovoltaic-photoelectrochemical device for hydrogen production via water splitting								SCIENCE				280	5362			425	427		10.1126/science.280.5362.425			APR 17 1998	1998										1515							WOS:000073159600044		
J	Peng, XG; Wickham, J; Alivisatos, AP								Kinetics of II-VI and III-V colloidal semiconductor nanocrystal growth: "Focusing" of size distributions								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				120	21			5343	5344		10.1021/ja9805425			JUN 3 1998	1998										1499							WOS:000074039100036		
J	Subramanian, V; Wolf, EE; Kamat, PV								Catalysis with TiO2/gold nanocomposites. Effect of metal particle size on the Fermi level equilibration								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				126	15			4943	4950		10.1021/ja0315199			APR 21 2004	2004										1484							WOS:000220849900044		
J	Ji, Liwen; Lin, Zhan; Alcoutlabi, Mataz; Zhang, Xiangwu								Recent developments in nanostructured anode materials for rechargeable lithium-ion batteries								ENERGY & ENVIRONMENTAL SCIENCE				4	8			2682	2699		10.1039/c0ee00699h			AUG 2011	2011										1392							WOS:000293213600009		
J	Gur, I; Fromer, NA; Geier, ML; Alivisatos, AP								Air-stable all-inorganic nanocrystal solar cells processed from solution								SCIENCE				310	5747			462	465		10.1126/science.1117908			OCT 21 2005	2005										1390							WOS:000232786000037		
J	Gaponik, N; Talapin, DV; Rogach, AL; Hoppe, K; Shevchenko, EV; Kornowski, A; Eychmuller, A; Weller, H								Thiol-capping of CdTe nanocrystals: An alternative to organometallic synthetic routes								JOURNAL OF PHYSICAL CHEMISTRY B				106	29			7177	7185		10.1021/jp025541k			JUL 25 2002	2002										1382							WOS:000176955900008		
J	Park, Jongnam; Joo, Jin; Kwon, Soon Gu; Jang, Youngjin; Hyeon, Taeghwan								Synthesis of monodisperse spherical nanocrystals								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				46	25			4630	4660		10.1002/anie.200603148			2007	2007										1325							WOS:000247558200003		
J	Schaller, RD; Klimov, VI								High efficiency carrier multiplication in PbSe nanocrystals: Implications for solar energy conversion								PHYSICAL REVIEW LETTERS				92	18					186601	10.1103/PhysRevLett.92.186601			MAY 7 2004	2004										1319							WOS:000221277900048		
J	Kongkanand, Anusorn; Tvrdy, Kevin; Takechi, Kensuke; Kuno, Masaru; Kamat, Prashant V.								Quantum dot solar cells. Tuning photoresponse through size and shape control of CdSe-TiO2 architecture								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				130	12			4007	4015		10.1021/ja0782706			MAR 26 2008	2008										1318							WOS:000254173600062		
