AUTHOR: (Balents, Leon)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Spin liquid ground state of the spin-1/2 square J(1)-J(2) Heisenberg model","Jiang, Hong-Chen; Yao, Hong; Balents, Leon","","","","PHYSICAL REVIEW B","JUL 18 2012","2012","86","2","","","","","","024424","10.1103/PhysRevB.86.024424","","","183","22.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","32","33","29","22","21","22","14"
"Coulombic Quantum Liquids in Spin-1/2 Pyrochlores","Savary, Lucile; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","JAN 19 2012","2012","108","3","","","","","","037202","10.1103/PhysRevLett.108.037202","","","153","19.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","18","18","20","30","26","16","12"
"Low-dimensional Mott material: Transport in ultrathin epitaxial LaNiO3 films","Son, Junwoo; Moetakef, Pouya; LeBeau, James M.; Ouellette, Daniel; Balents, Leon; Allen, S. James; Stemmer, Susanne","","","","APPLIED PHYSICS LETTERS","FEB 8 2010","2010","96","6","","","","","","062114","10.1063/1.3309713","","","133","13.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","15","7","20","17","16","22","11","12","7"
"Weyl superconductors","Meng, Tobias; Balents, Leon","","","","PHYSICAL REVIEW B","AUG 6 2012","2012","86","5","","","","","","054504","10.1103/PhysRevB.86.054504","","","132","16.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","13","14","23","21","32","17"
"Order by Quantum Disorder in Er2Ti2O7","Savary, Lucile; Ross, Kate A.; Gaulin, Bruce D.; Ruff, Jacob P. C.; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","OCT 15 2012","2012","109","15","","","","","","167201","10.1103/PhysRevLett.109.167201","","","115","14.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","18","22","20","22","13","11"
"Order-by-disorder and spiral spin-liquid in frustrated diamond-lattice antiferromagnets","Bergman, Doron; Alicea, Jason; Gull, Emanuel; Trebst, Simon; Balents, Leon","","","","NATURE PHYSICS","JUL 2007","2007","3","7","","","","487","491","","10.1038/nphys622","","","115","8.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","10","10","9","4","11","7","9","7","12","17","9"
"Generic quantum spin ice","Lee, SungBin; Onoda, Shigeki; Balents, Leon","","","","PHYSICAL REVIEW B","SEP 10 2012","2012","86","10","","","","","","104412","10.1103/PhysRevB.86.104412","","","114","14.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","11","15","19","21","18","16"
"Non-Fermi-Liquid and Topological States with Strong Spin-Orbit Coupling","Moon, Eun-Gook; Xu, Cenke; Kim, Yong Baek; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","NOV 12 2013","2013","111","20","","","","","","UNSP 206401","10.1103/PhysRevLett.111.206401","","","109","15.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","22","25","18","20","12"
"Band touching from real-space topology in frustrated hopping models","Bergman, Doron L.; Wu, Congjun; Balents, Leon","","","","PHYSICAL REVIEW B","SEP 2008","2008","78","12","","","","","","125104","10.1103/PhysRevB.78.125104","","","106","8.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","8","7","6","7","8","12","14","14","17","9"
"Exotic phases induced by strong spin-orbit coupling in ordered double perovskites","Chen, Gang; Pereira, Rodrigo; Balents, Leon","","","","PHYSICAL REVIEW B","NOV 29 2010","2010","82","17","","","","","","174440","10.1103/PhysRevB.82.174440","","","99","9.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","12","11","9","16","18","16","8"
"Ordering in spatially anisotropic triangular antiferromagnets","Starykh, Oleg A.; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","FEB 16 2007","2007","98","7","","","","","","077205","10.1103/PhysRevLett.98.077205","","","96","7.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","8","8","8","8","11","11","9","6","10","6","2"
"Gapless Spin Liquids on the Three-Dimensional Hyperkagome Lattice of Na4Ir3O8","Lawler, Michael J.; Paramekanti, Arun; Kim, Yong Baek; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","NOV 7 2008","2008","101","19","","","","","","197202","10.1103/PhysRevLett.101.197202","","","89","7.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","11","11","7","7","10","9","12","7","7","2"
"Spin-orbit effects in Na4Ir3O8: A hyper-kagome lattice antiferromagnet","Chen, Gang; Balents, Leon","","","","PHYSICAL REVIEW B","SEP 2008","2008","78","9","","","","","","094403","10.1103/PhysRevB.78.094403","","","86","7.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","8","6","4","6","7","12","12","10","7","7"
"Spinons and triplons in spatially anisotropic frustrated antiferromagnets","Kohno, Masanori; Starykh, Oleg A.; Balents, Leon","","","","NATURE PHYSICS","NOV 2007","2007","3","11","","","","790","795","","10.1038/nphys749","","","84","6.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","8","6","12","7","8","6","15","7","6","6","1"
"Extreme sensitivity of a frustrated quantum magnet: Cs2CuCl4","Starykh, Oleg A.; Katsura, Hosho; Balents, Leon","","","","PHYSICAL REVIEW B","JUL 20 2010","2010","82","1","","","","","","014421","10.1103/PhysRevB.82.014421","","","79","7.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","6","9","9","9","9","12","3","3"
"Metal-insulator transition in a two-band model for the perovskite nickelates","Lee, SungBin; Chen, Ru; Balents, Leon","","","","PHYSICAL REVIEW B","OCT 20 2011","2011","84","16","","","","","","165119","10.1103/PhysRevB.84.165119","","","71","7.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","13","10","9","9","7","8","5"
"Spin-orbit coupling in d(2) ordered double perovskites","Chen, Gang; Balents, Leon","","","","PHYSICAL REVIEW B","SEP 16 2011","2011","84","9","","","","","","094420","10.1103/PhysRevB.84.094420","","","69","7.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","7","9","15","10","10","6"
"Weyl magnons in breathing pyrochlore antiferromagnets","Li, Fei-Ye; Li, Yao-Dong; Kim, Yong Baek; Balents, Leon; Yu, Yue; Chen, Gang","","","","NATURE COMMUNICATIONS","SEP 2016","2016","7","","","","","","","12691","10.1038/ncomms12691","","","66","16.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","30","14"
"Spin-Orbital Singlet and Quantum Critical Point on the Diamond Lattice: FeSc2S4","Chen, Gang; Balents, Leon; Schnyder, Andreas P.","","","","PHYSICAL REVIEW LETTERS","MAR 6 2009","2009","102","9","","","","","","096406","10.1103/PhysRevLett.102.096406","","","66","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","4","3","1","5","11","4","12","12","6"
"Landau Theory of Charge and Spin Ordering in the Nickelates","Lee, SungBin; Chen, Ru; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","JAN 6 2011","2011","106","1","","","","","","016405","10.1103/PhysRevLett.106.016405","","","65","7.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","8","8","12","4","9","12","4"
"Global phase diagram of competing ordered and quantum spin-liquid phases on the kagome lattice","Gong, Shou-Shu; Zhu, Wei; Balents, Leon; Sheng, D. N.","","","","PHYSICAL REVIEW B","FEB 17 2015","2015","91","7","","","","","","075112","10.1103/PhysRevB.91.075112","","","62","12.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","18","17","12","3"
"Quadrupolar correlations and spin freezing in S=1 triangular lattice antiferromagnets","Stoudenmire, E. M.; Trebst, Simon; Balents, Leon","","","","PHYSICAL REVIEW B","JUN 2009","2009","79","21","","","","","","214436","10.1103/PhysRevB.79.214436","","","57","5.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","11","8","10","6","4","2","1","5","1"
"Odd-integer quantum Hall effect in graphene: Interaction and disorder effects","Sheng, L.; Sheng, D. N.; Haldane, F. D. M.; Balents, Leon","","","","PHYSICAL REVIEW LETTERS","NOV 9 2007","2007","99","19","","","","","","196802","10.1103/PhysRevLett.99.196802","","","57","4.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","10","6","5","6","4","6","5","2","3","0","0"
"Semiclassical dynamics and long-time asymptotics of the central-spin problem in a quantum dot","Chen, Gang; Bergman, Doron L.; Balents, Leon","","","","PHYSICAL REVIEW B","JUL 2007","2007","76","4","","","","","","045312","10.1103/PhysRevB.76.045312","","","54","4.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","6","6","4","4","7","5","3","5","9","1"
"New Type of Quantum Criticality in the Pyrochlore Iridates","Savary, Lucile; Moon, Eun-Gook; Balents, Leon","","","","PHYSICAL REVIEW X","NOV 13 2014","2014","4","4","","","","","","041027","10.1103/PhysRevX.4.041027","","","53","8.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","15","10","10","7"
