IDENTIFICADORES DE AUTOR: (N-6660-2013)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Carbon Nanotube Thin Films: Fabrication, Properties, and Applications","Hu, Liangbing; Hecht, David S.; Gruener, George","","","","CHEMICAL REVIEWS","OCT 2010","2010","110","10","","","","5790","5844","","10.1021/cr9002962","","","645","64.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","55","73","81","92","103","86","67","58","29","0"
"High-Performance Nanostructured Supercapacitors on a Sponge","Chen, Wei; Rakhi, R. B.; Hu, Liangbing; Xie, Xing; Cui, Yi; Alshareef, H. N.","","","","NANO LETTERS","DEC 2011","2011","11","12","","","","5165","5172","","10.1021/nl2023433","","","525","58.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","70","93","116","73","69","46","43","0"
"A transparent electrode based on a metal nanotrough network","Wu, Hui; Kong, Desheng; Ruan, Zhichao; Hsu, Po-Chun; Wang, Shuang; Yu, Zongfu; Carney, Thomas J.; Hu, Liangbing; Fan, Shanhui; Cui, Yi","","","","NATURE NANOTECHNOLOGY","JUN 2013","2013","8","6","","","","421","425","","10.1038/NNANO.2013.84","","","515","73.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60","84","111","87","96","72","0"
"Electrospun Metal Nanofiber Webs as High-Performance Transparent Electrode","Wu, Hui; Hu, Liangbing; Rowell, Michael W.; Kong, Desheng; Cha, Judy J.; McDonough, James R.; Zhu, Jia; Yang, Yuan; McGehee, Michael D.; Cui, Yi","","","","NANO LETTERS","OCT 2010","2010","10","10","","","","4242","4248","","10.1021/nl102725k","","","487","48.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","47","58","68","72","64","51","54","51","0"
"Thin, Flexible Secondary Li-Ion Paper Batteries","Hu, Liangbing; Wu, Hui; La Mantia, Fabio; Yang, Yuan; Cui, Yi","","","","ACS NANO","OCT 2010","2010","4","10","","","","5843","5848","","10.1021/nn1018158","","","472","47.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","31","45","61","66","70","74","77","33","0"
"Symmetrical MnO2-Carbon Nanotube-Textile Nanostructures for Wearable Pseudocapacitors with High Mass Loading","Hu, Liangbing; Chen, Wei; Xie, Xing; Liu, Nian; Yang, Yuan; Wu, Hui; Yao, Yan; Pasta, Mauro; Alshareef, Husam N.; Cui, Yi","","","","ACS NANO","NOV 2011","2011","5","11","","","","8904","8913","","10.1021/nn203085j","","","422","46.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","57","60","63","66","78","39","37","0"
"Na-Ion Battery Anodes: Materials and Electrochemistry","Luo, Wei; Shen, Fei; Bommier, Clement; Zhu, Hongli; Ji, Xiulei; Hu, Liangbing","","","","ACCOUNTS OF CHEMICAL RESEARCH","FEB 2016","2016","49","2","","","","231","240","","10.1021/acs.accounts.5b00482","","","412","103.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","123","164","109","0"
"Electrospun Sb/C Fibers for a Stable and Fast Sodium-Ion Battery Anode","Zhu, Yujie; Han, Xiaogang; Xu, Yunhua; Liu, Yihang; Zheng, Shiyou; Xu, Kang; Hu, Liangbing; Wang, Chunsheng","","","","ACS NANO","JUL 2013","2013","7","7","","","","6378","6386","","10.1021/nn4025674","","","393","56.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","38","79","75","83","75","41","0"
"Tin Anode for Sodium-Ion Batteries Using Natural Wood Fiber as a Mechanical Buffer and Electrolyte Reservoir","Zhu, Hongli; Jia, Zheng; Chen, Yuchen; Weadock, Nicholas; Wan, Jiayu; Vaaland, Oeyvind; Han, Xiaogang; Li, Teng; Hu, Liangbing","","","","NANO LETTERS","JUL 2013","2013","13","7","","","","3093","3100","","10.1021/nl400998t","","","390","55.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","52","93","69","69","57","46","0"
"Negating interfacial impedance in garnet-based solid-state Li metal batteries","Han, Xiaogang; Gong, Yunhui; Fu, Kun (Kelvin); He, Xingfeng; Hitz, Gregory T.; Dai, Jiaqi; Pearse, Alex; Liu, Boyang; Wang, Howard; Rublo, Gary; Mo, Yifei; Thangadurai, Venkataraman; Wachsman, Eric D.; Hu, Liangbing","","","","NATURE MATERIALS","MAY 2017","2017","16","5","","","","572","+","","10.1038/NMAT4821","","","382","127.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","190","144","0"
"Light-Weight Free-Standing Carbon Nanotube-Silicon Films for Anodes of Lithium Ion Batteries","Cui, Li-Feng; Hu, Liangbing; Choi, Jang Wook; Cui, Yi","","","","ACS NANO","JUL 2010","2010","4","7","","","","3671","3678","","10.1021/nn100619m","","","361","36.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","27","44","58","46","54","37","43","28","0"
"A method of printing carbon nanotube thin films","Zhou, YX; Hu, LB; Gruner, G","","","","APPLIED PHYSICS LETTERS","MAR 20 2006","2006","88","12","","","","","","123109","10.1063/1.2187945","","","330","23.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","17","28","25","49","49","32","29","22","21","15","20","10","6","0"
"Wood-Derived Materials for Green Electronics, Biological Devices, and Energy Applications","Zhu, Hongli; Luo, Wei; Ciesielski, Peter N.; Fang, Zhiqiang; Zhu, J. Y.; Henriksson, Gunnar; Himmel, Michael E.; Hu, Liangbing","","","","CHEMICAL REVIEWS","AUG 24 2016","2016","116","16","","","","9305","9374","","10.1021/acs.chemrev.6b00225","","","312","78.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","84","127","98","0"
"Metal nanogrids, nanowires, and nanofibers for transparent electrodes","Hu, Liangbing; Wu, Hui; Cui, Yi","","","","MRS BULLETIN","OCT 2011","2011","36","10","","","","760","765","","10.1557/mrs.2011.234","","","297","33.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","23","47","53","56","49","26","24","0"
"Next-Generation Lithium Metal Anode Engineering via Atomic Layer Deposition","Kozen, Alexander C.; Lin, Chuan-Fu; Pearse, Alexander J.; Schroeder, Marshall A.; Han, Xiaogang; Hu, Liangbing; Lee, Sang-Bok; Rubloff, Gary W.; Noked, Malachi","","","","ACS NANO","JUN 2015","2015","9","6","","","","5884","5892","","10.1021/acsnano.5b02166","","","275","55.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","31","71","102","65","0"
"Prelithiated Silicon Nanowires as an Anode for Lithium Ion Batteries","Liu, Nian; Hu, Liangbing; McDowell, Matthew T.; Jackson, Ariel; Cui, Yi","","","","ACS NANO","AUG 2011","2011","5","8","","","","6487","6493","","10.1021/nn2017167","","","272","30.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","37","37","35","38","44","40","27","0"
"Organic light-emitting diodes having carbon nanotube anodes","Li, Jianfeng; Hu, Liangbing; Wang, Lian; Zhou, Yangxin; Gruner, George; Marks, Tobin J.","","","","NANO LETTERS","NOV 8 2006","2006","6","11","","","","2472","2477","","10.1021/nl061616a","","","271","19.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","29","28","24","29","31","29","24","22","22","12","8","5","0"
"Potassium Ion Batteries with Graphitic Materials","Luo, Wei; Wan, Jiayu; Ozdemir, Burak; Bao, Wenzhong; Chen, Yanan; Dai, Jiaqi; Lin, Hao; Xu, Yue; Gu, Feng; Barone, Veronica; Hu, Liangbing","","","","NANO LETTERS","NOV 2015","2015","15","11","","","","7671","7677","","10.1021/acs.nanolett.5b03667","","","260","52.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","61","92","84","0"
"Highly Transparent and Flexible Nanopaper Transistors","Huang, Jia; Zhu, Hongli; Chen, Yuchen; Preston, Colin; Rohrbach, Kathleen; Cumings, John; Hu, Liangbing","","","","ACS NANO","MAR 2013","2013","7","3","","","","2106","2113","","10.1021/nn304407r","","","253","36.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","27","42","48","41","55","26","0"
"Three-Dimensional Carbon Nanotube-Textile Anode for High-Performance Microbial Fuel Cells","Xie, Xing; Hu, Liangbing; Pasta, Mauro; Wells, George F.; Kong, Desheng; Criddle, Craig S.; Cui, Yi","","","","NANO LETTERS","JAN 2011","2011","11","1","","","","291","296","","10.1021/nl103905t","","","253","28.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","21","28","28","34","34","37","41","23","0"
"Energy and environmental nanotechnology in conductive paper and textiles","Hu, Liangbing; Cui, Yi","","","","ENERGY & ENVIRONMENTAL SCIENCE","APR 2012","2012","5","4","","","","6423","6435","","10.1039/c2ee02414d","","","246","30.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","35","36","45","45","38","23","0"
