AUTHOR IDENTIFIERS: (E-9423-2011)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Gap-plasmon nanoantennas and bowtie resonators","Gramotnev, Dmitri K.; Pors, Anders; Willatzen, Morten; Bozhevolnyi, Sergey I.","","","","PHYSICAL REVIEW B","JAN 20 2012","2012","85","4","","","","","","045434","10.1103/PhysRevB.85.045434","","","37","4.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","7","7","3","5","5","1"
"Surface plasmon polariton scattering by finite-size nanoparticles","Evlyukhin, A. B.; Brucoli, G.; Martin-Moreno, L.; Bozhevolnyi, S. I.; Garcia-Vidal, F. J.","","","","PHYSICAL REVIEW B","AUG 2007","2007","76","7","","","","","","075426","10.1103/PhysRevB.76.075426","","","37","2.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","3","5","2","4","3","4","3","3","3","1"
"Computational lens for the near field","Carney, PS; Frazin, RA; Bozhevolnyi, SI; Volkov, VS; Boltasseva, A; Schotland, JC","","","","PHYSICAL REVIEW LETTERS","APR 23 2004","2004","92","16","","","","","","163903","10.1103/PhysRevLett.92.163903","","","37","2.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","3","2","4","6","1","5","2","2","0","3","0","3","0"
"Near-field optical holography","Bozhevolnyi, SI; Vohnsen, B","","","","PHYSICAL REVIEW LETTERS","OCT 14 1996","1996","77","16","","","","3351","3354","","10.1103/PhysRevLett.77.3351","","","37","1.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","1","3","3","4","0","1","0","1","1","3","3","0","0","0","0","4","1","2","1","1","0"
"CORRELATION BETWEEN OPTICAL AND TOPOGRAPHICAL IMAGES FROM AN EXTERNAL REFLECTION NEAR-FIELD MICROSCOPE WITH SHEAR FORCE FEEDBACK","BOZHEVOLNYI, SI; SMOLYANINOV, II; KELLER, O","","","","APPLIED OPTICS","JUL 1 1995","1995","34","19","","","","3793","3799","","10.1364/AO.34.003793","","","37","1.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","10","8","6","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Interfacing Dielectric-Loaded Plasmonic and Silicon Photonic Waveguides: Theoretical Analysis and Experimental Demonstration","Tsilipakos, Odysseas; Pitilakis, Alexandros; Yioultsis, Traianos V.; Papaioannou, Sotirios; Vyrsokinos, Konstantinos; Kalavrouziotis, Dimitrios; Giannoulis, Giannis; Apostolopoulos, Dimitrios; Avramopoulos, Hercules; Tekin, Tolga; Baus, Matthias; Karl, Matthias; Hassan, Karim; Weeber, Jean-Claude; Markey, Laurent; Dereux, Alain; Kumar, Ashwani; Bozhevolnyi, Sergey I.; Pleros, Nikos; Kriezis, Emmanouil E.","","","","IEEE JOURNAL OF QUANTUM ELECTRONICS","MAY 2012","2012","48","5","","","","678","687","","10.1109/JQE.2012.2189757","","","34","4.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","2","7","2","6","5","0"
"Compact gradual bends for channel plasmon polaritons","Volkov, Valentyn S.; Bozhevolnyi, Sergey I.; Devaux, Eloise; Ebbesen, Thomas W.","","","","OPTICS EXPRESS","MAY 15 2006","2006","14","10","","","","4494","4503","","10.1364/OE.14.004494","","","34","2.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","7","2","2","5","3","4","1","3","1","0","0"
"Surface plasmon polariton guiding by chains of nanoparticles","Evlyukhin, A. B.; Bozhevolnyi, S. L.","","","","LASER PHYSICS LETTERS","AUG 2006","2006","3","8","","","","396","400","","10.1002/lapl.200610014","","","33","2.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","1","1","1","3","3","2","7","1","2","1"
"Bifunctional gap-plasmon metasurfaces for visible light: polarization-controlled unidirectional surface plasmon excitation and beam steering at normal incidence","Ding, Fei; Deshpande, Rucha; Bozhevolnyi, Sergey I.","","","","LIGHT-SCIENCE & APPLICATIONS","APR 20 2018","2018","7","","","","","","","e17178","10.1038/lsa.2017.178","","","32","16.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","19"
"Probing cytochrome c in living mitochondria with surface-enhanced Raman spectroscopy","Brazhe, Nadezda A.; Evlyukhin, Andrey B.; Goodilin, Eugene A.; Semenova, Anna A.; Novikov, Sergey M.; Bozhevolnyi, Sergey I.; Chichkov, Boris N.; Sarycheva, Asya S.; Baizhumanov, Adil A.; Nikelshparg, Evelina I.; Deev, Leonid I.; Maksimov, Eugene G.; Maksimov, Georgy V.; Sosnovtseva, Olga","","","","SCIENTIFIC REPORTS","SEP 8 2015","2015","5","","","","","","","13793","10.1038/srep13793","","","32","6.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","16","2"
"Nonlocal study of ultimate plasmon hybridization","Raza, Soren; Wubs, Martijn; Bozhevolnyi, Sergey I.; Mortensen, N. Asger","","","","OPTICS LETTERS","MAR 1 2015","2015","40","5","","","","839","842","","10.1364/OL.40.000839","","","32","6.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","7","9","5","3"
"Adiabatic nanofocusing of channel plasmon polaritons","Bozhevolnyi, Sergey I.; Nerkararyan, Khachatur V.","","","","OPTICS LETTERS","FEB 15 2010","2010","35","4","","","","541","543","","10.1364/OL.35.000541","","","32","3.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","7","4","1","6","4","1","1","0"
"Splitting of a surface plasmon polariton beam by chains of nanoparticles","Evlyukhin, A. B.; Bozhevolnyi, S. I.; Stepanov, A. L.; Krenn, J. R.","","","","APPLIED PHYSICS B-LASERS AND OPTICS","JUL 2006","2006","84","1-2","","","","29","34","","10.1007/s00340-006-2163-8","","","32","2.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","2","3","5","2","1","0","0","2","0","1","1"
"Partial loss compensation in dielectric-loaded plasmonic waveguides at near infra-red wavelengths","Garcia, C.; Coello, V.; Han, Z.; Radko, I. P.; Bozhevolnyi, S. I.","","","","OPTICS EXPRESS","MAR 26 2012","2012","20","7","","","","7771","7776","","10.1364/OE.20.007771","","","31","3.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","6","7","5","2","3","0"
"Experimental demonstration of dielectric-loaded plasmonic waveguide disk resonators at telecom wavelengths","Randhawa, Sukanya; Krasavin, Alexey V.; Holmgaard, Tobias; Renger, Jan; Bozhevolnyi, Sergey I.; Zayats, Anatoly V.; Quidant, Romain","","","","APPLIED PHYSICS LETTERS","APR 18 2011","2011","98","16","","","","","","161102","10.1063/1.3574606","","","31","3.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","3","7","4","0","3","2","2"
"Bend loss for channel plasmon polaritons","Volkov, Valentyn S.; Bozhevolnyi, Sergey I.; Devaux, Eloise; Ebbesen, Thomas W.","","","","APPLIED PHYSICS LETTERS","OCT 2 2006","2006","89","14","","","","","","143108","10.1063/1.2358953","","","31","2.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","2","4","4","3","2","4","2","0","2","2"
"Multiple-scattering dipole approach to modeling of surface plasmon polariton band gap structures","Bozhevolnyi, SI; Volkov, VS","","","","OPTICS COMMUNICATIONS","NOV 1 2001","2001","198","4-6","","","","241","245","","10.1016/S0030-4018(01)01516-4","","","31","1.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","7","4","2","1","2","1","1","3","0","1","2","0","0","0","0"
"Direct Characterization of Plasmonic Slot Waveguides and Nanocouplers","Andryieuski, Andrei; Zenin, Vladimir A.; Malureanu, Radu; Volkov, Valentyn S.; Bozhevolnyi, Sergey I.; Lavrinenko, Andrei V.","","","","NANO LETTERS","JUL 2014","2014","14","7","","","","3925","3929","","10.1021/nl501207u","","","30","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","7","10","6","4"
"Dielectric-loaded plasmonic waveguide components: Going practical","Kumar, Ashwani; Gosciniak, Jacek; Volkov, Valentyn S.; Papaioannou, Sotirios; Kalavrouziotis, Dimitrios; Vyrsokinos, Konstantinos; Weeber, Jean-Claude; Hassan, Karim; Markey, Laurent; Dereux, Alain; Tekin, Tolga; Waldow, Michael; Apostolopoulos, Dimitrios; Avramopoulos, Hercules; Pleros, Nikos; Bozhevolnyi, Sergey I.","","","","LASER & PHOTONICS REVIEWS","NOV 2013","2013","7","6","","","","938","951","","10.1002/lpor.201200113","","","30","4.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","6","5","2","3"
"0.48Tb/s (12x40Gb/s) WDM transmission and high-quality thermo-optic switching in dielectric loaded plasmonics","Kalavrouziotis, D.; Papaioannou, S.; Giannoulis, G.; Apostolopoulos, D.; Hassan, K.; Markey, L.; Weeber, J. -C.; Dereux, A.; Kumar, A.; Bozhevolnyi, S. I.; Baus, M.; Karl, M.; Tekin, T.; Tsilipakos, O.; Pitilakis, A.; Kriezis, E. E.; Avramopoulos, H.; Vyrsokinos, K.; Pleros, N.","","","","OPTICS EXPRESS","MAR 26 2012","2012","20","7","","","","7655","7662","","10.1364/OE.20.007655","","","30","3.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","2","6","1","1","7","1"
"Refracting surface plasmon polaritons with nanoparticle arrays","Radko, Ilya P.; Evlyukhin, Andrey B.; Boltasseva, Alexandra; Bozhevolnyi, Sergey I.","","","","OPTICS EXPRESS","MAR 17 2008","2008","16","6","","","","3924","3930","","10.1364/OE.16.003924","","","30","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","0","5","3","1","2","3","0","4","0"
"Field enhancement and extraordinary optical transmission by tapered periodic slits in gold films","Beermann, Jonas; Sondergaard, Thomas; Novikov, Sergey M.; Bozhevolnyi, Sergey I.; Devaux, Eloise; Ebbesen, Thomas W.","","","","NEW JOURNAL OF PHYSICS","JUN 17 2011","2011","13","","","","","","","063029","10.1088/1367-2630/13/6/063029","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","6","4","2","4","2","1","2"
"Backward and forward modes guided by metal-dielectric-metal plasmonic waveguides","Davoyan, Arthur R.; Shadrivov, Ilya V.; Bozhevolnyi, Sergey I.; Kivshar, Yuri S.","","","","JOURNAL OF NANOPHOTONICS","MAY 7 2010","2010","4","","","","","","","043509","10.1117/1.3437397","","","29","2.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","6","2","3","3","6","1","2","1"
"Channel plasmon polariton propagation in nanoimprinted V-groove waveguides","Nielsen, Rasmus B.; Fernandez-Cuesta, Irene; Boltasseva, Alexandra; Volkov, Valentyn S.; Bozhevolnyi, Sergey I.; Klukowska, Anna; Kristensen, Anders","","","","OPTICS LETTERS","DEC 1 2008","2008","33","23","","","","2800","2802","","10.1364/OL.33.002800","","","29","2.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","5","5","1","1","4","3","2","0"
"Modulation of surface plasmon coupling-in by one-dimensional surface corrugation","Lopez-Tejeira, F.; Rodrigo, Sergio G.; Martin-Moreno, L.; Garcia-Vidal, F. J.; Devaux, E.; Dintinger, J.; Ebbesen, T. W.; Krenn, J. R.; Radko, I. P.; Bozhevolnyi, S. I.; Gonzalez, M. U.; Weeber, J. C.; Dereux, A.","","","","NEW JOURNAL OF PHYSICS","MAR 27 2008","2008","10","","","","","","","033035","10.1088/1367-2630/10/3/033035","","","29","2.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","4","3","4","4","5","0","1","1"
"Channelling surface plasmons","Bozhevolnyi, S. I.; Volkov, V. S.; Devaux, E.; Laluet, J.-Y.; Ebbesen, T. W.","","","","APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING","NOV 2007","2007","89","2","","","","225","231","","10.1007/s00339-007-4106-6","","","29","2.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","1","1","2","4","2","2","0","1","1","1"
"Far- and near-field second-harmonic imaging of ferroelectric domain walls","Bozhevolnyi, SI; Pedersen, K; Skettrup, T; Zhang, XS; Belmonte, M","","","","OPTICS COMMUNICATIONS","JUL 1 1998","1998","152","4-6","","","","221","224","","10.1016/S0030-4018(98)00176-X","","","29","1.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","2","4","2","3","0","2","0","1","1","1","1","2","0","1","2","2","0","0"
"Near-field optics with uncoated fiber tips: Confinement and spatial resolution","Bozhevolnyi, SI; Vohnsen, B","","","","JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","JUL 1997","1997","14","7","","","","1656","1663","","10.1364/JOSAB.14.001656","","","29","1.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","1","1","1","3","0","3","4","0","0","1","2","1","0","2","0","1","0","0","0","0"
"OPTICAL DIAMAGNETIC POLARIZABILITY OF A MESOSCOPIC METALLIC SPHERE - TRANSVERSE SELF-FIELD APPROACH","KELLER, O; XIAO, M; BOZHEVOLNYI, S","","","","OPTICS COMMUNICATIONS","OCT 1 1993","1993","102","3-4","","","","238","244","","10.1016/0030-4018(93)90389-M","","","29","1.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","4","0","1","1","2","1","1","0","0","0","0","0","0","0","0","0","3","1","1","1","2","1","0"
"Random-phase metasurfaces at optical wavelengths","Pors, Anders; Ding, Fei; Chen, Yiting; Radko, Ilya P.; Bozhevolnyi, Sergey I.","","","","SCIENTIFIC REPORTS","JUN 22 2016","2016","6","","","","","","","28448","10.1038/srep28448","","","28","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","19","4"
"Observation of propagation of surface plasmon polaritons along line defects in a periodically corrugated metal surface","Bozhevolnyi, SI; Volkov, VS; Leosson, K; Erland, J","","","","OPTICS LETTERS","MAY 15 2001","2001","26","10","","","","734","736","","10.1364/OL.26.000734","","","28","1.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","5","3","2","3","1","1","0","1","2","1","0","0","1","0","0","0"
"Plasmonic Waveguide-Integrated Nanowire Laser","Bermudez-Urena, Esteban; Tutuncuoglu, Gozde; Cuerda, Javier; Smith, Cameron L. C.; Bravo-Abad, Jorge; Bozhevolnyi, Sergey I.; Fontcuberta i Morral, Anna; Garcia-Vidal, Francisco J.; Quidant, Romain","","","","NANO LETTERS","FEB 2017","2017","17","2","","","","747","754","","10.1021/acs.nanolett.6b03879","","","27","9.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","15","6"
