J	Yu, Hua; Pardoll, Drew; Jove, Richard								STATs in cancer inflammation and immunity: a leading role for STAT3								NATURE REVIEWS CANCER				9	11			798	809		10.1038/nrc2734			NOV 2009	2009										2021							WOS:000271077200012		
J	Shao, Yuyan; Wang, Jun; Wu, Hong; Liu, Jun; Aksay, Ilhan A.; Lin, Yuehe								Graphene Based Electrochemical Sensors and Biosensors: A Review								ELECTROANALYSIS				22	10			1027	1036		10.1002/elan.200900571			MAY 2010	2010										1916							WOS:000278425900001		
J	Wei, Dacheng; Liu, Yunqi; Wang, Yu; Zhang, Hongliang; Huang, Liping; Yu, Gui								Synthesis of N-Doped Graphene by Chemical Vapor Deposition and Its Electrical Properties								NANO LETTERS				9	5			1752	1758		10.1021/nl803279t			MAY 2009	2009										1914							WOS:000266157100005		
J	Biswas, Kanishka; He, Jiaqing; Blum, Ivan D.; Wu, Chun-I; Hogan, Timothy P.; Seidman, David N.; Dravid, Vinayak P.; Kanatzidis, Mercouri G.								High-performance bulk thermoelectrics with all-scale hierarchical architectures								NATURE				489	7416			414	418		10.1038/nature11439			SEP 20 2012	2012										1898							WOS:000308860900041		
J	Cai, Jinming; Ruffieux, Pascal; Jaafar, Rached; Bieri, Marco; Braun, Thomas; Blankenburg, Stephan; Muoth, Matthias; Seitsonen, Ari P.; Saleh, Moussa; Feng, Xinliang; Muellen, Klaus; Fasel, Roman								Atomically precise bottom-up fabrication of graphene nanoribbons								NATURE				466	7305			470	473		10.1038/nature09211			JUL 22 2010	2010										1840							WOS:000280141200031		
J	Jiao, Liying; Zhang, Li; Wang, Xinran; Diankov, Georgi; Dai, Hongjie								Narrow graphene nanoribbons from carbon nanotubes								NATURE				458	7240			877	880		10.1038/nature07919			APR 16 2009	2009										1683							WOS:000265182500040		
J	Zhao, Li-Dong; Lo, Shih-Han; Zhang, Yongsheng; Sun, Hui; Tan, Gangjian; Uher, Ctirad; Wolverton, C.; Dravid, Vinayak P.; Kanatzidis, Mercouri G.								Ultralow thermal conductivity and high thermoelectric figure of merit in SnSe crystals								NATURE				508	7496			373	+		10.1038/nature13184			APR 17 2014	2014										1674							WOS:000334403000047		
J	Choi, Nam-Soon; Chen, Zonghai; Freunberger, Stefan A.; Ji, Xiulei; Sun, Yang-Kook; Amine, Khalil; Yushin, Gleb; Nazar, Linda F.; Cho, Jaephil; Bruce, Peter G.								Challenges Facing Lithium Batteries and Electrical Double-Layer Capacitors								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				51	40			9994	10024		10.1002/anie.201201429			2012	2012										1603							WOS:000309181700007		
J	Mintzer, Meredith A.; Simanek, Eric E.								Nonviral Vectors for Gene Delivery								CHEMICAL REVIEWS				109	2			259	302		10.1021/cr800409e			FEB 2009	2009										1565							WOS:000263562900002		
J	Pei, Yanzhong; Shi, Xiaoya; LaLonde, Aaron; Wang, Heng; Chen, Lidong; Snyder, G. Jeffrey								Convergence of electronic bands for high performance bulk thermoelectrics								NATURE				473	7345			66	69		10.1038/nature09996			MAY 5 2011	2011										1524							WOS:000290218300031		
J	Ong, Wee-Jun; Tan, Lling-Lling; Ng, Yun Hau; Yong, Siek-Ting; Chai, Siang-Piao								Graphitic Carbon Nitride (g-C3N4)-Based Photocatalysts for Artificial Photosynthesis and Environmental Remediation: Are We a Step Closer To Achieving Sustainability?								CHEMICAL REVIEWS				116	12			7159	7329		10.1021/acs.chemrev.6b00075			JUN 22 2016	2016										1500							WOS:000378585000006		
J	Ma, Peng-Cheng; Siddiqui, Naveed A.; Marom, Gad; Kim, Jang-Kyo								Dispersion and functionalization of carbon nanotubes for polymer-based nanocomposites: A review								COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING				41	10			1345	1367		10.1016/j.compositesa.2010.07.003			OCT 2010	2010										1500							WOS:000281945800003		
J	Geng, Yan; Dalhaimer, Paul; Cai, Shenshen; Tsai, Richard; Tewari, Manorama; Minko, Tamara; Discher, Dennis E.								Shape effects of filaments versus spherical particles in flow and drug delivery								NATURE NANOTECHNOLOGY				2	4			249	255		10.1038/nnano.2007.70			APR 2007	2007										1479							WOS:000245920900017		
J	Bonaccorso, Francesco; Colombo, Luigi; Yu, Guihua; Stoller, Meryl; Tozzini, Valentina; Ferrari, Andrea C.; Ruoff, Rodney S.; Pellegrini, Vittorio								Graphene, related two-dimensional crystals, and hybrid systems for energy conversion and storage								SCIENCE				347	6217					UNSP 1246501	10.1126/science.1246501			JAN 2 2015	2015										1452							WOS:000347102300040		
J	Verma, Ayush; Stellacci, Francesco								Effect of Surface Properties on Nanoparticle-Cell Interactions								SMALL				6	1			12	21		10.1002/smll.200901158			JAN 4 2010	2010										1450							WOS:000274036400001		
J	Kubacka, Anna; Fernandez-Garcia, Marcos; Colon, Gerardo								Advanced Nanoarchitectures for Solar Photocatalytic Applications								CHEMICAL REVIEWS				112	3			1555	1614		10.1021/cr100454n			MAR 2012	2012										1421							WOS:000301988700007		
J	Futaba, Don N.; Hata, Kenji; Yamada, Takeo; Hiraoka, Tatsuki; Hayamizu, Yuhei; Kakudate, Yozo; Tanaike, Osamu; Hatori, Hiroaki; Yumura, Motoo; Iijima, Sumio								Shape-engineerable and highly densely packed single-walled carbon nanotubes and their application as super-capacitor electrodes								NATURE MATERIALS				5	12			987	994		10.1038/nmat1782			DEC 2006	2006										1413							WOS:000242478600024		
J	Djurisic, Aleksandra B.; Leung, Yu Hang								Optical properties of ZnO nanostructures								SMALL				2	8-9			944	961		10.1002/smll.200600134			AUG 2006	2006										1370							WOS:000239717500001		
J	Wang, Ying; Shao, Yuyan; Matson, Dean W.; Li, Jinghong; Lin, Yuehe								Nitrogen-Doped Graphene and Its Application in Electrochemical Biosensing								ACS NANO				4	4			1790	1798		10.1021/nn100315s			APR 2010	2010										1362							WOS:000276956800004		
J	Wang, XD; Summers, CJ; Wang, ZL								Large-scale hexagonal-patterned growth of aligned ZnO nanorods for nano-optoelectronics and nanosensor arrays								NANO LETTERS				4	3			423	426		10.1021/nl035102c			MAR 2004	2004										1353							WOS:000220170600008		
J	Yan, S. C.; Li, Z. S.; Zou, Z. G.								Photodegradation Performance of g-C3N4 Fabricated by Directly Heating Melamine								LANGMUIR				25	17			10397	10401		10.1021/la900923z			SEP 1 2009	2009										1338							WOS:000269197500107		
J	Liu, HS; Song, CJ; Zhang, L; Zhang, JJ; Wang, HJ; Wilkinson, DP								A review of anode catalysis in the direct methanol fuel cell								JOURNAL OF POWER SOURCES				155	2			95	110		10.1016/j.jpowsour.2006.01.030			APR 21 2006	2006										1283							WOS:000237003000001		
J	Hussain, Farzana; Hojjati, Mehdi; Okamoto, Masami; Gorga, Russell E.								Review article: Polymer-matrix nanocomposites, processing, manufacturing, and application: An overview								JOURNAL OF COMPOSITE MATERIALS				40	17			1511	1575		10.1177/0021998306067321			SEP 2006	2006										1270							WOS:000240629400001		
J	Fan, Feng-Ru; Tian, Zhong-Qun; Wang, Zhong Lin								Flexible triboelectric generator!								NANO ENERGY				1	2			328	334		10.1016/j.nanoen.2012.01.004			MAR 2012	2012										1256							WOS:000318050100016		
J	Tian, ZRR; Voigt, JA; Liu, J; McKenzie, B; McDermott, MJ; Rodriguez, MA; Konishi, H; Xu, HF								Complex and oriented ZnO nanostructures								NATURE MATERIALS				2	12			821	826		10.1038/nmat1014			DEC 2003	2003										1245							WOS:000186843800020		
J	Ferrari, Andrea C.; Bonaccorso, Francesco; Fal'ko, Vladimir; Novoselov, Konstantin S.; Roche, Stephan; Boggild, Peter; Borini, Stefano; Koppens, Frank H. L.; Palermo, Vincenzo; Pugno, Nicola; Garrido, Jose A.; Sordan, Roman; Bianco, Alberto; Ballerini, Laura; Prato, Maurizio; Lidorikis, Elefterios; Kivioja, Jani; Marinelli, Claudio; Ryhaenen, Tapani; Morpurgo, Alberto; Coleman, Jonathan N.; Nicolosi, Valeria; Colombo, Luigi; Fert, Albert; Garcia-Hernandez, Mar; Bachtold, Adrian; Schneider, Gregory F.; Guinea, Francisco; Dekker, Cees; Barbone, Matteo; Sun, Zhipei; Galiotis, Costas; Grigorenko, Alexander N.; Konstantatos, Gerasimos; Kis, Andras; Katsnelson, Mikhail; Vandersypen, Lieven; Loiseau, Annick; Morandi, Vittorio; Neumaier, Daniel; Treossi, Emanuele; Pellegrini, Vittorio; Polini, Marco; Tredicucci, Alessandro; Williams, Gareth M.; Hong, Byung Hee; Ahn, Jong-Hyun; Kim, Jong Min; Zirath, Herbert; van Wees, Bart J.; van der Zant, Herre; Occhipinti, Luigi; Di Matteo, Andrea; Kinloch, Ian A.; Seyller, Thomas; Quesnel, Etienne; Feng, Xinliang; Teo, Ken; Rupesinghe, Nalin; Hakonen, Pertti; Neil, Simon R. T.; Tannock, Quentin; Loefwander, Tomas; Kinaret, Jari								Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems								NANOSCALE				7	11			4598	4810		10.1039/c4nr01600a			2015	2015										1242							WOS:000351061700001		
J	Lau, KKS; Bico, J; Teo, KBK; Chhowalla, M; Amaratunga, GAJ; Milne, WI; McKinley, GH; Gleason, KK								Superhydrophobic carbon nanotube forests								NANO LETTERS				3	12			1701	1705		10.1021/nl034704t			DEC 2003	2003										1242							WOS:000187211000016		
J	Xie, XL; Mai, YW; Zhou, XP								Dispersion and alignment of carbon nanotubes in polymer matrix: A review								MATERIALS SCIENCE & ENGINEERING R-REPORTS				49	4			89	112		10.1016/j.mser.2005.04.002			MAY 19 2005	2005										1236							WOS:000231331900001		
J	Choi, WB; Chung, DS; Kang, JH; Kim, HY; Jin, YW; Han, IT; Lee, YH; Jung, JE; Lee, NS; Park, GS; Kim, JM								Fully sealed, high-brightness carbon-nanotube field-emission display								APPLIED PHYSICS LETTERS				75	20			3129	3131		10.1063/1.125253			NOV 15 1999	1999										1230							WOS:000083619800027		
J	Tsuei, CC; Kirtley, JR								Pairing symmetry in cuprate superconductors								REVIEWS OF MODERN PHYSICS				72	4			969	1016		10.1103/RevModPhys.72.969			OCT 2000	2000										1226							WOS:000165494700002		
J	Zhou, Ming; Zhai, Yueming; Dong, Shaojun								Electrochemical Sensing and Biosensing Platform Based on Chemically Reduced Graphene Oxide								ANALYTICAL CHEMISTRY				81	14			5603	5613		10.1021/ac900136z			JUL 15 2009	2009										1223							WOS:000268135000004		
J	Sootsman, Joseph R.; Chung, Duck Young; Kanatzidis, Mercouri G.								New and Old Concepts in Thermoelectric Materials								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				48	46			8616	8639		10.1002/anie.200900598			2009	2009										1161							WOS:000271969400003		
J	Sarikaya, M; Tamerler, C; Jen, AKY; Schulten, K; Baneyx, F								Molecular biomimetics: nanotechnology through biology								NATURE MATERIALS				2	9			577	585		10.1038/nmat964			SEP 2003	2003										1153							WOS:000185076300014		
J	Bianco, A; Kostarelos, K; Prato, M								Applications of carbon nanotubes in drug delivery								CURRENT OPINION IN CHEMICAL BIOLOGY				9	6			674	679		10.1016/j.cbpa.2005.10.006			DEC 2005	2005										1147							WOS:000234126300019		
J	Liu, B; Zeng, HC								Hydrothermal synthesis of ZnO nanorods in the diameter regime of 50 nm								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				125	15			4430	4431		10.1021/ja0299452			APR 16 2003	2003										1138							WOS:000182137800015		
J	Zhang, M; Atkinson, KR; Baughman, RH								Multifunctional carbon nanotube yarns by downsizing an ancient technology								SCIENCE				306	5700			1358	1361		10.1126/science.1104276			NOV 19 2004	2004										1100							WOS:000225301600047		
J	Wang, Zhiyu; Zhou, Liang; Lou, Xiong Wen (David)								Metal Oxide Hollow Nanostructures for Lithium-ion Batteries								ADVANCED MATERIALS				24	14			1903	1911		10.1002/adma.201200469			APR 10 2012	2012										1099							WOS:000302346800019		
J	Ma, Jing; Hu, Jiamian; Li, Zheng; Nan, Ce-Wen								Recent Progress in Multiferroic Magnetoelectric Composites: from Bulk to Thin Films								ADVANCED MATERIALS				23	9			1062	1087		10.1002/adma.201003636			MAR 4 2011	2011										1090							WOS:000288031300003		
J	Roach, Paul; Shirtcliffe, Neil J.; Newton, Michael I.								Progess in superhydrophobic surface development								SOFT MATTER				4	2			224	240		10.1039/b712575p			2008	2008										1084							WOS:000252553600004		
J	Han, Zhidong; Fina, Alberto								Thermal conductivity of carbon nanotubes and their polymer nanocomposites: A review								PROGRESS IN POLYMER SCIENCE				36	7			914	944		10.1016/j.progpolymsci.2010.11.004			JUL 2011	2011										1078							WOS:000292674600003		
J	Thostenson, ET; Li, CY; Chou, TW								Nanocomposites in context								COMPOSITES SCIENCE AND TECHNOLOGY				65	3-4			491	516		10.1016/j.compscitech.2004.11.003			MAR 2005	2005										1073							WOS:000226769700017		
J	Kaempgen, Martti; Chan, Candace K.; Ma, J.; Cui, Yi; Gruner, George								Printable Thin Film Supercapacitors Using Single-Walled Carbon Nanotubes								NANO LETTERS				9	5			1872	1876		10.1021/nl8038579			MAY 2009	2009										1068							WOS:000266157100026		
J	Bavykin, Dmitry V.; Friedrich, Jens M.; Walsh, Frank C.								Protonated titanates and TiO2 nanostructured materials: Synthesis, properties, and applications								ADVANCED MATERIALS				18	21			2807	2824		10.1002/adma.200502696			NOV 3 2006	2006										1058							WOS:000242292800004		
J	Schmidt-Mende, Lukas; MacManus-Driscoll, Judith L.								ZnO - nanostructures, defects, and devices								MATERIALS TODAY				10	5			40	48		10.1016/S1369-7021(07)70078-0			MAY 2007	2007										1055							WOS:000246484200021		
J	Yan, Jun; Wang, Qian; Wei, Tong; Fan, Zhuangjun								Recent Advances in Design and Fabrication of Electrochemical Supercapacitors with High Energy Densities								ADVANCED ENERGY MATERIALS				4	4					1300816	10.1002/aenm.201300816			MAR 2014	2014										1043							WOS:000332924700010		
J	Hochbaum, Allon I.; Yang, Peidong								Semiconductor Nanowires for Energy Conversion								CHEMICAL REVIEWS				110	1			527	546		10.1021/cr900075v			JAN 2010	2010										1009							WOS:000274255700017		
J	Liu, Yuxin; Dong, Xiaochen; Chen, Peng								Biological and chemical sensors based on graphene materials								CHEMICAL SOCIETY REVIEWS				41	6			2283	2307		10.1039/c1cs15270j			2012	2012										1007							WOS:000300797700016		
J	Wang, Zhong Lin								Nanostructures of zinc oxide								MATERIALS TODAY				7	6			26	33		10.1016/S1369-7021(04)00286-X			JUN 2004	2004										994							WOS:000208931700030		
J	Hinds, BJ; Chopra, N; Rantell, T; Andrews, R; Gavalas, V; Bachas, LG								Aligned multiwalled carbon nanotube membranes								SCIENCE				303	5654			62	65		10.1126/science.1092048			JAN 2 2004	2004										990							WOS:000187710600031		
J	Tjong, S. C.								Structural and mechanical properties of polymer nanocomposites								MATERIALS SCIENCE & ENGINEERING R-REPORTS				53	3-4			73	197		10.1016/j.mser.2006.06.001			AUG 30 2006	2006										983							WOS:000240742600001		
J	Li, CY; Chou, TW								A structural mechanics approach for the analysis of carbon nanotubes								INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES				40	10			2487	2499		10.1016/S0020-7683(03)00056-8			MAY 2003	2003										974							WOS:000182289800009		
J	Babu, Sukumaran Santhosh; Praveen, Vakayil K.; Ajayaghosh, Ayyappanpillai								Functional pi-Gelators and Their Applications								CHEMICAL REVIEWS				114	4			1973	2129		10.1021/cr400195e			FEB 26 2014	2014										971							WOS:000332144700001		
J	Dai, HJ								Carbon nanotubes: opportunities and challenges								SURFACE SCIENCE				500	1-3			218	241	PII S0039-6028(01)01558-8	10.1016/S0039-6028(01)01558-8			MAR 10 2002	2002										944							WOS:000175303400011		
J	De Jong, KP; Geus, JW								Carbon nanofibers: Catalytic synthesis and applications								CATALYSIS REVIEWS-SCIENCE AND ENGINEERING				42	4			481	510		10.1081/CR-100101954			2000	2000										942							WOS:000165515900003		
J	Chen, Lingxin; Xu, Shoufang; Li, Jinhua								Recent advances in molecular imprinting technology: current status, challenges and highlighted applications								CHEMICAL SOCIETY REVIEWS				40	5			2922	2942		10.1039/c0cs00084a			2011	2011										933							WOS:000289630700046		
J	Lee, Jong-Heun								Gas sensors using hierarchical and hollow oxide nanostructures: Overview								SENSORS AND ACTUATORS B-CHEMICAL				140	1			319	336		10.1016/j.snb.2009.04.026			JUN 18 2009	2009										926							WOS:000267310300049		
J	Chen, Aicheng; Holt-Hindle, Peter								Platinum-Based Nanostructured Materials: Synthesis, Properties, and Applications								CHEMICAL REVIEWS				110	6			3767	3804		10.1021/cr9003902			JUN 2010	2010										912							WOS:000278719900011		
J	Vaisman, Linda; Wagner, H. Daniel; Marom, Gad								The role of surfactants in dispersion of carbon nanotubes								ADVANCES IN COLLOID AND INTERFACE SCIENCE				128				37	46		10.1016/j.cis.2006.11.007			DEC 21 2006	2006										909							WOS:000244803500005		
J	Guo, Shaojun; Dong, Shaojun								Graphene nanosheet: synthesis, molecular engineering, thin film, hybrids, and energy and analytical applications								CHEMICAL SOCIETY REVIEWS				40	5			2644	2672		10.1039/c0cs00079e			2011	2011										905							WOS:000289630700035		
J	Iravani, Siavash								Green synthesis of metal nanoparticles using plants								GREEN CHEMISTRY				13	10			2638	2650		10.1039/c1gc15386b			2011	2011										898							WOS:000295579700003		
J	Chhowalla, M; Teo, KBK; Ducati, C; Rupesinghe, NL; Amaratunga, GAJ; Ferrari, AC; Roy, D; Robertson, J; Milne, WI								Growth process conditions of vertically aligned carbon nanotubes using plasma enhanced chemical vapor deposition								JOURNAL OF APPLIED PHYSICS				90	10			5308	5317		10.1063/1.1410322			NOV 15 2001	2001										891							WOS:000171918700068		
J	Gojny, FH; Wichmann, MHG; Kopke, U; Fiedler, B; Schulte, K								Carbon nanotube-reinforced epoxy-compo sites: enhanced stiffness and fracture toughness at low nanotube content								COMPOSITES SCIENCE AND TECHNOLOGY				64	15			2363	2371		10.1016/j.compscitech.2004.04.002			NOV 2004	2004										879							WOS:000224601300012		
J	Breuer, O; Sundararaj, U								Big returns from small fibers: A review of polymer/carbon nanotube composites								POLYMER COMPOSITES				25	6			630	645		10.1002/pc.20058			DEC 2004	2004										876							WOS:000225676300009		
J	Hu, Lu; Chen, Gang								Analysis of optical absorption in silicon nanowire Arrays for photovoltaic applications								NANO LETTERS				7	11			3249	3252		10.1021/nl071018b			NOV 2007	2007										849							WOS:000251059800001		
J	Vineis, Christopher J.; Shakouri, Ali; Majumdar, Arun; Kanatzidis, Mercouri G.								Nanostructured Thermoelectrics: Big Efficiency Gains from Small Features								ADVANCED MATERIALS				22	36			3970	3980		10.1002/adma.201000839			NOV 22 2010	2010										843							WOS:000283104600001		
J	Girit, Caglar Oe; Meyer, Jannik C.; Erni, Rolf; Rossell, Marta D.; Kisielowski, C.; Yang, Li; Park, Cheol-Hwan; Crommie, M. F.; Cohen, Marvin L.; Louie, Steven G.; Zettl, A.								Graphene at the Edge: Stability and Dynamics								SCIENCE				323	5922			1705	1708		10.1126/science.1166999			MAR 27 2009	2009										841							WOS:000264559800033		
J	Nilsson, L; Groening, O; Emmenegger, C; Kuettel, O; Schaller, E; Schlapbach, L; Kind, H; Bonard, JM; Kern, K								Scanning field emission from patterned carbon nanotube films								APPLIED PHYSICS LETTERS				76	15			2071	2073		10.1063/1.126258			APR 10 2000	2000										835							WOS:000086296200035		
J	Kostarelos, Kostas; Lacerda, Lara; Pastorin, Giorgia; Wu, Wei; Wieckowski, Sebastien; Luangsivilay, Jacqueline; Godefroy, Sylvie; Pantarotto, Davide; Briand, Jean-Paul; Muller, Sylviane; Prato, Maurizio; Bianco, Alberto								Cellular uptake of functionalized carbon nanotubes is independent of functional group and cell type								NATURE NANOTECHNOLOGY				2	2			108	113		10.1038/nnano.2006.209			FEB 2007	2007										827							WOS:000244404300015		
J	Zhang, Qifeng; Uchaker, Evan; Candelaria, Stephanie L.; Cao, Guozhong								Nanomaterials for energy conversion and storage								CHEMICAL SOCIETY REVIEWS				42	7			3127	3171		10.1039/c3cs00009e			2013	2013										815							WOS:000316869500028		
