IDENTIFICADORES DE AUTOR: (L-5804-2013)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Graphene-Wrapped Sulfur Particles as a Rechargeable Lithium-Sulfur Battery Cathode Material with High Capacity and Cycling Stability","Wang, Hailiang; Yang, Yuan; Liang, Yongye; Robinson, Joshua Tucker; Li, Yanguang; Jackson, Ariel; Cui, Yi; Dai, Hongjie","","","","NANO LETTERS","JUL 2011","2011","11","7","","","","2644","2647","","10.1021/nl200658a","","","1364","151.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","69","150","190","217","204","215","188","128","0"
"Scalable Coating and Properties of Transparent, Flexible, Silver Nanowire Electrodes","Hu, Liangbing; Kim, Han Sun; Lee, Jung-Yong; Peumans, Peter; Cui, Yi","","","","ACS NANO","MAY 2010","2010","4","5","","","","2955","2963","","10.1021/nn1005232","","","1342","134.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","43","88","128","176","218","213","174","175","125","0"
"Solution-processed metal nanowire mesh transparent electrodes","Lee, Jung-Yong; Connor, Stephen T.; Cui, Yi; Peumans, Peter","","","","NANO LETTERS","FEB 2008","2008","8","2","","","","689","692","","10.1021/nl073296g","","","1329","110.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","31","63","73","118","135","179","202","175","159","109","79","0"
"Synthesis of MoS2 and MoSe2 Films with Vertically Aligned Layers","Kong, Desheng; Wang, Haotian; Cha, Judy J.; Pasta, Mauro; Koski, Kristie J.; Yao, Jie; Cui, Yi","","","","NANO LETTERS","MAR 2013","2013","13","3","","","","1341","1347","","10.1021/nl400258t","","","1149","164.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","117","161","201","232","262","157","0"
"Printable Thin Film Supercapacitors Using Single-Walled Carbon Nanotubes","Kaempgen, Martti; Chan, Candace K.; Ma, J.; Cui, Yi; Gruner, George","","","","NANO LETTERS","MAY 2009","2009","9","5","","","","1872","1876","","10.1021/nl8038579","","","1068","97.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","35","68","92","136","163","144","134","120","99","73","0"
"Nanostructured sulfur cathodes","Yang, Yuan; Zheng, Guangyuan; Cui, Yi","","","","CHEMICAL SOCIETY REVIEWS","2013","2013","42","7","","","","3018","3032","","10.1039/c2cs35256g","","","1050","150.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","107","171","168","225","217","144","0"
"A Yolk-Shell Design for Stabilized and Scalable Li-Ion Battery Alloy Anodes","Liu, Nian; Wu, Hui; McDowell, Matthew T.; Yao, Yan; Wang, Chongmin; Cui, Yi","","","","NANO LETTERS","JUN 2012","2012","12","6","","","","3315","3321","","10.1021/nl3014814","","","999","124.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","89","129","160","169","174","147","123","0"
"Stretchable, Porous, and Conductive Energy Textiles","Hu, Liangbing; Pasta, Mauro; La Mantia, Fabio; Cui, LiFeng; Jeong, Sangmoo; Deshazer, Heather Dawn; Choi, Jang Wook; Han, Seung Min; Cui, Yi","","","","NANO LETTERS","FEB 2010","2010","10","2","","","","708","714","","10.1021/nl903949m","","","995","99.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","48","65","106","117","148","142","149","117","87","0"
"Silicon Nanotube Battery Anodes","Park, Mi-Hee; Kim, Min Gyu; Joo, Jaebum; Kim, Kitae; Kim, Jeyoung; Ahn, Soonho; Cui, Yi; Cho, Jaephil","","","","NANO LETTERS","NOV 2009","2009","9","11","","","","3844","3847","","10.1021/nl902058c","","","995","90.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","74","85","114","142","153","122","115","89","70","0"
"Colloidal nanocrystal heterostructures with linear and branched topology","Milliron, DJ; Hughes, SM; Cui, Y; Manna, L; Li, JB; Wang, LW; Alivisatos, AP","","","","NATURE","JUL 8 2004","2004","430","6996","","","","190","195","","10.1038/nature02695","","","983","61.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","58","75","68","91","99","79","93","80","82","57","51","42","52","32","21","0"
"Designing nanostructured Si anodes for high energy lithium ion batteries","Wu, Hui; Cui, Yi","","","","NANO TODAY","OCT 2012","2012","7","5","","","","414","429","","10.1016/j.nantod.2012.08.004","","","969","121.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","123","163","172","168","159","139","0"
"Diameter-controlled synthesis of single-crystal silicon nanowires","Cui, Y; Lauhon, LJ; Gudiksen, MS; Wang, JF; Lieber, CM","","","","APPLIED PHYSICS LETTERS","APR 9 2001","2001","78","15","","","","2214","2216","","10.1063/1.1363692","","","929","48.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","40","45","59","74","59","90","73","83","75","50","61","56","49","44","20","19","12","0"
"Solution-Processed Graphene/MnO2 Nanostructured Textiles for High-Performance Electrochemical Capacitors","Yu, Guihua; Hu, Liangbing; Vosgueritchian, Michael; Wang, Huiliang; Xie, Xing; McDonough, James R.; Cui, Xu; Cui, Yi; Bao, Zhenan","","","","NANO LETTERS","JUL 2011","2011","11","7","","","","2905","2911","","10.1021/nl2013828","","","920","102.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","74","142","151","176","136","109","78","51","0"
"Interconnected Silicon Hollow Nanospheres for Lithium-Ion Battery Anodes with Long Cycle Life","Yao, Yan; McDowell, Matthew T.; Ryu, Ill; Wu, Hui; Liu, Nian; Hu, Liangbing; Nix, William D.; Cui, Yi","","","","NANO LETTERS","JUL 2011","2011","11","7","","","","2949","2954","","10.1021/nl201470j","","","878","97.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60","90","120","135","141","150","105","72","0"
"Hollow Carbon Nanofiber-Encapsulated Sulfur Cathodes for High Specific Capacity Rechargeable Lithium Batteries","Zheng, Guangyuan; Yang, Yuan; Cha, Judy J.; Hong, Seung Sae; Cui, Yi","","","","NANO LETTERS","OCT 2011","2011","11","10","","","","4462","4467","","10.1021/nl2027684","","","858","95.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","110","118","151","138","127","125","63","0"
"Optical Absorption Enhancement in Amorphous Silicon Nanowire and Nanocone Arrays","Zhu, Jia; Yu, Zongfu; Burkhard, George F.; Hsu, Ching-Mei; Connor, Stephen T.; Xu, Yueqin; Wang, Qi; McGehee, Michael; Fan, Shanhui; Cui, Yi","","","","NANO LETTERS","JAN 2009","2009","9","1","","","","279","282","","10.1021/nl802886y","","","850","77.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","91","92","114","105","104","84","71","80","67","31","0"
"fSulphur-TiO2 yolk-shell nanoarchitecture with internal void space for long-cycle lithium-sulphur batteries","Seh, Zhi Wei; Li, Weiyang; Cha, Judy J.; Zheng, Guangyuan; Yang, Yuan; McDowell, Matthew T.; Hsu, Po-Chun; Cui, Yi","","","","NATURE COMMUNICATIONS","JAN 2013","2013","4","","","","","","","1331","10.1038/ncomms2327","","","845","120.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","138","184","147","136","124","83","0"
"Highly conductive paper for energy-storage devices","Hu, Liangbing; Choi, Jang Wook; Yang, Yuan; Jeong, Sangmoo; La Mantia, Fabio; Cui, Li-Feng; Cui, Yi","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","DEC 22 2009","2009","106","51","","","","21490","21494","","10.1073/pnas.0908858106","","","814","74.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","49","82","100","111","115","80","115","83","54","0"
"Crystalline-Amorphous Core-Shell Silicon Nanowires for High Capacity and High Current Battery Electrodes","Cui, Li-Feng; Ruffo, Riccardo; Chan, Candace K.; Peng, Hailin; Cui, Yi","","","","NANO LETTERS","JAN 2009","2009","9","1","","","","491","495","","10.1021/nl8036323","","","810","73.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","53","76","81","79","135","96","85","88","71","39","0"
"Enhancing the Supercapacitor Performance of Graphene/MnO2 Nanostructured Electrodes by Conductive Wrapping","Yu, Guihua; Hu, Liangbing; Liu, Nian; Wang, Huiliang; Vosgueritchian, Michael; Yang, Yuan; Cui, Yi; Bao, Zhenan","","","","NANO LETTERS","OCT 2011","2011","11","10","","","","4438","4442","","10.1021/nl2026635","","","784","87.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","106","112","154","109","107","98","66","0"
"Gallium nitride nanowire nanodevices","Huang, Y; Duan, XF; Cui, Y; Lieber, CM","","","","NANO LETTERS","FEB 2002","2002","2","2","","","","101","104","","10.1021/nl015667d","","","776","43.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","31","35","39","70","61","62","66","53","38","51","48","42","46","36","43","30","19","0"
