AUTHOR IDENTIFIERS: (E-6889-2014)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Quantum Plasmonics: Nonlinear Effects in the Field Enhancement of a Plasmonic Nanoparticle Dimer","Marinica, D. C.; Kazansky, A. K.; Nordlander, P.; Aizpurua, J.; Borisov, A. G.","","","","NANO LETTERS","MAR 2012","2012","12","3","","","","1333","1339","","10.1021/nl300269c","","","295","36.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","39","40","45","44","43","48","15"
"Mapping the plasmon resonances of metallic nanoantennas","Bryant, Garnett W.; De Abajo, F. Javier Garcia; Aizpurua, Javier","","","","NANO LETTERS","FEB 2008","2008","8","2","","","","631","636","","10.1021/nl073042v","","","286","23.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12","31","35","40","26","43","26","21","14","21","6"
"Terahertz Near-Field Nanoscopy of Mobile Carriers in Single Semiconductor Nanodevices","Huber, A. J.; Keilmann, F.; Wittborn, J.; Aizpurua, J.; Hillenbrand, R.","","","","NANO LETTERS","NOV 2008","2008","8","11","","","","3766","3770","","10.1021/nl802086x","","","281","23.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","18","22","27","28","20","20","25","24","33","43","19"
"Quantum mechanical effects in plasmonic structures with subnanometre gaps","Zhu, Wenqi; Esteban, Ruben; Borisov, Andrei G.; Baumberg, Jeremy J.; Nordlander, Peter; Lezec, Henri J.; Aizpurua, Javier; Crozier, Kenneth B.","","","","NATURE COMMUNICATIONS","JUN 2016","2016","7","","","","","","","11495","10.1038/ncomms11495","","","236","59.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","82","91","45"
"Precise Subnanometer Plasmonic Junctions for SERS within Gold Nanoparticle Assemblies Using Cucurbit[n]uril "Glue"","Taylor, Richard W.; Lee, Tung-Chun; Scherman, Oren A.; Esteban, Ruben; Aizpurua, Javier; Huang, Fu Min; Baumberg, Jeremy J.; Mahajan, Sumeet","","","","ACS NANO","MAY 2011","2011","5","5","","","","3878","3887","","10.1021/nn200250v","","","205","22.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","28","35","23","40","18","22","15"
"Low-Loss Electric and Magnetic Field-Enhanced Spectroscopy with Subwavelength Silicon Dimers","Albella, Pablo; Ameen Poyli, M.; Schmidt, Mikolaj K.; Maier, Stefan A.; Moreno, Fernando; Jose Saenz, Juan; Aizpurua, Javier","","","","JOURNAL OF PHYSICAL CHEMISTRY C","JUL 4 2013","2013","117","26","","","","13573","13584","","10.1021/jp4027018","","","199","28.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","29","42","42","48","29"
"All-Optical Control of a Single Plasmonic Nanoantenna-ITO Hybrid","Abb, Martina; Albella, Pablo; Aizpurua, Javier; Muskens, Otto L.","","","","NANO LETTERS","JUN 2011","2011","11","6","","","","2457","2463","","10.1021/nl200901w","","","181","20.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26","19","18","29","26","23","27","12"
"Optical Spectroscopy of Conductive Junctions in Plasmonic Cavities","Perez-Gonzalez, O.; Zabala, N.; Borisov, A. G.; Halas, N. J.; Nordlander, P.; Aizpurua, J.","","","","NANO LETTERS","AUG 2010","2010","10","8","","","","3090","3095","","10.1021/nl1017173","","","149","14.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","18","10","9","27","29","12","14","8"
"Resolving the electromagnetic mechanism of surface-enhanced light scattering at single hot spots","Alonso-Gonzalez, P.; Albella, P.; Schnell, M.; Chen, J.; Huth, F.; Garcia-Etxarri, A.; Casanova, F.; Golmar, F.; Arzubiaga, L.; Hueso, L. E.; Aizpurua, J.; Hillenbrand, R.","","","","NATURE COMMUNICATIONS","FEB 2012","2012","3","","","","","","","684","10.1038/ncomms1674","","","145","18.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","19","17","34","18","16","22","8"
"Single-molecule optomechanics in "picocavities"","Benz, Felix; Schmidt, Mikolaj K.; Dreismann, Alexander; Chikkaraddy, Rohit; Zhang, Yao; Demetriadou, Angela; Carnegie, Cloudy; Ohadi, Hamid; de Nijs, Bart; Esteban, Ruben; Aizpurua, Javier; Baumberg, Jeremy J.","","","","SCIENCE","NOV 11 2016","2016","354","6313","","","","726","729","","10.1126/science.aah5243","","","142","35.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","59","43"
"Electromagnetic field enhancement in TERS configurations","Yang, Zhilin; Aizpurua, Javier; Xu, Hongxing","","","","JOURNAL OF RAMAN SPECTROSCOPY","OCT 2009","2009","40","10","","","SI","1343","1348","","10.1002/jrs.2429","","","140","12.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","9","13","8","13","12","17","25","25","8"
"Resonances of individual metal nanowires in the infrared","Neubrech, F.; Kolb, T.; Lovrincic, R.; Fahsold, G.; Pucci, A.; Aizpurua, J.; Cornelius, T. W.; Toimil-Molares, M. E.; Neumann, R.; Karim, S.","","","","APPLIED PHYSICS LETTERS","DEC 18 2006","2006","89","25","","","","","","253104","10.1063/1.2405873","","","139","9.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","12","18","15","13","15","13","9","7","5","7","5"
"Nanohole plasmons in optically thin gold films","Rindzevicius, Tomas; Alaverdyan, Yury; Sepulveda, Borja; Pakizeh, Tavakol; Kall, Mikael; Hillenbrand, Rainer; Aizpurua, Javier; Garcia de Abajo, F. Javier","","","","JOURNAL OF PHYSICAL CHEMISTRY C","JAN 25 2007","2007","111","3","","","","1207","1212","","10.1021/jp065942q","","","134","10.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","17","23","11","13","7","11","10","11","5","6","5","6"
"Robust Subnanometric Plasmon Ruler by Rescaling of the Nonlocal Optical Response","Teperik, T. V.; Nordlander, P.; Aizpurua, J.; Borisov, A. G.","","","","PHYSICAL REVIEW LETTERS","JUN 28 2013","2013","110","26","","","","","","263901","10.1103/PhysRevLett.110.263901","","","131","18.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","17","22","22","23","25","11"
"Controlling Subnanometer Gaps in Plasmonic Dimers Using Graphene","Mertens, Jan; Eiden, Anna L.; Sigle, Daniel O.; Huang, Fumin; Lombardo, Antonio; Sun, Zhipei; Sundaram, Ravi S.; Colli, Alan; Tserkezis, Christos; Aizpurua, Javier; Milana, Silvia; Ferrari, Andrea C.; Baumberg, Jeremy J.","","","","NANO LETTERS","NOV 2013","2013","13","11","","","","5033","5038","","10.1021/nl4018463","","","128","18.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","23","35","24","22","11"
"Coherent imaging of nanoscale plasmon patterns with a carbon nanotube optical probe","Hillenbrand, R; Keilmann, F; Hanarp, P; Sutherland, DS; Aizpurua, J","","","","APPLIED PHYSICS LETTERS","JUL 14 2003","2003","83","2","","","","368","370","","10.1063/1.1592629","","","128","7.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","7","7","13","15","10","9","14","12","8","3","2","1","6","7","1"
"Photoconductively Loaded Plasmonic Nanoantenna as Building Block for Ultracompact Optical Switches","Large, Nicolas; Abb, Martina; Aizpurua, Javier; Muskens, Otto L.","","","","NANO LETTERS","MAY 2010","2010","10","5","","","","1741","1746","","10.1021/nl1001636","","","120","12.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","28","20","8","18","5","10","9","4"
"Phase-Resolved Mapping of the Near-Field Vector and Polarization State in Nanoscale Antenna Gaps","Schnell, M.; Garcia-Etxarri, A.; Alkorta, J.; Aizpurua, J.; Hillenbrand, R.","","","","NANO LETTERS","SEP 2010","2010","10","9","","","","3524","3528","","10.1021/nl101693a","","","113","11.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","20","13","14","17","9","10","12","4"
"Experimental Verification of the Spectral Shift between Near- and Far-Field Peak Intensities of Plasmonic Infrared Nanoantennas","Alonso-Gonzalez, P.; Albella, P.; Neubrech, F.; Huck, C.; Chen, J.; Golmar, F.; Casanova, F.; Hueso, L. E.; Pucci, A.; Aizpurua, J.; Hillenbrand, R.","","","","PHYSICAL REVIEW LETTERS","MAY 14 2013","2013","110","20","","","","","","203902","10.1103/PhysRevLett.110.203902","","","111","15.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20","22","23","16","21","4"
