AUTHOR IDENTIFIERS: (D-2521-2012)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Highly spin-polarized room-temperature tunnel injector for semiconductor spintronics using MgO(100)","Jiang, X; Wang, R; Shelby, RM; Macfarlane, RM; Bank, SR; Harris, JS; Parkin, SSP","","","","PHYSICAL REVIEW LETTERS","FEB 11 2005","2005","94","5","","","","","","056601","10.1103/PhysRevLett.94.056601","","","345","23.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","41","43","38","28","33","30","30","16","19","10","10","15","10","8","0"
"Oscillatory dependence of current-driven magnetic domain wall motion on current pulse length","Thomas, Luc; Hayashi, Masamitsu; Jiang, Xin; Moriya, Rai; Rettner, Charles; Parkin, Stuart S. P.","","","","NATURE","SEP 14 2006","2006","443","7108","","","","197","200","","10.1038/nature05093","","","338","24.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","46","40","31","36","31","22","20","23","21","17","14","6","0"
"ORIGIN OF ENHANCED MAGNETORESISTANCE OF MAGNETIC MULTILAYERS - SPIN-DEPENDENT SCATTERING FROM MAGNETIC INTERFACE STATES","PARKIN, SSP","","","","PHYSICAL REVIEW LETTERS","SEP 6 1993","1993","71","10","","","","1641","1644","","10.1103/PhysRevLett.71.1641","","","333","12.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","39","40","17","23","20","16","29","11","13","16","9","15","10","6","6","2","2","5","4","2","2","4","7","8","3","0"
"SUPERCONDUCTIVITY IN A NEW FAMILY OF ORGANIC CONDUCTORS","PARKIN, SSP; ENGLER, EM; SCHUMAKER, RR; LAGIER, R; LEE, VY; SCOTT, JC; GREENE, RL","","","","PHYSICAL REVIEW LETTERS","1983","1983","50","4","","","","270","273","","10.1103/PhysRevLett.50.270","","","330","8.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","31","42","40","31","25","21","13","10","10","7","8","9","2","5","5","5","3","6","5","0","9","3","2","1","1","1","3","1","4","0","4","4","0","3","3","2","0"
"Dependence of current and field driven depinning of domain walls on their structure and chirality in permalloy nanowires","Hayashi, Masamitsu; Thomas, Luc; Rettner, Charles; Moriya, Rai; Jiang, Xin; Parkin, Stuart S. P.","","","","PHYSICAL REVIEW LETTERS","NOV 17 2006","2006","97","20","","","","","","207205","10.1103/PhysRevLett.97.207205","","","292","20.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","26","30","23","32","30","25","29","21","21","18","13","9","0"
"Spintronics","Bader, S. D.; Parkin, S. S. P.","","","Langer, JS","ANNUAL REVIEW OF CONDENSED MATTER PHYSICS, VOL 1","2010","2010","1","","","","","71","88","","10.1146/annurev-conmatphys-070909-104123","","","274","27.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","25","29","31","28","31","35","35","37","21","0"
"OXYGEN ORDERING, PHASE-SEPARATION AND THE 60-K AND 90-K PLATEAUS IN YBA2CU3OX","BEYERS, R; AHN, BT; GORMAN, G; LEE, VY; PARKIN, SSP; RAMIREZ, ML; ROCHE, KP; VAZQUEZ, JE; GUR, TM; HUGGINS, RA","","","","NATURE","AUG 24 1989","1989","340","6235","","","","619","621","","10.1038/340619a0","","","258","8.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","29","39","38","23","15","12","14","8","7","5","8","4","3","5","4","4","3","3","1","3","3","3","4","2","3","3","3","1","4","3","0"
"Direct observation of the coherent precession of magnetic domain walls propagating along permalloy nanowires","Hayashi, Masamitsu; Thomas, Luc; Rettner, Charles; Moriya, Rai; Parkin, Stuart S. P.","","","","NATURE PHYSICS","JAN 2007","2007","3","1","","","","21","25","","10.1038/nphys464","","","249","19.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","37","22","30","28","22","17","22","11","13","14","11","5","0"
"Minimum field strength in precessional magnetization reversal","Back, CH; Allenspach, R; Weber, W; Parkin, SSP; Weller, D; Garwin, EL; Siegmann, HC","","","","SCIENCE","AUG 6 1999","1999","285","5429","","","","864","867","","10.1126/science.285.5429.864","","","231","11.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12","21","18","11","12","21","12","8","21","9","12","14","7","8","8","9","7","7","4","0"
"MODEL FAMILY OF HIGH-TEMPERATURE SUPERCONDUCTORS - TLMCAN-1BA2CUNO2(N+1)+M (M=1,2-N=1,2,3)","PARKIN, SSP; LEE, VY; NAZZAL, AI; SAVOY, R; HUANG, TC; GORMAN, G; BEYERS, R","","","","PHYSICAL REVIEW B","OCT 1 1988","1988","38","10","","","","6531","6537","","10.1103/PhysRevB.38.6531","","","231","7.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","42","31","31","19","31","18","8","10","5","5","2","3","1","2","2","1","2","2","3","0","1","3","1","0","1","3","0","0","1","1","0","0"
"EVIDENCE FOR SUPERCONDUCTIVITY IN LA2CUO4","GRANT, PM; PARKIN, SSP; LEE, VY; ENGLER, EM; RAMIREZ, ML; VAZQUEZ, JE; LIM, G; JACOWITZ, RD; GREENE, RL","","","","PHYSICAL REVIEW LETTERS","JUN 8 1987","1987","58","23","","","","2482","2485","","10.1103/PhysRevLett.58.2482","","","230","6.97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","61","32","22","13","9","9","8","10","2","5","0","2","0","0","0","1","3","3","3","3","0","2","0","1","2","1","0","2","2","1","0","0","0"
"Influence of current on field-driven domain wall motion in permalloy nanowires from time resolved measurements of anisotropic magnetoresistance","Hayashi, M.; Thomas, L.; Bazaliy, Ya. B.; Rettner, C.; Moriya, R.; Jiang, X.; Parkin, S. S. P.","","","","PHYSICAL REVIEW LETTERS","MAY 19 2006","2006","96","19","","","","","","197207","10.1103/PhysRevLett.96.197207","","","221","15.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","32","30","22","18","25","12","14","14","9","11","7","6","0"
"Perpendicular exchange bias of Co/Pt multilayers","Maat, S; Takano, K; Parkin, SSP; Fullerton, EE","","","","PHYSICAL REVIEW LETTERS","AUG 20 2001","2001","87","8","","","","","","087202","10.1103/PhysRevLett.87.087202","","","217","11.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","13","12","26","13","18","13","12","10","13","10","14","6","9","11","9","13","7","0"
