IDENTIFICADORES DE AUTOR: (0000-0003-3596-9754)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Mechanically controlled binary conductance switching of a single-molecule junction","Quek, Su Ying; Kamenetska, Maria; Steigerwald, Michael L.; Choi, Hyoung Joon; Louie, Steven G.; Hybertsen, Mark S.; Neaton, J. B.; Venkataraman, Latha","","","","NATURE NANOTECHNOLOGY","APR 2009","2009","4","4","","","","230","234","","10.1038/NNANO.2009.10","","","387","35.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","20","38","40","32","42","51","44","44","41","26","0"
"High-resolution scanning tunneling microscopy imaging of mesoscopic graphene sheets on an insulating surface","Stolyarova, Elena; Rim, Kwang Taeg; Ryu, Sunmin; Maultzsch, Janina; Kim, Philip; Brus, Louis E.; Heinz, Tony F.; Hybertsen, Mark S.; Flynn, George W.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","MAY 29 2007","2007","104","22","","","","9209","9212","","10.1073/pnas.0703337104","","","378","29.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","42","45","51","48","35","32","27","28","20","21","15","6","0"
"Theory of neutral and charged excitons in monolayer transition metal dichalcogenides","Berkelbach, Timothy C.; Hybertsen, Mark S.; Reichman, David R.","","","","PHYSICAL REVIEW B","JUL 25 2013","2013","88","4","","","","","","045318","10.1103/PhysRevB.88.045318","","","373","53.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","31","47","66","66","97","64","0"
"ABSORPTION AND EMISSION OF LIGHT IN NANOSCALE SILICON STRUCTURES","HYBERTSEN, MS","","","","PHYSICAL REVIEW LETTERS","MAR 7 1994","1994","72","10","","","","1514","1517","","10.1103/PhysRevLett.72.1514","","","356","13.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","23","22","18","20","15","24","9","7","13","13","14","13","13","9","18","9","18","15","16","15","13","12","15","3","0","0"
"Amine-gold linked single-molecule circuits: Experiment and theory","Quek, Su Ying; Venkataraman, Latha; Choi, Hyoung Joon; Louie, Steven G.; Hybertsen, Mark S.; Neaton, J. B.","","","","NANO LETTERS","NOV 2007","2007","7","11","","","","3477","3482","","10.1021/nl072058i","","","336","25.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","28","17","33","34","35","31","37","33","32","20","14","0"
"ELECTRONIC BAND-STRUCTURE OF CABI2SR2CU2O8","HYBERTSEN, MS; MATTHEISS, LF","","","","PHYSICAL REVIEW LETTERS","APR 18 1988","1988","60","16","","","","1661","1664","","10.1103/PhysRevLett.60.1661","","","312","9.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","76","27","32","23","19","13","17","10","6","5","8","7","6","5","4","1","0","5","4","2","3","0","1","1","0","2","1","0","1","0","1","0"
"ABINITIO STATIC DIELECTRIC MATRICES FROM THE DENSITY-FUNCTIONAL APPROACH .1. FORMULATION AND APPLICATION TO SEMICONDUCTORS AND INSULATORS","HYBERTSEN, MS; LOUIE, SG","","","","PHYSICAL REVIEW B","APR 15 1987","1987","35","11","","","","5585","5601","","10.1103/PhysRevB.35.5585","","","279","8.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","9","7","14","9","12","18","11","10","8","5","7","9","12","11","7","5","5","4","2","10","9","15","2","14","12","9","7","8","6","8","7","0"
"Electronics and chemistry: Varying single-molecule junction conductance using chemical substituents","Venkataraman, Latha; Park, Young S.; Whalley, Adam C.; Nuckolls, Colin; Hybertsen, Mark S.; Steigerwald, Michael L.","","","","NANO LETTERS","FEB 2007","2007","7","2","","","","502","506","","10.1021/nl062923j","","","234","18.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","29","21","28","24","19","16","19","21","17","13","7","9","0"
"Contact chemistry and single-molecule conductance: A comparison of phosphines, methyl sulfides, and amines","Park, Young S.; Whalley, Adam C.; Kamenetska, Maria; Steigerwald, Michael L.; Hybertsen, Mark S.; Nuckolls, Colin; Venkataraman, Latha","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","DEC 26 2007","2007","129","51","","","","15768","+","","10.1021/ja0773857","","","233","17.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","20","18","27","24","20","19","29","20","20","19","10","0"
"Observation of biexcitons in monolayer WSe2","You, Yumeng; Zhang, Xiao-Xiao; Berkelbach, Timothy C.; Hybertsen, Mark S.; Reichman, David R.; Heinz, Tony F.","","","","NATURE PHYSICS","JUN 2015","2015","11","6","","","","477","U138","","10.1038/NPHYS3324","","","230","46.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","52","52","72","40","0"
"EXCITON CONDENSATE IN SEMICONDUCTOR QUANTUM-WELL STRUCTURES","ZHU, XJ; LITTLEWOOD, PB; HYBERTSEN, MS; RICE, TM","","","","PHYSICAL REVIEW LETTERS","FEB 27 1995","1995","74","9","","","","1633","1636","","10.1103/PhysRevLett.74.1633","","","224","8.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","10","10","11","12","14","13","13","13","10","10","12","7","7","3","8","7","7","6","5","12","9","7","0"
"Connecting Dopant Bond Type with Electronic Structure in N-Doped Graphene","Schiros, Theanne; Nordlund, Dennis; Palova, Lucia; Prezzi, Deborah; Zhao, Liuyan; Kim, Keun Soo; Wurstbauer, Ulrich; Gutierrez, Christopher; Delongchamp, Dean; Jaye, Cherno; Fischer, Daniel; Ogasawara, Hirohito; Pettersson, Lars G. M.; Reichman, David R.; Kim, Philip; Hybertsen, Mark S.; Pasupathy, Abhay N.","","","","NANO LETTERS","AUG 2012","2012","12","8","","","","4025","4031","","10.1021/nl301409h","","","222","27.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","31","34","36","37","36","33","0"
"Theory of Si 2p core-level shifts at the Si(001)-SiO2 interface","Pasquarello, A; Hybertsen, MS; Car, R","","","","PHYSICAL REVIEW B","APR 15 1996","1996","53","16","","","","10942","10950","","10.1103/PhysRevB.53.10942","","","203","8.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","14","9","16","13","10","10","13","19","10","11","12","6","10","11","7","6","6","1","4","2","0","2","0"
"Structure and Electronic Properties of Graphene Nanoislands on Co(0001)","Eom, Daejin; Prezzi, Deborah; Rim, Kwang Taeg; Zhou, Hui; Lefenfeld, Michael; Xiao, Shengxiong; Nuckolls, Colin; Hybertsen, Mark S.; Heinz, Tony F.; Flynn, George W.","","","","NANO LETTERS","AUG 2009","2009","9","8","","","","2844","2848","","10.1021/nl900927f","","","188","17.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","24","35","27","20","22","12","12","15","11","0"
"SI 2P CORE-LEVEL SHIFTS AT THE SI(001) SIO2 INTERFACE - A FIRST-PRINCIPLES STUDY","PASQUARELLO, A; HYBERTSEN, MS; CAR, R","","","","PHYSICAL REVIEW LETTERS","FEB 6 1995","1995","74","6","","","","1024","1027","","10.1103/PhysRevLett.74.1024","","","187","7.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","20","17","9","14","17","9","12","11","6","12","7","7","3","5","3","10","4","5","1","3","1","3","0","3","0"
"Probing the conductance superposition law in single-molecule circuits with parallel paths","Vazquez, H.; Skouta, R.; Schneebeli, S.; Kamenetska, M.; Breslow, R.; Venkataraman, L.; Hybertsen, M. S.","","","","NATURE NANOTECHNOLOGY","OCT 2012","2012","7","10","","","","663","667","","10.1038/NNANO.2012.147","","","184","23.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","21","32","32","35","22","31","0"
"Microscopic theory of singlet exciton fission. II. Application to pentacene dimers and the role of superexchange","Berkelbach, Timothy C.; Hybertsen, Mark S.; Reichman, David R.","","","","JOURNAL OF CHEMICAL PHYSICS","MAR 21 2013","2013","138","11","","","","","","114103","10.1063/1.4794427","","","174","24.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","16","24","28","39","33","25","0"
"In situ formation of highly conducting covalent Au-C contacts for single-molecule junctions","Cheng, Z. -L.; Skouta, R.; Vazquez, H.; Widawsky, J. R.; Schneebeli, S.; Chen, W.; Hybertsen, M. S.; Breslow, R.; Venkataraman, L.","","","","NATURE NANOTECHNOLOGY","JUN 2011","2011","6","6","","","","353","357","","10.1038/nnano.2011.66","","","170","18.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","30","29","26","22","22","13","8","0"
"Electronic Structure of Few-Layer Epitaxial Graphene on Ru(0001)","Sutter, P.; Hybertsen, M. S.; Sadowski, J. T.; Sutter, E.","","","","NANO LETTERS","JUL 2009","2009","9","7","","","","2654","2660","","10.1021/nl901040v","","","169","15.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","23","23","30","16","11","16","13","13","4","0"
"Observation of Excitonic Rydberg States in Monolayer MoS2 and WS2 by Photoluminescence Excitation Spectroscopy","Hill, Heather M.; Rigosi, Albert F.; Roquelet, Cyrielle; Chernikov, Alexey; Berkelbach, Timothy C.; Reichman, David R.; Hybertsen, Mark S.; Brus, Louis E.; Heinz, Tony F.","","","","NANO LETTERS","MAY 2015","2015","15","5","","","","2992","2997","","10.1021/nl504868p","","","167","33.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","33","40","48","31","0"
