AUTHOR IDENTIFIERS: (N-8863-2015)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Colloidal nanocrystal shape and size control: The case of cobalt","Puntes, VF; Krishnan, KM; Alivisatos, AP","","","","SCIENCE","MAR 16 2001","2001","291","5511","","","","2115","2117","","10.1126/science.1057553","","","2072","109.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","73","114","133","171","158","163","161","152","156","122","138","117","104","80","64","66","67","23"
"Epitaxial growth of highly luminescent CdSe/CdS core/shell nanocrystals with photostability and electronic accessibility","Peng, XG; Schlamp, MC; Kadavanich, AV; Alivisatos, AP","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","JUL 30 1997","1997","119","30","","","","7019","7029","","10.1021/ja970754m","","","2035","88.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","28","39","49","51","81","91","100","129","123","135","132","141","143","132","132","104","102","98","92","71","43"
"Synthesis of soluble and processable rod-, arrow-, teardrop-, and tetrapod-shaped CdSe nanocrystals","Manna, L; Scher, EC; Alivisatos, AP","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","DEC 27 2000","2000","122","51","","","","12700","12706","","10.1021/ja003055+","","","1567","78.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","53","94","94","102","133","105","130","135","104","107","112","95","72","55","55","50","34","18"
"Kinetics of II-VI and III-V colloidal semiconductor nanocrystal growth: "Focusing" of size distributions","Peng, XG; Wickham, J; Alivisatos, AP","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","JUN 3 1998","1998","120","21","","","","5343","5344","","10.1021/ja9805425","","","1496","68.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","14","22","47","52","64","55","80","98","81","109","102","124","92","106","83","81","69","73","61","56","23"
"Nanomechanical oscillations in a single-C-60 transistor","Park, H; Park, J; Lim, AKL; Anderson, EH; Alivisatos, AP; McEuen, PL","","","","NATURE","SEP 7 2000","2000","407","6800","","","","57","60","","10.1038/35024031","","","1449","72.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","22","57","70","84","126","111","103","121","118","92","92","76","78","64","79","57","49","32","17"
"Air-stable all-inorganic nanocrystal solar cells processed from solution","Gur, I; Fromer, NA; Geier, ML; Alivisatos, AP","","","","SCIENCE","OCT 21 2005","2005","310","5747","","","","462","465","","10.1126/science.1117908","","","1384","92.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","29","45","107","113","141","158","156","154","137","103","90","69","53","28"
"Charge separation and transport in conjugated-polymer/semiconductor-nanocrystal composites studied by photoluminescence quenching and photoconductivity","Greenham, NC; Peng, XG; Alivisatos, AP","","","","PHYSICAL REVIEW B","DEC 15 1996","1996","54","24","","","","17628","17637","","10.1103/PhysRevB.54.17628","","","1328","55.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","22","28","32","34","40","38","65","63","72","111","93","92","94","113","86","101","81","47","52","32","19"
"Controlled growth of tetrapod-branched inorganic nanocrystals","Manna, L; Milliron, DJ; Meisel, A; Scher, EC; Alivisatos, AP","","","","NATURE MATERIALS","JUN 2003","2003","2","6","","","","382","385","","10.1038/nmat902","","","1167","68.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","43","76","89","84","108","97","91","97","87","99","64","51","49","60","38","21"
"A molecular ruler based on plasmon coupling of single gold and silver nanoparticles","Sonnichsen, C; Reinhard, BM; Liphardt, J; Alivisatos, AP","","","","NATURE BIOTECHNOLOGY","JUN 2005","2005","23","6","","","","741","745","","10.1038/nbt1100","","","1093","72.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","36","65","77","66","83","89","104","101","79","100","95","75","86","32"
"Synthesis and properties of biocompatible water-soluble silica-coated CdSe/ZnS semiconductor quantum dots","Gerion, D; Pinaud, F; Williams, SC; Parak, WJ; Zanchet, D; Weiss, S; Alivisatos, AP","","","","JOURNAL OF PHYSICAL CHEMISTRY B","SEP 20 2001","2001","105","37","","","","8861","8871","","10.1021/jp0105488","","","1081","56.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","34","52","67","67","82","94","93","84","66","74","76","78","44","47","48","28","16"
"A single-electron transistor made from a cadmium selenide nanocrystal","Klein, DL; Roth, R; Lim, AKL; Alivisatos, AP; McEuen, PL","","","","NATURE","OCT 16 1997","1997","389","6652","","","","699","701","","","","","1076","46.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","44","50","51","50","56","57","77","68","69","71","71","67","53","58","52","33","43","31","28","17","11"
"Quantum dots as cellular probes","Alivisatos, AP; Gu, WW; Larabell, C","","","","ANNUAL REVIEW OF BIOMEDICAL ENGINEERING","2005","2005","7","","","","","55","76","","10.1146/annurev.bioeng.7.060804.100432","","","1028","68.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","39","81","90","117","94","112","89","82","84","65","62","49","42","19"
"Colloidal nanocrystal heterostructures with linear and branched topology","Milliron, DJ; Hughes, SM; Cui, Y; Manna, L; Li, JB; Wang, LW; Alivisatos, AP","","","","NATURE","JUL 8 2004","2004","430","6996","","","","190","195","","10.1038/nature02695","","","980","61.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","58","75","68","91","99","79","93","80","82","57","51","42","52","32","18"
"Linearly polarized emission from colloidal semiconductor quantum rods","Hu, JT; Li, LS; Yang, WD; Manna, L; Wang, LW; Alivisatos, AP","","","","SCIENCE","JUN 15 2001","2001","292","5524","","","","2060","2063","","10.1126/science.1060810","","","959","50.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","32","48","48","66","72","62","54","72","69","52","64","66","68","52","43","39","29","20"
"Localized surface plasmon resonances arising from free carriers in doped quantum dots","Luther, Joseph M.; Jain, Prashant K.; Ewers, Trevor; Alivisatos, A. Paul","","","","NATURE MATERIALS","MAY 2011","2011","10","5","","","","361","366","","10.1038/NMAT3004","","","861","95.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","55","70","95","124","142","133","153","77"
"MELTING IN SEMICONDUCTOR NANOCRYSTALS","GOLDSTEIN, AN; ECHER, CM; ALIVISATOS, AP","","","","SCIENCE","JUN 5 1992","1992","256","5062","","","","1425","1427","","10.1126/science.256.5062.1425","","","826","29.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","18","10","14","20","20","20","29","35","32","30","34","37","55","47","46","49","52","36","42","45","37","30","13","21","24","12"
"Improved efficiencies in light emitting diodes made with CdSe(CdS) core/shell type nanocrystals and a semiconducting polymer","Schlamp, MC; Peng, XG; Alivisatos, AP","","","","JOURNAL OF APPLIED PHYSICS","DEC 1 1997","1997","82","11","","","","5837","5842","","10.1063/1.366452","","","796","34.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","25","25","28","42","42","52","51","54","61","55","45","37","58","46","36","42","23","25","23","10"
"Cation exchange reactions-in ionic nanocrystals","Son, DH; Hughes, SM; Yin, YD; Alivisatos, AP","","","","SCIENCE","NOV 5 2004","2004","306","5698","","","","1009","1012","","10.1126/science.1103755","","","785","49.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","24","14","33","40","42","61","63","70","91","93","82","68","58","37"
"X-RAY PHOTOELECTRON-SPECTROSCOPY OF CDSE NANOCRYSTALS WITH APPLICATIONS TO STUDIES OF THE NANOCRYSTAL SURFACE","KATARI, JEB; COLVIN, VL; ALIVISATOS, AP","","","","JOURNAL OF PHYSICAL CHEMISTRY","APR 14 1994","1994","98","15","","","","4109","4117","","10.1021/j100066a034","","","754","29.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","26","19","16","18","19","29","27","21","26","38","29","33","39","27","41","51","47","46","41","39","43","30","24","11"
"Materials Availability Expands the Opportunity for Large-Scale Photovoltaics Deployment","Wadia, Cyrus; Alivisatos, A. Paul; Kammen, Daniel M.","","","","ENVIRONMENTAL SCIENCE & TECHNOLOGY","MAR 15 2009","2009","43","6","","","","2072","2077","","10.1021/es8019534","","","748","68.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","30","56","97","103","121","73","88","70","70","33"
"Observation of Single Colloidal Platinum Nanocrystal Growth Trajectories","Zheng, Haimei; Smith, Rachel K.; Jun, Young-wook; Kisielowski, Christian; Dahmen, Ulrich; Alivisatos, A. Paul","","","","SCIENCE","JUN 5 2009","2009","324","5932","","","","1309","1312","","10.1126/science.1172104","","","719","65.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","53","56","86","60","94","85","83","76","78","42"
"SURFACE DERIVATIZATION AND ISOLATION OF SEMICONDUCTOR CLUSTER MOLECULES","STEIGERWALD, ML; ALIVISATOS, AP; GIBSON, JM; HARRIS, TD; KORTAN, R; MULLER, AJ; THAYER, AM; DUNCAN, TM; DOUGLASS, DC; BRUS, LE","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","MAY 11 1988","1988","110","10","","","","3046","3050","","10.1021/ja00218a008","","","690","21.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","23","22","17","34","30","21","27","26","46","27","37","29","23","28","23","25","37","24","18","25","22","13","16","21","16","10","9","9","6","8"
"Fabrication of metallic electrodes with nanometer separation by electromigration","Park, H; Lim, AKL; Alivisatos, AP; Park, J; McEuen, PL","","","","APPLIED PHYSICS LETTERS","JUL 12 1999","1999","75","2","","","","301","303","","10.1063/1.124354","","","684","32.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","18","31","32","59","48","45","54","46","48","36","50","41","32","33","33","29","29","14"
"A new nonhydrolytic single-precursor approach to surfactant-capped nanocrystals of transition metal oxides","Rockenberger, J; Scher, EC; Alivisatos, AP","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","DEC 15 1999","1999","121","49","","","","11595","11596","","10.1021/ja993280v","","","595","28.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15","19","27","33","40","54","54","43","41","41","38","42","35","35","28","17","17","6"
