PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Nagaosa, Naoto; Sinova, Jairo; Onoda, Shigeki; MacDonald, A. H.; Ong, N. P.								Anomalous Hall effect								REVIEWS OF MODERN PHYSICS				82	2			1539	1592		10.1103/RevModPhys.82.1539			MAY 13 2010	2010										1454							WOS:000278228900001		
J	Xu, Su-Yang; Belopolski, Ilya; Alidoust, Nasser; Neupane, Madhab; Bian, Guang; Zhang, Chenglong; Sankar, Raman; Chang, Guoqing; Yuan, Zhujun; Lee, Chi-Cheng; Huang, Shin-Ming; Zheng, Hao; Ma, Jie; Sanchez, Daniel S.; Wang, BaoKai; Bansil, Arun; Chou, Fangcheng; Shibayev, Pavel P.; Lin, Hsin; Jia, Shuang; Hasan, M. Zahid								Discovery of a Weyl fermion semimetal and topological Fermi arcs								SCIENCE				349	6248			613	617		10.1126/science.aaa9297			AUG 7 2015	2015										1341							WOS:000359092900034		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1233							WOS:000282683200001		
J	Lin, Y. -J.; Jimenez-Garcia, K.; Spielman, I. B.								Spin-orbit-coupled Bose-Einstein condensates								NATURE				471	7336			83	U99		10.1038/nature09887			MAR 3 2011	2011										1153							WOS:000287924100038		
J	Rechtsman, Mikael C.; Zeuner, Julia M.; Plotnik, Yonatan; Lumer, Yaakov; Podolsky, Daniel; Dreisow, Felix; Nolte, Stefan; Segev, Mordechai; Szameit, Alexander								Photonic Floquet topological insulators								NATURE				496	7444			196	200		10.1038/nature12066			APR 11 2013	2013										1104							WOS:000317346300036		
J	Burkov, A. A.; Balents, Leon								Weyl Semimetal in a Topological Insulator Multilayer								PHYSICAL REVIEW LETTERS				107	12					127205	10.1103/PhysRevLett.107.127205			SEP 16 2011	2011										1090							WOS:000295003400011		
J	Kitaev, Alexei								Periodic table for topological insulators and superconductors								AIP Conference Proceedings				1134				22	30					2009	2009						Landau Memorial Conference on Advances in Theoretical Physics	JUN 22-26, 2008	Russian Fdn Basic Res; Dynasty Fdn; Russian Acad Sci; RAO UES Russia	Chernogolovka, RUSSIA	1001							WOS:000268615300003		
J	Stewart, G. R.								Superconductivity in iron compounds								REVIEWS OF MODERN PHYSICS				83	4			1589	1652		10.1103/RevModPhys.83.1589			DEC 13 2011	2011										940							WOS:000298133800001		
J	Wang, Zheng; Chong, Yidong; Joannopoulos, J. D.; Soljacic, Marin								Observation of unidirectional backscattering-immune topological electromagnetic states								NATURE				461	7265			772	U20		10.1038/nature08293			OCT 8 2009	2009										917							WOS:000270547500031		
J	Yu, Rui; Zhang, Wei; Zhang, Hai-Jun; Zhang, Shou-Cheng; Dai, Xi; Fang, Zhong								Quantized Anomalous Hall Effect in Magnetic Topological Insulators								SCIENCE				329	5987			61	64		10.1126/science.1187485			JUL 2 2010	2010										900							WOS:000279402700031		
J	Ryu, Shinsei; Schnyder, Andreas P.; Furusaki, Akira; Ludwig, Andreas W. W.								Topological insulators and superconductors: tenfold way and dimensional hierarchy								NEW JOURNAL OF PHYSICS				12						065010	10.1088/1367-2630/12/6/065010			JUN 17 2010	2010										879							WOS:000279876800008		
J	Wang, Zhijun; Sun, Yan; Chen, Xing-Qiu; Franchini, Cesare; Xu, Gang; Weng, Hongming; Dai, Xi; Fang, Zhong								Dirac semimetal and topological phase transitions in A(3)Bi (A = Na, K, Rb)								PHYSICAL REVIEW B				85	19					195320	10.1103/PhysRevB.85.195320			MAY 22 2012	2012										863							WOS:000304394800006		
J	Jotzu, Gregor; Messer, Michael; Desbuquois, Remi; Lebrat, Martin; Uehlinger, Thomas; Greif, Daniel; Esslinger, Tilman								Experimental realization of the topological Haldane model with ultracold fermions								NATURE				515	7526			237	U191		10.1038/nature13915			NOV 13 2014	2014										847							WOS:000344631400043		
J	Guo, Jiangang; Jin, Shifeng; Wang, Gang; Wang, Shunchong; Zhu, Kaixing; Zhou, Tingting; He, Meng; Chen, Xiaolong								Superconductivity in the iron selenide KxFe2Se2 (0 <= x <= 1.0)								PHYSICAL REVIEW B				82	18					180520	10.1103/PhysRevB.82.180520			NOV 29 2010	2010										842							WOS:000291462500002		
J	Graf, Tanja; Felser, Claudia; Parkin, Stuart S. P.								Simple rules for the understanding of Heusler compounds								PROGRESS IN SOLID STATE CHEMISTRY				39	1			1	50		10.1016/j.progsolidstchem.2011.02.001			2011	2011										819							WOS:000291291900001		
J	Zhang, Yi; He, Ke; Chang, Cui-Zu; Song, Can-Li; Wang, Li-Li; Chen, Xi; Jia, Jin-Feng; Fang, Zhong; Dai, Xi; Shan, Wen-Yu; Shen, Shun-Qing; Niu, Qian; Qi, Xiao-Liang; Zhang, Shou-Cheng; Ma, Xu-Cun; Xue, Qi-Kun								Crossover of the three-dimensional topological insulator Bi2Se3 to the two-dimensional limit								NATURE PHYSICS				6	8			584	588		10.1038/NPHYS1689			AUG 2010	2010										818							WOS:000280559300013		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								The quantum spin Hall effect and topological insulators								PHYSICS TODAY				63	1			33	38		10.1063/1.3293411			JAN 2010	2010										816							WOS:000273545900013		
J	Evers, Ferdinand; Mirlin, Alexander D.								Anderson transitions								REVIEWS OF MODERN PHYSICS				80	4			1355	1417		10.1103/RevModPhys.80.1355			OCT-DEC 2008	2008										792							WOS:000262253500008		
J	Soluyanov, Alexey A.; Gresch, Dominik; Wang, Zhijun; Wu, QuanSheng; Troyer, Matthias; Dai, Xi; Bernevig, B. Andrei								Type-II Weyl semimetals								NATURE				527	7579			495	498		10.1038/nature15768			NOV 26 2015	2015										788							WOS:000365352500043		
J	Marzari, Nicola; Mostofi, Arash A.; Yates, Jonathan R.; Souza, Ivo; Vanderbilt, David								Maximally localized Wannier functions: Theory and applications								REVIEWS OF MODERN PHYSICS				84	4						10.1103/RevModPhys.84.1419			OCT 10 2012	2012										782							WOS:000309659400001		
J	Lindner, Netanel H.; Refael, Gil; Galitski, Victor								Floquet topological insulator in semiconductor quantum wells								NATURE PHYSICS				7	6			490	495		10.1038/NPHYS1926			JUN 2011	2011										716							WOS:000291146500018		
J	Ando, Yoichi								Topological Insulator Materials								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				82	10					102001	10.7566/JPSJ.82.102001			OCT 2013	2013										715							WOS:000325108000001		
J	Wang, Zhijun; Weng, Hongming; Wu, Quansheng; Dai, Xi; Fang, Zhong								Three-dimensional Dirac semimetal and quantum transport in Cd3As2								PHYSICAL REVIEW B				88	12					125427	10.1103/PhysRevB.88.125427			SEP 23 2013	2013										715							WOS:000324690500009		
J	Gardner, Jason S.; Gingras, Michel J. P.; Greedan, John E.								Magnetic pyrochlore oxides								REVIEWS OF MODERN PHYSICS				82	1			53	107		10.1103/RevModPhys.82.53			JAN-MAR 2010	2010										715							WOS:000276184000002		
J	Berthelot, R.; Carlier, D.; Delmas, C.								Electrochemical investigation of the P2-NaxCoO2 phase diagram								NATURE MATERIALS				10	1			74	U3		10.1038/NMAT2920			JAN 2011	2011										706							WOS:000285339100024		
J	Hwang, Jang-Yeon; Myung, Seung-Taek; Sun, Yang-Kook								Sodium-ion batteries: present and future								CHEMICAL SOCIETY REVIEWS				46	12			3529	3614		10.1039/c6cs00776g			JUN 21 2017	2017										692							WOS:000403555500003		
J	Neupane, Madhab; Xu, Su-Yang; Sankar, Raman; Alidoust, Nasser; Bian, Guang; Liu, Chang; Belopolski, Ilya; Chang, Tay-Rong; Jeng, Horng-Tay; Lin, Hsin; Bansil, Arun; Chou, Fangcheng; Hasan, M. Zahid								Observation of a three-dimensional topological Dirac semimetal phase in high-mobility Cd3As2								NATURE COMMUNICATIONS				5						3786	10.1038/ncomms4786			MAY 2014	2014										678							WOS:000337371600001		
J	Ugeda, Miguel M.; Bradley, Aaron J.; Shi, Su-Fei; da Jornada, Felipe H.; Zhang, Yi; Qiu, Diana Y.; Ruan, Wei; Mo, Sung-Kwan; Hussain, Zahid; Shen, Zhi-Xun; Wang, Feng; Louie, Steven G.; Crommie, Michael F.								Giant bandgap renormalization and excitonic effects in a monolayer transition metal dichalcogenide semiconductor								NATURE MATERIALS				13	12			1091	1095		10.1038/NMAT4061			DEC 2014	2014										677							WOS:000345432200009		
J	Burkov, A. A.; Hook, M. D.; Balents, Leon								Topological nodal semimetals								PHYSICAL REVIEW B				84	23					235126	10.1103/PhysRevB.84.235126			DEC 20 2011	2011										676							WOS:000298557900002		
J	Chen, Y. L.; Chu, J. -H.; Analytis, J. G.; Liu, Z. K.; Igarashi, K.; Kuo, H. -H.; Qi, X. L.; Mo, S. K.; Moore, R. G.; Lu, D. H.; Hashimoto, M.; Sasagawa, T.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. X.								Massive Dirac Fermion on the Surface of a Magnetically Doped Topological Insulator								SCIENCE				329	5992			659	662		10.1126/science.1189924			AUG 6 2010	2010										670							WOS:000280602700032		
J	Yu, X. Z.; Kanazawa, N.; Onose, Y.; Kimoto, K.; Zhang, W. Z.; Ishiwata, S.; Matsui, Y.; Tokura, Y.								Near room-temperature formation of a skyrmion crystal in thin-films of the helimagnet FeGe								NATURE MATERIALS				10	2			106	109		10.1038/nmat2916			FEB 2011	2011										659							WOS:000286512200015		
J	Huang, Xiaochun; Zhao, Lingxiao; Long, Yujia; Wang, Peipei; Chen, Dong; Yang, Zhanhai; Liang, Hui; Xue, Mianqi; Weng, Hongming; Fang, Zhong; Dai, Xi; Chen, Genfu								Observation of the Chiral-Anomaly-Induced Negative Magnetoresistance in 3D Weyl Semimetal TaAs								PHYSICAL REVIEW X				5	3					031023	10.1103/PhysRevX.5.031023			AUG 24 2015	2015										657							WOS:000359947000001		
J	Zhu, Feng-feng; Chen, Wei-jiong; Xu, Yong; Gao, Chun-lei; Guan, Dan-dan; Liu, Can-hua; Qian, Dong; Zhang, Shou-Cheng; Jia, Jin-feng								Epitaxial growth of two-dimensional stanene								NATURE MATERIALS				14	10			1020	+		10.1038/NMAT4384			OCT 2015	2015										645							WOS:000361771800022		
J	Khanikaev, Alexander B.; Mousavi, S. Hossein; Tse, Wang-Kong; Kargarian, Mehdi; MacDonald, Allan H.; Shvets, Gennady								Photonic topological insulators								NATURE MATERIALS				12	3			233	239		10.1038/NMAT3520			MAR 2013	2013										638							WOS:000315707200022		
J	Wang Qing-Yan; Li Zhi; Zhang Wen-Hao; Zhang Zuo-Cheng; Zhang Jin-Song; Li Wei; Ding Hao; Ou Yun-Bo; Deng Peng; Chang Kai; Wen Jing; Song Can-Li; He Ke; Jia Jin-Feng; Ji Shuai-Hua; Wang Ya-Yu; Wang Li-Li; Chen Xi; Ma Xu-Cun; Xue Qi-Kun								Interface-Induced High-Temperature Superconductivity in Single Unit-Cell FeSe Films on SrTiO3								CHINESE PHYSICS LETTERS				29	3					037402	10.1088/0256-307X/29/3/037402			MAR 2012	2012										630							WOS:000302149500056		
J	Pesin, Dmytro; Balents, Leon								Mott physics and band topology in materials with strong spin-orbit interaction								NATURE PHYSICS				6	5			376	381		10.1038/NPHYS1606			MAY 2010	2010										627							WOS:000278335500019		
J	Xu, Yong; Yan, Binghai; Zhang, Hai-Jun; Wang, Jing; Xu, Gang; Tang, Peizhe; Duan, Wenhui; Zhang, Shou-Cheng								Large-Gap Quantum Spin Hall Insulators in Tin Films								PHYSICAL REVIEW LETTERS				111	13					136804	10.1103/PhysRevLett.111.136804			SEP 24 2013	2013										625							WOS:000324762300018		
J	Hsieh, Timothy H.; Lin, Hsin; Liu, Junwei; Duan, Wenhui; Bansil, Arun; Fu, Liang								Topological crystalline insulators in the SnTe material class								NATURE COMMUNICATIONS				3						982	10.1038/ncomms1969			JUL 2012	2012										611							WOS:000306995000054		
J	Zhao, Jun; Huang, Q.; de la Cruz, Clarina; Li, Shiliang; Lynn, J. W.; Chen, Y.; Green, M. A.; Chen, G. F.; Li, G.; Li, Z.; Luo, J. L.; Wang, N. L.; Dai, Pengcheng								Structural and magnetic phase diagram of CeFeAsO1-xFx and its relation to high-temperature superconductivity								NATURE MATERIALS				7	12			953	959		10.1038/nmat2315			DEC 2008	2008										609							WOS:000261127100016		
J	Cheuk, Lawrence W.; Sommer, Ariel T.; Hadzibabic, Zoran; Yefsah, Tarik; Bakr, Waseem S.; Zwierlein, Martin W.								Spin-Injection Spectroscopy of a Spin-Orbit Coupled Fermi Gas								PHYSICAL REVIEW LETTERS				109	9					095302	10.1103/PhysRevLett.109.095302			AUG 27 2012	2012										603							WOS:000308015500010		
J	Zubko, Pavlo; Gariglio, Stefano; Gabay, Marc; Ghosez, Philippe; Triscone, Jean-Marc								Interface Physics in Complex Oxide Heterostructures								Annual Review of Condensed Matter Physics				2				141	165		10.1146/annurev-conmatphys-062910-140445			2011	2011										588							WOS:000288917400008		
J	Qi, Xiao-Liang; Li, Rundong; Zang, Jiadong; Zhang, Shou-Cheng								Inducing a Magnetic Monopole with Topological Surface States								SCIENCE				323	5918			1184	1187		10.1126/science.1167747			FEB 27 2009	2009										572							WOS:000263687600030		
J	Borisenko, Sergey; Gibson, Quinn; Evtushinsky, Danil; Zabolotnyy, Volodymyr; Buechner, Bernd; Cava, Robert J.								Experimental Realization of a Three-Dimensional Dirac Semimetal								PHYSICAL REVIEW LETTERS				113	2					027603	10.1103/PhysRevLett.113.027603			JUL 8 2014	2014										566							WOS:000339118300014		
J	Scalapino, D. J.								A common thread: The pairing interaction for unconventional superconductors								REVIEWS OF MODERN PHYSICS				84	4			1383	1417		10.1103/RevModPhys.84.1383			OCT 8 2012	2012										546							WOS:000309590600001		
J	Peng, Hailin; Lai, Keji; Kong, Desheng; Meister, Stefan; Chen, Yulin; Qi, Xiao-Liang; Zhang, Shou-Cheng; Shen, Zhi-Xun; Cui, Yi								Aharonov-Bohm interference in topological insulator nanoribbons								NATURE MATERIALS				9	3			225	229		10.1038/NMAT2609			MAR 2010	2010										529							WOS:000274700900017		
J	Huang, Bevin; Clark, Genevieve; Navarro-Moratalla, Efren; Klein, Dahlia R.; Cheng, Ran; Seyler, Kyle L.; Zhong, Ding; Schmidgall, Emma; McGuire, Michael A.; Cobden, David H.; Yao, Wang; Xiao, Di; Jarillo-Herrero, Pablo; Xu, Xiaodong								Layer-dependent ferromagnetism in a van der Waals crystal down to the monolayer limit								NATURE				546	7657			270	+		10.1038/nature22391			JUN 8 2017	2017										506							WOS:000402823400033		
J	Law, K. T.; Lee, Patrick A.; Ng, T. K.								Majorana Fermion Induced Resonant Andreev Reflection								PHYSICAL REVIEW LETTERS				103	23					237001	10.1103/PhysRevLett.103.237001			DEC 4 2009	2009										503							WOS:000272460200035		
J	Chadov, Stanislav; Qi, Xiaoliang; Kuebler, Juergen; Fecher, Gerhard H.; Felser, Claudia; Zhang, Shou Cheng								Tunable multifunctional topological insulators in ternary Heusler compounds								NATURE MATERIALS				9	7			541	545		10.1038/NMAT2770			JUL 2010	2010										498							WOS:000279014300013		
J	Zhang, Tong; Cheng, Peng; Chen, Xi; Jia, Jin-Feng; Ma, Xucun; He, Ke; Wang, Lili; Zhang, Haijun; Dai, Xi; Fang, Zhong; Xie, Xincheng; Xue, Qi-Kun								Experimental Demonstration of Topological Surface States Protected by Time-Reversal Symmetry								PHYSICAL REVIEW LETTERS				103	26					266803	10.1103/PhysRevLett.103.266803			DEC 31 2009	2009										496							WOS:000273232200035		
J	Vozmediano, M. A. H.; Katsnelson, M. I.; Guinea, F.								Gauge fields in graphene								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				496	4-5			109	148		10.1016/j.physrep.2010.07.003			NOV 2010	2010										491							WOS:000284720400001		
J	Xu, Su-Yang; Alidoust, Nasser; Belopolski, Ilya; Yuan, Zhujun; Bian, Guang; Chang, Tay-Rong; Zheng, Hao; Strocov, Vladimir N.; Sanchez, Daniel S.; Chang, Guoqing; Zhang, Chenglong; Mou, Daixiang; Wu, Yun; Huang, Lunan; Lee, Chi-Cheng; Huang, Shin-Ming; Wang, BaoKai; Bansil, Arun; Jeng, Horng-Tay; Neupert, Titus; Kaminski, Adam; Lin, Hsin; Jia, Shuang; Hasan, M. Zahid								Discovery of a Weyl fermion state with Fermi arcs in niobium arsenide								NATURE PHYSICS				11	9			748	+		10.1038/NPHYS3437			SEP 2015	2015										490							WOS:000360709200019		
J	Kitagawa, Takuya; Berg, Erez; Rudner, Mark; Demler, Eugene								Topological characterization of periodically driven quantum systems								PHYSICAL REVIEW B				82	23					235114	10.1103/PhysRevB.82.235114			DEC 10 2010	2010										482							WOS:000286768600004		
J	Chiu, Ching-Kai; Teo, Jeffrey C. Y.; Schnyder, Andreas P.; Ryu, Shinsei								Classification of topological quantum matter with symmetries								REVIEWS OF MODERN PHYSICS				88	3					035005	10.1103/RevModPhys.88.035005			AUG 31 2016	2016										470							WOS:000383053400001		
J	Yang, Kai-Yu; Lu, Yuan-Ming; Ran, Ying								Quantum Hall effects in a Weyl semimetal: Possible application in pyrochlore iridates								PHYSICAL REVIEW B				84	7					075129	10.1103/PhysRevB.84.075129			AUG 9 2011	2011										458							WOS:000293702800004		
J	Manchon, A.; Koo, H. C.; Nitta, J.; Frolov, S. M.; Duine, R. A.								New perspectives for Rashba spin-orbit coupling								NATURE MATERIALS				14	9			871	882		10.1038/NMAT4360			SEP 2015	2015										454							WOS:000360192000018		
J	Yang, L. X.; Liu, Z. K.; Sun, Y.; Peng, H.; Yang, H. F.; Zhang, T.; Zhou, B.; Zhang, Y.; Guo, Y. F.; Rahn, M.; Prabhakaran, D.; Hussain, Z.; Mo, S. -K.; Felser, C.; Yan, B.; Chen, Y. L.								Weyl semimetal phase in the non-centrosymmetric compound TaAs								NATURE PHYSICS				11	9			728	+		10.1038/NPHYS3425			SEP 2015	2015										448							WOS:000360709200014		
J	Liu, Chao-Xing; Qi, Xiao-Liang; Zhang, HaiJun; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng								Model Hamiltonian for topological insulators								PHYSICAL REVIEW B				82	4					045122	10.1103/PhysRevB.82.045122			JUL 26 2010	2010										439							WOS:000280293300004		
J	Hoffmann, Axel								Spin Hall Effects in Metals								IEEE TRANSACTIONS ON MAGNETICS				49	10			5172	5193		10.1109/TMAG.2013.2262947			OCT 2013	2013										438							WOS:000324930200001		
J	Armitage, N. P.; Mele, E. J.; Vishwanath, Ashvin								Weyl and Dirac semimetals in three-dimensional solids								REVIEWS OF MODERN PHYSICS				90	1					015001	10.1103/RevModPhys.90.015001			JAN 22 2018	2018										437							WOS:000423135000001		
J	Essin, Andrew M.; Moore, Joel E.; Vanderbilt, David								Magnetoelectric Polarizability and Axion Electrodynamics in Crystalline Insulators								PHYSICAL REVIEW LETTERS				102	14					146805	10.1103/PhysRevLett.102.146805			APR 10 2009	2009										436							WOS:000265082500055		
J	Kitagawa, Takuya; Oka, Takashi; Brataas, Arne; Fu, Liang; Demler, Eugene								Transport properties of nonequilibrium systems under the application of light: Photoinduced quantum Hall insulators without Landau levels								PHYSICAL REVIEW B				84	23					235108	10.1103/PhysRevB.84.235108			DEC 1 2011	2011										432							WOS:000297551600009		
J	Manzeli, Sajedeh; Ovchinnikov, Dmitry; Pasquier, Diego; Yazyev, Oleg V.; Kis, Andras								2D transition metal dichalcogenides								NATURE REVIEWS MATERIALS				2	8					UNSP 17033	10.1038/natrevmats.2017.33			AUG 2017	2017										429							WOS:000407547600008		
J	He, Shaolong; He, Junfeng; Zhang, Wenhao; Zhao, Lin; Liu, Defa; Liu, Xu; Mou, Daixiang; Ou, Yun-Bo; Wang, Qing-Yan; Li, Zhi; Wang, Lili; Peng, Yingying; Liu, Yan; Chen, Chaoyu; Yu, Li; Liu, Guodong; Dong, Xiaoli; Zhang, Jun; Chen, Chuangtian; Xu, Zuyan; Chen, Xi; Ma, Xucun; Xue, Qikun; Zhou, X. J.								Phase diagram and electronic indication of high-temperature superconductivity at 65 K in single-layer FeSe films								NATURE MATERIALS				12	7			605	610		10.1038/NMAT3648			JUL 2013	2013										428							WOS:000320720000014		
J	Santander-Syro, A. F.; Copie, O.; Kondo, T.; Fortuna, F.; Pailhes, S.; Weht, R.; Qiu, X. G.; Bertran, F.; Nicolaou, A.; Taleb-Ibrahimi, A.; Le Fevre, P.; Herranz, G.; Bibes, M.; Reyren, N.; Apertet, Y.; Lecoeur, P.; Barthelemy, A.; Rozenberg, M. J.								Two-dimensional electron gas with universal subbands at the surface of SrTiO3								NATURE				469	7329			189	193		10.1038/nature09720			JAN 13 2011	2011										427							WOS:000286143400033		
J	Shekhar, Chandra; Nayak, Ajaya K.; Sun, Yan; Schmidt, Marcus; Nicklas, Michael; Leermakers, Inge; Zeitler, Uli; Skourski, Yurii; Wosnitza, Jochen; Liu, Zhongkai; Chen, Yulin; Schnelle, Walter; Borrmann, Horst; Grin, Yuri; Felser, Claudia; Yan, Binghai								Extremely large magnetoresistance and ultrahigh mobility in the topological Weyl semimetal candidate NbP								NATURE PHYSICS				11	8			645	+		10.1038/NPHYS3372			AUG 2015	2015										426							WOS:000358851900016		
J	Fu, Liang								Hexagonal Warping Effects in the Surface States of the Topological Insulator Bi2Te3								PHYSICAL REVIEW LETTERS				103	26					266801	10.1103/PhysRevLett.103.266801			DEC 31 2009	2009										424							WOS:000273232200033		
J	Ren, Zhi; Taskin, A. A.; Sasaki, Satoshi; Segawa, Kouji; Ando, Yoichi								Large bulk resistivity and surface quantum oscillations in the topological insulator Bi2Te2Se								PHYSICAL REVIEW B				82	24					241306	10.1103/PhysRevB.82.241306			DEC 9 2010	2010										421							WOS:000286895700001		
J	Dietl, Tomasz; Ohno, Hideo								Dilute ferromagnetic semiconductors: Physics and spintronic structures								REVIEWS OF MODERN PHYSICS				86	1						10.1103/RevModPhys.86.187			MAR 24 2014	2014										420							WOS:000334225000001		
J	Chen, J.; Qin, H. J.; Yang, F.; Liu, J.; Guan, T.; Qu, F. M.; Zhang, G. H.; Shi, J. R.; Xie, X. C.; Yang, C. L.; Wu, K. H.; Li, Y. Q.; Lu, L.								Gate-Voltage Control of Chemical Potential and Weak Antilocalization in Bi2Se3								PHYSICAL REVIEW LETTERS				105	17					176602	10.1103/PhysRevLett.105.176602			OCT 19 2010	2010										419							WOS:000283126900015		
J	Margadonna, S.; Takabayashi, Y.; Ohishi, Y.; Mizuguchi, Y.; Takano, Y.; Kagayama, T.; Nakagawa, T.; Takata, M.; Prassides, K.								Pressure evolution of the low-temperature crystal structure and bonding of the superconductor FeSe (T-c=37 K)								PHYSICAL REVIEW B				80	6					064506	10.1103/PhysRevB.80.064506			AUG 2009	2009										417							WOS:000269638800062		
J	Goldman, N.; Juzeliunas, G.; Oehberg, P.; Spielman, I. B.								Light-induced gauge fields for ultracold atoms								REPORTS ON PROGRESS IN PHYSICS				77	12					126401	10.1088/0034-4885/77/12/126401			DEC 2014	2014										415							WOS:000345895500003		
J	Gerken, James B.; McAlpin, J. Gregory; Chen, Jamie Y. C.; Rigsby, Matthew L.; Casey, William H.; Britt, R. David; Stahl, Shannon S.								Electrochemical Water Oxidation with Cobalt-Based Electrocatalysts from pH 0-14: The Thermodynamic Basis for Catalyst Structure, Stability, and Activity								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				133	36			14431	14442		10.1021/ja205647m			SEP 14 2011	2011										414							WOS:000295193700049		
J	Fu, Liang; Berg, Erez								Odd-Parity Topological Superconductors: Theory and Application to CuxBi2Se3								PHYSICAL REVIEW LETTERS				105	9					097001	10.1103/PhysRevLett.105.097001			AUG 23 2010	2010										414							WOS:000281140500006		
J	Dziawa, P.; Kowalski, B. J.; Dybko, K.; Buczko, R.; Szczerbakow, A.; Szot, M.; Lusakowska, E.; Balasubramanian, T.; Wojek, B. M.; Berntsen, M. H.; Tjernberg, O.; Story, T.								Topological crystalline insulator states in Pb1-xSnxSe								NATURE MATERIALS				11	12			1023	1027		10.1038/NMAT3449			DEC 2012	2012										413							WOS:000311432600019		
