Article Group for:  Delley, B
Timespan=All years. Indexes=SCI-EXPANDED, ESCI, A&HCI, SSCI, CPCI-SSH, CPCI-S.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"BINDING-ENERGY AND ELECTRONIC-STRUCTURE OF SMALL COPPER PARTICLES","DELLEY, B; ELLIS, DE; FREEMAN, AJ; BAERENDS, EJ; POST, D","","","","PHYSICAL REVIEW B","1983","1983","27","4","","","","2132","2144","","10.1103/PhysRevB.27.2132","","","377","10.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","13","19","10","10","18","6","11","8","9","19","20","18","16","8","10","11","12","12","9","6","11","14","14","8","4","10","6","6","5","8","4","7","9","3","6"
"Structural basis for the conducting interface between LaAlO3 and SrTiO3","Willmott, P. R.; Pauli, S. A.; Herger, R.; Schlepuetz, C. M.; Martoccia, D.; Patterson, B. D.; Delley, B.; Clarke, R.; Kumah, D.; Cionca, C.; Yacoby, Y.","","","","PHYSICAL REVIEW LETTERS","OCT 12 2007","2007","99","15","","","","","","155502","10.1103/PhysRevLett.99.155502","","","346","26.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","22","31","43","32","52","32","28","33","21","32","8"
"Half-metallic ferromagnetism in Cu-doped ZnO: Density functional calculations","Ye, LH; Freeman, AJ; Delley, B","","","","PHYSICAL REVIEW B","JAN 2006","2006","73","3","","","","","","033203","10.1103/PhysRevB.73.033203","","","286","20.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","25","22","28","31","23","34","27","24","22","13","13","13","8"
"SIZE DEPENDENCE OF BAND-GAPS IN SILICON NANOSTRUCTURES","DELLEY, B; STEIGMEIER, EF","","","","APPLIED PHYSICS LETTERS","OCT 16 1995","1995","67","16","","","","2370","2372","","10.1063/1.114348","","","259","10.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","13","9","9","20","14","16","8","14","15","20","17","13","9","9","11","7","8","4","6","8","11","7","3"
"BINDING-ENERGIES, MOLECULAR-STRUCTURES, AND VIBRATIONAL FREQUENCIES OF TRANSITION-METAL CARBONYLS USING DENSITY-FUNCTIONAL THEORY WITH GRADIENT CORRECTIONS","DELLEY, B; WRINN, M; LUTHI, HP","","","","JOURNAL OF CHEMICAL PHYSICS","APR 15 1994","1994","100","8","","","","5785","5791","","10.1063/1.467142","","","239","9.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","18","10","7","11","5","8","5","4","3","2","3","13","20","22","26","23","9","6","6","5","5","6","4","3"
"The generation and use of delocalized internal coordinates in geometry optimization","Baker, J; Kessi, A; Delley, B","","","","JOURNAL OF CHEMICAL PHYSICS","JUL 1 1996","1996","105","1","","","","192","212","","10.1063/1.471864","","","234","9.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","6","6","7","5","5","9","8","12","13","8","7","8","10","10","11","19","12","14","25","11","20","4"
"A scattering theoretic approach to scalar relativistic corrections on bonding","Delley, B","","","","INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","AUG 15 1998","1998","69","3","","","","423","433","","10.1002/(SICI)1097-461X(1998)69:3<423::AID-QUA19>3.0.CO;2-2","Symposium on Density Functional Theory and Applications","JUN 03-07, 1997","229","10.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","10","12","17","21","11","18","14","12","12","13","14","15","9","6","7","12","10","6"
"The conductor-like screening model for polymers and surfaces","Delley, B","","","","MOLECULAR SIMULATION","FEB 2006","2006","32","2","","","","117","123","","10.1080/08927020600589684","","","220","15.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","15","16","12","11","18","25","33","23","19","23","15"
"SPIN-DENSITY IN A NITRONYL NITROXIDE FREE-RADICAL - POLARIZED NEUTRON-DIFFRACTION INVESTIGATION AND AB-INITIO CALCULATIONS","ZHELUDEV, A; BARONE, V; BONNET, M; DELLEY, B; GRAND, A; RESSOUCHE, E; REY, P; SUBRA, R; SCHWEIZER, J","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","MAR 9 1994","1994","116","5","","","","2019","2027","","10.1021/ja00084a048","","","203","7.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","16","12","14","10","25","9","11","9","12","7","5","4","11","4","3","5","8","4","6","5","2","4","8","6","0"
"Dissociation of O-2 at Al(111): The role of spin selection rules","Behler, J; Delley, B; Lorenz, S; Reuter, K; Scheffler, M","","","","PHYSICAL REVIEW LETTERS","JAN 28 2005","2005","94","3","","","","","","036104","10.1103/PhysRevLett.94.036104","","","192","12.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","20","10","20","12","20","12","22","12","10","15","12","10","11","4"
"Thermodynamic stability and structure of copper oxide surfaces: A first-principles investigation","Soon, Aloysius; Todorova, Mira; Delley, Bernard; Stampfl, Catherine","","","","PHYSICAL REVIEW B","MAR 2007","2007","75","12","","","","","","125420","10.1103/PhysRevB.75.125420","","","181","13.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","14","9","8","6","13","18","25","21","21","28","12"
"HIGH-RESOLUTION PHOTOEMISSION-STUDY OF THE LOW-ENERGY EXCITATIONS IN 4F-ELECTRON SYSTEMS","PATTHEY, F; IMER, JM; SCHNEIDER, WD; BECK, H; BAER, Y; DELLEY, B","","","","PHYSICAL REVIEW B","NOV 15 1990","1990","42","14","","","","8864","8881","","10.1103/PhysRevB.42.8864","","","179","5.97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","14","10","8","11","11","6","10","7","11","11","8","2","5","3","6","6","4","5","5","4","4","3","5","0","2","1","1"
"NO2 and CO gas adsorption on carbon nanotubes: Experiment and theory","Santucci, S; Picozzi, S; Di Gregorio, F; Lozzi, L; Cantalini, C; Valentini, L; Kenny, JM; Delley, B","","","","JOURNAL OF CHEMICAL PHYSICS","NOV 22 2003","2003","119","20","","","","10904","10910","","10.1063/1.1619948","","","175","10.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","10","12","16","15","10","19","7","16","13","9","18","12","6","3"
"Oxygen adsorption and stability of surface oxides on Cu(111): A first-principles investigation","Soon, A; Todorova, M; Delley, B; Stampfl, C","","","","PHYSICAL REVIEW B","APR 2006","2006","73","16","","","","","","165424","10.1103/PhysRevB.73.165424","","","165","11.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","15","16","7","13","11","10","11","18","19","13","8","10"
"Role of embedded clustering in dilute magnetic semiconductors: Cr doped GaN","Cui, XY; Medvedeva, JE; Delley, B; Freeman, AJ; Newman, N; Stampfl, C","","","","PHYSICAL REVIEW LETTERS","DEC 16 2005","2005","95","25","","","","","","256404","10.1103/PhysRevLett.95.256404","","","161","10.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","13","12","19","13","16","6","15","12","6","5","13","8"
"Evidence for weak electronic correlations in iron pnictides","Yang, W. L.; Sorini, A. P.; Chen, C-C.; Moritz, B.; Lee, W-S; Vernay, F.; Olalde-Velasco, P.; Denlinger, J. D.; Delley, B.; Chu, J-H; Analytis, J. G.; Fisher, I. R.; Ren, Z. A.; Yang, J.; Lu, W.; Zhao, Z. X.; van den Brink, J.; Hussain, Z.; Shen, Z-X; Devereaux, T. P.","","","","PHYSICAL REVIEW B","JUL 2009","2009","80","1","","","","","","014508","10.1103/PhysRevB.80.014508","","","151","13.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","38","20","18","14","16","10","9","9","5","3"
"Water adsorption on the stoichiometric and reduced CeO2(111) surface: a first-principles investigation","Fronzi, Marco; Piccinin, Simone; Delley, Bernard; Traversa, Enrico; Stampfl, Catherine","","","","PHYSICAL CHEMISTRY CHEMICAL PHYSICS","2009","2009","11","40","","","","9188","9199","","10.1039/b901831j","","","145","13.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","13","14","21","14","17","18","21","9"
"METAL-METAL BONDING IN CR-CR AND MO-MO DIMERS - ANOTHER SUCCESS OF LOCAL SPIN-DENSITY THEORY","DELLEY, B; FREEMAN, AJ; ELLIS, DE","","","","PHYSICAL REVIEW LETTERS","1983","1983","50","7","","","","488","491","","10.1103/PhysRevLett.50.488","","","141","3.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","15","10","11","5","7","9","8","9","4","2","2","3","2","3","2","5","5","2","0","4","2","1","2","2","3","2","2","1","2","1","0","2","0","3","1","1"
"Gas-phase-dependent properties of SnO2 (110), (100), and (101) single-crystal surfaces: Structure, composition, and electronic properties","Batzill, M; Katsiev, K; Burst, JM; Diebold, U; Chaka, AM; Delley, B","","","","PHYSICAL REVIEW B","OCT 2005","2005","72","16","","","","","","165414","10.1103/PhysRevB.72.165414","","","138","9.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","12","11","12","11","17","11","12","7","7","11","6","10"
"Ground-state enthalpies: Evaluation of electronic structure approaches with emphasis on the density functional method","Delley, B.","","","","JOURNAL OF PHYSICAL CHEMISTRY A","DEC 21 2006","2006","110","50","","","","13632","13639","","10.1021/jp0653611","","","118","8.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","5","8","3","3","6","7","8","21","14","18","14"
"CHEMISORPTION BONDING, SITE PREFERENCE, AND CHAIN FORMATION AT THE K/SI(001)2X1 INTERFACE","LING, Y; FREEMAN, AJ; DELLEY, B","","","","PHYSICAL REVIEW B","MAY 15 1989","1989","39","14","","","","10144","10153","","10.1103/PhysRevB.39.10144","","","118","3.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","20","22","20","7","9","2","6","5","1","2","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0"
"Electronic structure of conducting polymers: Limitations of oligomer extrapolation approximations and effects of heteroatoms","Hutchison, GR; Zhao, YJ; Delley, B; Freeman, AJ; Ratner, MA; Marks, TJ","","","","PHYSICAL REVIEW B","JUL 15 2003","2003","68","3","","","","","","035204","10.1103/PhysRevB.68.035204","","","116","6.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","8","6","7","9","12","12","4","7","9","8","6","5","6","1"
