AUTHOR IDENTIFIERS: (G-3251-2010)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"The Kondo effect in the presence of ferromagnetism","Pasupathy, AN; Bialczak, RC; Martinek, J; Grose, JE; Donev, LAK; McEuen, PL; Ralph, DC","","","","SCIENCE","OCT 1 2004","2004","306","5693","","","","86","89","","10.1126/science.1102068","","","407","25.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","24","41","37","37","37","40","28","31","28","31","19","18","13","12","10","0"
"Spectroscopy of discrete energy levels in ultrasmall metallic grains","von Delft, J; Ralph, DC","","","","PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS","APR 2001","2001","345","2-3","","","","61","173","","10.1016/S0370-1573(00)00099-5","","","319","16.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","24","36","30","27","32","13","20","13","21","11","22","16","7","10","16","12","3","3","0"
"Spectroscopy of the superconducting gap in individual nanometer-scale aluminum particles","Black, CT; Ralph, DC; Tinkham, M","","","","PHYSICAL REVIEW LETTERS","JAN 22 1996","1996","76","4","","","","688","691","","10.1103/PhysRevLett.76.688","","","311","12.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","18","21","26","24","23","26","12","18","14","10","13","10","6","11","12","15","6","5","5","5","6","3","0"
"Gate-voltage studies of discrete electronic states in aluminum nanoparticles","Ralph, DC; Black, CT; Tinkham, M","","","","PHYSICAL REVIEW LETTERS","MAY 26 1997","1997","78","21","","","","4087","4090","","10.1103/PhysRevLett.78.4087","","","304","13.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","15","21","36","28","34","30","17","22","11","12","11","7","8","5","9","12","4","6","4","2","3","1","0"
"Spin-polarized current switching of a Co thin film nanomagnet","Albert, FJ; Katine, JA; Buhrman, RA; Ralph, DC","","","","APPLIED PHYSICS LETTERS","DEC 4 2000","2000","77","23","","","","3809","3811","","10.1063/1.1330562","","","298","14.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","19","21","27","43","40","30","25","19","13","14","8","8","7","6","5","3","2","2","0"
"Signatures of molecular magnetism in single-molecule transport spectroscopy","Jo, Moon-Ho; Grose, Jacob E.; Baheti, Kanhayalal; Deshmukh, Mandar M.; Sokol, Jennifer J.; Rumberger, Evan M.; Hendrickson, David N.; Long, Jeffrey R.; Park, Hongkun; Ralph, D. C.","","","","NANO LETTERS","SEP 13 2006","2006","6","9","","","","2014","2020","","10.1021/nl061212i","","","292","20.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","25","30","37","25","40","23","23","21","12","13","6","6","0"
"Spin-transfer-driven ferromagnetic resonance of individual nanomagnets","Sankey, J. C.; Braganca, P. M.; Garcia, A. G. F.; Krivorotov, I. N.; Buhrman, R. A.; Ralph, D. C.","","","","PHYSICAL REVIEW LETTERS","JUN 9 2006","2006","96","22","","","","","","227601","10.1103/PhysRevLett.96.227601","","","274","19.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","27","29","25","32","17","24","20","16","16","20","14","10","0"
"Mechanical Control of Spin States in Spin-1 Molecules and the Underscreened Kondo Effect","Parks, J. J.; Champagne, A. R.; Costi, T. A.; Shum, W. W.; Pasupathy, A. N.; Neuscamman, E.; Flores-Torres, S.; Cornaglia, P. S.; Aligia, A. A.; Balseiro, C. A.; Chan, G. K. -L.; Abruna, H. D.; Ralph, D. C.","","","","SCIENCE","JUN 11 2010","2010","328","5984","","","","1370","1373","","10.1126/science.1186874","","","256","25.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","40","34","34","16","33","31","22","23","14","0"
"Role of spin-dependent interface scattering in generating current-induced torques in magnetic multilayers","Waintal, X; Myers, EB; Brouwer, PW; Ralph, DC","","","","PHYSICAL REVIEW B","NOV 1 2000","2000","62","18","","","","12317","12327","","10.1103/PhysRevB.62.12317","","","242","12.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","17","18","29","26","25","27","21","12","11","9","10","2","3","6","6","4","3","3","0"
"Spin-transfer effects in nanoscale magnetic tunnel junctions","Fuchs, GD; Emley, NC; Krivorotov, IN; Braganca, PM; Ryan, EM; Kiselev, SI; Sankey, JC; Ralph, DC; Buhrman, RA; Katine, JA","","","","APPLIED PHYSICS LETTERS","AUG 16 2004","2004","85","7","","","","1205","1207","","10.1063/1.1781769","","","225","14.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","30","29","38","18","14","17","12","10","7","8","4","9","4","4","0"
"Spin-dependent transport in molecular tunnel junctions","Petta, JR; Slater, SK; Ralph, DC","","","","PHYSICAL REVIEW LETTERS","SEP 24 2004","2004","93","13","","","","","","136601","10.1103/PhysRevLett.93.136601","","","204","12.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","20","22","13","21","13","20","19","14","11","10","16","6","10","1","0"
"Thermally activated magnetic reversal induced by a spin-polarized current","Myers, EB; Albert, FJ; Sankey, JC; Bonet, E; Buhrman, RA; Ralph, DC","","","","PHYSICAL REVIEW LETTERS","NOV 4 2002","2002","89","19","","","","","","196801","10.1103/PhysRevLett.89.196801","","","188","10.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","28","30","21","17","16","6","5","7","13","7","10","3","5","3","3","1","0"
"Quantitative study of magnetization reversal by spin-polarized current in magnetic multilayer nanopillars","Albert, FJ; Emley, NC; Myers, EB; Ralph, DC; Buhrman, RA","","","","PHYSICAL REVIEW LETTERS","NOV 25 2002","2002","89","22","","","","","","226802","10.1103/PhysRevLett.89.226802","","","178","9.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","35","23","28","19","9","15","7","6","7","7","5","3","3","4","2","0","0"
"OBSERVATIONS OF KONDO SCATTERING WITHOUT MAGNETIC-IMPURITIES - A POINT CONTACT STUDY OF 2-LEVEL TUNNELING SYSTEMS IN METALS","RALPH, DC; BUHRMAN, RA","","","","PHYSICAL REVIEW LETTERS","OCT 5 1992","1992","69","14","","","","2118","2121","","10.1103/PhysRevLett.69.2118","","","166","5.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","18","21","16","16","10","6","3","4","4","5","5","2","4","7","4","6","6","2","3","4","4","3","2","2","2","0","0"
"Vibration-assisted electron tunneling in C-140 transistors","Pasupathy, AN; Park, J; Chang, C; Soldatov, AV; Lebedkin, S; Bialczak, RC; Grose, JE; Donev, LAK; Sethna, JP; Ralph, DC; McEuen, PL","","","","NANO LETTERS","FEB 2005","2005","5","2","","","","203","207","","10.1021/nl048619c","","","158","10.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","22","13","21","19","15","13","8","12","1","10","6","3","5","3","0"
"Nanofabrication using a stencil mask","Deshmukh, MM; Ralph, DC; Thomas, M; Silcox, J","","","","APPLIED PHYSICS LETTERS","SEP 13 1999","1999","75","11","","","","1631","1633","","10.1063/1.124777","","","155","7.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","5","8","10","17","16","15","15","12","7","9","11","10","4","1","4","4","2","0"
"2-CHANNEL KONDO SCALING IN CONDUCTANCE SIGNALS FROM 2-LEVEL TUNNELING SYSTEMS","RALPH, DC; LUDWIG, AWW; VONDELFT, J; BUHRMAN, RA","","","","PHYSICAL REVIEW LETTERS","FEB 14 1994","1994","72","7","","","","1064","1067","","10.1103/PhysRevLett.72.1064","","","146","5.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","18","24","12","10","3","4","8","6","4","7","5","2","4","3","4","5","1","3","3","2","3","4","1","1","1","0"
"Tuning the kondo effect with a mechanically controllable break junction","Parks, J. J.; Champagne, A. R.; Hutchison, G. R.; Flores-Torres, S.; Abruna, H. D.; Ralph, D. C.","","","","PHYSICAL REVIEW LETTERS","JUL 13 2007","2007","99","2","","","","","","026601","10.1103/PhysRevLett.99.026601","","","144","11.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","14","13","10","12","11","10","13","11","11","12","6","0"
"KONDO-ASSISTED AND RESONANT-TUNNELING VIA A SINGLE CHARGE TRAP - A REALIZATION OF THE ANDERSON MODEL OUT OF EQUILIBRIUM","RALPH, DC; BUHRMAN, RA","","","","PHYSICAL REVIEW LETTERS","MAY 23 1994","1994","72","21","","","","3401","3404","","10.1103/PhysRevLett.72.3401","","","133","5.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","11","13","19","10","9","15","4","6","2","6","3","3","2","2","2","3","1","5","3","0","1","1","4","2","0"
"Mechanically adjustable and electrically gated single-molecule transistors","Champagne, AR; Pasupathy, AN; Ralph, DC","","","","NANO LETTERS","FEB 2005","2005","5","2","","","","305","308","","10.1021/nl0480619","","","125","8.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","17","11","18","10","7","7","11","6","2","9","6","9","4","4","0"
"Metal-nanoparticle single-electron transistors fabricated using electromigration","Bolotin, KI; Kuemmeth, F; Pasupathy, AN; Ralph, DC","","","","APPLIED PHYSICS LETTERS","APR 19 2004","2004","84","16","","","","3154","3156","","10.1063/1.1695203","","","122","7.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","8","10","9","7","6","10","10","9","13","4","10","4","5","0"
"Magnetoresistance and spin-transfer torque in magnetic tunnel junctions","Sun, J. Z.; Ralph, D. C.","","","","JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS","APR 2008","2008","320","7","","","","1227","1237","","10.1016/j.jmmm.2007.12.008","","","117","9.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","10","21","16","14","5","6","9","9","8","6","0"
"Adjustable spin torque in magnetic tunnel junctions with two fixed layers","Fuchs, GD; Krivorotov, IN; Braganca, PM; Emley, NC; Garcia, AGF; Ralph, DC; Buhrman, RA","","","","APPLIED PHYSICS LETTERS","APR 11 2005","2005","86","15","","","","","","152509","10.1063/1.1899764","","","112","7.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","8","16","15","9","10","10","1","4","8","5","6","3","1","0"
