IDENTIFICADORES DE AUTOR: (E-7634-2010)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"High mobility ambipolar MoS2 field-effect transistors: Substrate and dielectric effects","Bao, Wenzhong; Cai, Xinghan; Kim, Dohun; Sridhara, Karthik; Fuhrer, Michael S.","","","","APPLIED PHYSICS LETTERS","JAN 28 2013","2013","102","4","","","","","","042104","10.1063/1.4789365","","","404","57.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","51","77","76","66","57","54","0"
"Realization and electrical characterization of ultrathin crystals of layered transition-metal dichalcogenides","Ayari, Anthony; Cobas, Enrique; Ogundadegbe, Ololade; Fuhrer, Michael S.","","","","JOURNAL OF APPLIED PHYSICS","JAN 1 2007","2007","101","1","","","","","","014507","10.1063/1.2407388","","","368","28.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","28","52","53","60","51","57","33","22","0"
"Surface conduction of topological Dirac electrons in bulk insulating Bi2Se3","Kim, Dohun; Cho, Sungjae; Butch, Nicholas P.; Syers, Paul; Kirshenbaum, Kevin; Adam, Shaffique; Paglione, Johnpierre; Fuhrer, Michael S.","","","","NATURE PHYSICS","JUN 2012","2012","8","6","","","","459","463","","10.1038/NPHYS2286","","","267","33.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","43","54","34","37","33","29","17","0"
"Tuning the effective fine structure constant in graphene: Opposing effects of dielectric screening on short- and long-range potential scattering","Jang, C.; Adam, S.; Chen, J. -H.; Williams, D.; Das Sarma, S.; Fuhrer, M. S.","","","","PHYSICAL REVIEW LETTERS","OCT 3 2008","2008","101","14","","","","","","146805","10.1103/PhysRevLett.101.146805","","","266","22.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","44","25","28","31","31","28","21","19","11","10","0"
"Dual-gated bilayer graphene hot-electron bolometer","Yan, Jun; Kim, M-H.; Elle, J. A.; Sushkov, A. B.; Jenkins, G. S.; Milchberg, H. M.; Fuhrer, M. S.; Drew, H. D.","","","","NATURE NANOTECHNOLOGY","JUL 2012","2012","7","7","","","","472","478","","10.1038/NNANO.2012.88","","","243","30.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","38","46","36","34","32","30","21","0"
"Gate-tunable graphene spin valve","Cho, Sungjae; Chen, Yung-Fu; Fuhrer, Michael S.","","","","APPLIED PHYSICS LETTERS","SEP 17 2007","2007","91","12","","","","","","123105","10.1063/1.2784934","","","243","18.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","30","19","33","26","32","31","12","12","15","8","6","0"
"Tunable Kondo effect in graphene with defects","Chen, Jian-Hao; Li, Liang; Cullen, William G.; Williams, Ellen D.; Fuhrer, Michael S.","","","","NATURE PHYSICS","JUL 2011","2011","7","7","","","","535","538","","10.1038/NPHYS1962","","","236","26.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","42","41","33","27","21","32","23","10","0"
"Sensitive room-temperature terahertz detection via the photothermoelectric effect in graphene","Cai, Xinghan; Sushkov, Andrei B.; Suess, Ryan J.; Jadidi, Mohammad M.; Jenkins, Gregory S.; Nyakiti, Luke O.; Myers-Ward, Rachael L.; Li, Shanshan; Yan, Jun; Gaskill, D. Kurt; Murphy, Thomas E.; Drew, H. Dennis; Fuhrer, Michael S.","","","","NATURE NANOTECHNOLOGY","OCT 2014","2014","9","10","","","","814","819","","10.1038/NNANO.2014.182","","","206","34.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","44","47","55","30","0"
"Printed graphene circuits","Chen, Jian-Hao; Ishigami, Masa; Jang, Chaun; Hines, Daniel R.; Fuhrer, Michael S.; Williams, Ellen D.","","","","ADVANCED MATERIALS","NOV 5 2007","2007","19","21","","","","3623","3627","","10.1002/adma.200701059","","","164","12.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12","19","16","20","11","17","13","8","13","13","12","0"
"Two dimensional and layered transition metal oxides","Kalantar-zadeh, Kourosh; Ou, Jian Zhen; Daeneke, Torben; Mitchell, Arnan; Sasaki, Takayoshi; Fuhrer, Michael S.","","","","APPLIED MATERIALS TODAY","DEC 2016","2016","5","","","","","73","89","","10.1016/j.apmt.2016.09.012","","","154","38.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","62","61","30","0"
"Creating a Stable Oxide at the Surface of Black Phosphorus","Edmonds, M. T.; Tadich, A.; Carvalho, A.; Ziletti, A.; O'Donnell, K. M.; Koenig, S. P.; Coker, D. F.; Oezyilmaz, B.; Castro Neto, A. H.; Fuhrer, M. S.","","","","ACS APPLIED MATERIALS & INTERFACES","JUL 15 2015","2015","7","27","","","","14557","14562","","10.1021/acsami.5b01297","","","136","27.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","22","30","55","25","0"
"Graphene: Materially Better Carbon","Fuhrer, Michael S.; Lau, Chun Ning; MacDonald, Allan H.","","","","MRS BULLETIN","APR 2010","2010","35","4","","","","289","295","","10.1557/mrs2010.551","","","126","12.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","17","10","9","18","18","13","13","6","0"
"Charge transport and inhomogeneity near the minimum conductivity point in graphene","Cho, Sungjae; Fuhrer, Michael S.","","","","PHYSICAL REVIEW B","FEB 2008","2008","77","8","","","","","","081402","10.1103/PhysRevB.77.081402","","","122","10.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","18","14","8","10","10","14","6","9","6","9","0"
"Insulating Behavior in Ultrathin Bismuth Selenide Field Effect Transistors","Cho, Sungjae; Butch, Nicholas P.; Paglione, Johnpierre; Fuhrer, Michael S.","","","","NANO LETTERS","MAY 2011","2011","11","5","","","","1925","1927","","10.1021/nl200017f","","","110","12.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","24","25","11","13","11","15","4","1","0"
"Properties and applications of high-mobility semiconducting nanotubes","Durkop, T; Kim, BM; Fuhrer, MS","","","","JOURNAL OF PHYSICS-CONDENSED MATTER","MAY 12 2004","2004","16","18","","","","R553","R580","PII S0953-8984(04)59021-5","10.1088/0953-8984/16/18/R01","","","109","6.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","10","9","9","16","4","7","2","5","8","7","7","8","3","4","0"
"Raman and optical characterization of multilayer turbostratic graphene grown via chemical vapor deposition","Lenski, Daniel R.; Fuhrer, Michael S.","","","","JOURNAL OF APPLIED PHYSICS","JUL 1 2011","2011","110","1","","","","","","013720","10.1063/1.3605545","","","105","11.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","18","10","19","14","14","13","7","0"
"Helicity-Resolved Raman Scattering of MoS2, MoSe2, WS2, and WSe2 Atomic Layers","Chen, Shao-Yu; Zheng, Changxi; Fuhrer, Michael S.; Yan, Jun","","","","NANO LETTERS","APR 2015","2015","15","4","","","","2526","2532","","10.1021/acs.nanolett.5b00092","","","103","20.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","21","24","34","18","0"
"Synthesis and Transfer of Large-Area Monolayer WS2 Crystals: Moving Toward the Recyclable Use of Sapphire Substrates","Xu, Zai-Quan; Zhang, Yupeng; Lin, Shenghuang; Zheng, Changxi; Zhong, Yu Lin; Xia, Xue; Li, Zhipeng; Sophia, Ponraj Joice; Fuhrer, Michael S.; Cheng, Yi-Bing; Bao, Qiaoliang","","","","ACS NANO","JUN 2015","2015","9","6","","","","6178","6187","","10.1021/acsnano.5b01480","","","99","19.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","27","29","19","0"
"High-Fidelity Conformation of Graphene to SiO2 Topographic Features","Cullen, W. G.; Yamamoto, M.; Burson, K. M.; Chen, J. H.; Jang, C.; Li, L.; Fuhrer, M. S.; Williams, E. D.","","","","PHYSICAL REVIEW LETTERS","NOV 19 2010","2010","105","21","","","","","","215504","10.1103/PhysRevLett.105.215504","","","99","9.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","15","11","12","8","9","15","9","7","0"
"Four-point resistance of individual single-wall carbon nanotubes","Gao, B; Chen, YF; Fuhrer, MS; Glattli, DC; Bachtold, A","","","","PHYSICAL REVIEW LETTERS","NOV 4 2005","2005","95","19","","","","","","196802","10.1103/PhysRevLett.95.196802","","","96","6.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","8","17","2","3","8","6","11","7","8","6","1","1","0"
"Rapid imaging of nanotubes on insulating substrates","Brintlinger, T; Chen, YF; Durkop, T; Cobas, E; Fuhrer, MS; Barry, JD; Melngailis, J","","","","APPLIED PHYSICS LETTERS","SEP 23 2002","2002","81","13","","","","2454","2456","","10.1063/1.1509113","","","95","5.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","10","7","12","6","9","10","9","4","3","4","4","2","2","1","0","0"
"Near-perfect conduction through a ferrocene-based molecular wire","Getty, SA; Engtrakul, C; Wang, L; Liu, R; Ke, SH; Baranger, HU; Yang, W; Fuhrer, MS; Sita, LR","","","","PHYSICAL REVIEW B","JUN 2005","2005","71","24","","","","","","241401","10.1103/PhysRevB.71.241401","","","93","6.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","8","11","8","7","6","4","2","6","6","5","6","3","2","0"
