PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Ackermann, W.; Asova, G.; Ayvazyan, V.; Azima, A.; Baboi, N.; Baehr, J.; Balandin, V.; Beutner, B.; Brandt, A.; Bolzmann, A.; Brinkmann, R.; Brovko, O. I.; Castellano, M.; Castro, P.; Catani, L.; Chiadroni, E.; Choroba, S.; Cianchi, A.; Costello, J. T.; Cubaynes, D.; Dardis, J.; Decking, W.; Delsim-Hashemi, H.; Delserieys, A.; Di Pirro, G.; Dohlus, M.; Duesterer, S.; Eckhardt, A.; Edwards, H. T.; Faatz, B.; Feldhaus, J.; Floettmann, K.; Frisch, J.; Froehlich, L.; Garvey, T.; Gensch, U.; Gerth, Ch.; Goerler, M.; Golubeva, N.; Grabosch, H.-J.; Grecki, M.; Grimm, O.; Hacker, K.; Hahn, U.; Han, J. H.; Honkavaara, K.; Hott, T.; Huening, M.; Ivanisenko, Y.; Jaeschke, E.; Jalmuzna, W.; Jezynski, T.; Kammering, R.; Katalev, V.; Kavanagh, K.; Kennedy, E. T.; Khodyachykh, S.; Klose, K.; Kocharyan, V.; Koerfer, M.; Kollewe, M.; Koprek, W.; Korepanov, S.; Kostin, D.; Krassilnikov, M.; Kube, G.; Kuhlmann, M.; Lewis, C. L. S.; Lilje, L.; Limberg, T.; Lipka, D.; Loehl, F.; Luna, H.; Luong, M.; Martins, M.; Meyer, M.; Michelato, P.; Miltchev, V.; Moeller, W. D.; Monaco, L.; Mueller, W. F. O.; Napieralski, Andrzej; Napoly, O.; Nicolosi, P.; Noelle, D.; Nunez, T.; Oppelt, A.; Pagani, C.; Paparella, R.; Pchalek, N.; Pedregosa-Gutierrez, J.; Petersen, B.; Petrosyan, B.; Petrosyan, G.; Petrosyan, L.; Pflueger, J.; Ploenjes, E.; Poletto, L.; Pozniak, K.; Prat, E.; Proch, D.; Pucyk, P.; Radcliffe, P.; Redlin, H.; Rehlich, K.; Richter, M.; Roehrs, M.; Roensch, J.; Romaniuk, R.; Ross, M.; Rossbach, J.; Rybnikov, V.; Sachwitz, M.; Saldin, E. L.; Sandner, W.; Schlarb, H.; Schmidt, B.; Schmitz, M.; Schmueser, P.; Schneider, J. R.; Schneidmiller, E. A.; Schnepp, S.; Schreiber, S.; Seidel, M.; Sertore, D.; Shabunov, A. V.; Simon, C.; Simrock, S.; Sombrowski, E.; Sorokin, A. A.; Spanknebel, P.; Spesyvtsev, R.; Staykov, L.; Steffen, B.; Stephan, F.; Stulle, F.; Thom, H.; Tiedtke, K.; Tischer, M.; Toleikis, S.; Treusch, R.; Trines, D.; Tsakov, I.; Vogel, E.; Weiland, T.; Weise, H.; Wellhoeffer, M.; Wendt, M.; Will, I.; Winter, A.; Wittenburg, K.; Wurth, W.; Yeates, P.; Yurkov, M. V.; Zagorodnov, I.; Zapfe, K.								Operation of a free-electron laser from the extreme ultraviolet to the water window								NATURE PHOTONICS				1	6			336	342		10.1038/nphoton.2007.76			JUN 2007	2007										1047							WOS:000247344500011		
J	Appel, Aaron M.; Bercaw, John E.; Bocarsly, Andrew B.; Dobbek, Holger; DuBois, Daniel L.; Dupuis, Michel; Ferry, James G.; Fujita, Etsuko; Hille, Russ; Kenis, Paul J. A.; Kerfeld, Cheal A.; Morris, Robert H.; Peden, Charles H. F.; Portis, Archie R.; Ragsdale, Stephen W.; Rauchfuss, Thomas B.; Reek, Joost N. H.; Seefeldt, Lance C.; Thauer, Rudolf K.; Waldrop, Grover L.								Frontiers, Opportunities, and Challenges in Biochemical and Chemical Catalysis of CO2 Fixation								CHEMICAL REVIEWS				113	8			6621	6658		10.1021/cr300463y			AUG 2013	2013										780							WOS:000323301200017		
J	Thibault, Pierre; Dierolf, Martin; Menzel, Andreas; Bunk, Oliver; David, Christian; Pfeiffer, Franz								High-resolution scanning x-ray diffraction microscopy								SCIENCE				321	5887			379	382		10.1126/science.1158573			JUL 18 2008	2008										690							WOS:000257713900042		
J	Young, L.; Kanter, E. P.; Kraessig, B.; Li, Y.; March, A. M.; Pratt, S. T.; Santra, R.; Southworth, S. H.; Rohringer, N.; DiMauro, L. F.; Doumy, G.; Roedig, C. A.; Berrah, N.; Fang, L.; Hoener, M.; Bucksbaum, P. H.; Cryan, J. P.; Ghimire, S.; Glownia, J. M.; Reis, D. A.; Bozek, J. D.; Bostedt, C.; Messerschmidt, M.								Femtosecond electronic response of atoms to ultra-intense X-rays								NATURE				466	7302			56	U66		10.1038/nature09177			JUL 1 2010	2010										485							WOS:000279343800034		
J	Boutet, Sebastien; Lomb, Lukas; Williams, Garth J.; Barends, Thomas R. M.; Aquila, Andrew; Doak, R. Bruce; Weierstall, Uwe; DePonte, Daniel P.; Steinbrener, Jan; Shoeman, Robert L.; Messerschmidt, Marc; Barty, Anton; White, Thomas A.; Kassemeyer, Stephan; Kirian, Richard A.; Seibert, M. Marvin; Montanez, Paul A.; Kenney, Chris; Herbst, Ryan; Hart, Philip; Pines, Jack; Haller, Gunther; Gruner, Sol M.; Philipp, Hugh T.; Tate, Mark W.; Hromalik, Marianne; Koerner, Lucas J.; van Bakel, Niels; Morse, John; Ghonsalves, Wilfred; Arnlund, David; Bogan, Michael J.; Caleman, Carl; Fromme, Raimund; Hampton, Christina Y.; Hunter, Mark S.; Johansson, Linda C.; Katona, Gergely; Kupitz, Christopher; Liang, Mengning; Martin, Andrew V.; Nass, Karol; Redecke, Lars; Stellato, Francesco; Timneanu, Nicusor; Wang, Dingjie; Zatsepin, Nadia A.; Schafer, Donald; Defever, James; Neutze, Richard; Fromme, Petra; Spence, John C. H.; Chapman, Henry N.; Schlichting, Ilme								High-Resolution Protein Structure Determination by Serial Femtosecond Crystallography								SCIENCE				337	6092			362	364		10.1126/science.1217737			JUL 20 2012	2012										453							WOS:000306542600057		
J	Weiss, Richard G.								The Past, Present, and Future of Molecular Gels. What Is the Status of the Field, and Where Is It Going?								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				136	21			7519	7530		10.1021/ja503363v			MAY 28 2014	2014										347							WOS:000336635400001		
J	Amann, J.; Berg, W.; Blank, V.; Decker, F. -J.; Ding, Y.; Emma, P.; Feng, Y.; Frisch, J.; Fritz, D.; Hastings, J.; Huang, Z.; Krzywinski, J.; Lindberg, R.; Loos, H.; Lutman, A.; Nuhn, H. -D.; Ratner, D.; Rzepiela, J.; Shu, D.; Shvyd'ko, Yu; Spampinati, S.; Stoupin, S.; Terentyev, S.; Trakhtenberg, E.; Walz, D.; Welch, J.; Wu, J.; Zholents, A.; Zhu, D.								Demonstration of self-seeding in a hard-X-ray free-electron laser								NATURE PHOTONICS				6	10			693	698		10.1038/NPHOTON.2012.180			OCT 2012	2012										335							WOS:000309523900017		
J	Corde, S.; Phuoc, K. Ta; Lambert, G.; Fitour, R.; Malka, V.; Rousse, A.; Beck, A.; Lefebvre, E.								Femtosecond x rays from laser-plasma accelerators								REVIEWS OF MODERN PHYSICS				85	1			1	48		10.1103/RevModPhys.85.1			JAN 9 2013	2013										309							WOS:000313339600001		
J	Blaga, Cosmin I.; Xu, Junliang; DiChiara, Anthony D.; Sistrunk, Emily; Zhang, Kaikai; Agostini, Pierre; Miller, Terry A.; DiMauro, Louis F.; Lin, C. D.								Imaging ultrafast molecular dynamics with laser-induced electron diffraction								NATURE				483	7388			194	197		10.1038/nature10820			MAR 8 2012	2012										304							WOS:000301174900034		
J	Vaz, C. A. F.								Electric field control of magnetism in multiferroic heterostructures								JOURNAL OF PHYSICS-CONDENSED MATTER				24	33					333201	10.1088/0953-8984/24/33/333201			AUG 22 2012	2012										283							WOS:000306997300001		
J	Gann, E.; Young, A. T.; Collins, B. A.; Yan, H.; Nasiatka, J.; Padmore, H. A.; Ade, H.; Hexemer, A.; Wang, C.								Soft x-ray scattering facility at the Advanced Light Source with real-time data processing and analysis								REVIEW OF SCIENTIFIC INSTRUMENTS				83	4					045110	10.1063/1.3701831			APR 2012	2012										278							WOS:000303415300072		
J	Nugent, Keith A.								Coherent methods in the X-ray sciences								ADVANCES IN PHYSICS				59	1			1	99	PII 917135272	10.1080/00018730903270926			2010	2010										274							WOS:000272136200001		
J	Buth, Christian; Liu, Ji-Cai; Chen, Mau Hsiung; Cryan, James P.; Fang, Li; Glownia, James M.; Hoener, Matthias; Coffee, Ryan N.; Berrah, Nora								Ultrafast absorption of intense x rays by nitrogen molecules								JOURNAL OF CHEMICAL PHYSICS				136	21					214310	10.1063/1.4722756			JUN 7 2012	2012										19							WOS:000305090900028		
J	Tashiro, Motomichi; Ueda, Kiyoshi; Ehara, Masahiro								Double core-hole correlation satellite spectra of N-2 and CO molecules								CHEMICAL PHYSICS LETTERS				521				45	51		10.1016/j.cplett.2011.11.062			JAN 10 2012	2012										19							WOS:000298967100010		
J	Tashiro, Motomichi; Ueda, Kiyoshi; Ehara, Masahiro								Auger decay of molecular double core-hole state								JOURNAL OF CHEMICAL PHYSICS				135	15					154307	10.1063/1.3651082			OCT 21 2011	2011										19							WOS:000296516800026		
J	Warkentin, Matthew; Badeau, Ryan; Hopkins, Jesse; Thorne, Robert E.								Dark progression reveals slow timescales for radiation damage between T=180 and 240 K								ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY				67				792	803		10.1107/S0907444911027600			SEP 2011	2011										19							WOS:000294689400006		
J	Thomas, John Meurig; Midgley, Paul A.								The modern electron microscope: A cornucopia of chemico-physical insights								CHEMICAL PHYSICS				385	1-3			1	10		10.1016/j.chemphys.2011.04.023			JUN 23 2011	2011										19							WOS:000291472700001		
J	Vartanyants, I. A.; Mancuso, A. P.; Singer, A.; Yefanov, O. M.; Gulden, J.								Coherence measurements and coherent diffractive imaging at FLASH								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				43	19					194016	10.1088/0953-4075/43/19/194016			OCT 14 2010	2010										19							WOS:000281958100017		
J	Moribayashi, Kengo								Application of photoelectron spectroscopy to the measurement of the flux of x-ray free-electron lasers irradiating clusters or biomolecules								PHYSICAL REVIEW A				80	2					025403	10.1103/PhysRevA.80.025403			AUG 2009	2009										19							WOS:000269638200204		
J	Rosenhahn, Axel; Staier, Florian; Nisius, Thomas; Schaefer, David; Barth, Ruth; Christophis, Christof; Stadler, Lorenz-M.; Streit-Nierobisch, Simone; Gutt, Christian; Mancuso, Adrian; Schropp, Andreas; Gulden, Johannes; Reime, Bernd; Feldhaus, Josef; Weckert, Edgar; Pfau, Bastian; Guenther, Christian M.; Koennecke, Rene; Eisebitt, Stefan; Martins, Michael; Faatz, Bart; Guerassimova, Natalia; Honkavaara, Katja; Treusch, Rolf; Saldin, Evgueni; Schreiber, Siegfried; Schneidmiller, Evgeny A.; Yurkov, Mikhail V.; Vartanyants, Ivan; Gruebel, Gerhard; Grunze, Michael; Wilhein, Thomas								Digital In-line Holography with femtosecond VUV radiation provided by the free-electron laser FLASH								OPTICS EXPRESS				17	10			8220	8228		10.1364/OE.17.008220			MAY 11 2009	2009										19							WOS:000266381900052		
J	Guehrs, Erik; Guenther, Christian M.; Koennecke, Rene; Pfau, Bastian; Eisebitt, Stefan								Holographic soft X-ray omni-microscopy of biological specimens								OPTICS EXPRESS				17	8			6710	6720		10.1364/OE.17.006710			APR 13 2009	2009										19							WOS:000265108900090		
J	Scherz, A.; Zhu, D.; Rick, R.; Schlotter, W. F.; Roy, S.; Luening, J.; Stoehr, J.								Nanoscale imaging with resonant coherent x rays: Extension of multiple-wavelength anomalous diffraction to nonperiodic structures								PHYSICAL REVIEW LETTERS				101	7					076101	10.1103/PhysRevLett.101.076101			AUG 15 2008	2008										19							WOS:000258473800046		
J	Tsuji, Kouichi; Nakano, Kazuhiko; Hayashi, Hisashi; Hayashi, Kouichi; Ro, Chul-Un								X-ray spectrometry								ANALYTICAL CHEMISTRY				80	12			4421	4454		10.1021/ac800678s			JUN 15 2008	2008										19							WOS:000256763400011		
J	Ziaja, B.; Wabnitz, H.; Weckert, E.; Moeller, T.								Atomic clusters of various sizes irradiated with short intense pulses of VUV radiation								EPL				82	2					24002	10.1209/0295-5075/82/24002			APR 2008	2008										19							WOS:000255369400011		
J	Hartmann, N.; Hartmann, G.; Heider, R.; Wagner, M. S.; Ilchen, M.; BucK, J.; Lindahl, A. O.; Benko, C.; Gruenert, J.; Krzywinski, J.; Liu, J.; Lutman, A. A.; Marinelli, A.; Maxwell, T.; Miahnahri, A. A.; Moeller, S. P.; Planas, M.; Robinson, J.; Kazansky, A. K.; Kabachnik, N. M.; Viefhaus, J.; Feurer, T.; Kienberger, R.; Coffee, R. N.; Helml, W.								Attosecond time-energy structure of X-ray free-electron laser pulses								NATURE PHOTONICS				12	4			215	+		10.1038/s41566-018-0107-6			APR 2018	2018										18							WOS:000428785500014		
J	Owada, Shigeki; Togawa, Kazuaki; Inagaki, Takahiro; Hara, Toru; Tanaka, Takashi; Joti, Yasumasa; Koyama, Takahisa; Nakajima, Kyo; Ohashi, Haruhiko; Senba, Yasunori; Togashi, Tadashi; Tono, Kensuke; Yamaga, Mitsuhiro; Yumoto, Hirokatsu; Yabashi, Makina; Tanaka, Hitoshi; Ishikawa, Tetsuya								A soft X-ray free-electron laser beamline at SACLA: the light source, photon beamline and experimental station								JOURNAL OF SYNCHROTRON RADIATION				25				282	288		10.1107/S1600577517015685			JAN 2018	2018						Workshop on FEL Photon Diagnostics, Instrumentation and Beamline Design (PhotonDiag)	MAY 01-03, 2017	FELs Europe Consortium	SLAC Natl Accelerator Lab, Stanford, CA	18							WOS:000418593300035		
J	Rupp, Daniela; Monserud, Nils; Langbehn, Bruno; Sauppe, Mario; Zimmermann, Julian; Ovcharenko, Yevheniy; Moeller, Thomas; Frassetto, Fabio; Poletto, Luca; Trabattoni, Andrea; Calegari, Francesca; Nisoli, Mauro; Sander, Katharina; Peltz, Christian; Vrakking, Marc J.; Fennel, Thomas; Rouzee, Arnaud								Coherent diffractive imaging of single helium nanodroplets with a high harmonic generation source								NATURE COMMUNICATIONS				8						493	10.1038/s41467-017-00287-z			SEP 8 2017	2017										18							WOS:000410003800007		
J	Finetti, Paola; Hoeppner, Hauke; Allaria, Enrico; Callegari, Carlo; Capotondi, Flavio; Cinquegrana, Paolo; Coreno, Marcello; Cucini, Riccardo; Danailov, Miltcho B.; Demidovich, Alexander; De Ninno, Giovanni; Di Fraia, Michele; Feifel, Raimund; Ferrari, Eugenio; Froehlich, Lars; Gauthier, David; Golz, Torsten; Grazioli, Cesare; Kai, Yun; Kurdi, Gabor; Mahne, Nicola; Manfredda, Michele; Medvedev, Nikita; Nikolov, Ivaylo P.; Pedersoli, Emanuele; Penco, Giuseppe; Plekan, Oksana; Prandolini, Mark J.; Prince, Kevin C.; Raimondi, Lorenzo; Rebernik, Primoz; Riedel, Robert; Roussel, Eleonore; Sigalotti, Paolo; Squibb, Richard; Stojanovic, Nikola; Stranges, Stefano; Svetina, Cristian; Tanikawa, Takanori; Teubner, Ulrich; Tkachenko, Victor; Toleikis, Sven; Zangrando, Marco; Ziaja, Beata; Tavella, Franz; Giannessi, Luca								Pulse Duration of Seeded Free-Electron Lasers								PHYSICAL REVIEW X				7	2					021043	10.1103/PhysRevX.7.021043			JUN 16 2017	2017										18							WOS:000403494700001		
J	Daurer, Benedikt J.; Okamoto, Kenta; Bielecki, Johan; Maia, Filipe R. N. C.; Muhlig, Kerstin; Seibert, M. Marvin; Hantke, Max F.; Nettelblad, Carl; Benner, W. Henry; Svenda, Martin; Timneanu, Nicusor; Ekeberg, Tomas; Loh, N. Duane; Pietrini, Alberto; Zani, Alessandro; Rath, Asawari D.; Westphal, Daniel; Kirian, Richard A.; Awel, Salah; Wiedorn, Max O.; van der Schot, Gijs; Carlsson, Gunilla H.; Hasse, Dirk; Sellberg, Jonas A.; Barty, Anton; Andreasson, Jakob; Boutet, Sebastian; Williams, Garth; Koglin, Jason; Andersson, Inger; Hajdu, Janos; Larsson, Daniel S. D.								Experimental strategies for imaging bioparticles with femtosecond hard X-ray pulses								IUCRJ				4				251	262		10.1107/S2052252517003591			MAY 2017	2017										18							WOS:000400460500008		
J	Bernardi, Marco								First-principles dynamics of electrons and phonons								EUROPEAN PHYSICAL JOURNAL B				89	11					239	10.1140/epjb/e2016-70399-4			NOV 2 2016	2016										18							WOS:000388439500005		
J	Ito, Yuta; Wang, Chuncheng; Anh-Thu Le; Okunishi, Misaki; Ding, Dajun; Lin, C. D.; Ueda, Kiyoshi								Extracting conformational structure information of benzene molecules via laser-induced electron diffraction								STRUCTURAL DYNAMICS				3	3					034303	10.1063/1.4952602			MAY 2016	2016										18							WOS:000379177700005		
J	Mafune, Fumitaka; Miyajima, Ken; Tono, Kensuke; Takeda, Yoshihiro; Kohno, Jun-ya; Miyauchi, Naoya; Kobayashi, Jun; Joti, Yasumasa; Nango, Eriko; Iwata, So; Yabashi, Makina								Microcrystal delivery by pulsed liquid droplet for serial femtosecond crystallography								ACTA CRYSTALLOGRAPHICA SECTION D-STRUCTURAL BIOLOGY				72				520	523		10.1107/S2059798316001480			APR 2016	2016										18							WOS:000373718500007		
J	Colletier, Jacques-Philippe; Sliwa, Michel; Gallat, Francois-Xavier; Sugahara, Michihiro; Guillon, Virginia; Schiro, Giorgio; Coquelle, Nicolas; Woodhouse, Joyce; Roux, Laure; Gotthard, Guillaume; Royant, Antoine; Uriarte, Lucas Martinez; Ruckebusch, Cyril; Joti, Yasumasa; Byrdin, Martin; Mizohata, Eiichi; Nango, Eriko; Tanaka, Tomoyuki; Tono, Kensuke; Yabashi, Makina; Adam, Virgile; Cammarata, Marco; Schlichting, Ilme; Bourgeois, Dominique; Weik, Martin								Serial Femtosecond Crystallography and Ultrafast Absorption Spectroscopy of the Photoswitchable Fluorescent Protein IrisFP								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				7	5			882	887		10.1021/acs.jpclett.5b02789			MAR 3 2016	2016										18							WOS:000371563700024		
J	Liu, Yijin; Kiss, Andrew M.; Larsson, Daniel H.; Yang, Feifei; Pianetta, Piero								To get the most out of high resolution X-ray tomography: A review of the post-reconstruction analysis								SPECTROCHIMICA ACTA PART B-ATOMIC SPECTROSCOPY				117				29	41		10.1016/j.sab.2016.01.002			MAR 1 2016	2016										18							WOS:000372385800005		
J	Zhang, Yu; Hua, Weijie; Bennett, Kochise; Mukamel, Shaul								Nonlinear Spectroscopy of Core and Valence Excitations Using Short X-Ray Pulses: Simulation Challenges								Topics in Current Chemistry-Series				368				273	345		10.1007/128_2014_618			2016	2016										18							WOS:000361155700009		
J	Depresseux, A.; Oliva, E.; Gautier, J.; Tissandier, F.; Nejdl, J.; Kozlova, M.; Maynard, G.; Goddet, J. P.; Tafzi, A.; Lifschitz, A.; Kim, H. T.; Jacquemot, S.; Malka, V.; Phuoc, K. Ta; Thaury, C.; Rousseau, P.; Iaquaniello, G.; Lefrou, T.; Flacco, A.; Vodungbo, B.; Lambert, G.; Rousse, A.; Zeitoun, P.; Sebban, S.								Table-top femtosecond soft X-ray laser by collisional ionization gating								NATURE PHOTONICS				9	12			817	821		10.1038/NPHOTON.2015.225			DEC 2015	2015										18							WOS:000366150100014		
J	Thaler, Philipp; Volk, Alexander; Knez, Daniel; Lackner, Florian; Haberfehlner, Georg; Steurer, Johannes; Schnedlitz, Martin; Ernst, Wolfgang E.								Synthesis of nanoparticles in helium droplets-A characterization comparing mass-spectra and electron microscopy data								JOURNAL OF CHEMICAL PHYSICS				143	13					134201	10.1063/1.4932182			OCT 7 2015	2015										18							WOS:000362669400023		
J	Takayama, Yuki; Inui, Yayoi; Sekiguchi, Yuki; Kobayashi, Amane; Oroguchi, Tomotaka; Yamamoto, Masaki; Matsunaga, Sachihiro; Nakasako, Masayoshi								Coherent X-Ray Diffraction Imaging of Chloroplasts from Cyanidioschyzon merolae by Using X-Ray Free Electron Laser								PLANT AND CELL PHYSIOLOGY				56	7			1272	1286		10.1093/pcp/pcv032			JUL 2015	2015										18							WOS:000359648900004		
J	Galli, Lorenzo; Son, Sang-Kil; White, Thomas A.; Santra, Robin; Chapman, Henry N.; Nanao, Max H.								Towards RIP using free-electron laser SFX data								JOURNAL OF SYNCHROTRON RADIATION				22				249	255		10.1107/S1600577514027854			MAR 2015	2015										18							WOS:000350641100006		
J	David, C.; Karvinen, P.; Sikorski, M.; Song, S.; Vartiainen, I.; Milne, C. J.; Mozzanica, A.; Kayser, Y.; Diaz, A.; Mohacsi, I.; Carini, G. A.; Herrmann, S.; Farm, E.; Ritala, M.; Fritz, D. M.; Robert, A.								Following the dynamics of matter with femtosecond precision using the X-ray streaking method								SCIENTIFIC REPORTS				5						7644	10.1038/srep07644			JAN 6 2015	2015										18							WOS:000347796200010		
J	Gruner, Sol M.; Lattman, Eaton E.								Biostructural Science Inspired by Next-Generation X-Ray Sources								Annual Review of Biophysics				44				33	51		10.1146/annurev-biophys-060414-033813			2015	2015										18							WOS:000357297800002		
J	Perry, Sarah L.; Guha, Sudipto; Pawate, Ashtamurthy S.; Henning, Robert; Kosheleva, Irina; Srajer, Vukica; Kenis, Paul J. A.; Ren, Zhong								In situ serial Laue diffraction on a microfluidic crystallization device								JOURNAL OF APPLIED CRYSTALLOGRAPHY				47				1975	1982		10.1107/S1600576714023322			DEC 2014	2014										18							WOS:000345877900020		
J	Bredtmann, Timm; Ivanov, Misha; Dixit, Gopal								X-ray imaging of chemically active valence electrons during a pericyclic reaction								NATURE COMMUNICATIONS				5						5589	10.1038/ncomms6589			NOV 2014	2014										18							WOS:000346081800004		
J	Slowik, J. M.; Son, S-K; Dixit, G.; Jurek, Z.; Santra, R.								Incoherent x-ray scattering in single molecule imaging								NEW JOURNAL OF PHYSICS				16						073042	10.1088/1367-2630/16/7/073042			JUL 28 2014	2014										18							WOS:000339475700007		
J	Shao, Hua-Chieh; Starace, Anthony F.								Imaging coherent electronic motion in atoms by ultrafast electron diffraction								PHYSICAL REVIEW A				88	6					062711	10.1103/PhysRevA.88.062711			DEC 26 2013	2013										18							WOS:000332103500011		
J	Medvedev, N.; Jeschke, H. O.; Ziaja, B.								Nonthermal graphitization of diamond induced by a femtosecond x-ray laser pulse								PHYSICAL REVIEW B				88	22					224304	10.1103/PhysRevB.88.224304			DEC 20 2013	2013										18							WOS:000328688100003		
J	Elser, Veit								Direct phasing of nanocrystal diffraction								ACTA CRYSTALLOGRAPHICA A-FOUNDATION AND ADVANCES				69				559	569		10.1107/S0108767313023362			NOV 2013	2013										18							WOS:000325847600005		
J	Wierman, Jennifer L.; Alden, Jonathan S.; Kim, Chae Un; McEuen, Paul L.; Gruner, Sol M.								Graphene as a protein crystal mounting material to reduce background scatter								JOURNAL OF APPLIED CRYSTALLOGRAPHY				46				1501	1507		10.1107/S002188981301786X			OCT 2013	2013										18							WOS:000324764500030		
J	Demekhin, Ph V.; Cederbaum, L. S.								Resonant Auger decay of core-excited CO molecules in intense x-ray laser pulses: the O(1s -> pi*) excitation								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				46	16					164008	10.1088/0953-4075/46/16/164008			AUG 28 2013	2013										18							WOS:000323113100009		
J	Duesterer, S.; Rading, L.; Johnsson, P.; Rouzee, A.; Hundertmark, A.; Vrakking, M. J. J.; Radcliffe, P.; Meyer, M.; Kazansky, A. K.; Kabachnik, N. M.								Interference in the angular distribution of photoelectrons in superimposed XUV and optical laser fields								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				46	16					164026	10.1088/0953-4075/46/16/164026			AUG 28 2013	2013										18							WOS:000323113100027		
J	Davis, Katherine M.; Kosheleva, Irina; Henning, Robert W.; Seidler, Gerald T.; Pushkar, Yulia								Kinetic Modeling of the X-ray-Induced Damage to a Metalloprotein								JOURNAL OF PHYSICAL CHEMISTRY B				117	31			9161	9169		10.1021/jp403654n			AUG 8 2013	2013										18							WOS:000323082200004		
J	Nederlof, Igor; Li, Yao Wang; van Heel, Marin; Abrahams, Jan Pieter								Imaging protein three-dimensional nanocrystals with cryo-EM								ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY				69				852	859		10.1107/S0907444913002734			MAY 2013	2013										18							WOS:000318240200020		
J	Raz, Oren; Dudovich, Nirit; Nadler, Boaz								Vectorial Phase Retrieval of 1-D Signals								IEEE TRANSACTIONS ON SIGNAL PROCESSING				61	7			1632	1643		10.1109/TSP.2013.2239994			APR 2013	2013										18							WOS:000317395700006		
J	Maroli, C.; Petrillo, V.; Tomassini, P.; Serafini, L.								Nonlinear effects in Thomson backscattering								PHYSICAL REVIEW SPECIAL TOPICS-ACCELERATORS AND BEAMS				16	3					030706	10.1103/PhysRevSTAB.16.030706			MAR 27 2013	2013										18							WOS:000316800400001		
J	Yang, Lin								Using an in-vacuum CCD detector for simultaneous small- and wide-angle scattering at beamline X9								JOURNAL OF SYNCHROTRON RADIATION				20				211	218		10.1107/S0909049512048984			MAR 2013	2013										18							WOS:000314929700002		
J	Evans, James E.; Browning, Nigel D.								Enabling direct nanoscale observations of biological reactions with dynamic TEM								MICROSCOPY				62	1			147	156		10.1093/jmicro/dfs081			FEB 2013	2013										18							WOS:000317460700011		
J	Gonzalez-Navarrete, Patricio; Andres, Juan; Berski, Slawomir								How a Quantum Chemical Topology Analysis Enables Prediction of Electron Density Transfers in Chemical Reactions. The Degenerated Cope Rearrangement of Semibullvalene								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				3	17			2500	2505		10.1021/jz300974v			SEP 6 2012	2012										18							WOS:000308342500035		
J	Davis, Katherine M.; Mattern, Brian A.; Pacold, Joseph I.; Zakharova, Taisiya; Brewe, Dale; Kosheleva, Irina; Henning, Robert W.; Graber, Timothy J.; Heald, Steve M.; Seidler, Gerald T.; Pushkar, Yulia								Fast Detection Allowing Analysis of Metalloprotein Electronic Structure by X-ray Emission Spectroscopy at Room Temperature								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				3	14			1858	1864		10.1021/jz3006223			JUL 19 2012	2012										18							WOS:000306674100003		
J	Ziaja, B.; Chapman, H. N.; Santra, R.; Laarmann, T.; Weckert, E.; Bostedt, C.; Moeller, T.								Heterogeneous clusters as a model system for the study of ionization dynamics within tampered samples								PHYSICAL REVIEW A				84	3					033201	10.1103/PhysRevA.84.033201			SEP 29 2011	2011										18							WOS:000295369900007		
J	Pedersoli, Emanuele; Capotondi, Flavio; Cocco, Daniele; Zangrando, Marco; Kaulich, Burkhard; Menk, Ralf H.; Locatelli, Andrea; Mentes, Tevfik O.; Spezzani, Carlo; Sandrin, Gilio; Bacescu, Daniel M.; Kiskinova, Maya; Bajt, Sasa; Barthelmess, Miriam; Barty, Anton; Schulz, Joachim; Gumprecht, Lars; Chapman, Henry N.; Nelson, A. J.; Frank, Matthias; Pivovaroff, Michael J.; Woods, Bruce W.; Bogan, Michael J.; Hajdu, Janos								Multipurpose modular experimental station for the DiProI beamline of Fermi@Elettra free electron laser								REVIEW OF SCIENTIFIC INSTRUMENTS				82	4					043711	10.1063/1.3582155			APR 2011	2011										18							WOS:000290051500030		
J	Varma, Hari R.; Ciappina, Marcelo F.; Rohringer, Nina; Santra, Robin								Above-threshold ionization in the x-ray regime								PHYSICAL REVIEW A				80	5					053424	10.1103/PhysRevA.80.053424			NOV 2009	2009										18							WOS:000272310000119		
