AUTHOR IDENTIFIERS: (D-1490-2011)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Planar metal plasmon waveguides: frequency-dependent dispersion, propagation, localization, and loss beyond the free electron model","Dionne, JA; Sweatlock, LA; Atwater, HA; Polman, A","","","","PHYSICAL REVIEW B","AUG 2005","2005","72","7","","","","","","075405","10.1103/PhysRevB.72.075405","","","299","19.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","16","19","16","30","25","25","24","21","24","31","21","26","11","0"
"Optimized Spatial Correlations for Broadband Light Trapping Nanopatterns in High Efficiency Ultrathin Film a-Si:H Solar Cells","Ferry, Vivian E.; Verschuuren, Marc A.; van Lare, M. Claire; Schropp, Ruud E. I.; Atwater, Harry A.; Polman, Albert","","","","NANO LETTERS","OCT 2011","2011","11","10","","","","4239","4245","","10.1021/nl202226r","","","277","30.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","49","60","49","32","25","20","14","0"
"Strong exciton-erbium coupling in Si nanocrystal-doped SiO2","Kik, PG; Brongersma, ML; Polman, A","","","","APPLIED PHYSICS LETTERS","APR 24 2000","2000","76","17","","","","2325","2327","","10.1063/1.126334","","","271","13.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","10","21","17","29","27","24","13","27","17","15","12","10","7","8","4","3","6","2","0"
"TEMPERATURE-DEPENDENCE AND QUENCHING PROCESSES OF THE INTRA-4F LUMINESCENCE OF ER IN CRYSTALLINE SI","COFFA, S; FRANZO, G; PRIOLO, F; POLMAN, A; SERNA, R","","","","PHYSICAL REVIEW B","JUN 15 1994","1994","49","23","","","","16313","16320","","10.1103/PhysRevB.49.16313","","","254","9.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","22","19","23","30","14","12","12","9","12","11","10","4","4","11","7","6","7","3","5","5","5","4","2","0","0"
"Plasmon-enhanced luminescence near noble-metal nanospheres: Comparison of exact theory and an improved Gersten and Nitzan model","Mertens, H.; Koenderink, A. F.; Polman, A.","","","","PHYSICAL REVIEW B","SEP 2007","2007","76","11","","","","","","115123","10.1103/PhysRevB.76.115123","","","244","18.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","22","22","20","31","43","21","23","25","9","11","6","0"
"Evolution of Light-Induced Vapor Generation at a Liquid-Immersed Metallic Nanoparticle","Fang, Zheyu; Zhen, Yu-Rong; Neumann, Oara; Polman, Albert; Javier Garcia de Abajo, F.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","APR 2013","2013","13","4","","","","1736","1742","","10.1021/nl4003238","","","239","34.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","32","40","40","52","44","24","0"
"Plasmonic light trapping in thin-film Si solar cells","Spinelli, P.; Ferry, V. E.; van de Groep, J.; van Lare, M.; Verschuuren, M. A.; Schropp, R. E. I.; Atwater, H. A.; Polman, A.","","","","JOURNAL OF OPTICS","FEB 2012","2012","14","2","","","SI","","","024002","10.1088/2040-8978/14/2/024002","","","237","29.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","38","48","32","34","33","33","8","0"
"Experimental realization of an epsilon-near-zero metamaterial at visible wavelengths","Maas, Ruben; Parsons, James; Engheta, Nader; Polman, Albert","","","","NATURE PHOTONICS","NOV 2013","2013","7","11","","","","907","912","","10.1038/NPHOTON.2013.256","","","227","32.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","49","43","52","38","23","0"
"Tuning the emission wavelength of Si nanocrystals in SiO2 by oxidation","Brongersma, ML; Polman, A; Min, KS; Boer, E; Tambo, T; Atwater, HA","","","","APPLIED PHYSICS LETTERS","MAY 18 1998","1998","72","20","","","","2577","2579","","10.1063/1.121423","","","222","10.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","14","18","11","19","12","16","20","16","11","13","8","13","7","12","8","5","3","1","2","1","0"
"Improved red-response in thin film a-Si:H solar cells with soft-imprinted plasmonic back reflectors","Ferry, Vivian E.; Verschuuren, Marc A.; Li, Hongbo B. T.; Schropp, Ruud E. I.; Atwater, Harry A.; Polman, Albert","","","","APPLIED PHYSICS LETTERS","NOV 2 2009","2009","95","18","","","","","","183503","10.1063/1.3256187","","","221","20.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","32","33","30","37","28","17","16","12","5","0"
"APPLIED PHYSICS Plasmonics Applied","Polman, Albert","","","","SCIENCE","NOV 7 2008","2008","322","5903","","","","868","869","","10.1126/science.1163959","","","218","18.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","16","21","20","26","32","21","19","24","20","11","0"
"Erbium-doped phosphate glass waveguide on silicon with 4.1 dB/cm gain at 1.535 mu m","Yan, YC; Faber, AJ; deWaal, H; Kik, PG; Polman, A","","","","APPLIED PHYSICS LETTERS","NOV 17 1997","1997","71","20","","","","2922","2924","","10.1063/1.120216","","","217","9.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","8","15","16","16","12","15","9","13","11","12","11","6","10","10","11","8","7","10","4","2","0"
"The role of quantum-confined excitons vs defects in the visible luminescence of SiO2 films containing Ge nanocrystals","Min, KS; Shcheglov, KV; Yang, CM; Atwater, HA; Brongersma, ML; Polman, A","","","","APPLIED PHYSICS LETTERS","APR 29 1996","1996","68","18","","","","2511","2513","","10.1063/1.115838","","","207","8.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","21","16","19","9","12","8","11","18","10","8","8","8","7","3","7","7","6","6","3","5","3","3","0"
"Nanophotonics: Shrinking light-based technology","Koenderink, A. Femius; Alu, Andrea; Polman, Albert","","","","SCIENCE","MAY 1 2015","2015","348","6234","","","","516","521","","10.1126/science.1261243","","","204","40.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","43","46","58","50","0"
"Direct observation of plasmonic modes in Au nanowires using high-resolution cathodoluminescence Spectroscopy","Vesseur, Ernst Jan R.; de Waele, Rene; Kuttge, Martin; Polman, Albert","","","","NANO LETTERS","SEP 2007","2007","7","9","","","","2843","2846","","10.1021/nl071480w","","","204","15.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7","11","28","25","23","17","21","18","26","16","5","0"
"Broadband sensitizers for erbium-doped planar optical amplifiers: review","Polman, A; van Veggel, FCJM","","","","JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","MAY 2004","2004","21","5","","","","871","892","","10.1364/JOSAB.21.000871","","","203","12.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","18","16","16","19","21","9","14","21","17","12","5","4","6","7","0"
"Net optical gain at 1.53 mu m in Er-doped Al2O3 waveguides on silicon","vandenHoven, GN; Koper, RJIM; Polman, A; vanDam, C; vanUffelen, JWM; Smit, MK","","","","APPLIED PHYSICS LETTERS","APR 1 1996","1996","68","14","","","","1886","1888","","10.1063/1.116283","","","202","8.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","8","5","11","10","12","11","10","13","13","8","9","11","8","17","8","11","10","7","3","4","4","2","0"
"Highly confined electromagnetic fields in arrays of strongly coupled Ag nanoparticles","Sweatlock, LA; Maier, SA; Atwater, HA; Penninkhof, JJ; Polman, A","","","","PHYSICAL REVIEW B","JUN 2005","2005","71","23","","","","","","235408","10.1103/PhysRevB.71.235408","","","201","13.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","14","24","17","21","26","20","17","15","11","6","5","5","5","0"
"A single-layer wide-angle negative-index metamaterial at visible frequencies","Burgos, Stanley P.; de Waele, Rene; Polman, Albert; Atwater, Harry A.","","","","NATURE MATERIALS","MAY 2010","2010","9","5","","","","407","412","","10.1038/nmat2747","","","199","19.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","26","31","29","28","18","21","10","16","9","0"
"Nanowire Plasmon Excitation by Adiabatic Mode Transformation","Verhagen, Ewold; Spasenovic, Marko; Polman, Albert; Kuipers, L. (Kobus)","","","","PHYSICAL REVIEW LETTERS","MAY 22 2009","2009","102","20","","","","","","203904","10.1103/PhysRevLett.102.203904","","","188","17.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","24","34","33","22","16","18","13","13","5","3","0"
