# 2019-07-16
PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Zhao, Yan; Truhlar, Donald G.								Density functionals with broad applicability in chemistry								ACCOUNTS OF CHEMICAL RESEARCH				41	2			157	167		10.1021/ar700111a			FEB 2008	2008										4139							WOS:000253323800001		
J	Tao, JM; Perdew, JP; Staroverov, VN; Scuseria, GE								Climbing the density functional ladder: Nonempirical meta-generalized gradient approximation designed for molecules and solids								PHYSICAL REVIEW LETTERS				91	14					146401	10.1103/PhysRevLett.91.146401			OCT 3 2003	2003										3421							WOS:000185719500032		
J	Zhao, Yan; Truhlar, Donald G.								A new local density functional for main-group thermochemistry, transition metal bonding, thermochemical kinetics, and noncovalent interactions								JOURNAL OF CHEMICAL PHYSICS				125	19					194101	10.1063/1.2370993			NOV 21 2006	2006										2604							WOS:000242181800003		
J	Zhao, Y; Schultz, NE; Truhlar, DG								Design of density functionals by combining the method of constraint satisfaction with parametrization for thermochemistry, thermochemical kinetics, and noncovalent interactions								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				2	2			364	382		10.1021/ct0502763			MAR-APR 2006	2006										2385							WOS:000236056600018		
J	Nazeeruddin, MK; De Angelis, F; Fantacci, S; Selloni, A; Viscardi, G; Liska, P; Ito, S; Bessho, T; Gratzel, M								Combined experimental and DFT-TDDFT computational study of photoelectrochemical cell ruthenium sensitizers								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				127	48			16835	16847		10.1021/ja052467l			DEC 7 2005	2005										2340							WOS:000233759200034		
J	Valiev, M.; Bylaska, E. J.; Govind, N.; Kowalski, K.; Straatsma, T. P.; Van Dam, H. J. J.; Wang, D.; Nieplocha, J.; Apra, E.; Windus, T. L.; de Jong, Wa.								NWChem: A comprehensive and scalable open-source solution for large scale molecular simulations								COMPUTER PHYSICS COMMUNICATIONS				181	9			1477	1489		10.1016/j.cpc.2010.04.018			SEP 2010	2010										2123							WOS:000280873500001		
J	Cossi, M; Scalmani, G; Rega, N; Barone, V								New developments in the polarizable continuum model for quantum mechanical and classical calculations on molecules in solution								JOURNAL OF CHEMICAL PHYSICS				117	1			43	54		10.1063/1.1480445			JUL 1 2002	2002										1874							WOS:000176275700007		
J	Krukau, Aliaksandr V.; Vydrov, Oleg A.; Izmaylov, Artur F.; Scuseria, Gustavo E.								Influence of the exchange screening parameter on the performance of screened hybrid functionals								JOURNAL OF CHEMICAL PHYSICS				125	22					224106	10.1063/1.2404663			DEC 14 2006	2006										1851							WOS:000242855800008		
J	Ernzerhof, M; Scuseria, GE								Assessment of the Perdew-Burke-Ernzerhof exchange-correlation functional								JOURNAL OF CHEMICAL PHYSICS				110	11			5029	5036		10.1063/1.478401			MAR 15 1999	1999										1843							WOS:000079012200006		
J	Cramer, CJ; Truhlar, DG								Implicit solvation models: Equilibria, structure, spectra, and dynamics								CHEMICAL REVIEWS				99	8			2161	2200		10.1021/cr960149m			AUG 1999	1999										1830							WOS:000082107800006		
J	Merrick, Jeffrey P.; Moran, Damian; Radom, Leo								An evaluation of harmonic vibrational frequency scale factors								JOURNAL OF PHYSICAL CHEMISTRY A				111	45			11683	11700		10.1021/jp073974n			NOV 15 2007	2007										1579							WOS:000250809400036		
J	Furche, F; Ahlrichs, R								Adiabatic time-dependent density functional methods for excited state properties								JOURNAL OF CHEMICAL PHYSICS				117	16			7433	7447		10.1063/1.1508368			OCT 22 2002	2002										1470							WOS:000178483400005		
J	Cossi, M; Barone, V								Time-dependent density functional theory for molecules in liquid solutions								JOURNAL OF CHEMICAL PHYSICS				115	10			4708	4717		10.1063/1.1394921			SEP 8 2001	2001										1431							WOS:000170647600034		
J	Liu, Chao; Zhang, Hua; Shi, Wei; Lei, Aiwen								Bond Formations between Two Nucleophiles: Transition Metal Catalyzed Oxidative Cross-Coupling Reactions								CHEMICAL REVIEWS				111	3			1780	1824		10.1021/cr100379j			MAR 2011	2011										1395							WOS:000288820600015		
J	Barone, V; Cossi, M; Tomasi, J								Geometry optimization of molecular structures in solution by the polarizable continuum model								JOURNAL OF COMPUTATIONAL CHEMISTRY				19	4			404	417		10.1002/(SICI)1096-987X(199803)19:4<404::AID-JCC3>3.3.CO;2-L			MAR 1998	1998										1328							WOS:000072132200003		
J	Zhao, Y; Truhlar, DG								Hybrid meta density functional theory methods for thermochemistry, thermochemical kinetics, and noncovalent interactions: The MPW1B95 and MPWB1K models and comparative assessments for hydrogen bonding and van der Waals interactions								JOURNAL OF PHYSICAL CHEMISTRY A				108	33			6908	6918		10.1021/jp048147q			AUG 19 2004	2004										1272							WOS:000223289700017		
J	Benelli, C; Gatteschi, D								Magnetism of lanthanides in molecular materials with transition-metal ions and organic radicals								CHEMICAL REVIEWS				102	6			2369	2387	UNSP CR010303R	10.1021/cr010303r			JUN 2002	2002										1262							WOS:000176203800019		
J	Lynch, BJ; Fast, PL; Harris, M; Truhlar, DG								Adiabatic connection for kinetics								JOURNAL OF PHYSICAL CHEMISTRY A				104	21			4811	4815		10.1021/jp000497z			JUN 1 2000	2000										1238							WOS:000087424200001		
J	Tawada, Y; Tsuneda, T; Yanagisawa, S; Yanai, T; Hirao, K								A long-range-corrected time-dependent density functional theory								JOURNAL OF CHEMICAL PHYSICS				120	18			8425	8433		10.1063/1.1688752			MAY 8 2004	2004										1215							WOS:000221298500012		
J	Staroverov, VN; Scuseria, GE; Tao, JM; Perdew, JP								Comparative assessment of a new nonempirical density functional: Molecules and hydrogen-bonded complexes								JOURNAL OF CHEMICAL PHYSICS				119	23			12129	12137		10.1063/1.1626543			DEC 15 2003	2003										1192							WOS:000186970000011		
J	Paier, J; Marsman, M; Hummer, K; Kresse, G; Gerber, IC; Angyan, JG								Screened hybrid density functionals applied to solids								JOURNAL OF CHEMICAL PHYSICS				124	15					154709	10.1063/1.2187006			APR 21 2006	2006										1158							WOS:000236969500043		
J	Vydrov, Oleg A.; Scuseria, Gustavo E.								Assessment of a long-range corrected hybrid functional								JOURNAL OF CHEMICAL PHYSICS				125	23					234109	10.1063/1.2409292			DEC 21 2006	2006										1040							WOS:000243415300012		
J	Handy, NC; Cohen, AJ								Left-right correlation energy								MOLECULAR PHYSICS				99	5			403	412		10.1080/00268970010018431			MAR 2001	2001										1031							WOS:000166845400005		
J	Heyd, J; Scuseria, GE								Efficient hybrid density functional calculations in solids: Assessment of the Heyd-Scuseria-Ernzerhof screened Coulomb hybrid functional								JOURNAL OF CHEMICAL PHYSICS				121	3			1187	1192		10.1063/1.1760074			JUL 15 2004	2004										1005							WOS:000222663300003		
J	Cohen, Aron J.; Mori-Sanchez, Paula; Yang, Weitao								Challenges for Density Functional Theory								CHEMICAL REVIEWS				112	1			289	320		10.1021/cr200107z			JAN 2012	2012										999							WOS:000301082900008		
J	Boese, AD; Martin, JML								Development of density functionals for thermochemical kinetics								JOURNAL OF CHEMICAL PHYSICS				121	8			3405	3416		10.1063/1.1774975			AUG 22 2004	2004										997							WOS:000223234200007		
J	Cramer, Christopher J.; Truhlar, Donald G.								Density functional theory for transition metals and transition metal chemistry								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				11	46			10757	10816		10.1039/b907148b			2009	2009										942							WOS:000271978500001		
J	Goerigk, Lars; Grimme, Stefan								A thorough benchmark of density functional methods for general main group thermochemistry, kinetics, and noncovalent interactions								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				13	14			6670	6688		10.1039/c0cp02984j			2011	2011										934							WOS:000288678900031		
J	Reiher, M; Salomon, O; Hess, BA								Reparameterization of hybrid functionals based on energy differences of states of different multiplicity								THEORETICAL CHEMISTRY ACCOUNTS				107	1			48	55		10.1007/s00214-001-0300-3			DEC 2001	2001										923							WOS:000173203700008		
J	Blum, Volker; Gehrke, Ralf; Hanke, Felix; Havu, Paula; Havu, Ville; Ren, Xinguo; Reuter, Karsten; Scheffler, Matthias								Ab initio molecular simulations with numeric atom-centered orbitals								COMPUTER PHYSICS COMMUNICATIONS				180	11			2175	2196		10.1016/j.cpc.2009.06.022			NOV 2009	2009										921							WOS:000273363700014		
J	Rienstra-Kiracofe, JC; Tschumper, GS; Schaefer, HF; Nandi, S; Ellison, GB								Atomic and molecular electron affinities: Photoelectron experiments and theoretical computations								CHEMICAL REVIEWS				102	1			231	282		10.1021/cr990044u			JAN 2002	2002										918							WOS:000173378500008		
J	Kim, KS; Tarakeshwar, P; Lee, JY								Molecular clusters of pi-systems: Theoretical studies of structures, spectra, and origin of interaction energies								CHEMICAL REVIEWS				100	11			4145	4185		10.1021/cr990051i			NOV 2000	2000										901							WOS:000165415200013		
J	Enkovaara, J.; Rostgaard, C.; Mortensen, J. J.; Chen, J.; Dulak, M.; Ferrighi, L.; Gavnholt, J.; Glinsvad, C.; Haikola, V.; Hansen, H. A.; Kristoffersen, H. H.; Kuisma, M.; Larsen, A. H.; Lehtovaara, L.; Ljungberg, M.; Lopez-Acevedo, O.; Moses, P. G.; Ojanen, J.; Olsen, T.; Petzold, V.; Romero, N. A.; Stausholm-Moller, J.; Strange, M.; Tritsaris, G. A.; Vanin, M.; Walter, M.; Hammer, B.; Hakkinen, H.; Madsen, G. K. H.; Nieminen, R. M.; Norskov, J. K.; Puska, M.; Rantala, T. T.; Schiotz, J.; Thygesen, K. S.; Jacobsen, K. W.								Electronic structure calculations with GPAW: a real-space implementation of the projector augmented-wave method								JOURNAL OF PHYSICS-CONDENSED MATTER				22	25					253202	10.1088/0953-8984/22/25/253202			JUN 30 2010	2010										868							WOS:000278613100002		
J	Peach, Michael J. G.; Benfield, Peter; Helgaker, Trygve; Tozer, David J.								Excitation energies in density functional theory: An evaluation and a diagnostic test								JOURNAL OF CHEMICAL PHYSICS				128	4					044118	10.1063/1.2831900			JAN 28 2008	2008										861							WOS:000252821200022		
J	Zhao, Y; Truhlar, DG								Design of density functionals that are broadly accurate for thermochemistry, thermochemical kinetics, and nonbonded interactions								JOURNAL OF PHYSICAL CHEMISTRY A				109	25			5656	5667		10.1021/jp050536c			JUN 30 2005	2005										848							WOS:000230122600016		
J	Hafner, Juergen								Ab-initio simulations of materials using VASP: Density-functional theory and beyond								JOURNAL OF COMPUTATIONAL CHEMISTRY				29	13			2044	2078		10.1002/jcc.21057			OCT 2008	2008										843							WOS:000258764600002		
J	Chattaraj, Pratim Kumar; Sarkar, Utpal; Roy, Debesh Ranjan								Electrophilicity index								CHEMICAL REVIEWS				106	6			2065	2091		10.1021/cr040109f			JUN 2006	2006										832							WOS:000238251800004		
J	Elstner, M; Hobza, P; Frauenheim, T; Suhai, S; Kaxiras, E								Hydrogen bonding and stacking interactions of nucleic acid base pairs: A density-functional-theory based treatment								JOURNAL OF CHEMICAL PHYSICS				114	12			5149	5155		10.1063/1.1329889			MAR 22 2001	2001										828							WOS:000167401000007		
J	Heyd, J; Peralta, JE; Scuseria, GE; Martin, RL								Energy band gaps and lattice parameters evaluated with the Heyd-Scuseria-Ernzerhof screened hybrid functional								JOURNAL OF CHEMICAL PHYSICS				123	17					174101	10.1063/1.2085170			NOV 1 2005	2005										825							WOS:000233014300002		
J	Balabanov, NB; Peterson, KA								Systematically convergent basis sets for transition metals. I. All-electron correlation consistent basis sets for the 3d elements Sc-Zn								JOURNAL OF CHEMICAL PHYSICS				123	6					064107	10.1063/1.1998907			AUG 8 2005	2005										818							WOS:000231310500016		
J	Chermette, H								Chemical reactivity indexes in density functional theory								JOURNAL OF COMPUTATIONAL CHEMISTRY				20	1			129	154		10.1002/(SICI)1096-987X(19990115)20:1<129::AID-JCC13>3.3.CO;2-1			JAN 15 1999	1999										805							WOS:000077747900013		
J	Magano, Javier; Dunetz, Joshua R.								Large-Scale Applications of Transition Metal-Catalyzed Couplings for the Synthesis of Pharmaceuticals								CHEMICAL REVIEWS				111	3			2177	2250		10.1021/cr100346g			MAR 2011	2011										801							WOS:000288820600026		
J	Irie, Masahiro; Fulcaminato, Tuyoshi; Matsuda, Kenji; Kobatake, Seiya								Photochromism of Diarylethene Molecules and Crystals: Memories, Switches, and Actuators								CHEMICAL REVIEWS				114	24			12174	12277		10.1021/cr500249p			DEC 24 2014	2014										790							WOS:000347139900007		
J	Zhao, Yan; Truhlar, Donald G.								Density functional for spectroscopy: No long-range self-interaction error, good performance for Rydberg and charge-transfer states, and better performance on average than B3LYP for ground states								JOURNAL OF PHYSICAL CHEMISTRY A				110	49			13126	13130		10.1021/jp066479k			DEC 14 2006	2006										786							WOS:000242625900002		
J	Gorelsky, SI; Lever, ABP								Electronic structure and spectral, of ruthenium diimine complexes by density functional theory and INDO/S. Comparison of the two methods								JOURNAL OF ORGANOMETALLIC CHEMISTRY				635	1-2			187	196		10.1016/S0022-328X(01)01079-8			OCT 15 2001	2001										781							WOS:000171820700017		
J	Dovesi, Roberto; Orlando, Roberto; Erba, Alessandro; Zicovich-Wilson, Claudio M.; Civalleri, Bartolomeo; Casassa, Silvia; Maschio, Lorenzo; Ferrabone, Matteo; De La Pierre, Marco; D'Arco, Philippe; Noel, Yves; Causa, Mauro; Rerat, Michel; Kirtman, Bernard								CRYSTAL14: A Program for the Ab Initio Investigation of Crystalline Solids								INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY				114	19			1287	1317		10.1002/qua.24658			OCT 5 2014	2014						XXXIX International Conference of Theoretical Chemists of Latin Expression	JUL 30-AUG 05, 2013		Granada, SPAIN	764							WOS:000341718400005		
J	Ruiz, E; Alemany, P; Alvarez, S; Cano, J								Toward the prediction of magnetic coupling in molecular systems: Hydroxo- and alkoxo-bridged Cu(II) binuclear complexes								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				119	6			1297	1303		10.1021/ja961199b			FEB 12 1997	1997										762							WOS:A1997WH32600014		
J	Schwabe, Tobias; Grimme, Stefan								Double-hybrid density functionals with long-range dispersion corrections: higher accuracy and extended applicability								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				9	26			3397	3406		10.1039/b704725h			JUL 14 2007	2007										751							WOS:000248225300004		
J	Zhao, Y; Truhlar, DG								Benchmark databases for nonbonded interactions and their use to test density functional theory								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				1	3			415	432		10.1021/ct049851d			MAY-JUN 2005	2005										736							WOS:000231685500008		
J	Bauer, Ingmar; Knoelker, Hans-Joachim								Iron Catalysis in Organic Synthesis								CHEMICAL REVIEWS				115	9			3170	3387		10.1021/cr500425u			MAY 13 2015	2015										723							WOS:000354906800005		
J	Gao, Peng; Graetzel, Michael; Nazeeruddin, Mohammad K.								Organohalide lead perovskites for photovoltaic applications								ENERGY & ENVIRONMENTAL SCIENCE				7	8			2448	2463		10.1039/c4ee00942h			AUG 2014	2014										723							WOS:000339861800003		
J	Kummel, Stephan; Kronik, Leeor								Orbital-dependent density functionals: Theory and applications								REVIEWS OF MODERN PHYSICS				80	1			3	60		10.1103/RevModPhys.80.3			JAN-MAR 2008	2008										716							WOS:000252119100002		
J	Ganduglia-Pirovano, M. Veronica; Hofmann, Alexander; Sauer, Joachim								Oxygen vacancies in transition metal and rare earth oxides: Current state of understanding and remaining challenges								SURFACE SCIENCE REPORTS				62	6			219	270		10.1016/j.surfrep.2007.03.002			JUN 30 2007	2007										715							WOS:000247734100001		
J	Xu, X; Goddard, WA								The X3LYP extended density functional for accurate descriptions of nonbond interactions, spin states, and thermochemical properties								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				101	9			2673	2677		10.1073/pnas.0308730100			MAR 2 2004	2004										706							WOS:000220065300007		
J	Freysoldt, Christoph; Grabowski, Blazej; Hickel, Tilmann; Neugebauer, Joerg; Kresse, Georg; Janotti, Anderson; Van de Walle, Chris G.								First-principles calculations for point defects in solids								REVIEWS OF MODERN PHYSICS				86	1						10.1103/RevModPhys.86.253			MAR 28 2014	2014										704							WOS:000334225600001		
J	Ruiz, E; Cano, J; Alvarez, S; Alemany, P								Broken symmetry approach to calculation of exchange coupling constants for homobinuclear and heterobinuclear transition metal complexes								JOURNAL OF COMPUTATIONAL CHEMISTRY				20	13			1391	1400		10.1002/(SICI)1096-987X(199910)20:13<1391::AID-JCC6>3.0.CO;2-J			OCT 1999	1999										697							WOS:000082700400006		
J	Improta, Roberto; Barone, Vincenzo; Scalmani, Giovanni; Frisch, Michael J.								A state-specific polarizable continuum model time dependent density functional theory method for excited state calculations in solution								JOURNAL OF CHEMICAL PHYSICS				125	5					054103	10.1063/1.2222364			AUG 7 2006	2006										689							WOS:000239573100004		
J	Liang, Mao; Chen, Jun								Arylamine organic dyes for dye-sensitized solar cells								CHEMICAL SOCIETY REVIEWS				42	8			3453	3488		10.1039/c3cs35372a			2013	2013										678							WOS:000316869700017		
J	Zhao, Y; Schultz, NE; Truhlar, DG								Exchange-correlation functional with broad accuracy for metallic and nonmetallic compounds, kinetics, and noncovalent interactions								JOURNAL OF CHEMICAL PHYSICS				123	16					161103	10.1063/1.2126975			OCT 22 2005	2005										677							WOS:000232855700003		
J	Muscat, J; Wander, A; Harrison, NM								On the prediction of band gaps from hybrid functional theory								CHEMICAL PHYSICS LETTERS				342	3-4			397	401		10.1016/S0009-2614(01)00616-9			JUL 13 2001	2001										674							WOS:000169979400023		
J	Sousa, Sergio Filipe; Fernandes, Pedro Alexandrino; Ramos, Maria Joao								General performance of density functionals								JOURNAL OF PHYSICAL CHEMISTRY A				111	42			10439	10452		10.1021/jp0734474			OCT 25 2007	2007										673							WOS:000251947900002		
J	Wang, Ying-Jin; Zhao, Ya-Fan; Li, Wei-Li; Jian, Tian; Chen, Qiang; You, Xue-Rui; Ou, Ting; Zhao, Xiao-Yun; Zhai, Hua-Jin; Li, Si-Dian; Li, Jun; Wang, Lai-Sheng								Observation and characterization of the smallest borospherene, B-28(-) and B-28								JOURNAL OF CHEMICAL PHYSICS				144	6					064307	10.1063/1.4941380			FEB 14 2016	2016										644							WOS:000371607800016		
J	Laikov, DN; Ustynyuk, YA								PRIRODA-04: a quantum-chemical program suite. New possibilities in the study of molecular systems with the application of parallel computing								RUSSIAN CHEMICAL BULLETIN				54	3			820	826		10.1007/s11172-005-0329-x			MAR 2005	2005										641							WOS:000232042300046		
J	Neese, Frank								Prediction of molecular properties and molecular spectroscopy with density functional theory: From fundamental theory to exchange-coupling								COORDINATION CHEMISTRY REVIEWS				253	5-6			526	563		10.1016/j.ccr.2008.05.014			MAR 2009	2009										638							WOS:000264701900002		
J	Hay, PJ								Theoretical studies of the ground and excited electronic states in cyclometalated phenylpyridine Ir(III) complexes using density functional theory								JOURNAL OF PHYSICAL CHEMISTRY A				106	8			1634	1641		10.1021/jp013949w			FEB 28 2002	2002										638							WOS:000174189200020		
J	Vydrov, Oleg A.; Heyd, Jochen; Krukau, Aliaksandr V.; Scuseria, Gustavo E.								Importance of short-range versus long-range Hartree-Fock exchange for the performance of hybrid density functionals								JOURNAL OF CHEMICAL PHYSICS				125	7					074106	10.1063/1.2244560			AUG 21 2006	2006										623							WOS:000239914800006		
J	ANDZELM, J; KOLMEL, C; KLAMT, A								INCORPORATION OF SOLVENT EFFECTS INTO DENSITY-FUNCTIONAL CALCULATIONS OF MOLECULAR-ENERGIES AND GEOMETRIES								JOURNAL OF CHEMICAL PHYSICS				103	21			9312	9320		10.1063/1.469990			DEC 1 1995	1995										618							WOS:A1995TF80800019		
J	Takano, Y; Houk, KN								Benchmarking the conductor-like polarizable continuum model (CPCM) for aqueous solvation free energies of neutral and ionic organic molecules								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				1	1			70	77		10.1021/ct049977a			JAN-FEB 2005	2005										611							WOS:000231685200009		
J	Rappoport, Dmitrij; Furche, Filipp								Property-optimized Gaussian basis sets for molecular response calculations								JOURNAL OF CHEMICAL PHYSICS				133	13					134105	10.1063/1.3484283			OCT 7 2010	2010										607							WOS:000282699800008		
J	Zhao, Y; Gonzalez-Garcia, N; Truhlar, DG								Benchmark database of barrier heights for heavy atom transfer, nucleophilic substitution, association, and unimolecular reactions and its use to test theoretical methods								JOURNAL OF PHYSICAL CHEMISTRY A				109	9			2012	2018		10.1021/jp045141s			MAR 10 2005	2005										590							WOS:000227479200035		
J	Tkatchenko, Alexandre; DiStasio, Robert A., Jr.; Car, Roberto; Scheffler, Matthias								Accurate and Efficient Method for Many-Body van der Waals Interactions								PHYSICAL REVIEW LETTERS				108	23					236402	10.1103/PhysRevLett.108.236402			JUN 7 2012	2012										583							WOS:000304945600007		
J	Piera, Julio; Backvall, Jan-E.								Catalytic oxidation of organic substrates by molecular oxygen and hydrogen peroxide by multistep electron transfer - A biomimetic approach								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				47	19			3506	3523		10.1002/anie.200700604			2008	2008										577							WOS:000255530100007		
J	Zubko, Pavlo; Gariglio, Stefano; Gabay, Marc; Ghosez, Philippe; Triscone, Jean-Marc								Interface Physics in Complex Oxide Heterostructures								Annual Review of Condensed Matter Physics				2				141	165		10.1146/annurev-conmatphys-062910-140445			2011	2011										576							WOS:000288917400008		
J	Gao, Haixiang; Shreeve, Jean'ne M.								Azole-Based Energetic Salts								CHEMICAL REVIEWS				111	11			7377	7436		10.1021/cr200039c			NOV 2011	2011										573							WOS:000296685200016		
J	Lynch, BJ; Zhao, Y; Truhlar, DG								Effectiveness of diffuse basis functions for calculating relative energies by density functional theory								JOURNAL OF PHYSICAL CHEMISTRY A				107	9			1384	1388		10.1021/jp0215901			MAR 6 2003	2003										567							WOS:000181366600019		
J	Zhao, Yan; Truhlar, Donald G.								Exploring the Limit of Accuracy of the Global Hybrid Meta Density Functional for Main-Group Thermochemistry, Kinetics, and Noncovalent Interactions								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				4	11			1849	1868		10.1021/ct800246v			NOV 2008	2008										563							WOS:000260851300006		
J	Zhao, Y; Lynch, BJ; Truhlar, DG								Development and assessment of a new hybrid density functional model for thermochemical kinetics								JOURNAL OF PHYSICAL CHEMISTRY A				108	14			2715	2719		10.1021/jp049908s			APR 8 2004	2004										563							WOS:000220640000019		
J	Campagna, Sebastiano; Puntoriero, Fausto; Nastasi, Francesco; Bergamini, Giacomo; Balzani, Vincenzo								Photochemistry and photophysics of coordination compounds: Ruthenium								Topics in Current Chemistry				280				117	214		10.1007/128_2007_133			2007	2007										562							WOS:000251413000005		
J	Riley, Kevin E.; Pitonak, Michel; Jurecka, Petr; Hobza, Pavel								Stabilization and Structure Calculations for Noncovalent Interactions in Extended Molecular Systems Based on Wave Function and Density Functional Theories								CHEMICAL REVIEWS				110	9			5023	5063		10.1021/cr1000173			SEP 2010	2010										554							WOS:000281840400003		
J	Jurecka, Petr; Cerny, Jiri; Hobza, Pavel; Salahub, Dennis R.								Density functional theory augmented with an empirical dispersion term. Interaction energies and geometries of 80 noncovalent complexes compared with ab initio quantum mechanics calculations								JOURNAL OF COMPUTATIONAL CHEMISTRY				28	2			555	569		10.1002/jcc.20570			JAN 30 2007	2007										554							WOS:000243238700011		
J	Kelly, Casey P.; Cramer, Christopher J.; Truhlar, Donald G.								Aqueous solvation free energies of ions and ion-water clusters based on an accurate value for the absolute aqueous solvation free energy of the proton								JOURNAL OF PHYSICAL CHEMISTRY B				110	32			16066	16081		10.1021/jp063552y			AUG 17 2006	2006										549							WOS:000239656100062		
J	Grimme, Stefan; Antony, Jens; Schwabe, Tobias; Mueck-Lichtenfeld, Christian								Density functional theory with dispersion corrections for supramolecular structures, aggregates, and complexes of (bio)organic molecules								ORGANIC & BIOMOLECULAR CHEMISTRY				5	5			741	758		10.1039/b615319b			2007	2007										544							WOS:000244354300003		
J	Alecu, I. M.; Zheng, Jingjing; Zhao, Yan; Truhlar, Donald G.								Computational Thermochemistry: Scale Factor Databases and Scale Factors for Vibrational Frequencies Obtained from Electronic Model Chemistries								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				6	9			2872	2887		10.1021/ct100326h			SEP 2010	2010										538							WOS:000281693000030		
J	Asahi, Ryoji; Morikawa, Takeshi; Irie, Hiroshi; Ohwaki, Takeshi								Nitrogen-Doped Titanium Dioxide as Visible-Light-Sensitive Photocatalyst: Designs, Developments, and Prospects								CHEMICAL REVIEWS				114	19			9824	9852		10.1021/cr5000738			OCT 8 2014	2014										535							WOS:000343017900014		
