PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Dai, Liming; Xue, Yuhua; Qu, Liangti; Choi, Hyun-Jung; Baek, Jong-Beom								Metal-Free Catalysts for Oxygen Reduction Reaction								CHEMICAL REVIEWS				115	11			4823	4892		10.1021/cr5003563			JUN 10 2015	2015										1003							WOS:000356316300006		
J	Chen, Da; Tang, Longhua; Li, Jinghong								Graphene-based materials in electrochemistry								CHEMICAL SOCIETY REVIEWS				39	8			3157	3180		10.1039/b923596e			2010	2010										997							WOS:000280205200027		
J	Yu, Qingkai; Jauregui, Luis A.; Wu, Wei; Colby, Robert; Tian, Jifa; Su, Zhihua; Cao, Helin; Liu, Zhihong; Pandey, Deepak; Wei, Dongguang; Chung, Ting Fung; Peng, Peng; Guisinger, Nathan P.; Stach, Eric A.; Bao, Jiming; Pei, Shin-Shem; Chen, Yong P.								Control and characterization of individual grains and grain boundaries in graphene grown by chemical vapour deposition								NATURE MATERIALS				10	6			443	449		10.1038/NMAT3010			JUN 2011	2011										969							WOS:000290855100019		
J	Cramer, Christopher J.; Truhlar, Donald G.								Density functional theory for transition metals and transition metal chemistry								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				11	46			10757	10816		10.1039/b907148b			2009	2009										961							WOS:000271978500001		
J	Xia, Fengnian; Wang, Han; Xiao, Di; Dubey, Madan; Ramasubramaniam, Ashwin								Two-dimensional material nanophotonics								NATURE PHOTONICS				8	12			899	907		10.1038/NPHOTON.2010.271			DEC 2014	2014										935							WOS:000345818600008		
J	Castellanos-Gomez, Andres; Vicarelli, Leonardo; Prada, Elsa; Island, Joshua O.; Narasimha-Acharya, K. L.; Blanter, Sofya I.; Groenendijk, Dirk J.; Buscema, Michele; Steele, Gary A.; Alvarez, J. V.; Zandbergen, Henny W.; Palacios, J. J.; van der Zant, Herre S. J.								Isolation and characterization of few-layer black phosphorus								2D MATERIALS				1	2					025001	10.1088/2053-1583/1/2/025001			SEP 2014	2014										925							WOS:000353650400006		
J	Hafner, Juergen								Ab-initio simulations of materials using VASP: Density-functional theory and beyond								JOURNAL OF COMPUTATIONAL CHEMISTRY				29	13			2044	2078		10.1002/jcc.21057			OCT 2008	2008										888							WOS:000258764600002		
J	Enkovaara, J.; Rostgaard, C.; Mortensen, J. J.; Chen, J.; Dulak, M.; Ferrighi, L.; Gavnholt, J.; Glinsvad, C.; Haikola, V.; Hansen, H. A.; Kristoffersen, H. H.; Kuisma, M.; Larsen, A. H.; Lehtovaara, L.; Ljungberg, M.; Lopez-Acevedo, O.; Moses, P. G.; Ojanen, J.; Olsen, T.; Petzold, V.; Romero, N. A.; Stausholm-Moller, J.; Strange, M.; Tritsaris, G. A.; Vanin, M.; Walter, M.; Hammer, B.; Hakkinen, H.; Madsen, G. K. H.; Nieminen, R. M.; Norskov, J. K.; Puska, M.; Rantala, T. T.; Schiotz, J.; Thygesen, K. S.; Jacobsen, K. W.								Electronic structure calculations with GPAW: a real-space implementation of the projector augmented-wave method								JOURNAL OF PHYSICS-CONDENSED MATTER				22	25					253202	10.1088/0953-8984/22/25/253202			JUN 30 2010	2010										881							WOS:000278613100002		
J	Bernardi, Marco; Palummo, Maurizia; Grossman, Jeffrey C.								Extraordinary Sunlight Absorption and One Nanometer Thick Photovoltaics Using Two-Dimensional Monolayer Materials								NANO LETTERS				13	8			3664	3670		10.1021/nl401544y			AUG 2013	2013										872							WOS:000323241000035		
J	DELERUE, C; ALLAN, G; LANNOO, M								THEORETICAL ASPECTS OF THE LUMINESCENCE OF POROUS SILICON								PHYSICAL REVIEW B				48	15			11024	11036		10.1103/PhysRevB.48.11024			OCT 15 1993	1993										872							WOS:A1993MD74500043		
J	Xia, Jilin; Chen, Fang; Li, Jinghong; Tao, Nongjian								Measurement of the quantum capacitance of graphene								NATURE NANOTECHNOLOGY				4	8			505	509		10.1038/NNANO.2009.177			AUG 2009	2009										865							WOS:000268942400014		
J	Yoffe, AD								Semiconductor quantum dots and related systems: electronic, optical, luminescence and related properties of low dimensional systems								ADVANCES IN PHYSICS				50	1			1	208		10.1080/00018730010006608			JAN 2001	2001										865							WOS:000165958700001		
J	Liu, Hongtao; Liu, Yunqi; Zhu, Daoben								Chemical doping of graphene								JOURNAL OF MATERIALS CHEMISTRY				21	10			3335	3345		10.1039/c0jm02922j			2011	2011										863							WOS:000287585300009		
J	Rohlfing, M; Louie, SG								Electron-hole excitations and optical spectra from first principles								PHYSICAL REVIEW B				62	8			4927	4944		10.1103/PhysRevB.62.4927			AUG 15 2000	2000										851							WOS:000089003200030		
J	Mattevi, Cecilia; Kim, Hokwon; Chhowalla, Manish								A review of chemical vapour deposition of graphene on copper								JOURNAL OF MATERIALS CHEMISTRY				21	10			3324	3334		10.1039/c0jm02126a			2011	2011										835							WOS:000287585300008		
J	Mei, Jianguo; Diao, Ying; Appleton, Anthony L.; Fang, Lei; Bao, Zhenan								Integrated Materials Design of Organic Semiconductors for Field-Effect Transistors								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				135	18			6724	6746		10.1021/ja400881n			MAY 8 2013	2013										830							WOS:000318839300001		
J	Ritter, Kyle A.; Lyding, Joseph W.								The influence of edge structure on the electronic properties of graphene quantum dots and nanoribbons								NATURE MATERIALS				8	3			235	242		10.1038/NMAT2378			MAR 2009	2009										827							WOS:000263556800024		
J	Hong, Xiaoping; Kim, Jonghwan; Shi, Su-Fei; Zhang, Yu; Jin, Chenhao; Sun, Yinghui; Tongay, Sefaattin; Wu, Junqiao; Zhang, Yanfeng; Wang, Feng								Ultrafast charge transfer in atomically thin MoS2/WS2 heterostructures								NATURE NANOTECHNOLOGY				9	9			682	686		10.1038/NNANO.2014.167			SEP 2014	2014										806							WOS:000341814400010		
J	Yu, Young-Jun; Zhao, Yue; Ryu, Sunmin; Brus, Louis E.; Kim, Kwang S.; Kim, Philip								Tuning the Graphene Work Function by Electric Field Effect								NANO LETTERS				9	10			3430	3434		10.1021/nl901572a			OCT 2009	2009										792							WOS:000270670500009		
J	Bhimanapati, Ganesh R.; Lin, Zhong; Meunier, Vincent; Jung, Yeonwoong; Cha, Judy; Das, Saptarshi; Xiao, Di; Son, Youngwoo; Strano, Michael S.; Cooper, Valentino R.; Liang, Liangbo; Louie, Steven G.; Ringe, Emilie; Zhou, Wu; Kim, Steve S.; Naik, Rajesh R.; Sumpter, Bobby G.; Terrones, Humberto; Xia, Fengnian; Wang, Yeliang; Zhu, Jun; Akinwande, Deji; Alem, Nasim; Schuller, Jon A.; Schaak, Raymond E.; Terrones, Mauricio; Robinson, Joshua A.								Recent Advances in Two-Dimensional Materials beyond Graphene								ACS NANO				9	12			11509	11539		10.1021/acsnano.5b05556			DEC 2015	2015										787							WOS:000367280100002		
J	Muller, DA; Sorsch, T; Moccio, S; Baumann, FH; Evans-Lutterodt, K; Timp, G								The electronic structure at the atomic scale of ultrathin gate oxides								NATURE				399	6738			758	761		10.1038/21602			JUN 24 1999	1999										783							WOS:000081101600046		
J	Feng, Baojie; Ding, Zijing; Meng, Sheng; Yao, Yugui; He, Xiaoyue; Cheng, Peng; Chen, Lan; Wu, Kehui								Evidence of Silicene in Honeycomb Structures of Silicon on Ag(111)								NANO LETTERS				12	7			3507	3511		10.1021/nl301047g			JUL 2012	2012										773							WOS:000306296200026		
J	Avouris, Phaedon; Freitag, Marcus; Perebeinos, Vasili								Carbon-nanotube photonics and optoelectronics								NATURE PHOTONICS				2	6			341	350		10.1038/nphoton.2008.94			JUN 2008	2008										773							WOS:000256881800010		
J	Souza, I; Marzari, N; Vanderbilt, D								Maximally localized Wannier functions for entangled energy bands								PHYSICAL REVIEW B				65	3					035109	10.1103/PhysRevB.65.035109			JAN 15 2002	2002										773							WOS:000173448900040		
J	Mak, Kin Fai; Shan, Jie								Photonics and optoelectronics of 2D semiconductor transition metal dichalcogenides								NATURE PHOTONICS				10	4			216	226		10.1038/NPHOTON.2015.282			APR 2016	2016										772							WOS:000372978900009		
J	Bolotin, K. I.; Sikes, K. J.; Hone, J.; Stormer, H. L.; Kim, P.								Temperature-dependent transport in suspended graphene								PHYSICAL REVIEW LETTERS				101	9					096802	10.1103/PhysRevLett.101.096802			AUG 29 2008	2008										768							WOS:000259195800049		
J	Xue, Jiamin; Sanchez-Yamagishi, Javier; Bulmash, Danny; Jacquod, Philippe; Deshpande, Aparna; Watanabe, K.; Taniguchi, T.; Jarillo-Herrero, Pablo; Leroy, Brian J.								Scanning tunnelling microscopy and spectroscopy of ultra-flat graphene on hexagonal boron nitride								NATURE MATERIALS				10	4			282	285		10.1038/NMAT2968			APR 2011	2011										762							WOS:000288744700017		
J	Gonze, X								First-principles responses of solids to atomic displacements and homogeneous electric fields: Implementation of a conjugate-gradient algorithm.								PHYSICAL REVIEW B				55	16			10337	10354		10.1103/PhysRevB.55.10337			APR 15 1997	1997										749							WOS:A1997WW80300036		
J	Yang, Li; Park, Cheol-Hwan; Son, Young-Woo; Cohen, Marvin L.; Louie, Steven G.								Quasiparticle energies and band gaps in graphene nanoribbons								PHYSICAL REVIEW LETTERS				99	18					186801	10.1103/PhysRevLett.99.186801			NOV 2 2007	2007										744							WOS:000250644000044		
J	Freysoldt, Christoph; Grabowski, Blazej; Hickel, Tilmann; Neugebauer, Joerg; Kresse, Georg; Janotti, Anderson; Van de Walle, Chris G.								First-principles calculations for point defects in solids								REVIEWS OF MODERN PHYSICS				86	1						10.1103/RevModPhys.86.253			MAR 28 2014	2014										731							WOS:000334225600001		
J	Ramasubramaniam, Ashwin								Large excitonic effects in monolayers of molybdenum and tungsten dichalcogenides								PHYSICAL REVIEW B				86	11					115409	10.1103/PhysRevB.86.115409			SEP 6 2012	2012										730							WOS:000308392800009		
J	Kummel, Stephan; Kronik, Leeor								Orbital-dependent density functionals: Theory and applications								REVIEWS OF MODERN PHYSICS				80	1			3	60		10.1103/RevModPhys.80.3			JAN-MAR 2008	2008										728							WOS:000252119100002		
