AUTHOR IDENTIFIERS: (0000-0002-0972-1715)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Biodegradable Polymeric Materials in Degradable Electronic Devices","Feig, Vivian R.; Tran, Helen; Bao, Zhenan","","","","ACS CENTRAL SCIENCE","MAR 28 2018","2018","4","3","","","","337","348","","10.1021/acscentsci.7b00595","","","16","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11"
"A hierarchically patterned, bioinspired e-skin able to detect the direction of applied pressure for robotics","Boutry, Clementine M.; Negre, Marc; Jorda, Mikael; Vardoulis, Orestis; Chortos, Alex; Khatib, Oussama; Bao, Zhenan","","","","SCIENCE ROBOTICS","NOV 28 2018","2018","3","24","","","","","","eaau6914","10.1126/scirobotics.aau6914","","","15","7.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"Designing Boron Nitride Islands in Carbon Materials for Efficient Electrochemical Synthesis of Hydrogen Peroxide","Chen, Shucheng; Chen, Zhihua; Siahrostami, Samira; Higgins, Drew; Nordlund, Dennis; Sokaras, Dimosthenis; Kim, Taeho Roy; Liu, Yunzhi; Yan, Xuzhou; Nilsson, Elisabeth; Sinclair, Robert; Norskov, Jens K.; Jaramillo, Thomas F.; Bao, Zhenan","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","JUN 27 2018","2018","140","25","","","","7851","7859","","10.1021/jacs.8b02798","","","14","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10"
"Defective Carbon-Based Materials for the Electrochemical Synthesis of Hydrogen Peroxide","Chen, Shucheng; Chen, Zhihua; Siahrostami, Samira; Kim, Taeho Roy; Nordlund, Dennis; Sokaras, Dimosthenis; Nowak, Stanislaw; To, John W. F.; Higgins, Drew; Sinclair, Robert; Norskov, Jens K.; Jaramillo, Thomas F.; Bao, Zhenan","","","","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","JAN 2018","2018","6","1","","","","311","317","","10.1021/acssuschemeng.7b02517","","","14","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7"
"Stabilization of Hexaaminobenzene in a 2D Conductive Metal-Organic Framework for High Power Sodium Storage","Park, Jihye; Lee, Minah; Feng, Dawei; Huang, Zhehao; Hinckley, Allison C.; Yakoyenko, Andrey; Zou, Xiaodong; Cui, Yi; Bao, Zhenan","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","AUG 15 2018","2018","140","32","","","","10315","10323","","10.1021/jacs.8b06020","","","13","6.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"Investigating Limiting Factors in Stretchable All-Carbon Transistors for Reliable Stretchable Electronics","Chortos, Alex; Zhu, Chenxin; Oh, Jin Young; Yan, Xuzhou; Pochorovski, Igor; To, John W. -F.; Liu, Nan; Kraft, Ulrike; Murmann, Boris; Bao, Zhenan","","","","ACS NANO","AUG 2017","2017","11","8","","","","7925","7937","","10.1021/acsnano.7b02458","","","13","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7"
"Nanoscale Domain Imaging of All-Polymer Organic Solar Cells by Photo-Induced Force Microscopy","Gu, Kevin L.; Zhou, Yan; Morrison, William A.; Park, Katherine; Park, Sung; Bao, Zhenan","","","","ACS NANO","FEB 2018","2018","12","2","","","","1473","1481","","10.1021/acsnano.7b07865","","","12","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3"
"Universal Selective Dispersion of Semiconducting Carbon Nanotubes from Commercial Sources Using a Supramolecular Polymer","Chortos, Alex; Pochorovski, Igor; Lin, Pei; Pitner, Gregory; Yan, Xuzhou; Gao, Theodore Z.; To, John W. F.; Lei, Ting; Will, John W., III; Wong, H. -S. Philip; Bao, Zhenan","","","","ACS NANO","JUN 2017","2017","11","6","","","","5660","5669","","10.1021/acsnano.7b01076","","","12","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","4"
"Tuning domain size and crystallinity in isoindigo/PCBM organic solar cells via solution shearing","Gu, Kevin L.; Zhou, Yan; Gu, Xiaodan; Yan, Hongping; Diao, Ying; Kurosawa, Tadanori; Ganapathysubramanian, Baskar; Toney, Michael E.; Bao, Zhenan","","","","ORGANIC ELECTRONICS","JAN 2017","2017","40","","","","","79","87","","10.1016/j.orgel.2016.10.033","","","11","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","3"
"Pathways for practical high-energy long-cycling lithium metal batteries","Liu, Jun; Bao, Zhenan; Cui, Yi; Dufek, Eric J.; Goodenough, John B.; Khalifah, Peter; Li, Qiuyan; Liaw, Bor Yann; Liu, Ping; Manthiram, Arumugam; Meng, Y. Shirley; Subramanian, Venkat R.; Toney, Michael F.; Viswanathan, Vilayanur V.; Whittingham, M. Stanley; Xiao, Jie; Xu, Wu; Yang, Jihui; Yang, Xiao-Qing; Zhang, Ji-Guang","","","","NATURE ENERGY","MAR 2019","2019","4","3","","","","180","186","","10.1038/s41560-019-0338-x","","","9","9.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"Enhanced Cycling Stability of Sulfur Electrodes through Effective Binding of Pyridine-Functionalized Polymer","Tsao, Yuchi; Chen, Zheng; Rondeau-Gagne, Simon; Zhang, Qianfan; Yao, Hongbin; Chen, Shucheng; Zhou, Guangmin; Zu, Chenxi; Cui, Yi; Bao, Zhenan","","","","ACS ENERGY LETTERS","OCT 2017","2017","2","10","","","","2454","2462","","10.1021/acsenergylett.7b00772","","","9","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5"
"Synthetic Routes for a 2D Semiconductive Copper Hexahydroxybenzene Metal-Organic Framework","Park, Jihye; Hinckley, Allison C.; Huang, Zhehao; Feng, Dawei; Yakoyenko, Andrey A.; Lee, Minah; Chen, Shucheng; Zou, Xiaodong; Bao, Zhenan","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","NOV 7 2018","2018","140","44","","","","14533","14537","","10.1021/jacs.8b06666","","","8","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"Analyzing the n-Doping Mechanism of an Air-Stable Small-Molecule Precursor","Schwarze, Martin; Naab, Benjamin D.; Tietze, Max L.; Scholz, Reinhard; Pahner, Paul; Bussolotti, Fabio; Kera, Satoshi; Kasemann, Daniel; Bao, Zhenan; Leo, Karl","","","","ACS APPLIED MATERIALS & INTERFACES","JAN 10 2018","2018","10","1","","","","1340","1346","","10.1021/acsami.7b14034","","","7","3.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4"
"Nanomaterials in Skin-Inspired Electronics: Toward Soft and Robust Skin-like Electronic Nanosystems","Son, Donghee; Bao, Zhenan","","","","ACS NANO","DEC 2018","2018","12","12","","","","11731","11739","","10.1021/acsnano.8b07738","","","6","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5"
"Nonhalogenated Solvent Processable and Printable High-Performance Polymer Semiconductor Enabled by Isomeric Nonconjugated Flexible Linkers","Wang, Ging-Ji Nathan; Molina-Lopez, Francisco; Zhang, Hongyi; Xu, Jie; Wu, Hung-Chin; Lopez, Jeffrey; Shaw, Leo; Mun, Jaewan; Zhang, Qiuhong; Wang, Sihong; Ehrlich, Anatol; Bao, Zhenan","","","","MACROMOLECULES","JUL 10 2018","2018","51","13","","","","4976","4985","","10.1021/acs.macromol.8b00971","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4"
"Understanding the Impact of Oligomeric Polystyrene Side Chain Arrangement on the All-Polymer Solar Cell Performance","Kurosawa, Tadanori; Gu, Xiaodan; Gu, Kevin L.; Zhou, Yan; Yan, Hongping; Wang, Cheng; Wang, Ging-Ji Nathan; Toney, Michael F.; Bao, Zhenan","","","","ADVANCED ENERGY MATERIALS","JAN 15 2018","2018","8","2","","","","","","1701552","10.1002/aenm.201701552","","","5","2.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2"
"Enhanced Process Integration and Device Performance of Carbon Nanotubes via Flocculation","Gao, Theodore Z.; Lei, Ting; Molina-Lopez, Francisco; Bao, Zhenan","","","","SMALL METHODS","OCT 16 2018","2018","2","10","","","","","","UNSP 1800189","10.1002/smtd.201800189","","","4","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"Crosslinked Poly(tetrahydrofuran) as a Loosely Coordinating Polymer Electrolyte","Mackanic, David G.; Michaels, Wesley; Lee, Minah; Feng, Dawei; Lopez, Jeffrey; Qin, Jian; Cui, Yi; Bao, Zhenan","","","","ADVANCED ENERGY MATERIALS","SEP 5 2018","2018","8","25","","","","","","1800703","10.1002/aenm.201800703","","","4","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"A Dual-Crosslinking Design for Resilient Lithium-Ion Conductors","Lopez, Jeffrey; Sun, Yongming; Mackanic, David G.; Lee, Minah; Foudeh, Amir M.; Song, Min-Sang; Cui, Yi; Bao, Zhenan","","","","ADVANCED MATERIALS","OCT 25 2018","2018","30","43","","","","","","1804142","10.1002/adma.201804142","","","3","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
