AUTHOR IDENTIFIERS: (A-2560-2008)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Hot Electrons Do the Impossible: Plasmon-Induced Dissociation of H-2 on Au","Mukherjee, Shaunak; Libisch, Florian; Large, Nicolas; Neumann, Oara; Brown, Lisa V.; Cheng, Jin; Lassiter, J. Britt; Carter, Emily A.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","JAN 2013","2013","13","1","","","","240","247","","10.1021/nl303940z","","","688","98.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","71","109","110","134","119","116","0"
"Nanorice: A hybrid plasmonic nanostructure","Wang, H; Brandl, DW; Le, F; Nordlander, P; Halas, NJ","","","","NANO LETTERS","APR 2006","2006","6","4","","","","827","832","","10.1021/nl060209w","","","593","42.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","40","52","44","58","66","57","52","53","35","40","27","31","24","0"
"Metallic nanoparticle arrays: A common substrate for both surface-enhanced Raman scattering and surface-enhanced infrared absorption","Le, Fei; Brandl, Daniel W.; Urzhumov, Yaroslav A.; Wang, Hui; Kundu, Janardan; Halas, Naomi J.; Aizpurua, Javier; Nordlander, Peter","","","","ACS NANO","APR 2008","2008","2","4","","","","707","718","","10.1021/nn800047e","","","572","47.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","36","40","43","52","65","61","72","62","46","47","39","0"
"Quantum Description of the Plasmon Resonances of a Nanoparticle Dimer","Zuloaga, Jorge; Prodan, Emil; Nordlander, Peter","","","","NANO LETTERS","FEB 2009","2009","9","2","","","","887","891","","10.1021/nl803811g","","","570","51.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","41","47","61","68","60","64","68","64","48","38","0"
"Bridging quantum and classical plasmonics with a quantum-corrected model","Esteban, Ruben; Borisov, Andrei G.; Nordlander, Peter; Aizpurua, Javier","","","","NATURE COMMUNICATIONS","MAY 2012","2012","3","","","","","","","825","10.1038/ncomms1806","","","569","71.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","72","72","101","84","78","89","51","0"
"Plasmon resonances of a gold nanostar","Hao, Feng; Nehl, Colleen L.; Hafner, Jason H.; Nordlander, Peter","","","","NANO LETTERS","MAR 2007","2007","7","3","","","","729","732","","10.1021/nl062969c","","","558","42.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","33","21","33","45","50","58","64","61","51","37","59","40","0"
"Aluminum for Plasmonics","Knight, Mark W.; King, Nicholas S.; Liu, Lifei; Everitt, Henry O.; Nordlander, Peter; Halas, Naomi J.","","","","ACS NANO","JAN 2014","2014","8","1","","","","834","840","","10.1021/nn405495q","","","531","88.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","69","87","125","127","89","0"
"Solar Vapor Generation Enabled by Nanoparticles","Neumann, Oara; Urban, Alexander S.; Day, Jared; Lal, Surbhi; Nordlander, Peter; Halas, Naomi J.","","","","ACS NANO","JAN 2013","2013","7","1","","","","42","49","","10.1021/nn304948h","","","527","75.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","49","53","83","96","115","107","0"
"Fano Resonances in Individual Coherent Plasmonic Nanocavities","Verellen, Niels; Sonnefraud, Yannick; Sobhani, Heidar; Hao, Feng; Moshchalkov, Victor V.; Van Dorpe, Pol; Nordlander, Peter; Maier, Stefan A.","","","","NANO LETTERS","APR 2009","2009","9","4","","","","1663","1667","","10.1021/nl9001876","","","501","45.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","42","44","47","61","74","59","56","51","30","27","0"
"Plasmonic nanostructures: Artificial molecules","Wang, Hui; Brandl, Daniel W.; Nordlander, Peter; Halas, Naomi J.","","","","ACCOUNTS OF CHEMICAL RESEARCH","JAN 2007","2007","40","1","","","","53","62","","10.1021/ar0401045","","","494","38.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","38","43","42","58","70","47","54","31","32","28","22","13","0"
"Fano Resonances in Plasmonic Nanoclusters: Geometrical and Chemical Tunability","Lassiter, J. Britt; Sobhani, Heidar; Fan, Jonathan A.; Kundu, Janardan; Capasso, Federico; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","AUG 2010","2010","10","8","","","","3184","3189","","10.1021/nl102108u","","","455","45.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","43","60","58","48","64","46","60","45","27","0"
"Substrate-Induced Fano Resonances of a Plasmonic: Nanocube: A Route to Increased-Sensitivity Localized Surface Plasmon Resonance Sensors Revealed","Zhang, Shunping; Bao, Kui; Halas, Naomi J.; Xu, Hongxing; Nordlander, Peter","","","","NANO LETTERS","APR 2011","2011","11","4","","","","1657","1663","","10.1021/nl200135r","","","442","49.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","43","65","64","61","55","54","51","36","0"
"Graphene-Antenna Sandwich Photodetector","Fang, Zheyu; Liu, Zheng; Wang, Yumin; Ajayan, Pulickel M.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","JUL 2012","2012","12","7","","","","3808","3813","","10.1021/nl301774e","","","404","50.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","50","63","69","64","52","57","44","0"
"Gated Tunability and Hybridization of Localized Plasmons in Nanostructured Graphene","Fang, Zheyu; Thongrattanasiri, Sukosin; Schlather, Andrea; Liu, Zheng; Ma, Lulu; Wang, Yumin; Ajayan, Pulickel M.; Nordlander, Peter; Halas, Naomi J.; Javier Garcia de Abajo, F.","","","","ACS NANO","MAR 2013","2013","7","3","","","","2388","2395","","10.1021/nn3055835","","","389","55.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","54","71","80","76","51","37","0"
"Close encounters between two nanoshells","Lassiter, J. Britt; Aizpurua, Javier; Hernandez, Luis I.; Brandl, Daniel W.; Romero, Isabel; Lal, Surbhi; Hafner, Jason H.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","APR 2008","2008","8","4","","","","1212","1218","","10.1021/nl080271o","","","377","31.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","35","48","41","50","47","31","30","33","16","25","8","0"
"Plasmon hybridization in spherical nanoparticles","Prodan, E; Nordlander, P","","","","JOURNAL OF CHEMICAL PHYSICS","MAR 15 2004","2004","120","11","","","","5444","5454","","10.1063/1.1647518","","","374","23.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","15","20","17","23","32","35","28","23","29","28","33","32","26","18","0"
"Tunability of Subradiant Dipolar and Fano-Type Plasmon Resonances in Metallic Ring/Disk Cavities: Implications for Nanoscale Optical Sensing","Hao, Feng; Nordlander, Peter; Sonnefraud, Yannick; Van Dorpe, Pol; Maier, Stefan A.","","","","ACS NANO","MAR 2009","2009","3","3","","","","643","652","","10.1021/nn900012r","","","371","33.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","19","35","52","41","47","45","44","39","28","13","0"
"Plexcitonic Nanoparticles: Plasmon-Exciton Coupling in Nanoshell-J-Aggregate Complexes","Fofang, Nche T.; Park, Tae-Ho; Neumann, Oara; Mirin, Nikolay A.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","OCT 2008","2008","8","10","","","","3481","3487","","10.1021/nl8024278","","","367","30.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","30","31","31","38","39","27","26","46","62","26","0"
"Aluminum Plasmonic Nanoantennas","Knight, Mark W.; Liu, Lifei; Wang, Yumin; Brown, Lisa; Mukherjee, Shaunak; King, Nicholas S.; Everitt, Henry O.; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","NOV 2012","2012","12","11","","","","6000","6004","","10.1021/nl303517v","","","331","41.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","56","62","59","56","53","19","0"
"Substrates Matter: Influence of an Adjacent Dielectric on an Individual Plasmonic Nanoparticle","Knight, Mark W.; Wu, Yanpeng; Lassiter, J. Britt; Nordlander, Peter; Halas, Naomi J.","","","","NANO LETTERS","MAY 2009","2009","9","5","","","","2188","2192","","10.1021/nl900945q","","","317","28.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","27","25","35","31","34","33","38","32","31","25","0"
"Active Tunable Absorption Enhancement with Graphene Nanodisk Arrays","Fang, Zheyu; Wang, Yumin; Schather, Andrea E.; Liu, Zheng; Ajayan, Pulickel M.; Javier Garcia de Abajo, F.; Nordlander, Peter; Zhu, Xing; Halas, Naomi J.","","","","NANO LETTERS","JAN 2014","2014","14","1","","","","299","304","","10.1021/nl404042h","","","314","52.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","53","57","72","70","46","0"
"HYDROGEN ADSORPTION ON METAL-SURFACES","NORDLANDER, P; HOLLOWAY, S; NORSKOV, JK","","","","SURFACE SCIENCE","1984","1984","136","1","","","","59","81","","10.1016/0039-6028(84)90655-1","","","312","8.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","25","29","35","14","21","16","14","11","16","10","12","17","13","7","8","4","6","6","4","1","4","0","4","2","3","0","0","5","2","5","2","0","0","4","4","0"
