AUTHOR: (Bulovic, Vladimir)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Inkjet-Printed Quantum Dot-Polymer Composites for Full-Color AC-Driven Displays","Wood, Vanessa; Panzer, Matthew J.; Chen, Jianglong; Bradley, Michael S.; Halpert, Jonathan E.; Bawendi, Moungi C.; Bulovic, Vladimir","","","","ADVANCED MATERIALS","JUN 5 2009","2009","21","21","","","","2151","+","","10.1002/adma.200803256","","","237","21.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","17","24","24","26","35","28","24","25","24"
"Color-saturated green-emitting QD-LEDs","Steckel, Jonathan S.; Snee, Preston; Coe-Sullivan, Seth; Zimmer, John R.; Halpert, Jonathan E.; Anikeeva, Polina; Kim, Lee-Ann; Bulovic, Vladimir; Bawendi, Moungi G.","","","","ANGEWANDTE CHEMIE-INTERNATIONAL EDITION","2006","2006","45","35","","","","5796","5799","","10.1002/anie.200600317","","","200","14.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","20","14","23","17","18","18","16","16","12","13","14","8"
"Improved Current Extraction from ZnO/PbS Quantum Dot Heterojunction Photovoltaics Using a MoO3 Interfacial Layer","Brown, Patrick R.; Lunt, Richard R.; Zhao, Ni; Osedach, Timothy P.; Wanger, Darcy D.; Chang, Liang-Yi; Bawendi, Moungi G.; Bulovic, Vladimir","","","","NANO LETTERS","JUL 2011","2011","11","7","","","","2955","2961","","10.1021/nl201472u","","","193","21.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","26","31","32","28","21","18","9"
"Contact Printing of Quantum Dot Light-Emitting Devices","Kim, LeeAnn; Anikeeva, Polina O.; Coe-Sullivan, Seth A.; Steckel, Jonathan S.; Bawendi, Moungi G.; Bulovic, Vladimir","","","","NANO LETTERS","DEC 2008","2008","8","12","","","","4513","4517","","10.1021/nl8025218","","","192","16.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","16","21","20","22","12","26","25","15","18","8"
"Direct Monolithic Integration of Organic Photovoltaic Circuits on Unmodified Paper","Barr, Miles C.; Rowehl, Jill A.; Lunt, Richard R.; Xu, Jingjing; Wang, Annie; Boyce, Christopher M.; Im, Sung Gap; Bulovic, Vladimir; Gleason, Karen K.","","","","ADVANCED MATERIALS","AUG 16 2011","2011","23","31","","","","3500","+","","10.1002/adma.201101263","","","189","21.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","18","30","29","22","23","23","28","13"
"ZnO Nanowire Arrays for Enhanced Photocurrent in PbS Quantum Dot Solar Cells","Jean, Joel; Chang, Sehoon; Brown, Patrick R.; Cheng, Jayce J.; Rekemeyer, Paul H.; Bawendi, Moungi G.; Gradecak, Silvija; Bulovic, Vladimir","","","","ADVANCED MATERIALS","MAY 28 2013","2013","25","20","","","","2790","2796","","10.1002/adma.201204192","","","185","26.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","42","44","31","29","25","10"
"Doped graphene electrodes for organic solar cells","Park, Hyesung; Rowehl, Jill A.; Kim, Ki Kang; Bulovic, Vladimir; Kong, Jing","","","","NANOTECHNOLOGY","DEC 17 2010","2010","21","50","","","","","","505204","10.1088/0957-4484/21/50/505204","","","176","17.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","23","35","26","22","21","17","14","13"
"NiO as an inorganic hole-transporting layer in quantum-dot light-emitting devices","Caruge, Jean-Michel; Halpert, Jonathan E.; Bulovic, Vladimir; Bawendi, Moungi G.","","","","NANO LETTERS","DEC 13 2006","2006","6","12","","","","2991","2994","","10.1021/nl0623208","","","172","12.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","14","16","10","14","17","13","13","15","21","22","7"
"Transparent, near-infrared organic photovoltaic solar cells for window and energy-scavenging applications","Lunt, Richard R.; Bulovic, Vladimir","","","","APPLIED PHYSICS LETTERS","MAR 14 2011","2011","98","11","","","","","","113305","10.1063/1.3567516","","","161","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","17","10","24","26","24","24","23","9"
"Pathways for solar photovoltaics","Jean, Joel; Brown, Patrick R.; Jaffe, Robert L.; Buonassisi, Tonio; Bulovic, Vladimir","","","","ENERGY & ENVIRONMENTAL SCIENCE","2015","2015","8","4","","","","1200","1219","","10.1039/c4ee04073b","","","160","32.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","38","47","38","21"
"Effect of synthetic accessibility on the commercial viability of organic photovoltaics","Osedach, Timothy P.; Andrew, Trisha L.; Bulovic, Vladimir","","","","ENERGY & ENVIRONMENTAL SCIENCE","MAR 2013","2013","6","3","","","","711","718","","10.1039/c3ee24138f","","","158","22.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","24","24","25","29","27","15"
"Methylammonium Bismuth Iodide as a Lead-Free, Stable Hybrid Organic-Inorganic Solar Absorber","Hoye, Robert L. Z.; Brandt, Riley E.; Osherov, Anna; Stevanovic, Vladan; Stranks, Samuel D.; Wilson, Mark W. B.; Kim, Hyunho; Akey, Austin J.; Perkins, John D.; Kurchin, Rachel C.; Poindexter, Jeremy R.; Wang, Evelyn N.; Bawendi, Moungi G.; Bulovic, Vladimir; Buonassisi, Tonio","","","","CHEMISTRY-A EUROPEAN JOURNAL","FEB 18 2016","2016","22","8","","","","2605","2610","","10.1002/chem.201505055","","","145","36.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","43","58","32"
"Direct-indirect character of the bandgap in methylammonium lead iodide perovskite","Hutter, Eline M.; Gelvez-Rueda, Maria C.; Osherov, Anna; Bulovic, Vladimir; Grozema, Ferdinand C.; Stranks, Samuel D.; Savenije, Tom J.","","","","NATURE MATERIALS","JAN 2017","2017","16","1","","","","115","120","","10.1038/NMAT4765","","","144","48.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","76","25"
"Toward Efficient Carbon Nanotube/P3HT Solar Cells: Active Layer Morphology, Electrical, and Optical Properties","Ren, Shenqiang; Bernardi, Marco; Lunt, Richard R.; Bulovic, Vladimir; Grossman, Jeffrey C.; Gradecak, Silvija","","","","NANO LETTERS","DEC 2011","2011","11","12","","","","5316","5321","","10.1021/nl202796u","","","142","15.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","30","28","20","19","18","14","2"
"Alternating Current Driven Electroluminescence from ZnSe/ZnS:Mn/ZnS Nanocrystals","Wood, Vanessa; Halpert, Jonathan E.; Panzer, Matthew J.; Bawendi, Moung G.; Bulovic, Vladimir","","","","NANO LETTERS","JUN 2009","2009","9","6","","","","2367","2371","","10.1021/nl900898t","","","142","12.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","16","23","21","13","15","14","7","11","10"
"Graphene Cathode-Based ZnO Nanowire Hybrid Solar Cells","Park, Hyesung; Chang, Sehoon; Jean, Joel; Cheng, Jayce J.; Araujo, Paulo T.; Wang, Mingsheng; Bawendi, Moungi G.; Dresselhaus, Mildred S.; Bulovic, Vladimir; Kong, Jing; Gradecak, Silvija","","","","NANO LETTERS","JAN 2013","2013","13","1","","","","233","239","","10.1021/nl303920b","","","139","19.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","28","30","27","20","13","9"
"Solid-state infrared-to-visible upconversion sensitized by colloidal nanocrystals","Wu, Mengfei; Congreve, Daniel N.; Wilson, Mark W. B.; Jean, Joel; Geva, Nadav; Welborn, Matthew; Van Voorhis, Troy; Bulovic, Vladimir; Bawendi, Moungi G.; Baldo, Marc A.","","","","NATURE PHOTONICS","JAN 2016","2016","10","1","","","","31","34","","10.1038/NPHOTON.2015.226","","","138","34.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","51","41","29"
"Highly efficient resonant coupling of optical excitations in hybrid organic/inorganic semiconductor nanostructures","Zhang, Qiang; Atay, Tolga; Tischler, Jonathan R.; Bradley, M. Scott; Bulovic, Vladimir; Nurmikko, A. V.","","","","NATURE NANOTECHNOLOGY","SEP 2007","2007","2","9","","","","555","559","","10.1038/nnano.2007.253","","","129","9.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","16","12","10","14","14","17","9","10","13","5","3"
"Practical Roadmap and Limits to Nanostructured Photovoltaics","Lunt, Richard R.; Osedach, Timothy P.; Brown, Patrick R.; Rowehl, Jill A.; Bulovic, Vladimir","","","","ADVANCED MATERIALS","DEC 22 2011","2011","23","48","","","","5712","5727","","10.1002/adma.201103404","","","125","13.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","31","20","22","15","8","8","3"
"Open-Circuit Voltage Deficit, Radiative Sub-Bandgap States, and Prospects in Quantum Dot Solar Cells","Chuang, Chia-Hao Marcus; Maurano, Andrea; Brandt, Riley E.; Hwang, Gyu Weon; Jean, Joel; Buonassisi, Tonio; Bulovic, Vladimir; Bawendi, Moungi G.","","","","NANO LETTERS","MAY 2015","2015","15","5","","","","3286","3294","","10.1021/acs.nanolett.5b00513","","","123","24.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","30","35","36","12"
