PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Xia, YN; Rogers, JA; Paul, KE; Whitesides, GM								Unconventional methods for fabricating and patterning nanostructures								CHEMICAL REVIEWS				99	7			1823	1848		10.1021/cr980002q			JUL 1999	1999										1376							WOS:000081622800008		
J	Chappert, Claude; Fert, Albert; Van Dau, Frederic Nguyen								The emergence of spin electronics in data storage								NATURE MATERIALS				6	11			813	823		10.1038/nmat2024			NOV 2007	2007										1362							WOS:000250615400018		
J	Cronenwett, SM; Oosterkamp, TH; Kouwenhoven, LP								A tunable Kondo effect in quantum dots								SCIENCE				281	5376			540	544		10.1126/science.281.5376.540			JUL 24 1998	1998										1317							WOS:000075012300034		
J	Anthony, John E.								The larger acenes: Versatile organic semiconductors								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				47	3			452	483		10.1002/anie.200604045			2008	2008										1304							WOS:000252452800004		
J	Bendikov, M; Wudl, F; Perepichka, DF								Tetrathiafulvalenes, oligoacenenes, and their buckminsterfullerene derivatives: The brick and mortar of organic electronics								CHEMICAL REVIEWS				104	11			4891	4945		10.1021/cr030666m			NOV 2004	2004										1276							WOS:000225082300002		
J	Arias, Ana Claudia; MacKenzie, J. Devin; McCulloch, Iain; Rivnay, Jonathan; Salleo, Alberto								Materials and Applications for Large Area Electronics: Solution-Based Approaches								CHEMICAL REVIEWS				110	1			3	24		10.1021/cr900150b			JAN 2010	2010										1217							WOS:000274255700002		
J	Agrait, N; Yeyati, AL; van Ruitenbeek, JM								Quantum properties of atomic-sized conductors								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				377	2-3			81	279		10.1016/S0370-1573(02)00633-6			APR 2003	2003										1172							WOS:000181829700001		
J	Li, J; Stein, D; McMullan, C; Branton, D; Aziz, MJ; Golovchenko, JA								Ion-beam sculpting at nanometre length scales								NATURE				412	6843			166	169		10.1038/35084037			JUL 12 2001	2001										1147							WOS:000169778700046		
J	Alvarez, MM; Khoury, JT; Schaaff, TG; Shafigullin, MN; Vezmar, I; Whetten, RL								Optical absorption spectra of nanocrystal gold molecules								JOURNAL OF PHYSICAL CHEMISTRY B				101	19			3706	3712		10.1021/jp962922n			MAY 8 1997	1997										1119							WOS:A1997WY39200008		
J	Klein, DL; Roth, R; Lim, AKL; Alivisatos, AP; McEuen, PL								A single-electron transistor made from a cadmium selenide nanocrystal								NATURE				389	6652			699	701					OCT 16 1997	1997										1079							WOS:A1997YA95900045		
J	Brinkman, A.; Huijben, M.; Van Zalk, M.; Huijben, J.; Zeitler, U.; Maan, J. C.; Van der Wiel, W. G.; Rijnders, G.; Blank, D. H. A.; Hilgenkamp, H.								Magnetic effects at the interface between non-magnetic oxides								NATURE MATERIALS				6	7			493	496		10.1038/nmat1931			JUL 2007	2007										1076							WOS:000247648000016		
J	Awschalom, David D.; Flatte, Michael E.								Challenges for semiconductor spintronics								NATURE PHYSICS				3	3			153	159		10.1038/nphys551			MAR 2007	2007										1056							WOS:000244558400011		
J	Likharev, KK								Single-electron devices and their applications								PROCEEDINGS OF THE IEEE				87	4			606	632		10.1109/5.752518			APR 1999	1999										1055							WOS:000079252900005		
J	Tao, N. J.								Electron transport in molecular junctions								NATURE NANOTECHNOLOGY				1	3			173	181		10.1038/nnano.2006.130			DEC 2006	2006										1021							WOS:000243902800011		
J	Tserkovnyak, Y; Brataas, A; Bauer, GEW								Enhanced Gilber damping in thin ferromagnetic films								PHYSICAL REVIEW LETTERS				88	11					117601	10.1103/PhysRevLett.88.117601			MAR 18 2002	2002										1020							WOS:000174541700039		
J	Shao, Yihan; Gan, Zhengting; Epifanovsky, Evgeny; Gilbert, Andrew T. B.; Wormit, Michael; Kussmann, Joerg; Lange, Adrian W.; Behn, Andrew; Deng, Jia; Feng, Xintian; Ghosh, Debashree; Goldey, Matthew; Horn, Paul R.; Jacobson, Leif D.; Kaliman, Ilya; Khaliullin, Rustam Z.; Kus, Tomasz; Landau, Arie; Liu, Jie; Proynov, Emil I.; Rhee, Young Min; Richard, Ryan M.; Rohrdanz, Mary A.; Steele, Ryan P.; Sundstrom, Eric J.; Woodcock, H. Lee, III; Zimmerman, Paul M.; Zuev, Dmitry; Albrecht, Ben; Alguire, Ethan; Austin, Brian; Beran, Gregory J. O.; Bernard, Yves A.; Berquist, Eric; Brandhorst, Kai; Bravaya, Ksenia B.; Brown, Shawn T.; Casanova, David; Chang, Chun-Min; Chen, Yunqing; Chien, Siu Hung; Closser, Kristina D.; Crittenden, Deborah L.; Diedenhofen, Michael; DiStasio, Robert A., Jr.; Do, Hainam; Dutoi, Anthony D.; Edgar, Richard G.; Fatehi, Shervin; Fusti-Molnar, Laszlo; Ghysels, An; Golubeva-Zadorozhnaya, Anna; Gomes, Joseph; Hanson-Heine, Magnus W. D.; Harbach, Philipp H. P.; Hauser, Andreas W.; Hohenstein, Edward G.; Holden, Zachary C.; Jagau, Thomas-C.; Ji, Hyunjun; Kaduk, Benjamin; Khistyaev, Kirill; Kim, Jaehoon; Kim, Jihan; King, Rollin A.; Klunzinger, Phil; Kosenkov, Dmytro; Kowalczyk, Tim; Krauter, Caroline M.; Lao, Ka Un; Laurent, Adele D.; Lawler, Keith V.; Levchenko, Sergey V.; Lin, Ching Yeh; Liu, Fenglai; Livshits, Ester; Lochan, Rohini C.; Luenser, Arne; Manohar, Prashant; Manzer, Samuel F.; Mao, Shan-Ping; Mardirossian, Narbe; Marenich, Aleksandr V.; Maurer, Simon A.; Mayhall, Nicholas J.; Neuscamman, Eric; Oana, C. Melania; Olivares-Amaya, Roberto; O'Neill, Darragh P.; Parkhill, John A.; Perrine, Trilisa M.; Peverati, Roberto; Prociuk, Alexander; Rehn, Dirk R.; Rosta, Edina; Russ, Nicholas J.; Sharada, Shaama M.; Sharma, Sandeep; Small, David W.; Sodt, Alexander; Stein, Tamar; Stueck, David; Su, Yu-Chuan; Thom, Alex J. W.; Tsuchimochi, Takashi; Vanovschi, Vitalii; Vogt, Leslie; Vydrov, Oleg; Wang, Tao; Watson, Mark A.; Wenzel, Jan; White, Alec; Williams, Christopher F.; Yang, Jun; Yeganeh, Sina; Yost, Shane R.; You, Zhi-Qiang; Zhang, Igor Ying; Zhang, Xing; Zhao, Yan; Brooks, Bernard R.; Chan, Garnet K. L.; Chipman, Daniel M.; Cramer, Christopher J.; Goddard, William A., III; Gordon, Mark S.; Hehre, Warren J.; Klamt, Andreas; Schaefer, Henry F., III; Schmidt, Michael W.; Sherrill, C. David; Truhlar, Donald G.; Warshel, Arieh; Xu, Xin; Aspuru-Guzik, Alan; Baer, Roi; Bell, Alexis T.; Besley, Nicholas A.; Chai, Jeng-Da; Dreuw, Andreas; Dunietz, Barry D.; Furlani, Thomas R.; Gwaltney, Steven R.; Hsu, Chao-Ping; Jung, Yousung; Kong, Jing; Lambrecht, Daniel S.; Liang, WanZhen; Ochsenfeld, Christian; Rassolov, Vitaly A.; Slipchenko, Lyudmila V.; Subotnik, Joseph E.; Van Voorhis, Troy; Herbert, John M.; Krylov, Anna I.; Gill, Peter M. W.; Head-Gordon, Martin								Advances in molecular quantum chemistry contained in the Q-Chem 4 program package								MOLECULAR PHYSICS				113	2			184	215		10.1080/00268976.2014.952696			JAN 17 2015	2015										1012							WOS:000346358600007		
J	Reimann, SM; Manninen, M								Electronic structure of quantum dots								REVIEWS OF MODERN PHYSICS				74	4			1283	1342		10.1103/RevModPhys.74.1283			OCT 2002	2002										977							WOS:000179878900010		
J	Mihai Miron, Ioan; Garello, Kevin; Gaudin, Gilles; Zermatten, Pierre-Jean; Costache, Marius V.; Auffret, Stephane; Bandiera, Sebastien; Rodmacq, Bernard; Schuhl, Alain; Gambardella, Pietro								Perpendicular switching of a single ferromagnetic layer induced by in-plane current injection								NATURE				476	7359			189	U88		10.1038/nature10309			AUG 11 2011	2011										975							WOS:000293731900032		
J	Venkataraman, Latha; Klare, Jennifer E.; Nuckolls, Colin; Hybertsen, Mark S.; Steigerwald, Michael L.								Dependence of single-molecule junction conductance on molecular conformation								NATURE				442	7105			904	907		10.1038/nature05037			AUG 24 2006	2006										912							WOS:000239960500034		
J	Batlle, X; Labarta, A								Finite-size effects in fine particles: magnetic and transport properties								JOURNAL OF PHYSICS D-APPLIED PHYSICS				35	6			R15	R42		10.1088/0022-3727/35/6/201			MAR 21 2002	2002										911							WOS:000174931600001		
J	Rocha, AR; Garcia-Suarez, VM; Bailey, SW; Lambert, CJ; Ferrer, J; Sanvito, S								Towards molecular spintronics								NATURE MATERIALS				4	4			335	339		10.1038/nmat1349			APR 2005	2005										899							WOS:000228075400022		
J	Bibes, Manuel; Barthelemy, Agnes								Multiferroics: Towards a magnetoelectric memory								NATURE MATERIALS				7	6			425	426		10.1038/nmat2189			JUN 2008	2008										886							WOS:000256110200008		
J	Mangin, S; Ravelosona, D; Katine, JA; Carey, MJ; Terris, BD; Fullerton, EE								Current-induced magnetization reversal in nanopillars with perpendicular anisotropy								NATURE MATERIALS				5	3			210	215		10.1038/nmat1595			MAR 2006	2006										863							WOS:000235707900020		
J	Pearton, SJ; Abernathy, CR; Overberg, ME; Thaler, GT; Norton, DP; Theodoropoulou, N; Hebard, AF; Park, YD; Ren, F; Kim, J; Boatner, LA								Wide band gap ferromagnetic semiconductors and oxides								JOURNAL OF APPLIED PHYSICS				93	1			1	13		10.1063/1.1517164			JAN 1 2003	2003										837							WOS:000180002500002		
J	Jedema, FJ; Filip, AT; van Wees, BJ								Electrical spin injection and accumulation at room temperature in an all-metal mesoscopic spin valve								NATURE				410	6826			345	348		10.1038/35066533			MAR 15 2001	2001										832							WOS:000167464100043		
J	Bauer, Gerrit E. W.; Saitoh, Eiji; van Wees, Bart J.								Spin caloritronics								NATURE MATERIALS				11	5			391	399		10.1038/NMAT3301			MAY 2012	2012										831							WOS:000303108500015		
J	Kajiwara, Y.; Harii, K.; Takahashi, S.; Ohe, J.; Uchida, K.; Mizuguchi, M.; Umezawa, H.; Kawai, H.; Ando, K.; Takanashi, K.; Maekawa, S.; Saitoh, E.								Transmission of electrical signals by spin-wave interconversion in a magnetic insulator								NATURE				464	7286			262	U141		10.1038/nature08876			MAR 11 2010	2010										825							WOS:000275366100043		
J	Smit, RHM; Noat, Y; Untiedt, C; Lang, ND; van Hemert, MC; van Ruitenbeek, JM								Measurement of the conductance of a hydrogen molecule								NATURE				419	6910			906	909		10.1038/nature01103			OCT 31 2002	2002										798							WOS:000178909700037		
J	Martin, JI; Nogues, J; Liu, K; Vicent, JL; Schuller, IK								Ordered magnetic nanostructures: fabrication and properties								JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS				256	1-3			449	501	PII S0304-8853(02)00898-3	10.1016/S0304-8853(02)00898-3			JAN 2003	2003										783							WOS:000180637900056		
J	Kruglyak, V. V.; Demokritov, S. O.; Grundler, D.								Magnonics								JOURNAL OF PHYSICS D-APPLIED PHYSICS				43	26					264001	10.1088/0022-3727/43/26/264001			JUL 7 2010	2010										773							WOS:000278902400002		
J	STROSCIO, JA; EIGLER, DM								ATOMIC AND MOLECULAR MANIPULATION WITH THE SCANNING TUNNELING MICROSCOPE								SCIENCE				254	5036			1319	1326		10.1126/science.254.5036.1319			NOV 29 1991	1991										753							WOS:A1991GR77700042		
J	Sato, Osamu; Tao, Jun; Zhang, Yuan-Zhu								Control of magnetic properties through external stimuli								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				46	13			2152	2187		10.1002/anie.200602205			2007	2007										744							WOS:000245232800004		
J	Sun, JZ								Spin-current interaction with a monodomain magnetic body: A model study								PHYSICAL REVIEW B				62	1			570	578		10.1103/PhysRevB.62.570			JUL 1 2000	2000										740							WOS:000088037000092		
J	Thiaville, A; Nakatani, Y; Miltat, J; Suzuki, Y								Micromagnetic understanding of current-driven domain wall motion in patterned nanowires								EUROPHYSICS LETTERS				69	6			990	996		10.1209/epl/i2004-10452-6			MAR 2005	2005										725							WOS:000228445900021		
J	Maruyama, T.; Shiota, Y.; Nozaki, T.; Ohta, K.; Toda, N.; Mizuguchi, M.; Tulapurkar, A. A.; Shinjo, T.; Shiraishi, M.; Mizukami, S.; Ando, Y.; Suzuki, Y.								Large voltage-induced magnetic anisotropy change in a few atomic layers of iron								NATURE NANOTECHNOLOGY				4	3			158	161		10.1038/NNANO.2008.406			MAR 2009	2009										724							WOS:000264318500012		
J	Cronin, Alexander D.; Schmiedmayer, Joerg; Pritchard, David E.								Optics and interferometry with atoms and molecules								REVIEWS OF MODERN PHYSICS				81	3			1051	1129		10.1103/RevModPhys.81.1051			JUL-SEP 2009	2009										723							WOS:000270279000008		
J	Carroll, RL; Gorman, CB								The genesis of molecular electronics								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				41	23			4379	4400		10.1002/1521-3773(20021202)41:23<4378::AID-ANIE4378>3.0.CO;2-A			2002	2002										717							WOS:000179752500001		
J	Tserkovnyak, Y; Brataas, A; Bauer, GEW; Halperin, BI								Nonlocal magnetization dynamics in ferromagnetic heterostructures								REVIEWS OF MODERN PHYSICS				77	4			1375	1421		10.1103/RevModPhys.77.1375			OCT 2005	2005										713							WOS:000233723700008		
J	Madhavan, V; Chen, W; Jamneala, T; Crommie, MF; Wingreen, NS								Tunneling into a single magnetic atom: Spectroscopic evidence of the Kondo resonance								SCIENCE				280	5363			567	569		10.1126/science.280.5363.567			APR 24 1998	1998										704							WOS:000073242100040		
J	Park, H; Lim, AKL; Alivisatos, AP; Park, J; McEuen, PL								Fabrication of metallic electrodes with nanometer separation by electromigration								APPLIED PHYSICS LETTERS				75	2			301	303		10.1063/1.124354			JUL 12 1999	1999										689							WOS:000081265200051		
J	Mihai Miron, Ioan; Gaudin, Gilles; Auffret, Stephane; Rodmacq, Bernard; Schuhl, Alain; Pizzini, Stefania; Vogel, Jan; Gambardella, Pietro								Current-driven spin torque induced by the Rashba effect in a ferromagnetic metal layer								NATURE MATERIALS				9	3			230	234		10.1038/NMAT2613			MAR 2010	2010										675							WOS:000274700900018		
J	Sinova, Jairo; Valenzuela, Sergio O.; Wunderlich, J.; Back, C. H.; Jungwirth, T.								Spin Hall effects								REVIEWS OF MODERN PHYSICS				87	4			1213	1259		10.1103/RevModPhys.87.1213			OCT 27 2015	2015										665							WOS:000363508800001		
J	Horowitz, G								Organic thin film transistors: From theory to real devices								JOURNAL OF MATERIALS RESEARCH				19	7			1946	1962		10.1557/JMR.2004.0266			JUL 2004	2004										659							WOS:000222418200005		
J	Kubatkin, S; Danilov, A; Hjort, M; Cornil, J; Bredas, JL; Stuhr-Hansen, N; Hedegard, P; Bjornholm, T								Single-electron transistor of a single organic molecule with access to several redox states								NATURE				425	6959			698	701		10.1038/nature02010			OCT 16 2003	2003										658							WOS:000185924500036		
J	Rippard, WH; Pufall, MR; Kaka, S; Russek, SE; Silva, TJ								Direct-current induced dynamics in Co90Fe10/Ni80Fe20 point contacts								PHYSICAL REVIEW LETTERS				92	2					027201	10.1103/PhysRevLett.92.027201			JAN 16 2004	2004										657							WOS:000188187100045		
J	EIGLER, DM; LUTZ, CP; RUDGE, WE								AN ATOMIC SWITCH REALIZED WITH THE SCANNING TUNNELING MICROSCOPE								NATURE				352	6336			600	603		10.1038/352600a0			AUG 15 1991	1991										653							WOS:A1991GB21100047		
J	Heath, JR; Ratner, MA								Molecular electronics								PHYSICS TODAY				56	5			43	49		10.1063/1.1583533			MAY 2003	2003										639							WOS:000182576300020		
J	Liu, Luqiao; Lee, O. J.; Gudmundsen, T. J.; Ralph, D. C.; Buhrman, R. A.								Current-Induced Switching of Perpendicularly Magnetized Magnetic Layers Using Spin Torque from the Spin Hall Effect								PHYSICAL REVIEW LETTERS				109	9					096602	10.1103/PhysRevLett.109.096602			AUG 29 2012	2012										636							WOS:000308134000013		
J	Mannini, Matteo; Pineider, Francesco; Sainctavit, Philippe; Danieli, Chiara; Otero, Edwige; Sciancalepore, Corrado; Talarico, Anna Maria; Arrio, Marie-Anne; Cornia, Andrea; Gatteschi, Dante; Sessoli, Roberta								Magnetic memory of a single-molecule quantum magnet wired to a gold surface								NATURE MATERIALS				8	3			194	197		10.1038/NMAT2374			MAR 2009	2009										636							WOS:000263556800016		
J	Sanvito, Stefano								Molecular spintronics								CHEMICAL SOCIETY REVIEWS				40	6			3336	3355		10.1039/c1cs15047b			2011	2011										631							WOS:000290866700016		
J	Liu, Luqiao; Moriyama, Takahiro; Ralph, D. C.; Buhrman, R. A.								Spin-Torque Ferromagnetic Resonance Induced by the Spin Hall Effect								PHYSICAL REVIEW LETTERS				106	3					036601	10.1103/PhysRevLett.106.036601			JAN 20 2011	2011										604							WOS:000286739100010		
J	Kaka, S; Pufall, MR; Rippard, WH; Silva, TJ; Russek, SE; Katine, JA								Mutual phase-locking of microwave spin torque nano-oscillators								NATURE				437	7057			389	392		10.1038/nature04035			SEP 15 2005	2005										598							WOS:000231849100048		
J	Reddy, Pramod; Jang, Sung-Yeon; Segalman, Rachel A.; Majumdar, Arun								Thermoelectricity in molecular junctions								SCIENCE				315	5818			1568	1571		10.1126/science.1137149			MAR 16 2007	2007										593							WOS:000244934800050		
J	Wang, Wei-Gang; Li, Mingen; Hageman, Stephen; Chien, C. L.								Electric-field-assisted switching in magnetic tunnel junctions								NATURE MATERIALS				11	1			64	68		10.1038/NMAT3171			JAN 2012	2012										588							WOS:000298406500023		
J	Chumak, A. V.; Vasyuchka, V. I.; Serga, A. A.; Hillebrands, B.								Magnon spintronics								NATURE PHYSICS				11	6			453	461		10.1038/NPHYS3347			JUN 2015	2015										578							WOS:000355552200009		
J	Dediu, V. Alek; Hueso, Luis E.; Bergenti, Ilaria; Taliani, Carlo								Spin routes in organic semiconductors								NATURE MATERIALS				8	9			707	716		10.1038/NMAT2510			SEP 2009	2009										573							WOS:000269215500014		
J	Galperin, Michael; Ratner, Mark A.; Nitzan, Abraham								Molecular transport junctions: vibrational effects								JOURNAL OF PHYSICS-CONDENSED MATTER				19	10					103201	10.1088/0953-8984/19/10/103201			MAR 14 2007	2007										562							WOS:000244575500003		
J	Jonietz, F.; Muehlbauer, S.; Pfleiderer, C.; Neubauer, A.; Muenzer, W.; Bauer, A.; Adams, T.; Georgii, R.; Boeni, P.; Duine, R. A.; Everschor, K.; Garst, M.; Rosch, A.								Spin Transfer Torques in MnSi at Ultralow Current Densities								SCIENCE				330	6011			1648	1651		10.1126/science.1195709			DEC 17 2010	2010										546							WOS:000285390500059		
J	Pai, Chi-Feng; Liu, Luqiao; Li, Y.; Tseng, H. W.; Ralph, D. C.; Buhrman, R. A.								Spin transfer torque devices utilizing the giant spin Hall effect of tungsten								APPLIED PHYSICS LETTERS				101	12					122404	10.1063/1.4753947			SEP 17 2012	2012										537							WOS:000309425700052		
J	Yamanouchi, M; Chiba, D; Matsukura, F; Ohno, H								Current-induced domain-wall switching in a ferromagnetic semiconductor structure								NATURE				428	6982			539	542		10.1038/nature02441			APR 1 2004	2004										535							WOS:000220540100036		
J	Pesin, Dmytro; MacDonald, Allan H.								Spintronics and pseudospintronics in graphene and topological insulators								NATURE MATERIALS				11	5			409	416		10.1038/NMAT3305			MAY 2012	2012										534							WOS:000303108500017		
J	Catalan, G.; Seidel, J.; Ramesh, R.; Scott, J. F.								Domain wall nanoelectronics								REVIEWS OF MODERN PHYSICS				84	1			119	156		10.1103/RevModPhys.84.119			FEB 3 2012	2012										532							WOS:000299837700001		
J	Onclin, S; Ravoo, BJ; Reinhoudt, DN								Engineering silicon oxide surfaces using self-assembled monolayers								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				44	39			6282	6304		10.1002/anie.200500633			2005	2005										528							WOS:000232565900004		
J	Bader, SD								Colloquium: Opportunities in nanomagnetism								REVIEWS OF MODERN PHYSICS				78	1			1	15		10.1103/RevModPhys.78.1			JAN-MAR 2006	2006										521							WOS:000236516300001		
J	Schaaff, TG; Shafigullin, MN; Khoury, JT; Vezmar, I; Whetten, RL; Cullen, WG; First, PN; GutierrezWing, C; Ascensio, J; JoseYacaman, MJ								Isolation of smaller nanocrystal au molecules: Robust quantum effects in optical spectra								JOURNAL OF PHYSICAL CHEMISTRY B				101	40			7885	7891		10.1021/jp971438x			OCT 2 1997	1997										520							WOS:A1997XZ20200003		
J	Varykhalov, A.; Sanchez-Barriga, J.; Shikin, A. M.; Biswas, C.; Vescovo, E.; Rybkin, A.; Marchenko, D.; Rader, O.								Electronic and Magnetic Properties of Quasifreestanding Graphene on Ni								PHYSICAL REVIEW LETTERS				101	15					157601	10.1103/PhysRevLett.101.157601			OCT 10 2008	2008										519							WOS:000259965000071		
J	Stiles, MD; Zangwill, A								Anatomy of spin-transfer torque								PHYSICAL REVIEW B				66	1					014407	10.1103/PhysRevB.66.014407			JUL 1 2002	2002										514							WOS:000177284900073		
J	Song, Hyunwook; Kim, Youngsang; Jang, Yun Hee; Jeong, Heejun; Reed, Mark A.; Lee, Takhee								Observation of molecular orbital gating								NATURE				462	7276			1039	1043		10.1038/nature08639			DEC 24 2009	2009										513							WOS:000272996000043		
J	Geissler, M; Xia, YN								Patterning: Principles and some new developments								ADVANCED MATERIALS				16	15			1249	1269		10.1002/adma.200400835			AUG 3 2004	2004										511							WOS:000223696000003		
J	Brataas, Arne; Kent, Andrew D.; Ohno, Hideo								Current-induced torques in magnetic materials								NATURE MATERIALS				11	5			372	381		10.1038/NMAT3311			MAY 2012	2012										508							WOS:000303108500013		
J	Bode, M.; Heide, M.; von Bergmann, K.; Ferriani, P.; Heinze, S.; Bihlmayer, G.; Kubetzka, A.; Pietzsch, O.; Bluegel, S.; Wiesendanger, R.								Chiral magnetic order at surfaces driven by inversion asymmetry								NATURE				447	7141			190	193		10.1038/nature05802			MAY 10 2007	2007										502							WOS:000246338700039		
J	Xiao, XY; Xu, BQ; Tao, NJ								Measurement of single molecule conductance: Benzenedithiol and benzenedimethanethiol								NANO LETTERS				4	2			267	271		10.1021/nl035000m			FEB 2004	2004										502							WOS:000188965700015		
J	Tulapurkar, AA; Suzuki, Y; Fukushima, A; Kubota, H; Maehara, H; Tsunekawa, K; Djayaprawira, DD; Watanabe, N; Yuasa, S								Spin-torque diode effect in magnetic tunnel junctions								NATURE				438	7066			339	342		10.1038/nature04207			NOV 17 2005	2005										501							WOS:000233300200044		
