AUTHOR IDENTIFIERS: (I-1337-2014)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Optimization of entanglement witnesses","Lewenstein, M; Kraus, B; Cirac, JI; Horodecki, P","","","","PHYSICAL REVIEW A","NOV 2000","2000","62","5","","","","","","052310","10.1103/PhysRevA.62.052310","","","443","22.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","13","13","21","33","34","41","30","29","29","27","36","25","25","18","14","22","13","10","0"
"Quantum phases of dipolar bosons in optical lattices","Goral, K; Santos, L; Lewenstein, M","","","","PHYSICAL REVIEW LETTERS","APR 29 2002","2002","88","17","","","","","","170406","10.1103/PhysRevLett.88.170406","","","440","24.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","20","17","28","28","38","41","43","30","31","37","25","23","23","15","20","10","8","0"
"Quantum Simulation of Frustrated Classical Magnetism in Triangular Optical Lattices","Struck, J.; Oelschlaeger, C.; Le Targat, R.; Soltan-Panahi, P.; Eckardt, A.; Lewenstein, M.; Windpassinger, P.; Sengstock, K.","","","","SCIENCE","AUG 19 2011","2011","333","6045","","","","996","999","","10.1126/science.1207239","","","393","43.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","36","58","59","60","45","53","45","24","0"
"COHERENCE CONTROL OF HIGH-ORDER HARMONICS","SALIERES, P; LHUILLIER, A; LEWENSTEIN, M","","","","PHYSICAL REVIEW LETTERS","MAY 8 1995","1995","74","19","","","","3776","3779","","10.1103/PhysRevLett.74.3776","","","393","15.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","17","19","21","28","15","18","14","14","4","11","16","26","24","18","18","18","19","12","10","16","18","13","7","0"
"PHASE OF THE ATOMIC POLARIZATION IN HIGH-ORDER HARMONIC-GENERATION","LEWENSTEIN, M; SALIERES, P; LHUILLIER, A","","","","PHYSICAL REVIEW A","DEC 1995","1995","52","6","","","","4747","4754","","10.1103/PhysRevA.52.4747","","","392","15.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12","11","17","18","16","16","17","14","15","15","11","17","26","18","14","25","19","21","17","21","16","16","10","0"
"Tunable Gauge Potential for Neutral and Spinless Particles in Driven Optical Lattices","Struck, J.; Oelschlaeger, C.; Weinberg, M.; Hauke, P.; Simonet, J.; Eckardt, A.; Lewenstein, M.; Sengstock, K.; Windpassinger, P.","","","","PHYSICAL REVIEW LETTERS","MAY 29 2012","2012","108","21","","","","","","225304","10.1103/PhysRevLett.108.225304","","","383","47.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","51","61","74","67","53","40","19","0"
"Roton-maxon spectrum and stability of trapped dipolar Bose-Einstein condensates","Santos, L; Shlyapnikov, GV; Lewenstein, M","","","","PHYSICAL REVIEW LETTERS","JUN 27 2003","2003","90","25","","","","","","250403","10.1103/PhysRevLett.90.250403","","","347","20.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","15","16","22","18","19","23","15","29","32","30","24","23","23","26","18","0"
"Classification of mixed three-qubit states","Acin, A; Bruss, D; Lewenstein, M; Sanpera, A","","","","PHYSICAL REVIEW LETTERS","JUL 23 2001","2001","87","4","","","","","","040401","10.1103/PhysRevLett.87.040401","","","343","18.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9","15","20","20","22","17","24","25","23","23","21","28","17","19","17","18","16","0"
"Cold atoms in non-Abelian gauge potentials: From the Hofstadter "Moth" to lattice gauge theory","Osterloh, K; Baig, M; Santos, L; Zoller, P; Lewenstein, M","","","","PHYSICAL REVIEW LETTERS","JUL 1 2005","2005","95","1","","","","","","010403","10.1103/PhysRevLett.95.010403","","","315","21.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","17","20","17","24","33","36","35","13","33","23","17","18","12","0"
"Quantum superposition states of Bose-Einstein condensates","Cirac, JI; Lewenstein, M; Molmer, K; Zoller, P","","","","PHYSICAL REVIEW A","FEB 1998","1998","57","2","","","","1208","1218","","10.1103/PhysRevA.57.1208","","","313","14.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","10","20","13","18","12","15","29","18","22","12","16","24","16","11","8","13","13","10","16","8","0"
"Low energy excitations of a Bose-Einstein condensate: A time-dependent variational analysis","PerezGarcia, VM; Michinel, H; Cirac, JI; Lewenstein, M; Zoller, P","","","","PHYSICAL REVIEW LETTERS","DEC 30 1996","1996","77","27","","","","5320","5323","","10.1103/PhysRevLett.77.5320","","","297","12.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","26","15","13","20","24","11","14","14","10","14","16","14","10","8","15","11","9","5","13","9","6","7","0"
"Quantum phase diffusion of a Bose-Einstein condensate","Lewenstein, M; You, L","","","","PHYSICAL REVIEW LETTERS","OCT 21 1996","1996","77","17","","","","3489","3493","","10.1103/PhysRevLett.77.3489","","","283","11.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","22","19","14","14","16","16","13","11","8","13","16","17","6","13","9","11","6","9","11","3","9","3","0"
"Experimental detection of multipartite entanglement using witness operators","Bourennane, M; Eibl, M; Kurtsiefer, C; Gaertner, S; Weinfurter, H; Guhne, O; Hyllus, P; Bruss, D; Lewenstein, M; Sanpera, A","","","","PHYSICAL REVIEW LETTERS","FEB 27 2004","2004","92","8","","","","","","087902","10.1103/PhysRevLett.92.087902","","","268","16.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","24","21","29","24","25","19","10","13","16","19","11","14","18","12","8","0"
"Dynamics of Bose-Einstein condensates: Variational solutions of the Gross-Pitaevskii equations","PerezGarcia, VM; Michinel, H; Cirac, JI; Lewenstein, M; Zoller, P","","","","PHYSICAL REVIEW A","AUG 1997","1997","56","2","","","","1424","1432","","10.1103/PhysRevA.56.1424","","","266","11.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","12","12","11","13","9","18","10","7","18","18","17","9","10","14","16","11","12","12","13","9","8","0"
"Atomic Bose and Anderson glasses in optical lattices","Damski, B; Zakrzewski, J; Santos, L; Zoller, P; Lewenstein, M","","","","PHYSICAL REVIEW LETTERS","AUG 22 2003","2003","91","8","","","","","","080403","10.1103/PhysRevLett.91.080403","","","249","14.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","21","23","23","27","22","23","18","14","13","9","6","12","8","5","10","0"
"Quantum correlations in two-fermion systems","Schliemann, J; Cirac, JI; Kus, M; Lewenstein, M; Loss, D","","","","PHYSICAL REVIEW A","AUG 2001","2001","64","2","","","","","","022303","10.1103/PhysRevA.64.022303","","","249","13.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","9","10","13","17","19","13","20","16","11","11","17","16","17","15","11","12","8","0"
"Generalized phase-matching conditions for high harmonics: The role of field-gradient forces","Balcou, P; Salieres, P; LHuillier, A; Lewenstein, M","","","","PHYSICAL REVIEW A","APR 1997","1997","55","4","","","","3204","3210","","10.1103/PhysRevA.55.3204","","","243","10.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","14","7","10","12","4","3","3","5","12","15","14","15","13","15","12","15","12","22","19","14","0"
"Disordered quantum gases under control","Sanchez-Palencia, Laurent; Lewenstein, Maciej","","","","NATURE PHYSICS","FEB 2010","2010","6","2","","","","87","95","","10.1038/NPHYS1507","","","235","23.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","37","37","30","22","25","19","20","16","6","0"
"Observation of phase fluctuations in elongated Bose-Einstein condensates","Dettmer, S; Hellweg, D; Ryytty, P; Arlt, JJ; Ertmer, W; Sengstock, K; Petrov, DS; Shlyapnikov, GV; Kreutzmann, H; Santos, L; Lewenstein, M","","","","PHYSICAL REVIEW LETTERS","OCT 15 2001","2001","87","16","","","","art. no.","160406","","10.1103/PhysRevLett.87.160406","","","232","12.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","31","20","20","20","14","13","9","9","13","13","8","5","7","8","9","6","5","0"
"RINGS IN ABOVE-THRESHOLD IONIZATION - A QUASI-CLASSICAL ANALYSIS","LEWENSTEIN, M; KULANDER, KC; SCHAFER, KJ; BUCKSBAUM, PH","","","","PHYSICAL REVIEW A","FEB 1995","1995","51","2","","","","1495","1507","","10.1103/PhysRevA.51.1495","","","228","9.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","19","9","9","13","8","14","8","7","9","12","12","7","13","8","9","11","6","7","4","6","12","12","6","0"
"Artificial honeycomb lattices for electrons, atoms and photons","Polini, Marco; Guinea, Francisco; Lewenstein, Maciej; Manoharan, Hari C.; Pellegrini, Vittorio","","","","NATURE NANOTECHNOLOGY","SEP 2013","2013","8","9","","","","625","633","","10.1038/NNANO.2013.161","","","224","32.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","30","44","40","33","45","22","0"
"Quantum information processing and communication - Strategic report on current status, visions and goals for research in Europe","Zoller, P; Beth, T; Binosi, D; Blatt, R; Briegel, H; Bruss, D; Calarco, T; Cirac, JI; Deutsch, D; Eisert, J; Ekert, A; Fabre, C; Gisin, N; Grangier, P; Grassl, M; Haroche, S; Imamoglu, A; Karlson, A; Kempe, J; Kouwenhoven, L; Kroll, S; Leuchs, G; Lewenstein, M; Loss, D; Lutkenhaus, N; Massar, S; Mooij, JE; Plenio, MB; Polzik, E; Popescu, S; Rempe, G; Sergienko, A; Suter, D; Twamley, J; Wendin, G; Werner, R; Winter, A; Wrachtrup, J; Zeilinger, A","","","","EUROPEAN PHYSICAL JOURNAL D","NOV 2005","2005","36","2","","","","203","228","","10.1140/epjd/e2005-00251-1","","","222","14.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","19","31","28","18","17","22","13","11","12","15","15","8","7","0"
"Synthetic Gauge Fields in Synthetic Dimensions","Celi, A.; Massignan, P.; Ruseckas, J.; Goldman, N.; Spielman, I. B.; Juzeliunas, G.; Lewenstein, M.","","","","PHYSICAL REVIEW LETTERS","JAN 28 2014","2014","112","4","","","","","","043001","10.1103/PhysRevLett.112.043001","","","220","36.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","30","42","54","49","34","0"
