# 2019-07-16
Article Group for:  Barone, V
Timespan=All years. Indexes=SCI-EXPANDED, ESCI, A&HCI, SSCI, CPCI-SSH, CPCI-S.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Anharmonic vibrational properties by a fully automated second-order perturbative approach","Barone, V","","","","JOURNAL OF CHEMICAL PHYSICS","JAN 1 2005","2005","122","1","","","","","","014108","10.1063/1.1824881","","","989","65.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","39","61","47","66","60","46","65","76","83","87","90","89","106","60"
"A state-specific polarizable continuum model time dependent density functional theory method for excited state calculations in solution","Improta, Roberto; Barone, Vincenzo; Scalmani, Giovanni; Frisch, Michael J.","","","","JOURNAL OF CHEMICAL PHYSICS","AUG 7 2006","2006","125","5","","","","","","054103","10.1063/1.2222364","","","689","49.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","13","17","16","26","51","62","58","95","84","83","116","56"
"Toward reliable adiabatic connection models free from adjustable parameters","Adamo, C; Barone, V","","","","CHEMICAL PHYSICS LETTERS","AUG 1 1997","1997","274","1-3","","","","242","250","","10.1016/S0009-2614(97)00651-9","","","608","26.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","21","24","27","37","41","41","38","34","31","32","29","22","36","35","21","30","33","24","19","19","8"
"Accurate excitation energies from time-dependent density functional theory: Assessing the PBE0 model","Adamo, C; Scuseria, GE; Barone, V","","","","JOURNAL OF CHEMICAL PHYSICS","AUG 15 1999","1999","111","7","","","","2889","2899","","10.1063/1.479571","","","505","24.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","11","14","12","19","25","25","39","35","31","31","33","28","23","25","32","31","32","35","12"
"Geometries and properties of excited states in the gas phase and in solution: Theory and application of a time-dependent density functional theory polarizable continuum model","Scalmani, G; Frisch, MJ; Mennucci, B; Tomasi, J; Cammi, R; Barone, V","","","","JOURNAL OF CHEMICAL PHYSICS","MAR 7 2006","2006","124","9","","","","","","094107","10.1063/1.2173258","","","468","33.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","20","13","23","28","35","39","40","68","56","53","70","16","1"
"Transverse polarisation of quarks in hadrons","Barone, V; Drago, A; Ratcliffe, PG","","","","PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS","MAR 2002","2002","359","1-2","","","","1","168","PII S0370-1573(01)0051-5","10.1016/S0370-1573(01)00051-5","","","401","22.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","27","22","38","25","31","31","44","24","31","18","14","11","22","23","16","13","4"
"Recent advances in the description of solvent effects with the polarizable continuum model","Amovilli, C; Barone, V; Cammi, R; Cances, E; Cossi, M; Mennucci, B; Pomelli, CS; Tomasi, J","","","Lowdin, PO; Sabin, JR; Zerner, MC; Brandas, E; Wilson, S; Maruani, J; Smeyers, YG; Grout, PJ; McWeeny, R","ADVANCES IN QUANTUM CHEMISTRY, VOL 32: QUANTUM SYSTEMS IN CHEMISTRY AND PHYSICS, PT II","1998","1998","32","","","","","227","261","","10.1016/S0065-3276(08)60416-5","2nd European Workshop on Quantum Systems in Chemistry and Physics","APR 06-09, 1997","395","17.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","16","18","24","20","29","28","28","20","18","25","23","16","20","26","13","21","16","4","8","8"
"Vibrational zero-point energies and thermodynamic functions beyond the harmonic approximation","Barone, V","","","","JOURNAL OF CHEMICAL PHYSICS","FEB 15 2004","2004","120","7","","","","3059","3065","","10.1063/1.1637580","","","392","24.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","17","25","30","21","31","28","23","36","29","28","27","28","25","26","11"
"Role and Effective Treatment of Dispersive Forces in Materials: Polyethylene and Graphite Crystals as Test Cases","Barone, Vincenzo; Casarin, Maurizio; Forrer, Daniel; Pavone, Michele; Sambi, Mauro; Vittadini, Andrea","","","","JOURNAL OF COMPUTATIONAL CHEMISTRY","APR 30 2009","2009","30","6","","","","934","939","","10.1002/jcc.21112","","","383","34.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","19","22","38","35","36","38","47","49","76","22"
"Effective method to compute Franck-Condon integrals for optical spectra of large molecules in solution","Santoro, Fabrizio; Improta, Roberto; Lami, Alessandro; Bloino, Julien; Barone, Vincenzo","","","","JOURNAL OF CHEMICAL PHYSICS","FEB 28 2007","2007","126","8","","","","","","084509","10.1063/1.2437197","","","312","24.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","18","18","23","14","24","28","37","28","37","31","32","11"
"Solvent effect on vertical electronic transitions by the polarizable continuum model","Cossi, M; Barone, V","","","","JOURNAL OF CHEMICAL PHYSICS","FEB 1 2000","2000","112","5","","","","2427","2435","","10.1063/1.480808","","","305","15.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","4","7","10","14","15","18","17","16","19","22","24","17","18","25","18","14","30","10"
"Toward effective and reliable fluorescence energies in solution by a new state specific polarizable continuum model time dependent density functional theory approach","Improta, Roberto; Scalmani, Giovanni; Frisch, Michael J.; Barone, Vincenzo","","","","JOURNAL OF CHEMICAL PHYSICS","AUG 21 2007","2007","127","7","","","","","","074504","10.1063/1.2757168","","","280","21.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","6","5","11","28","32","39","33","33","30","36","18"
"Singlet excited-state behavior of uracil and thymine in aqueous solution: A combined experimental and computational study of 11 uracil derivatives","Gustavsson, T; Banyasz, A; Lazzarotto, E; Markovitsi, D; Scalmani, G; Frisch, MJ; Barone, V; Improta, R","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","JAN 18 2006","2006","128","2","","","","607","619","","10.1021/ja056181s","","","276","19.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","31","24","29","20","15","23","25","19","18","19","14","16","12"
"Interplay of electronic, environmental, and vibrational effects in determining the hyperfine coupling constants of organic free radicals","Improta, R; Barone, V","","","","CHEMICAL REVIEWS","MAR 2004","2004","104","3","","","","1231","1253","","10.1021/cr960085f","","","274","17.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","19","29","31","24","18","28","18","21","18","7","12","11","15","5","7"
"Polarizable dielectric model of solvation with inclusion of charge penetration effects","Cossi, M; Rega, N; Scalmani, G; Barone, V","","","","JOURNAL OF CHEMICAL PHYSICS","APR 1 2001","2001","114","13","","","","5691","5701","","10.1063/1.1354187","","","258","13.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","13","12","16","17","10","18","11","19","22","22","14","15","11","16","8","17","6"
"Effective method for the computation of optical spectra of large molecules at finite temperature including the Duschinsky and Herzberg-Teller effect: The Q(x) band of porphyrin as a case study","Santoro, Fabrizio; Lami, Alessandro; Improta, Roberto; Bloino, Julien; Barone, Vincenzo","","","","JOURNAL OF CHEMICAL PHYSICS","JUN 14 2008","2008","128","22","","","","","","224311","10.1063/1.2929846","","","251","20.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","18","12","19","29","30","35","30","23","29","12"
"Fully Integrated Approach to Compute Vibrationally Resolved Optical Spectra: From Small Molecules to Macrosystems","Barone, Vincenzo; Bloino, Julien; Biczysko, Malgorzata; Santoro, Fabrizio","","","","JOURNAL OF CHEMICAL THEORY AND COMPUTATION","MAR 2009","2009","5","3","","","","540","554","","10.1021/ct8004744","","","244","22.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","9","19","19","32","51","33","35","19","15"
"Magnetic coupling in biradicals, binuclear complexes and wide-gap insulators: a survey of ab initio wave function and density functional theory approaches","Illas, F; Moreira, IDR; de Graaf, C; Barone, V","","","","THEORETICAL CHEMISTRY ACCOUNTS","JUL 2000","2000","104","3-4","","","","265","272","","10.1007/s002140000133","XXVth International Congress of Theoretical Chemists of Latin Expression","SEP 13-18, 1999","231","11.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","13","14","15","15","18","11","15","16","17","8","21","17","8","5","4","9","11","3"
"Proton transfer in the ground and lowest excited States of malonaldehyde: A comparative density functional and post-Hartree-Fock study","Barone, V; Adamo, C","","","","JOURNAL OF CHEMICAL PHYSICS","DEC 22 1996","1996","105","24","","","","11007","11019","","10.1063/1.472900","","","211","8.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","15","17","16","13","14","14","12","9","18","15","13","10","4","6","4","5","5","5","3","1","3","2"
"Effective method to compute vibrationally resolved optical spectra of large molecules at finite temperature in the gas phase and in solution","Santoro, Fabrizio; Lami, Alessandro; Improta, Roberto; Barone, Vincenzo","","","","JOURNAL OF CHEMICAL PHYSICS","MAY 14 2007","2007","126","18","","","","","","184102","10.1063/1.2721539","","","203","15.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","13","19","8","18","19","28","19","30","14","18","6"
"SPIN-DENSITY IN A NITRONYL NITROXIDE FREE-RADICAL - POLARIZED NEUTRON-DIFFRACTION INVESTIGATION AND AB-INITIO CALCULATIONS","ZHELUDEV, A; BARONE, V; BONNET, M; DELLEY, B; GRAND, A; RESSOUCHE, E; REY, P; SUBRA, R; SCHWEIZER, J","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","MAR 9 1994","1994","116","5","","","","2019","2027","","10.1021/ja00084a048","","","203","7.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","16","12","14","10","25","9","11","9","12","7","5","4","11","4","3","5","8","4","6","5","2","4","8","6","0"
"Toward chemical accuracy in the computation of NMR shieldings: the PBE0 model","Adamo, C; Barone, V","","","","CHEMICAL PHYSICS LETTERS","DEC 11 1998","1998","298","1-3","","","","113","119","","10.1016/S0009-2614(98)01201-9","","","198","9.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","5","5","7","10","10","5","7","6","10","12","11","11","15","7","11","13","11","23","5"
"LINEAR OLIGOPEPTIDES .121. CONFORMATION OF PLEIONOMERS OF ALPHA-AMINOISOBUTYRIC-ACID","TONIOLO, C; BONORA, GM; BARONE, V; BAVOSO, A; BENEDETTI, E; DIBLASIO, B; GRIMALDI, P; LELJ, F; PAVONE, V; PEDONE, C","","","","MACROMOLECULES","1985","1985","18","5","","","","895","902","","10.1021/ma00147a013","","","191","5.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","8","3","2","5","0","5","2","4","3","7","3","5","9","8","6","8","5","5","8","5","8","5","7","7","7","7","6","11","11","5","3","2"
