PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Yang, Peihua; Ding, Yong; Lin, Ziyin; Chen, Zhongwei; Li, Yuzhi; Qiang, Pengfei; Ebrahimi, Masood; Mai, Wenjie; Wong, Ching Ping; Wang, Zhong Lin								Low-Cost High-Performance Solid-State Asymmetric Supercapacitors Based on MnO2 Nanowires and Fe2O3 Nanotubes								NANO LETTERS				14	2			731	736		10.1021/nl404008e			FEB 2014	2014										626							WOS:000331343900051		
J	Wang, Xianfu; Lu, Xihong; Liu, Bin; Chen, Di; Tong, Yexiang; Shen, Guozhen								Flexible Energy-Storage Devices: Design Consideration and Recent Progress								ADVANCED MATERIALS				26	28			4763	4782		10.1002/adma.201400910			JUL 23 2014	2014										625							WOS:000339661600001		
J	Li, Zhaosheng; Luo, Wenjun; Zhang, Minglong; Feng, Jianyong; Zou, Zhigang								Photoelectrochemical cells for solar hydrogen production: current state of promising photoelectrodes, methods to improve their properties, and outlook								ENERGY & ENVIRONMENTAL SCIENCE				6	2			347	370		10.1039/c2ee22618a			FEB 2013	2013										617							WOS:000313892400001		
J	Kamat, Prashant V.; Tvrdy, Kevin; Baker, David R.; Radich, James G.								Beyond Photovoltaics: Semiconductor Nanoarchitectures for Liquid-Junction Solar Cells								CHEMICAL REVIEWS				110	11			6664	6688		10.1021/cr100243p			NOV 2010	2010										606							WOS:000284134300007		
J	Lu, Wei; Lieber, Charles M.								Semiconductor nanowires								JOURNAL OF PHYSICS D-APPLIED PHYSICS				39	21			R387	R406		10.1088/0022-3727/39/21/R01			NOV 7 2006	2006										580							WOS:000242476000001		
J	Zhong, Diane K.; Choi, Sujung; Gamelin, Daniel R.								Near-Complete Suppression of Surface Recombination in Solar Photoelectrolysis by "Co-Pi" Catalyst-Modified W:BiVO4								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				133	45			18370	18377		10.1021/ja207348x			NOV 16 2011	2011										578							WOS:000297381200062		
J	Cao, Linyou; White, Justin S.; Park, Joon-Shik; Schuller, Jon A.; Clemens, Bruce M.; Brongersma, Mark L.								Engineering light absorption in semiconductor nanowire devices								NATURE MATERIALS				8	8			643	647		10.1038/NMAT2477			AUG 2009	2009										572							WOS:000268288000016		
J	Shen, Laifa; Yu, Le; Wu, Hao Bin; Yu, Xin-Yao; Zhang, Xiaogang; Lou, Xiong Wen (David)								Formation of nickel cobalt sulfide ball-in-ball hollow spheres with enhanced electrochemical pseudocapacitive properties								NATURE COMMUNICATIONS				6						6694	10.1038/ncomms7694			MAR 2015	2015										570							WOS:000353043600001		
J	Peng, Lele; Peng, Xu; Liu, Borui; Wu, Changzheng; Xie, Yi; Yu, Guihua								Ultrathin Two-Dimensional MnO2/Graphene Hybrid Nanostructures for High-Performance, Flexible Planar Supercapacitors								NANO LETTERS				13	5			2151	2157		10.1021/nl400600x			MAY 2013	2013										562							WOS:000318892400045		
J	Yang, Peidong; Yan, Ruoxue; Fardy, Melissa								Semiconductor Nanowire: What's Next?								NANO LETTERS				10	5			1529	1536		10.1021/nl100665r			MAY 2010	2010										562							WOS:000277444900001		
J	Perera, Sanjaya D.; Mariano, Ruperto G.; Khiem Vu; Nour, Nijem; Seitz, Oliver; Chabal, Yves; Balkus, Kenneth J., Jr.								Hydrothermal Synthesis of Graphene-TiO2 Nanotube Composites with Enhanced Photocatalytic Activity								ACS CATALYSIS				2	6			949	956		10.1021/cs200621c			JUN 2012	2012										560							WOS:000304682600006		
J	Yang, Peihua; Xiao, Xu; Li, Yuzhi; Ding, Yong; Qiang, Pengfei; Tan, Xinghua; Mai, Wenjie; Lin, Ziyin; Wu, Wenzhuo; Li, Tianqi; Jin, Huanyu; Liu, Pengyi; Zhou, Jun; Wong, Ching Ping; Wang, Zhong Lin								Hydrogenated ZnO Core-Shell Nanocables for Flexible Supercapacitors and Self-Powered Systems								ACS NANO				7	3			2617	2626		10.1021/nn306044d			MAR 2013	2013										554							WOS:000316846700081		
J	Liu, Minmin; Zhang, Ruizhong; Chen, Wei								Graphene-Supported Nanoelectrocatalysts for Fuel Cells: Synthesis, Properties, and Applications								CHEMICAL REVIEWS				114	10			5117	5160		10.1021/cr400523y			MAY 28 2014	2014										549							WOS:000336635900001		
J	Lee, Kiyoung; Mazare, Anca; Schmuki, Patrik								One-Dimensional Titanium Dioxide Nanomaterials: Nanotubes								CHEMICAL REVIEWS				114	19			9385	9454		10.1021/cr500061m			OCT 8 2014	2014										546							WOS:000343017900005		
J	Chen, Xiaobo; Liu, Lei; Huang, Fuqiang								Black titanium dioxide (TiO2) nanomaterials								CHEMICAL SOCIETY REVIEWS				44	7			1861	1885		10.1039/c4cs00330f			2015	2015										536							WOS:000351606600010		
J	Peng, Xu; Peng, Lele; Wu, Changzheng; Xie, Yi								Two dimensional nanomaterials for flexible supercapacitors								CHEMICAL SOCIETY REVIEWS				43	10			3303	3323		10.1039/c3cs60407a			2014	2014										531							WOS:000335014000005		
J	Chen, Xiaobo; Li, Can; Graetzel, Michael; Kostecki, Robert; Mao, Samuel S.								Nanomaterials for renewable energy production and storage								CHEMICAL SOCIETY REVIEWS				41	23			7909	7937		10.1039/c2cs35230c			2012	2012										524							WOS:000310682900013		
J	Wang, Zhong Lin; Wu, Wenzhuo								Nanotechnology-Enabled Energy Harvesting for Self-Powered Micro-/Nanosystems								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				51	47			11700	11721		10.1002/anie.201201656			2012	2012										507							WOS:000311702000007		
J	White, James L.; Baruch, Maor F.; Pander, James E., III; Hu, Yuan; Fortmeyer, Ivy C.; Park, James Eujin; Zhang, Tao; Liao, Kuo; Gu, Jing; Yan, Yong; Shaw, Travis W.; Abelev, Esta; Bocarsly, Andrew B.								Light-Driven Heterogeneous Reduction of Carbon Dioxide: Photocatalysts and Photoelectrodes								CHEMICAL REVIEWS				115	23			12888	12935		10.1021/acs.chemrev.5b00370			DEC 9 2015	2015										501							WOS:000366339200008		
J	Cao, Xiehong; Yin, Zongyou; Zhang, Hua								Three-dimensional graphene materials: preparation, structures and application in supercapacitors								ENERGY & ENVIRONMENTAL SCIENCE				7	6			1850	1865		10.1039/c4ee00050a			JUN 2014	2014										500							WOS:000336831700005		
J	Goenka, Sumit; Sant, Vinayak; Sant, Shilpa								Graphene-based nanomaterials for drug delivery and tissue engineering								JOURNAL OF CONTROLLED RELEASE				173				75	88		10.1016/j.jconrel.2013.10.017			JAN 10 2014	2014										496							WOS:000329157100010		
J	Zhang, Zhonghai; Zhang, Lianbin; Hedhili, Mohamed Nejib; Zhang, Hongnan; Wang, Peng								Plasmonic Gold Nanocrystals Coupled with Photonic Crystal Seamlessly on TiO2 Nanotube Photoelectrodes for Efficient Visible Light Photoelectrochemical Water Splitting								NANO LETTERS				13	1			14	20		10.1021/nl3029202			JAN 2013	2013										495							WOS:000313142300003		
J	Wang, Yan-Jie; Zhao, Nana; Fang, Baizeng; Li, Hui; Bi, Xiaotao T.; Wang, Haijiang								Carbon-Supported Pt-Based Alloy Electrocatalysts for the Oxygen Reduction Reaction in Polymer Electrolyte Membrane Fuel Cells: Particle Size, Shape, and Composition Manipulation and Their Impact to Activity								CHEMICAL REVIEWS				115	9			3433	3467		10.1021/cr500519c			MAY 13 2015	2015										490							WOS:000354906800007		
J	Chang, Yung-Huang; Lin, Cheng-Te; Chen, Tzu-Yin; Hsu, Chang-Lung; Lee, Yi-Hsien; Zhang, Wenjing; Wei, Kung-Hwa; Li, Lain-Jong								Highly Efficient Electrocatalytic Hydrogen Production by MoSx Grown on Graphene-Protected 3D Ni Foams								ADVANCED MATERIALS				25	5			756	760		10.1002/adma.201202920			FEB 6 2013	2013										487							WOS:000314600900011		
J	Shao, Yuanlong; El-Kady, Maher F.; Wang, Lisa J.; Zhang, Qinghong; Li, Yaogang; Wang, Hongzhi; Mousavi, Mir F.; Kaner, Richard B.								Graphene-based materials for flexible supercapacitors								CHEMICAL SOCIETY REVIEWS				44	11			3639	3665		10.1039/c4cs00316k			2015	2015										483							WOS:000355485900013		
J	Shen, Laifa; Che, Qian; Li, Hongsen; Zhang, Xiaogang								Mesoporous NiCo2O4 Nanowire Arrays Grown on Carbon Textiles as Binder-Free Flexible Electrodes for Energy Storage								ADVANCED FUNCTIONAL MATERIALS				24	18			2630	2637		10.1002/adfm.201303138			MAY 2014	2014										480							WOS:000335978900005		
J	Xu, Kun; Chen, Pengzuo; Li, Xiuling; Tong, Yun; Ding, Hui; Wu, Xiaojun; Chu, Wangsheng; Peng, Zhenmeng; Wu, Changzheng; Xie, Yi								Metallic Nickel Nitride Nanosheets Realizing Enhanced Electrochemical Water Oxidation								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				137	12			4119	4125		10.1021/ja5119495			APR 1 2015	2015										479							WOS:000352244800025		
J	Wang, Yajun; Wang, Qisheng; Zhan, Xueying; Wang, Fengmei; Safdar, Muhammad; He, Jun								Visible light driven type II heterostructures and their enhanced photocatalysis properties: a review								NANOSCALE				5	18			8326	8339		10.1039/c3nr01577g			2013	2013										475							WOS:000323521000005		
J	Lu, Jia Grace; Chang, Paichun; Fan, Zhiyong								Quasi-one-dimensional metal oxide materials - Synthesis, properties and applications								MATERIALS SCIENCE & ENGINEERING R-REPORTS				52	1-3			49	91		10.1016/j.mser.2006.04.002			MAY 30 2006	2006										472							WOS:000238799100002		
J	Dasgupta, Neil P.; Sun, Jianwei; Liu, Chong; Brittman, Sarah; Andrews, Sean C.; Lim, Jongwoo; Gao, Hanwei; Yan, Ruoxue; Yang, Peidong								25th Anniversary Article: Semiconductor Nanowires Synthesis, Characterization, and Applications								ADVANCED MATERIALS				26	14			2137	2184		10.1002/adma.201305929			APR 2014	2014										461							WOS:000334398400003		
J	Kuykendall, Tevye; Ulrich, Philipp; Aloni, Shaul; Yang, Peidong								Complete composition tunability of InGaN nanowires using a combinatorial approach								NATURE MATERIALS				6	12			951	956		10.1038/nmat2037			DEC 2007	2007										453							WOS:000251317000016		
J	Xu, Jing; Wang, Qiufan; Wang, Xiaowei; Xiang, Qingyi; Hang, Bo; Chen, Di; Shen, Guozhen								Flexible Asymmetric Supercapacitors Based upon Co9S8 Nanorod//Co3O4@RuO2 Nanosheet Arrays on Carbon Cloth								ACS NANO				7	6			5453	5462		10.1021/nn401450s			JUN 2013	2013										446							WOS:000321093800083		
J	Javey, Ali; Nam, SungWoo; Friedman, Robin S.; Yan, Hao; Lieber, Charles M.								Layer-by-layer assembly of nanowires for three-dimensional, multifunctional electronics								NANO LETTERS				7	3			773	777		10.1021/nl063056l			MAR 2007	2007										440							WOS:000244867400042		
J	Hersee, Stephen D.; Sun, Xinyu; Wang, Xin								The controlled growth of GaN nanowires								NANO LETTERS				6	8			1808	1811		10.1021/nl060553t			AUG 9 2006	2006										438							WOS:000239623900040		
J	Han, Lei; Dong, Shaojun; Wang, Erkang								Transition-Metal (Co, Ni, and Fe)-Based Electrocatalysts for the Water Oxidation Reaction								ADVANCED MATERIALS				28	42			9266	9291		10.1002/adma.201602270			NOV 9 2016	2016										435							WOS:000391174600002		
J	Hoang, Son; Berglund, Sean P.; Hahn, Nathan T.; Bard, Allen J.; Mullins, C. Buddie								Enhancing Visible Light Photo-oxidation of Water with TiO2 Nanowire Arrays via Cotreatment with H-2 and NH3: Synergistic Effects between Ti3+ and N								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	8			3659	3662		10.1021/ja211369s			FEB 29 2012	2012										434							WOS:000301161600012		
J	Zhou, Wei; Li, Wei; Wang, Jian-Qiang; Qu, Yang; Yang, Ying; Xie, Ying; Zhang, Kaifu; Wang, Lei; Fu, Honggang; Zhao, Dongyuan								Ordered Mesoporous Black TiO2 as Highly Efficient Hydrogen Evolution Photocatalyst								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				136	26			9280	9283		10.1021/ja504802q			JUL 2 2014	2014										433							WOS:000338692700012		
J	Lu, Xihong; Zeng, Yinxiang; Yu, Minghao; Zhai, Teng; Liang, Chaolun; Xie, Shilei; Balogun, Muhammad-Sadeeq; Tong, Yexiang								Oxygen-Deficient Hematite Nanorods as High-Performance and Novel Negative Electrodes for Flexible Asymmetric Supercapacitors								ADVANCED MATERIALS				26	19			3148	3155		10.1002/adma.201305851			MAY 2014	2014										433							WOS:000335869100029		
J	Liu, Minmin; Liu, Ru; Chen, Wei								Graphene wrapped Cu2O nanocubes: Non-enzymatic electrochemical sensors for the detection of glucose and hydrogen peroxide with enhanced stability								BIOSENSORS & BIOELECTRONICS				45				206	212		10.1016/j.bios.2013.02.010			JUL 15 2013	2013										429							WOS:000317888600034		
J	Tian, Bozhi; Kempa, Thomas J.; Lieber, Charles M.								Single nanowire photovoltaics								CHEMICAL SOCIETY REVIEWS				38	1			16	24		10.1039/b718703n			2009	2009										424							WOS:000261768900002		
J	Tian, Jian; Zhao, Zhenhuan; Kumar, Anil; Boughton, Robert I.; Liu, Hong								Recent progress in design, synthesis, and applications of one-dimensional TiO2 nanostructured surface heterostructures: a review								CHEMICAL SOCIETY REVIEWS				43	20			6920	6937		10.1039/c4cs00180j			OCT 21 2014	2014										421							WOS:000342880000004		
J	Xiao, Xu; Li, Tianqi; Yang, Peihua; Gao, Yuan; Jin, Huanyu; Ni, Weijian; Zhan, Wenhui; Zhang, Xianghui; Cao, Yuanzhi; Zhong, Junwen; Gong, Li; Yen, Wen-Chun; Mai, Wenjie; Chen, Jian; Huo, Kaifu; Chueh, Yu-Lun; Wang, Zhong Lin; Zhou, Jun								Fiber-Based All-Solid-State Flexible Supercapacitors for Self-Powered Systems								ACS NANO				6	10			9200	9206		10.1021/nn303530k			OCT 2012	2012										421							WOS:000310096100083		
J	Willander, M.; Nur, O.; Zhao, Q. X.; Yang, L. L.; Lorenz, M.; Cao, B. Q.; Perez, J. Zuniga; Czekalla, C.; Zimmermann, G.; Grundmann, M.; Bakin, A.; Behrends, A.; Al-Suleiman, M.; El-Shaer, A.; Mofor, A. Che; Postels, B.; Waag, A.; Boukos, N.; Travlos, A.; Kwack, H. S.; Guinard, J.; Dang, D. Le Si								Zinc oxide nanorod based photonic devices: recent progress in growth, light emitting diodes and lasers								NANOTECHNOLOGY				20	33					332001	10.1088/0957-4484/20/33/332001			AUG 19 2009	2009										421							WOS:000268480500001		
J	Wang, N.; Cai, Y.; Zhang, R. Q.								Growth of nanowires								MATERIALS SCIENCE & ENGINEERING R-REPORTS				60	1-6			1	51		10.1016/j.mser.2008.01.001			MAR 31 2008	2008										420							WOS:000254963400001		
J	Ling, Zheng; Ren, Chang E.; Zhao, Meng-Qiang; Yang, Jian; Giammarco, James M.; Qiu, Jieshan; Barsoum, Michel W.; Gogotsi, Yury								Flexible and conductive MXene films and nanocomposites with high capacitance								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	47			16676	16681		10.1073/pnas.1414215111			NOV 25 2014	2014										418							WOS:000345662700023		
J	Wu, Wei; Wu, Zhaohui; Yu, Taekyung; Jiang, Changzhong; Kim, Woo-Sik								Recent progress on magnetic iron oxide nanoparticles: synthesis, surface functional strategies and biomedical applications								SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS				16	2					023501	10.1088/1468-6996/16/2/023501			APR 2015	2015										414							WOS:000353641100003		
J	Nakayama, Yuri; Pauzauskie, Peter J.; Radenovic, Aleksandra; Onorato, Robert M.; Saykally, Richard J.; Liphardt, Jan; Yang, Peidong								Tunable nanowire nonlinear optical probe								NATURE				447	7148			1098	U8		10.1038/nature05921			JUN 28 2007	2007										409							WOS:000247564600034		
J	Rao, Pratap M.; Cai, Lili; Liu, Chong; Cho, In Sun; Lee, Chi Hwan; Weisse, Jeffrey M.; Yang, Peidong; Zheng, Xiaolin								Simultaneously Efficient Light Absorption and Charge Separation in WO3/BiVO4 Core/Shell Nanowire Photoanode for Photoelectrochemical Water Oxidation								NANO LETTERS				14	2			1099	1105		10.1021/nl500022z			FEB 2014	2014										406							WOS:000331343900108		
J	Kim, Jae Young; Magesh, Ganesan; Youn, Duck Hyun; Jang, Ji-Wook; Kubota, Jun; Domen, Kazunari; Lee, Jae Sung								Single-crystalline, wormlike hematite photoanodes for efficient solar water splitting								SCIENTIFIC REPORTS				3						2681	10.1038/srep02681			SEP 17 2013	2013										406							WOS:000324459900003		
J	Li, Lin; Wu, Zhong; Yuan, Shuang; Zhang, Xin-Bo								Advances and challenges for flexible energy storage and conversion devices and systems								ENERGY & ENVIRONMENTAL SCIENCE				7	7			2101	2122		10.1039/c4ee00318g			JUL 2014	2014										403							WOS:000337977600003		
J	Jia, Li; Wang, Dong-Hong; Huang, Yu-Xi; Xu, An-Wu; Yu, Han-Qin								Highly Durable N-Doped Graphene/CdS Nanocomposites with Enhanced Photocatalytic Hydrogen Evolution from Water under Visible Light Irradiation								JOURNAL OF PHYSICAL CHEMISTRY C				115	23			11466	11473		10.1021/jp2023617			JUN 16 2011	2011										400							WOS:000291339000020		
J	Shen, Laifa; Wang, Jie; Xu, Guiyin; Li, Hongsen; Dou, Hui; Zhang, Xiaogang								NiCo2S4 Nanosheets Grown on Nitrogen-Doped Carbon Foams as an Advanced Electrode for Supercapacitors								ADVANCED ENERGY MATERIALS				5	3					1400977	10.1002/aenm.201400977			FEB 4 2015	2015										397							WOS:000350565400005		
