PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Marzari, N; Vanderbilt, D								Maximally localized generalized Wannier functions for composite energy bands								PHYSICAL REVIEW B				56	20			12847	12865		10.1103/PhysRevB.56.12847			NOV 15 1997	1997										2137							WOS:A1997YH58800037		
J	Xu, Mingsheng; Liang, Tao; Shi, Minmin; Chen, Hongzheng								Graphene-Like Two-Dimensional Materials								CHEMICAL REVIEWS				113	5			3766	3798		10.1021/cr300263a			MAY 2013	2013										2116							WOS:000318892600022		
J	Fu, Liang; Kane, C. L.								Topological insulators with inversion symmetry								PHYSICAL REVIEW B				76	4					045302	10.1103/PhysRevB.76.045302			JUL 2007	2007										2106							WOS:000248540000055		
J	Xiao, Di; Liu, Gui-Bin; Feng, Wanxiang; Xu, Xiaodong; Yao, Wang								Coupled Spin and Valley Physics in Monolayers of MoS2 and Other Group-VI Dichalcogenides								PHYSICAL REVIEW LETTERS				108	19					196802	10.1103/PhysRevLett.108.196802			MAY 7 2012	2012										1958							WOS:000303662500015		
J	Amico, Luigi; Fazio, Rosario; Osterloh, Andreas; Vedral, Vlatko								Entanglement in many-body systems								REVIEWS OF MODERN PHYSICS				80	2			517	576		10.1103/RevModPhys.80.517			APR-JUN 2008	2008										1893							WOS:000256528500006		
J	Reimann, P								Brownian motors: noisy transport far from equilibrium								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				361	2-4			57	265	PII S0370-1573(01)00081-3	10.1016/S0370-1573(01)00081-3			APR 2002	2002										1892							WOS:000174923000001		
J	Read, N; Green, D								Paired states of fermions in two dimensions with breaking of parity and time-reversal symmetries and the fractional quantum Hall effect								PHYSICAL REVIEW B				61	15			10267	10297		10.1103/PhysRevB.61.10267			APR 15 2000	2000										1848							WOS:000086606200076		
J	Mak, Kin Fai; He, Keliang; Shan, Jie; Heinz, Tony F.								Control of valley polarization in monolayer MoS2 by optical helicity								NATURE NANOTECHNOLOGY				7	8			494	498		10.1038/NNANO.2012.96			AUG 2012	2012										1844							WOS:000307359600007		
J	MOORE, G; READ, N								NONABELIONS IN THE FRACTIONAL QUANTUM HALL-EFFECT								NUCLEAR PHYSICS B				360	2-3			362	396		10.1016/0550-3213(91)90407-O			AUG 19 1991	1991										1822							WOS:A1991GA22700007		
J	Zeng, Hualing; Dai, Junfeng; Yao, Wang; Xiao, Di; Cui, Xiaodong								Valley polarization in MoS2 monolayers by optical pumping								NATURE NANOTECHNOLOGY				7	8			490	493		10.1038/NNANO.2012.95			AUG 2012	2012										1755							WOS:000307359600006		
J	Qi, Xiao-Liang; Hughes, Taylor L.; Zhang, Shou-Cheng								Topological field theory of time-reversal invariant insulators								PHYSICAL REVIEW B				78	19					195424	10.1103/PhysRevB.78.195424			NOV 2008	2008										1720							WOS:000262607800110		
J	Kato, YK; Myers, RC; Gossard, AC; Awschalom, DD								Observation of the spin hall effect in semiconductors								SCIENCE				306	5703			1910	1913		10.1126/science.1105514			DEC 10 2004	2004										1598							WOS:000225695600036		
J	Schnyder, Andreas P.; Ryu, Shinsei; Furusaki, Akira; Ludwig, Andreas W. W.								Classification of topological insulators and superconductors in three spatial dimensions								PHYSICAL REVIEW B				78	19					195125	10.1103/PhysRevB.78.195125			NOV 2008	2008										1583							WOS:000262607800049		
J	Nagaosa, Naoto; Sinova, Jairo; Onoda, Shigeki; MacDonald, A. H.; Ong, N. P.								Anomalous Hall effect								REVIEWS OF MODERN PHYSICS				82	2			1539	1592		10.1103/RevModPhys.82.1539			MAY 13 2010	2010										1454							WOS:000278228900001		
J	Liu, Luqiao; Pai, Chi-Feng; Li, Y.; Tseng, H. W.; Ralph, D. C.; Buhrman, R. A.								Spin-Torque Switching with the Giant Spin Hall Effect of Tantalum								SCIENCE				336	6081			555	558		10.1126/science.1218197			MAY 4 2012	2012										1452							WOS:000303498800037		
J	Moore, J. E.; Balents, L.								Topological invariants of time-reversal-invariant band structures								PHYSICAL REVIEW B				75	12					121306	10.1103/PhysRevB.75.121306			MAR 2007	2007										1424							WOS:000245330200010		
J	Murakami, S; Nagaosa, N; Zhang, SC								Dissipationless quantum spin current at room temperature								SCIENCE				301	5638			1348	1351		10.1126/science.1087128			SEP 5 2003	2003										1395							WOS:000185116400031		
J	Lewenstein, Maciej; Sanpera, Anna; Ahufinger, Veronica; Damski, Bogdan; Sen(De), Aditi; Sen, Ujjwal								Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond								ADVANCES IN PHYSICS				56	2			243	379		10.1080/00018730701223200			2007	2007										1335							WOS:000246721000001		
J	Liu, Cheng-Cheng; Feng, Wanxiang; Yao, Yugui								Quantum Spin Hall Effect in Silicene and Two-Dimensional Germanium								PHYSICAL REVIEW LETTERS				107	7					076802	10.1103/PhysRevLett.107.076802			AUG 9 2011	2011										1311							WOS:000293705600018		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Mak, Kin Fai; He, Keliang; Lee, Changgu; Lee, Gwan Hyoung; Hone, James; Heinz, Tony F.; Shan, Jie								Tightly bound trions in monolayer MoS2								NATURE MATERIALS				12	3			207	211		10.1038/NMAT3505			MAR 2013	2013										1195							WOS:000315707200017		
J	Novoselov, K. S.; Mishchenko, A.; Carvalho, A.; Castro Neto, A. H.								2D materials and van der Waals heterostructures								SCIENCE				353	6298					aac9439	10.1126/science.aac9439			JUL 29 2016	2016										1190							WOS:000380583600031		
J	Jariwala, Deep; Sangwan, Vinod K.; Lauhon, Lincoln J.; Marks, Tobin J.; Hersam, Mark C.								Emerging Device Applications for Semiconducting Two-Dimensional Transition Metal Dichalcogenides								ACS NANO				8	2			1102	1120		10.1021/nn500064s			FEB 2014	2014										1188							WOS:000332059200004		
J	Chang, Cui-Zu; Zhang, Jinsong; Feng, Xiao; Shen, Jie; Zhang, Zuocheng; Guo, Minghua; Li, Kang; Ou, Yunbo; Wei, Pang; Wang, Li-Li; Ji, Zhong-Qing; Feng, Yang; Ji, Shuaihua; Chen, Xi; Jia, Jinfeng; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng; He, Ke; Wang, Yayu; Lu, Li; Ma, Xu-Cun; Xue, Qi-Kun								Experimental Observation of the Quantum Anomalous Hall Effect in a Magnetic Topological Insulator								SCIENCE				340	6129			167	170		10.1126/science.1234414			APR 12 2013	2013										1176							WOS:000317341400047		
J	BUTTIKER, M								ABSENCE OF BACKSCATTERING IN THE QUANTUM HALL-EFFECT IN MULTIPROBE CONDUCTORS								PHYSICAL REVIEW B				38	14			9375	9389		10.1103/PhysRevB.38.9375			NOV 15 1988	1988										1159							WOS:A1988Q924400003		
J	Uchida, K.; Takahashi, S.; Harii, K.; Ieda, J.; Koshibae, W.; Ando, K.; Maekawa, S.; Saitoh, E.								Observation of the spin Seebeck effect								NATURE				455	7214			778	781		10.1038/nature07321			OCT 9 2008	2008										1123							WOS:000259854900042		
J	Anderson, BP; Kasevich, MA								Macroscopic quantum interference from atomic tunnel arrays								SCIENCE				282	5394			1686	1689		10.1126/science.282.5394.1686			NOV 27 1998	1998										1105							WOS:000077246600040		
J	Burkov, A. A.; Balents, Leon								Weyl Semimetal in a Topological Insulator Multilayer								PHYSICAL REVIEW LETTERS				107	12					127205	10.1103/PhysRevLett.107.127205			SEP 16 2011	2011										1090							WOS:000295003400011		
J	ZHANG, WM; FENG, DH; GILMORE, R								COHERENT STATES - THEORY AND SOME APPLICATIONS								REVIEWS OF MODERN PHYSICS				62	4			867	927		10.1103/RevModPhys.62.867			OCT 1990	1990										1084							WOS:A1990EX02100002		
J	Grifoni, M; Hanggi, P								Driven quantum tunneling								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				304	5-6			229	354		10.1016/S0370-1573(98)00022-2			OCT 1998	1998										1075							WOS:000076056500001		
J	Morsch, O; Oberthaler, M								Dynamics of Bose-Einstein condensates in optical lattices								REVIEWS OF MODERN PHYSICS				78	1			179	215		10.1103/RevModPhys.78.179			JAN-MAR 2006	2006										1065							WOS:000236516300006		
J	Dalibard, Jean; Gerbier, Fabrice; Juzeliunas, Gediminas; Oehberg, Patrik								Colloquium: Artificial gauge potentials for neutral atoms								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1523			NOV 30 2011	2011										1064							WOS:000297502400002		
J	Awschalom, David D.; Flatte, Michael E.								Challenges for semiconductor spintronics								NATURE PHYSICS				3	3			153	159		10.1038/nphys551			MAR 2007	2007										1056							WOS:000244558400011		
J	Saitoh, E; Ueda, M; Miyajima, H; Tatara, G								Conversion of spin current into charge current at room temperature: Inverse spin-Hall effect								APPLIED PHYSICS LETTERS				88	18					182509	10.1063/1.2199473			MAY 1 2006	2006										1054							WOS:000237321600059		
J	Kitaev, A; Preskill, J								Topological entanglement entropy								PHYSICAL REVIEW LETTERS				96	11					110404	10.1103/PhysRevLett.96.110404			MAR 24 2006	2006										1051							WOS:000236249900004		
J	Bernevig, BA; Zhang, SC								Quantum spin hall effect								PHYSICAL REVIEW LETTERS				96	10					106802	10.1103/PhysRevLett.96.106802			MAR 17 2006	2006										1051							WOS:000236062800063		
J	Wunderlich, J; Kaestner, B; Sinova, J; Jungwirth, T								Experimental observation of the spin-Hall effect in a two-dimensional spin-orbit coupled semiconductor system								PHYSICAL REVIEW LETTERS				94	4					047204	10.1103/PhysRevLett.94.047204			FEB 4 2005	2005										1035							WOS:000226779000060		
J	Xu, Xiaodong; Yao, Wang; Xiao, Di; Heinz, Tony F.								Spin and pseudospins in layered transition metal dichalcogenides								NATURE PHYSICS				10	5			343	350		10.1038/NPHYS2942			MAY 2014	2014										1034							WOS:000335371200011		
J	Kim, P; Lieber, CM								Nanotube nanotweezers								SCIENCE				286	5447			2148	2150		10.1126/science.286.5447.2148			DEC 10 1999	1999										1003							WOS:000084157300049		
J	Kitaev, Alexei								Periodic table for topological insulators and superconductors								AIP Conference Proceedings				1134				22	30					2009	2009						Landau Memorial Conference on Advances in Theoretical Physics	JUN 22-26, 2008	Russian Fdn Basic Res; Dynasty Fdn; Russian Acad Sci; RAO UES Russia	Chernogolovka, RUSSIA	1001							WOS:000268615300003		
J	BRANDT, EH								THE FLUX-LINE-LATTICE IN SUPERCONDUCTORS								REPORTS ON PROGRESS IN PHYSICS				58	11			1465	1594		10.1088/0034-4885/58/11/003			NOV 1995	1995										979							WOS:A1995TJ82400003		
J	Jungwirth, T.; Sinova, Jairo; Masek, J.; Kucera, J.; MacDonald, A. H.								Theory of ferromagnetic (III,Mn)V semiconductors								REVIEWS OF MODERN PHYSICS				78	3			809	864		10.1103/RevModPhys.78.809			JUL-SEP 2006	2006										971							WOS:000240875200004		
J	Lee, Chul-Ho; Lee, Gwan-Hyoung; van der Zande, Arend M.; Chen, Wenchao; Li, Yilei; Han, Minyong; Cui, Xu; Arefe, Ghidewon; Nuckolls, Colin; Heinz, Tony F.; Guo, Jing; Hone, James; Kim, Philip								Atomically thin p-n junctions with van der Waals heterointerfaces								NATURE NANOTECHNOLOGY				9	9			676	681		10.1038/NNANO.2014.150			SEP 2014	2014										949							WOS:000341814400009		
J	Roati, Giacomo; D'Errico, Chiara; Fallani, Leonardo; Fattori, Marco; Fort, Chiara; Zaccanti, Matteo; Modugno, Giovanni; Modugno, Michele; Inguscio, Massimo								Anderson localization of a non-interacting Bose-Einstein condensate								NATURE				453	7197			895	U36		10.1038/nature07071			JUN 12 2008	2008										945							WOS:000256632000037		
J	Xia, Fengnian; Wang, Han; Xiao, Di; Dubey, Madan; Ramasubramaniam, Ashwin								Two-dimensional material nanophotonics								NATURE PHOTONICS				8	12			899	907		10.1038/NPHOTON.2010.271			DEC 2014	2014										936							WOS:000345818600008		
J	Levin, M; Wen, XG								Detecting topological order in a ground state wave function								PHYSICAL REVIEW LETTERS				96	11					110405	10.1103/PhysRevLett.96.110405			MAR 24 2006	2006										920							WOS:000236249900005		
J	Yu, Rui; Zhang, Wei; Zhang, Hai-Jun; Zhang, Shou-Cheng; Dai, Xi; Fang, Zhong								Quantized Anomalous Hall Effect in Magnetic Topological Insulators								SCIENCE				329	5987			61	64		10.1126/science.1187485			JUL 2 2010	2010										901							WOS:000279402700031		
J	Radisavljevic, Branimir; Kis, Andras								Mobility engineering and a metal-insulator transition in monolayer MoS2								NATURE MATERIALS				12	9			815	820		10.1038/NMAT3687			SEP 2013	2013										883							WOS:000323417600018		
J	Valenzuela, SO; Tinkham, M								Direct electronic measurement of the spin Hall effect								NATURE				442	7099			176	179		10.1038/nature04937			JUL 13 2006	2006										881							WOS:000238979700041		
J	Ryu, Shinsei; Schnyder, Andreas P.; Furusaki, Akira; Ludwig, Andreas W. W.								Topological insulators and superconductors: tenfold way and dimensional hierarchy								NEW JOURNAL OF PHYSICS				12						065010	10.1088/1367-2630/12/6/065010			JUN 17 2010	2010										879							WOS:000279876800008		
J	Beenakker, C. W. J.								Search for Majorana Fermions in Superconductors								Annual Review of Condensed Matter Physics				4				113	136		10.1146/annurev-conmatphys-030212-184337			2013	2013										861							WOS:000321694300006		
J	Lahaye, T.; Menotti, C.; Santos, L.; Lewenstein, M.; Pfau, T.								The physics of dipolar bosonic quantum gases								REPORTS ON PROGRESS IN PHYSICS				72	12					126401	10.1088/0034-4885/72/12/126401			DEC 2009	2009										850							WOS:000272076800005		
J	Jotzu, Gregor; Messer, Michael; Desbuquois, Remi; Lebrat, Martin; Uehlinger, Thomas; Greif, Daniel; Esslinger, Tilman								Experimental realization of the topological Haldane model with ultracold fermions								NATURE				515	7526			237	U191		10.1038/nature13915			NOV 13 2014	2014										847							WOS:000344631400043		
J	Lu, Ling; Joannopoulos, John D.; Soljacic, Marin								Topological photonics								NATURE PHOTONICS				8	11			821	829		10.1038/NPHOTON.2014.248			NOV 2014	2014										817							WOS:000344840400008		
J	Grimm, R; Weidemuller, M; Ovchinnikov, YB								Optical dipole traps for neutral atoms								Advances In Atomic Molecular and Optical Physics				42				95	170		10.1016/S1049-250X(08)60186-X			2000	2000										812							WOS:000085557900004		
J	Huang, Xiaoqing; Tang, Shaoheng; Mu, Xiaoliang; Dai, Yan; Chen, Guangxu; Zhou, Zhiyou; Ruan, Fangxiong; Yang, Zhilin; Zheng, Nanfeng								Freestanding palladium nanosheets with plasmonic and catalytic properties								NATURE NANOTECHNOLOGY				6	1			28	32		10.1038/NNANO.2010.235			JAN 2011	2011										809							WOS:000285574000009		
J	Ross, Jason S.; Klement, Philip; Jones, Aaron M.; Ghimire, Nirmal J.; Yan, Jiaqiang; Mandrus, D. G.; Taniguchi, Takashi; Watanabe, Kenji; Kitamura, Kenji; Yao, Wang; Cobden, David H.; Xu, Xiaodong								Electrically tunable excitonic light-emitting diodes based on monolayer WSe2 p-n junctions								NATURE NANOTECHNOLOGY				9	4			268	272		10.1038/NNANO.2014.26			APR 2014	2014										798							WOS:000334068800011		
J	Bhimanapati, Ganesh R.; Lin, Zhong; Meunier, Vincent; Jung, Yeonwoong; Cha, Judy; Das, Saptarshi; Xiao, Di; Son, Youngwoo; Strano, Michael S.; Cooper, Valentino R.; Liang, Liangbo; Louie, Steven G.; Ringe, Emilie; Zhou, Wu; Kim, Steve S.; Naik, Rajesh R.; Sumpter, Bobby G.; Terrones, Humberto; Xia, Fengnian; Wang, Yeliang; Zhu, Jun; Akinwande, Deji; Alem, Nasim; Schuller, Jon A.; Schaak, Raymond E.; Terrones, Mauricio; Robinson, Joshua A.								Recent Advances in Two-Dimensional Materials beyond Graphene								ACS NANO				9	12			11509	11539		10.1021/acsnano.5b05556			DEC 2015	2015										789							WOS:000367280100002		
J	Marzari, Nicola; Mostofi, Arash A.; Yates, Jonathan R.; Souza, Ivo; Vanderbilt, David								Maximally localized Wannier functions: Theory and applications								REVIEWS OF MODERN PHYSICS				84	4						10.1103/RevModPhys.84.1419			OCT 10 2012	2012										782							WOS:000309659400001		
J	Hosten, Onur; Kwiat, Paul								Observation of the spin Hall effect of light via weak measurements								SCIENCE				319	5864			787	790		10.1126/science.1152697			FEB 8 2008	2008										781							WOS:000252963000054		
J	Mak, Kin Fai; Shan, Jie								Photonics and optoelectronics of 2D semiconductor transition metal dichalcogenides								NATURE PHOTONICS				10	4			216	226		10.1038/NPHOTON.2015.282			APR 2016	2016										773							WOS:000372978900009		
J	Bloch, I								Ultracold quantum gases in optical lattices								NATURE PHYSICS				1	1			23	30		10.1038/nphys138			OCT 2005	2005										752							WOS:000234888200016		
J	Zhao, Weijie; Ghorannevis, Zohreh; Chu, Leiqiang; Toh, Minglin; Kloc, Christian; Tan, Ping-Heng; Eda, Goki								Evolution of Electronic Structure in Atomically Thin Sheets of WS2 and WSe2								ACS NANO				7	1			791	797		10.1021/nn305275h			JAN 2013	2013										747							WOS:000314082800085		
J	Chernikov, Alexey; Berkelbach, Timothy C.; Hill, Heather M.; Rigosi, Albert; Li, Yilei; Aslan, Ozgur Burak; Reichman, David R.; Hybertsen, Mark S.; Heinz, Tony F.								Exciton Binding Energy and Nonhydrogenic Rydberg Series in Monolayer WS2								PHYSICAL REVIEW LETTERS				113	7					076802	10.1103/PhysRevLett.113.076802			AUG 13 2014	2014										725							WOS:000341115700020		
J	Mak, K. F.; McGill, K. L.; Park, J.; McEuen, P. L.								The valley Hall effect in MoS2 transistors								SCIENCE				344	6191			1489	1492		10.1126/science.1250140			JUN 27 2014	2014										721							WOS:000337889900043		
J	Ando, Yoichi								Topological Insulator Materials								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				82	10					102001	10.7566/JPSJ.82.102001			OCT 2013	2013										715							WOS:000325108000001		
J	Jones, Aaron M.; Yu, Hongyi; Ghimire, Nirmal J.; Wu, Sanfeng; Aivazian, Grant; Ross, Jason S.; Zhao, Bo; Yan, Jiaqiang; Mandrus, David G.; Xiao, Di; Yao, Wang; Xu, Xiaodong								Optical generation of excitonic valley coherence in monolayer WSe2								NATURE NANOTECHNOLOGY				8	9			634	638		10.1038/NNANO.2013.151			SEP 2013	2013										705							WOS:000324172800010		
J	Uchida, K.; Xiao, J.; Adachi, H.; Ohe, J.; Takahashi, S.; Ieda, J.; Ota, T.; Kajiwara, Y.; Umezawa, H.; Kawai, H.; Bauer, G. E. W.; Maekawa, S.; Saitoh, E.								Spin Seebeck insulator								NATURE MATERIALS				9	11			894	897		10.1038/NMAT2856			NOV 2010	2010										705							WOS:000283353700017		
J	Baugher, Britton W. H.; Churchill, Hugh O. H.; Yang, Yafang; Jarillo-Herrero, Pablo								Optoelectronic devices based on electrically tunable p-n diodes in a monolayer dichalcogenide								NATURE NANOTECHNOLOGY				9	4			262	267		10.1038/NNANO.2014.25			APR 2014	2014										696							WOS:000334068800010		
J	Ross, Jason S.; Wu, Sanfeng; Yu, Hongyi; Ghimire, Nirmal J.; Jones, Aaron M.; Aivazian, Grant; Yan, Jiaqiang; Mandrus, David G.; Xiao, Di; Yao, Wang; Xu, Xiaodong								Electrical control of neutral and charged excitons in a monolayer semiconductor								NATURE COMMUNICATIONS				4						1474	10.1038/ncomms2498			FEB 2013	2013										684							WOS:000316616400044		
J	Jaksch, D; Zoller, P								The cold atom Hubbard toolbox								ANNALS OF PHYSICS				315	1			52	79		10.1016/j.aop.2004.09.010			JAN 2005	2005										681							WOS:000226780300003		
J	Ugeda, Miguel M.; Bradley, Aaron J.; Shi, Su-Fei; da Jornada, Felipe H.; Zhang, Yi; Qiu, Diana Y.; Ruan, Wei; Mo, Sung-Kwan; Hussain, Zahid; Shen, Zhi-Xun; Wang, Feng; Louie, Steven G.; Crommie, Michael F.								Giant bandgap renormalization and excitonic effects in a monolayer transition metal dichalcogenide semiconductor								NATURE MATERIALS				13	12			1091	1095		10.1038/NMAT4061			DEC 2014	2014										677							WOS:000345432200009		
J	Xu, Gang; Weng, Hongming; Wang, Zhijun; Dai, Xi; Fang, Zhong								Chern Semimetal and the Quantized Anomalous Hall Effect in HgCr2Se4								PHYSICAL REVIEW LETTERS				107	18					186806	10.1103/PhysRevLett.107.186806			OCT 27 2011	2011										673							WOS:000297004200022		
J	Abergel, D. S. L.; Apalkov, V.; Berashevich, J.; Ziegler, K.; Chakraborty, Tapash								Properties of graphene: a theoretical perspective								ADVANCES IN PHYSICS				59	4			261	482		10.1080/00018732.2010.487978			2010	2010										668							WOS:000280611900001		
J	Qiu, Diana Y.; da Jornada, Felipe H.; Louie, Steven G.								Optical Spectrum of MoS2: Many-Body Effects and Diversity of Exciton States								PHYSICAL REVIEW LETTERS				111	21					216805	10.1103/PhysRevLett.111.216805			NOV 20 2013	2013										667							WOS:000327245900016		
J	Sinova, Jairo; Valenzuela, Sergio O.; Wunderlich, J.; Back, C. H.; Jungwirth, T.								Spin Hall effects								REVIEWS OF MODERN PHYSICS				87	4			1213	1259		10.1103/RevModPhys.87.1213			OCT 27 2015	2015										665							WOS:000363508800001		
J	Murakami, Shuichi								Phase transition between the quantum spin Hall and insulator phases in 3D: emergence of a topological gapless phase								NEW JOURNAL OF PHYSICS				9						PII S1367-2630(07)51934-8	10.1088/1367-2630/9/9/356			SEP 28 2007	2007										652							WOS:000250052100016		
J	VANDERBILT, D; KINGSMITH, RD								ELECTRIC POLARIZATION AS A BULK QUANTITY AND ITS RELATION TO SURFACE-CHARGE								PHYSICAL REVIEW B				48	7			4442	4455		10.1103/PhysRevB.48.4442			AUG 15 1993	1993										652							WOS:A1993LW02600027		
J	Kimura, T.; Otani, Y.; Sato, T.; Takahashi, S.; Maekawa, S.								Room-temperature reversible spin Hall effect								PHYSICAL REVIEW LETTERS				98	15					156601	10.1103/PhysRevLett.98.156601			APR 13 2007	2007										645							WOS:000245691400047		
J	Liu, Luqiao; Lee, O. J.; Gudmundsen, T. J.; Ralph, D. C.; Buhrman, R. A.								Current-Induced Switching of Perpendicularly Magnetized Magnetic Layers Using Spin Torque from the Spin Hall Effect								PHYSICAL REVIEW LETTERS				109	9					096602	10.1103/PhysRevLett.109.096602			AUG 29 2012	2012										636							WOS:000308134000013		
J	Himpsel, FJ; Ortega, JE; Mankey, GJ; Willis, RF								Magnetic nanostructures								ADVANCES IN PHYSICS				47	4			511	597		10.1080/000187398243519			JUL-AUG 1998	1998										636							WOS:000074297300001		
J	Ganatra, Rudren; Zhang, Qing								Few-Layer MoS2: A Promising Layered Semiconductor								ACS NANO				8	5			4074	4099		10.1021/nn405938z			MAY 2014	2014										628							WOS:000336640600004		
J	Dennis, E; Kitaev, A; Landahl, A; Preskill, J								Topological quantum memory								JOURNAL OF MATHEMATICAL PHYSICS				43	9			4452	4505		10.1063/1.1499754			SEP 2002	2002										624							WOS:000177556600019		
J	Ezawa, Motohiko								Valley-Polarized Metals and Quantum Anomalous Hall Effect in Silicene								PHYSICAL REVIEW LETTERS				109	5					055502	10.1103/PhysRevLett.109.055502			AUG 1 2012	2012										610							WOS:000306995700014		
J	Li, Nianbei; Ren, Jie; Wang, Lei; Zhang, Gang; Haenggi, Peter; Li, Baowen								Colloquium: Phononics: Manipulating heat flow with electronic analogs and beyond								REVIEWS OF MODERN PHYSICS				84	3			1045	1066		10.1103/RevModPhys.84.1045			JUL 17 2012	2012										609							WOS:000306467400002		
J	Giazotto, F; Heikkila, TT; Luukanen, A; Savin, AM; Pekola, JP								Opportunities for mesoscopics in thermometry and refrigeration: Physics and applications								REVIEWS OF MODERN PHYSICS				78	1			217	274		10.1103/RevModPhys.78.217			JAN-MAR 2006	2006										609							WOS:000236516300007		
