PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Mahan, GD; Sofo, JO								The best thermoelectric								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				93	15			7436	7439		10.1073/pnas.93.15.7436			JUL 23 1996	1996										908							WOS:A1996UY93000003		
J	Mahmoudi, Morteza; Sant, Shilpa; Wang, Ben; Laurent, Sophie; Sen, Tapas								Superparamagnetic iron oxide nanoparticles (SPIONs): Development, surface modification and applications in chemotherapy								ADVANCED DRUG DELIVERY REVIEWS				63	1-2			24	46		10.1016/j.addr.2010.05.006			JAN-FEB 2011	2011										873							WOS:000290353900003		
J	Larbalestier, D; Gurevich, A; Feldmann, DM; Polyanskii, A								High-T-c superconducting materials for electric power applications								NATURE				414	6861			368	377		10.1038/35104654			NOV 15 2001	2001										868							WOS:000172150700057		
J	Hafner, Juergen								Ab-initio simulations of materials using VASP: Density-functional theory and beyond								JOURNAL OF COMPUTATIONAL CHEMISTRY				29	13			2044	2078		10.1002/jcc.21057			OCT 2008	2008										860							WOS:000258764600002		
J	Guo, Jiangang; Jin, Shifeng; Wang, Gang; Wang, Shunchong; Zhu, Kaixing; Zhou, Tingting; He, Meng; Chen, Xiaolong								Superconductivity in the iron selenide KxFe2Se2 (0 <= x <= 1.0)								PHYSICAL REVIEW B				82	18					180520	10.1103/PhysRevB.82.180520			NOV 29 2010	2010										839							WOS:000291462500002		
J	Kivelson, SA; Fradkin, E; Emery, VJ								Electronic liquid-crystal phases of a doped Mott insulator								NATURE				393	6685			550	553		10.1038/31177			JUN 11 1998	1998										823							WOS:000074150100044		
J	Graf, Tanja; Felser, Claudia; Parkin, Stuart S. P.								Simple rules for the understanding of Heusler compounds								PROGRESS IN SOLID STATE CHEMISTRY				39	1			1	50		10.1016/j.progsolidstchem.2011.02.001			2011	2011										803							WOS:000291291900001		
J	Qazilbash, M. M.; Brehm, M.; Chae, Byung-Gyu; Ho, P. -C.; Andreev, G. O.; Kim, Bong-Jun; Yun, Sun Jin; Balatsky, A. V.; Maple, M. B.; Keilmann, F.; Kim, Hyun-Tak; Basov, D. N.								Mott transition in VO2 revealed by infrared spectroscopy and nano-imaging								SCIENCE				318	5857			1750	1753		10.1126/science.1150124			DEC 14 2007	2007										798							WOS:000251616800033		
J	Yamada, K; Lee, CH; Kurahashi, K; Wada, J; Wakimoto, S; Ueki, S; Kimura, H; Endoh, Y; Hosoya, S; Shirane, G; Birgeneau, RJ; Greven, M; Kastner, MA; Kim, YJ								Doping dependence of the spatially modulated dynamical spin correlations and the superconducting-transition temperature in La2-xSrxCuO4								PHYSICAL REVIEW B				57	10			6165	6172		10.1103/PhysRevB.57.6165			MAR 1 1998	1998										778							WOS:000072486500083		
J	Jarrell, M; Gubernatis, JE								Bayesian inference and the analytic continuation of imaginary-time quantum Monte Carlo data								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				269	3			133	195		10.1016/0370-1573(95)00074-7			MAY 1996	1996										765							WOS:A1996UK75600001		
J	Gegenwart, Philipp; Si, Qimiao; Steglich, Frank								Quantum criticality in heavy-fermion metals								NATURE PHYSICS				4	3			186	197		10.1038/nphys892			MAR 2008	2008										757							WOS:000254559900010		
J	Larbalestier, DC; Cooley, LD; Rikel, MO; Polyanskii, AA; Jiang, J; Patnaik, S; Cai, XY; Feldmann, DM; Gurevich, A; Squitieri, AA; Naus, MT; Eom, CB; Hellstrom, EE; Cava, RJ; Regan, KA; Rogado, N; Hayward, MA; He, T; Slusky, JS; Khalifah, P; Inumaru, K; Haas, M								Strongly linked current flow in polycrystalline forms of the superconductor MgB2								NATURE				410	6825			186	189		10.1038/35065559			MAR 8 2001	2001										727							WOS:000167320500039		
J	Kastner, MA; Birgeneau, RJ; Shirane, G; Endoh, Y								Magnetic, transport, and optical properties of monolayer copper oxides								REVIEWS OF MODERN PHYSICS				70	3			897	928		10.1103/RevModPhys.70.897			JUL 1998	1998										709							WOS:000075307800006		
J	Buzea, C; Yamashita, T								Review of the superconducting properties of MgB2								SUPERCONDUCTOR SCIENCE & TECHNOLOGY				14	11			R115	R146		10.1088/0953-2048/14/11/201			NOV 2001	2001										703							WOS:000172638300001		
J	Ando, Yoichi								Topological Insulator Materials								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				82	10					102001	10.7566/JPSJ.82.102001			OCT 2013	2013										701							WOS:000325108000001		
J	Wang, Dingsheng; Li, Yadong								Bimetallic Nanocrystals: Liquid-Phase Synthesis and Catalytic Applications								ADVANCED MATERIALS				23	9			1044	1060		10.1002/adma.201003695			MAR 4 2011	2011										697							WOS:000288031300002		
J	Balatsky, A. V.; Vekhter, I.; Zhu, Jian-Xin								Impurity-induced states in conventional and unconventional superconductors								REVIEWS OF MODERN PHYSICS				78	2			373	433		10.1103/RevModPhys.78.373			APR-JUN 2006	2006										696							WOS:000238699500002		
J	An, JM; Pickett, WE								Superconductivity of MgB2: Covalent bonds driven metallic								PHYSICAL REVIEW LETTERS				86	19			4366	4369		10.1103/PhysRevLett.86.4366			MAY 7 2001	2001										684							WOS:000168591000044		
J	Dickerson, Matthew B.; Sandhage, Kenneth H.; Naik, Rajesh R.								Protein- and Peptide-Directed Syntheses of Inorganic Materials								CHEMICAL REVIEWS				108	11			4935	4978		10.1021/cr8002328			NOV 2008	2008										678							WOS:000261002100023		
J	Hirschfeld, P. J.; Korshunov, M. M.; Mazin, I. I.								Gap symmetry and structure of Fe-based superconductors								REPORTS ON PROGRESS IN PHYSICS				74	12					124508	10.1088/0034-4885/74/12/124508			DEC 2011	2011										675							WOS:000298079500009		
J	Proust, Anna; Thouvenot, Rene; Gouzerh, Pierre								Functionalization of polyoxometalates: towards advanced applications in catalysis and materials science								CHEMICAL COMMUNICATIONS					16			1837	1852		10.1039/b715502f			APR 28 2008	2008										668							WOS:000254825200001		
J	Orenstein, J; Millis, AJ								Advances in the physics of high-temperature superconductivity								SCIENCE				288	5465			468	474		10.1126/science.288.5465.468			APR 21 2000	2000										636							WOS:000086626000034		
J	Ali, Mazhar N.; Xiong, Jun; Flynn, Steven; Tao, Jing; Gibson, Quinn D.; Schoop, Leslie M.; Liang, Tian; Haldolaarachchige, Neel; Hirschberger, Max; Ong, N. P.; Cava, R. J.								Large, non-saturating magnetoresistance in WTe2								NATURE				514	7521			205	+		10.1038/nature13763			OCT 9 2014	2014										610							WOS:000342663100037		
J	Bauer, ED; Frederick, NA; Ho, PC; Zapf, VS; Maple, MB								Superconductivity and heavy fermion behavior in PrOs4Sb12								PHYSICAL REVIEW B				65	10					100506	10.1103/PhysRevB.65.100506			MAR 1 2002	2002										583							WOS:000174548300014		
J	Tranquada, JM; Axe, JD; Ichikawa, N; Moodenbaugh, AR; Nakamura, Y; Uchida, S								Coexistence of, and competition between, superconductivity and charge-stripe order in La1.6-xNd0.4SrxCuO4								PHYSICAL REVIEW LETTERS				78	2			338	341		10.1103/PhysRevLett.78.338			JAN 13 1997	1997										580							WOS:A1997WU31000045		
J	Ishida, Kenji; Nakai, Yusuke; Hosono, Hideo								To What Extent Iron-Pnictide New Superconductors Have Been Clarified: A Progress Report								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				78	6					062001	10.1143/JPSJ.78.062001			JUN 2009	2009										569							WOS:000267395800001		
J	Fischer, Oystein; Kugler, Martin; Maggio-Aprile, Ivan; Berthod, Christophe; Renner, Christoph								Scanning tunneling spectroscopy of high-temperature superconductors								REVIEWS OF MODERN PHYSICS				79	1			353	419		10.1103/RevModPhys.79.353			JAN-MAR 2007	2007										566							WOS:000244867600008		
J	Emery, VJ; Kivelson, SA; Zachar, O								Spin-gap proximity effect mechanism of high-temperature superconductivity								PHYSICAL REVIEW B				56	10			6120	6147		10.1103/PhysRevB.56.6120			SEP 1 1997	1997										563							WOS:A1997XY59500061		
J	Graser, S.; Maier, T. A.; Hirschfeld, P. J.; Scalapino, D. J.								Near-degeneracy of several pairing channels in multiorbital models for the Fe pnictides								NEW JOURNAL OF PHYSICS				11						025016	10.1088/1367-2630/11/2/025016			FEB 27 2009	2009										547							WOS:000263744200015		
J	ITO, T; TAKENAKA, K; UCHIDA, S								SYSTEMATIC DEVIATION FROM T-LINEAR BEHAVIOR IN THE INPLANE RESISTIVITY OF YBA2CU3O7-Y - EVIDENCE FOR DOMINANT SPIN SCATTERING								PHYSICAL REVIEW LETTERS				70	25			3995	3998		10.1103/PhysRevLett.70.3995			JUN 21 1993	1993										545							WOS:A1993LH55400040		
J	Scalapino, D. J.								A common thread: The pairing interaction for unconventional superconductors								REVIEWS OF MODERN PHYSICS				84	4			1383	1417		10.1103/RevModPhys.84.1383			OCT 8 2012	2012										542							WOS:000309590600001		
J	Chubukov, A. V.; Efremov, D. V.; Eremin, I.								Magnetism, superconductivity, and pairing symmetry in iron-based superconductors								PHYSICAL REVIEW B				78	13					134512	10.1103/PhysRevB.78.134512			OCT 2008	2008										536							WOS:000260574200098		
J	Mahan, GD								Good thermoelectrics								Solid State Physics				51				81	157					1998	1998										534							WOS:000079450200002		
J	Chen, QJ; Stajic, J; Tan, S; Levin, K								BCS-BEC crossover: From high temperature superconductors to ultracold superfluids								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				412	1			1	88		10.1016/j.physrep.2005.02.005			JUN 2005	2005										514							WOS:000229562300001		
J	Tranquada, JM; Axe, JD; Ichikawa, N; Nakamura, Y; Uchida, S; Nachumi, B								Neutron-scattering study of stripe-phase order of holes and spins in La1.48Nd0.4Sr0.12CuO4								PHYSICAL REVIEW B				54	10			7489	7499		10.1103/PhysRevB.54.7489			SEP 1 1996	1996										513							WOS:A1996VH08200095		
J	Bao, Wei; Qiu, Y.; Huang, Q.; Green, M. A.; Zajdel, P.; Fitzsimmons, M. R.; Zhernenkov, M.; Chang, S.; Fang, Minghu; Qian, B.; Vehstedt, E. K.; Yang, Jinhu; Pham, H. M.; Spinu, L.; Mao, Z. Q.								Tunable (delta pi, delta pi)-Type Antiferromagnetic Order in alpha-Fe(Te,Se) Superconductors								PHYSICAL REVIEW LETTERS				102	24					247001	10.1103/PhysRevLett.102.247001			JUN 19 2009	2009										511							WOS:000267197900055		
J	Kuroki, Kazuhiko; Usui, Hidetomo; Onari, Seiichiro; Arita, Ryotaro; Aoki, Hideo								Pnictogen height as a possible switch between high-T-c nodeless and low-T-c nodal pairings in the iron-based superconductors								PHYSICAL REVIEW B				79	22					224511	10.1103/PhysRevB.79.224511			JUN 2009	2009										510							WOS:000267699300099		
J	Fernandes, R. M.; Chubukov, A. V.; Schmalian, J.								What drives nematic order in iron-based superconductors?								NATURE PHYSICS				10	2			97	104		10.1038/nphys2877			FEB 2014	2014										506							WOS:000332141800012		
J	Chadov, Stanislav; Qi, Xiaoliang; Kuebler, Juergen; Fecher, Gerhard H.; Felser, Claudia; Zhang, Shou Cheng								Tunable multifunctional topological insulators in ternary Heusler compounds								NATURE MATERIALS				9	7			541	545		10.1038/NMAT2770			JUL 2010	2010										494							WOS:000279014300013		
J	Chu, Jiun-Haw; Analytis, James G.; De Greve, Kristiaan; McMahon, Peter L.; Islam, Zahirul; Yamamoto, Yoshihisa; Fisher, Ian R.								In-Plane Resistivity Anisotropy in an Underdoped Iron Arsenide Superconductor								SCIENCE				329	5993			824	826		10.1126/science.1190482			AUG 13 2010	2010										489							WOS:000280809900046		
J	Wen, XG								Quantum orders and symmetric spin liquids								PHYSICAL REVIEW B				65	16					165113	10.1103/PhysRevB.65.165113			APR 15 2002	2002										478							WOS:000175325000033		
J	Gurevich, A								Enhancement of the upper critical field by nonmagnetic impurities in dirty two-gap superconductors								PHYSICAL REVIEW B				67	18					184515	10.1103/PhysRevB.67.184515			MAY 1 2003	2003										472							WOS:000183378800080		
J	Christianson, A. D.; Goremychkin, E. A.; Osborn, R.; Rosenkranz, S.; Lumsden, M. D.; Malliakas, C. D.; Todorov, I. S.; Claus, H.; Chung, D. Y.; Kanatzidis, M. G.; Bewley, R. I.; Guidi, T.								Unconventional superconductivity in Ba0.6K0.4Fe2As2 from inelastic neutron scattering								NATURE				456	7224			930	932		10.1038/nature07625			DEC 18 2008	2008										471							WOS:000261768300040		
J	Liu, AY; Mazin, II; Kortus, J								Beyond Eliashberg superconductivity in MgB2: Anharmonicity, two-phonon scattering, and multiple gaps								PHYSICAL REVIEW LETTERS				87	8					087005	10.1103/PhysRevLett.87.087005			AUG 20 2001	2001										469							WOS:000170592500048		
J	Cox, DL; Zawadowski, A								Exotic Kondo effects in metals: magnetic ions in a crystalline electric field and tunnelling centres								ADVANCES IN PHYSICS				47	5			599	942		10.1080/000187398243500			SEP-OCT 1998	1998										468							WOS:000076836900001		
J	Brown, SR; Kauzlarich, SM; Gascoin, F; Snyder, GJ								Yb14MnSb11: New high efficiency thermoelectric material for power generation								CHEMISTRY OF MATERIALS				18	7			1873	1877		10.1021/cm060261t			APR 4 2006	2006										465							WOS:000236499300023		
J	Dzero, Maxim; Sun, Kai; Galitski, Victor; Coleman, Piers								Topological Kondo Insulators								PHYSICAL REVIEW LETTERS				104	10					106408	10.1103/PhysRevLett.104.106408			MAR 12 2010	2010										450							WOS:000275543500042		
J	Tranquada, JM; Woo, H; Perring, TG; Goka, H; Gu, GD; Xu, G; Fujita, M; Yamada, K								Quantum magnetic excitations from stripes in copper oxide superconductors								NATURE				429	6991			534	538		10.1038/nature02574			JUN 3 2004	2004										444							WOS:000221767700032		
J	Miras, Haralampos N.; Yan, Jun; Long, De-Liang; Cronin, Leroy								Engineering polyoxometalates with emergent properties								CHEMICAL SOCIETY REVIEWS				41	22			7403	7430		10.1039/c2cs35190k			2012	2012										443							WOS:000310068300006		
J	Kontani, Hiroshi; Onari, Seiichiro								Orbital-Fluctuation-Mediated Superconductivity in Iron Pnictides: Analysis of the Five-Orbital Hubbard-Holstein Model								PHYSICAL REVIEW LETTERS				104	15					157001	10.1103/PhysRevLett.104.157001			APR 16 2010	2010										439							WOS:000277001700039		
J	WENTZCOVITCH, RM; SCHULZ, WW; ALLEN, PB								VO2 - PEIERLS OR MOTT-HUBBARD - A VIEW FROM BAND THEORY								PHYSICAL REVIEW LETTERS				72	21			3389	3392		10.1103/PhysRevLett.72.3389			MAY 23 1994	1994										439							WOS:A1994NM83500026		
J	Bouquet, F; Fisher, RA; Phillips, NE; Hinks, DG; Jorgensen, JD								Specific heat of (MgB2)-B-11: Evidence for a second energy cap								PHYSICAL REVIEW LETTERS				87	4					047001	10.1103/PhysRevLett.87.047001			JUL 23 2001	2001										431							WOS:000170060700034		
J	Szabo, P; Samuely, P; Kacmarcik, J; Klein, T; Marcus, J; Fruchart, D; Miraglia, S; Marcenat, C; Jansen, AGM								Evidence for two superconducting energy gaps in MgB2 by point-contact spectroscopy								PHYSICAL REVIEW LETTERS				87	13					137005	10.1103/PhysRevLett.87.137005			SEP 24 2001	2001										426							WOS:000171219500050		
J	CHEN, CH; CHEONG, SW; COOPER, AS								CHARGE MODULATIONS IN LA2-XSRXNIO4+Y - ORDERING OF POLARONS								PHYSICAL REVIEW LETTERS				71	15			2461	2464		10.1103/PhysRevLett.71.2461			OCT 11 1993	1993										423							WOS:A1993MA96200028		
J	He, Shaolong; He, Junfeng; Zhang, Wenhao; Zhao, Lin; Liu, Defa; Liu, Xu; Mou, Daixiang; Ou, Yun-Bo; Wang, Qing-Yan; Li, Zhi; Wang, Lili; Peng, Yingying; Liu, Yan; Chen, Chaoyu; Yu, Li; Liu, Guodong; Dong, Xiaoli; Zhang, Jun; Chen, Chuangtian; Xu, Zuyan; Chen, Xi; Ma, Xucun; Xue, Qikun; Zhou, X. J.								Phase diagram and electronic indication of high-temperature superconductivity at 65 K in single-layer FeSe films								NATURE MATERIALS				12	7			605	610		10.1038/NMAT3648			JUL 2013	2013										419							WOS:000320720000014		
J	Kang, WN; Kim, HJ; Choi, EM; Jung, CU; Lee, SL								MgB2 superconducting thin films with a transition temperature of 39 kelvin								SCIENCE				292	5521			1521	1523		10.1126/science.1060822			MAY 25 2001	2001										419							WOS:000168963800037		
J	Trovarelli, O; Geibel, C; Mederle, S; Langhammer, C; Grosche, FM; Gegenwart, P; Lang, M; Sparn, G; Steglich, F								YbRh2Si2: Pronounced non-Fermi-liquid effects above a low-lying magnetic phase transition								PHYSICAL REVIEW LETTERS				85	3			626	629		10.1103/PhysRevLett.85.626			JUL 17 2000	2000										419							WOS:000088179900037		
J	Chu, Jiun-Haw; Analytis, James G.; Kucharczyk, Chris; Fisher, Ian R.								Determination of the phase diagram of the electron-doped superconductor Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				79	1					014506	10.1103/PhysRevB.79.014506			JAN 2009	2009										418							WOS:000262977900094		
J	Yin, Z. P.; Haule, K.; Kotliar, G.								Kinetic frustration and the nature of the magnetic and paramagnetic states in iron pnictides and iron chalcogenides								NATURE MATERIALS				10	12			932	935		10.1038/NMAT3120			DEC 2011	2011										412							WOS:000297692900017		
J	Li, Shiliang; de la Cruz, Clarina; Huang, Q.; Chen, Y.; Lynn, J. W.; Hu, Jiangping; Huang, Yi-Lin; Hsu, Fong-Chi; Yeh, Kuo-Wei; Wu, Maw-Kuen; Dai, Pengcheng								First-order magnetic and structural phase transitions in Fe1+ySexTe1-x								PHYSICAL REVIEW B				79	5					054503	10.1103/PhysRevB.79.054503			FEB 2009	2009										411							WOS:000263815400077		
J	Eom, CB; Lee, MK; Choi, JH; Belenky, LJ; Song, X; Cooley, LD; Naus, MT; Patnaik, S; Jiang, J; Rikel, M; Polyanskii, A; Gurevich, A; Cai, XY; Bu, SD; Babcock, SE; Hellstrom, EE; Larbalestier, DC; Rogado, N; Regan, KA; Hayward, MA; He, T; Slusky, JS; Inumaru, K; Haas, MK; Cava, RJ								High critical current density and enhanced irreversibility field in superconducting MgB2 thin films								NATURE				411	6837			558	560		10.1038/35079018			MAY 31 2001	2001										410							WOS:000168982500042		
J	Carenco, Sophie; Portehault, David; Boissiere, Cedric; Mezailles, Nicolas; Sanchez, Clement								Nanoscaled Metal Borides and Phosphides: Recent Developments and Perspectives								CHEMICAL REVIEWS				113	10			7981	8065		10.1021/cr400020d			OCT 2013	2013										400							WOS:000326354800014		
J	Faivre, Damien; Schueler, Dirk								Magnetotactic Bacteria and Magnetosomes								CHEMICAL REVIEWS				108	11			4875	4898		10.1021/cr078258w			NOV 2008	2008										399							WOS:000261002100020		
J	Kortz, Ulrich; Mueller, Achim; van Slageren, Joris; Schnack, Juergen; Dalal, Naresh S.; Dressel, Martin								Polyoxometalates: Fascinating structures, unique magnetic properties								COORDINATION CHEMISTRY REVIEWS				253	19-20			2315	2327		10.1016/j.ccr.2009.01.014			OCT 2009	2009										394							WOS:000269991100007		
J	Vershinin, M; Misra, S; Ono, S; Abe, Y; Ando, Y; Yazdani, A								Local ordering in the pseudogap state of the high-T-c superconductor Bi2Sr2CaCu2O8+delta								SCIENCE				303	5666			1995	1998		10.1126/science.1093384			MAR 26 2004	2004										394							WOS:000220429800035		
J	Wang, Fa; Zhai, Hui; Ran, Ying; Vishwanath, Ashvin; Lee, Dung-Hai								Functional Renormalization-Group Study of the Pairing Symmetry and Pairing Mechanism of the FeAs-Based High-Temperature Superconductor								PHYSICAL REVIEW LETTERS				102	4					047005	10.1103/PhysRevLett.102.047005			JAN 30 2009	2009										393							WOS:000262978600063		
J	Jin, S; Mavoori, H; Bower, C; van Dover, RB								High critical currents in iron-clad superconducting MgB2 wires								NATURE				411	6837			563	565		10.1038/35079030			MAY 31 2001	2001										393							WOS:000168982500044		
J	Armitage, N. P.; Mele, E. J.; Vishwanath, Ashvin								Weyl and Dirac semimetals in three-dimensional solids								REVIEWS OF MODERN PHYSICS				90	1					015001	10.1103/RevModPhys.90.015001			JAN 22 2018	2018										390							WOS:000423135000001		
J	Kong, Y; Dolgov, OV; Jepsen, O; Andersen, OK								Electron-phonon interaction in the normal and superconducting states of MgB2								PHYSICAL REVIEW B				64	2					020501	10.1103/PhysRevB.64.020501			JUL 1 2001	2001										387							WOS:000169835700013		
J	Lin, Hsin; Wray, L. Andrew; Xia, Yuqi; Xu, Suyang; Jia, Shuang; Cava, Robert J.; Bansil, Arun; Hasan, M. Zahid								Half-Heusler ternary compounds as new multifunctional experimental platforms for topological quantum phenomena								NATURE MATERIALS				9	7			546	549		10.1038/NMAT2771			JUL 2010	2010										382							WOS:000279014300014		
J	Therese, GHA; Kamath, PV								Electrochemical synthesis of metal oxides and hydroxides								CHEMISTRY OF MATERIALS				12	5			1195	1204		10.1021/cm990447a			MAY 2000	2000										381							WOS:000087136800005		
J	Basov, D. N.; Averitt, Richard D.; van der Marel, Dirk; Dressel, Martin; Haule, Kristjan								Electrodynamics of correlated electron materials								REVIEWS OF MODERN PHYSICS				83	2			471	541		10.1103/RevModPhys.83.471			JUN 2 2011	2011										379							WOS:000291199300001		
J	Medarde, ML								Structural, magnetic and electronic properties of RNiO(3) perovskites (R equals rare earth)								JOURNAL OF PHYSICS-CONDENSED MATTER				9	8			1679	1707		10.1088/0953-8984/9/8/003			FEB 24 1997	1997										374							WOS:A1997WL16700003		
