AUTHOR IDENTIFIERS: (H-4352-2011)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Carbon nanotubes as photoacoustic molecular imaging agents in living mice","De La Zerda, Adam; Zavaleta, Cristina; Keren, Shay; Vaithilingam, Srikant; Bodapati, Sunil; Liu, Zhuang; Levi, Jelena; Smith, Bryan R.; Ma, Te-Jen; Oralkan, Omer; Cheng, Zhen; Chen, Xiaoyuan; Dai, Hongjie; Khuri-Yakub, Butrus T.; Gambhir, Sanjiv S.","","","","NATURE NANOTECHNOLOGY","SEP 2008","2008","3","9","","","","557","562","","10.1038/nnano.2008.231","","","773","64.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","32","61","67","76","93","84","76","90","80","68","44","0"
"Circulation and long-term fate of functionalized, biocompatible single-walled carbon nanotubes in mice probed by Raman spectroscopy","Liu, Zhuang; Davis, Corrine; Cai, Weibo; He, Lina; Chen, Xiaoyuan; Dai, Hongjie","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","FEB 5 2008","2008","105","5","","","","1410","1415","","10.1073/pnas.0707654105","","","771","64.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","64","71","83","87","111","80","50","66","48","58","31","0"
"Carbon nanotubes as intracellular transporters for proteins and DNA: An investigation of the uptake mechanism and pathway","Kam, NWS; Liu, ZA; Dai, HJ","","","","ANGEWANDTE CHEMIE-INTERNATIONAL EDITION","2006","2006","45","4","","","","577","581","","10.1002/anie.200503389","","","653","46.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","29","61","67","69","68","59","58","57","49","39","32","39","17","0"
"FeCo/graphitic-shell nanocrystals as advanced magnetic-resonance-imaging and near-infrared agents","Seo, Won Seok; Lee, Jin Hyung; Sun, Xiaoming; Suzuki, Yoriyasu; Mann, David; Liu, Zhuang; Terashima, Masahiro; Yang, Philip C.; McConnell, Michael V.; Nishimura, Dwight G.; Dai, Hongjie","","","","NATURE MATERIALS","DEC 2006","2006","5","12","","","","971","976","","10.1038/nmat1775","","","634","45.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","46","55","55","64","64","67","65","48","42","54","30","27","0"
"Functionalization of carbon nanotubes via cleavable disulfide bonds for efficient intracellular delivery of siRNA and potent gene silencing","Kam, NWS; Liu, Z; Dai, HJ","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","SEP 14 2005","2005","127","36","","","","12492","12493","","10.1021/ja053962k","","","602","40.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","40","49","62","63","67","55","57","62","39","25","20","29","15","0"
"PEGylated WS2 Nanosheets as a Multifunctional Theranostic Agent for in vivo Dual-Modal CT/Photoacoustic Imaging Guided Photothermal Therapy","Cheng, Liang; Liu, Jingjing; Gu, Xing; Gong, Hua; Shi, Xiaoze; Liu, Teng; Wang, Chao; Wang, Xiaoyong; Liu, Gang; Xing, Huaiyong; Bu, Wenbo; Sun, Baoquan; Liu, Zhuang","","","","ADVANCED MATERIALS","MAR 2014","2014","26","12","","","","1886","1893","","10.1002/adma.201304497","","","598","99.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","81","108","140","161","90","0"
"Photothermally Enhanced Photodynamic Therapy Delivered by Nano-Graphene Oxide","Tian, Bo; Wang, Chao; Zhang, Shuai; Feng, Liangzhu; Liu, Zhuang","","","","ACS NANO","SEP 2011","2011","5","9","","","","7000","7009","","10.1021/nn201560b","","","590","65.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","67","69","89","94","103","87","57","0"
"Multimodal Imaging Guided Photothermal Therapy using Functionalized Graphene Nanosheets Anchored with Magnetic Nanoparticles","Yang, Kai; Hu, Lilei; Ma, Xingxing; Ye, Shuoqi; Cheng, Liang; Shi, Xiaoze; Li, Changhui; Li, Yonggang; Liu, Zhuang","","","","ADVANCED MATERIALS","APR 10 2012","2012","24","14","","","","1868","1872","","10.1002/adma.201104964","","","580","72.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","62","91","89","85","99","83","60","0"
"A route to brightly fluorescent carbon nanotubes for near-infrared imaging in mice","Welsher, Kevin; Liu, Zhuang; Sherlock, Sarah P.; Robinson, Joshua Tucker; Chen, Zhuo; Daranciang, Dan; Dai, Hongjie","","","","NATURE NANOTECHNOLOGY","NOV 2009","2009","4","11","","","","773","780","","10.1038/NNANO.2009.294","","","565","51.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","39","53","72","70","61","56","61","69","65","0"
"Facile Preparation of Multifunctional Upconversion Nanoprobes for Multimodal Imaging and Dual-Targeted Photothermal Therapy","Cheng, Liang; Yang, Kai; Li, Yonggang; Chen, Jianhua; Wang, Chao; Shao, Mingwang; Lee, Shuit-Tong; Liu, Zhuang","","","","ANGEWANDTE CHEMIE-INTERNATIONAL EDITION","2011","2011","50","32","","","","7385","7390","","10.1002/anie.201101447","","","544","60.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","48","82","88","86","82","75","49","30","0"
"Drug Delivery with PEGylated MoS2 Nano-sheets for Combined Photothermal and Chemotherapy of Cancer","Liu, Teng; Wang, Chao; Gu, Xing; Gong, Hua; Cheng, Liang; Shi, Xiaoze; Feng, Liangzhu; Sun, Baoquan; Liu, Zhuang","","","","ADVANCED MATERIALS","JUN 4 2014","2014","26","21","","","","3433","3440","","10.1002/adma.201305256","","","540","90.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","62","96","125","151","90","0"
"A pilot toxicology study of single-walled carbon nanotubes in a small sample of mice","Schipper, Meike L.; Nakayama-Ratchford, Nozomi; Davis, Corrine R.; Kam, Nadine Wong Shi; Chu, Pauline; Liu, Zhuang; Sun, Xiaoming; Dai, Hongjie; Gambhir, Sanjiv S.","","","","NATURE NANOTECHNOLOGY","APR 2008","2008","3","4","","","","216","221","","10.1038/nnano.2008.68","","","536","44.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","55","66","84","56","65","45","41","38","30","28","15","0"
"Targeted single-wall carbon nanotube-mediated Pt(IV) prodrug delivery using folate as a homing device","Dhar, Shanta; Liu, Zhuang; Thomale, Juergen; Dai, Hongjie; Lippard, Stephen J.","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","AUG 27 2008","2008","130","34","","","","11467","11476","","10.1021/ja803036e","","","508","42.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","34","43","44","68","66","50","50","51","39","39","23","0"
"Near-infrared light induced in vivo photodynamic therapy of cancer based on upconversion nanoparticles","Wang, Chao; Tao, Huiquan; Cheng, Liang; Liu, Zhuang","","","","BIOMATERIALS","SEP 2011","2011","32","26","","","","6145","6154","","10.1016/j.biomaterials.2011.05.007","","","488","54.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","43","59","74","70","72","68","57","41","0"
"In Vivo Pharmacokinetics, Long-Term Biodistribution, and Toxicology of PEGylated Graphene in Mice","Yang, Kai; Wan, Jianmei; Zhang, Shuai; Zhang, Youjiu; Lee, Shuit-Tong; Liu, Zhuang","","","","ACS NANO","JAN 2011","2011","5","1","","","","516","522","","10.1021/nn1024303","","","484","53.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","45","73","63","76","65","65","47","34","0"
"siRNA delivery into human T cells and primary cells with carbon-nanotube transporters","Liu, Zhuang; Winters, Mark; Holodniy, Mark; Dai, Hongjie","","","","ANGEWANDTE CHEMIE-INTERNATIONAL EDITION","2007","2007","46","12","","","","2023","2027","","10.1002/anie.200604295","","","473","36.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","25","51","59","61","48","61","39","38","34","14","20","13","0"
"The influence of surface chemistry and size of nanoscale graphene oxide on photothermal therapy of cancer using ultra-low laser power","Yang, Kai; Wan, Jianmei; Zhang, Shuai; Tian, Bo; Zhang, Youjiu; Liu, Zhuang","","","","BIOMATERIALS","MAR 2012","2012","33","7","","","","2206","2214","","10.1016/j.biomaterials.2011.11.064","","","460","57.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","49","76","74","67","62","66","52","0"
"Drug delivery with upconversion nanoparticles for multi-functional targeted cancer cell imaging and therapy","Wang, Chao; Cheng, Liang; Liu, Zhuang","","","","BIOMATERIALS","FEB 2011","2011","32","4","","","","1110","1120","","10.1016/j.biomaterials.2010.09.069","","","447","49.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","51","51","65","66","57","52","52","29","0"
"In Vitro and In Vivo Near-Infrared Photothermal Therapy of Cancer Using Polypyrrole Organic Nanoparticles","Yang, Kai; Xu, Huan; Cheng, Liang; Sun, Chunyang; Wang, Jun; Liu, Zhuang","","","","ADVANCED MATERIALS","NOV 2 2012","2012","24","41","","","","5586","5592","","10.1002/adma.201202625","","","439","54.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","52","71","73","79","74","60","0"
"Temperature Sensing and In Vivo Imaging by Molybdenum Sensitized Visible Upconversion Luminescence of Rare-Earth Oxides","Dong, Bin; Cao, Baosheng; He, Yangyang; Liu, Zhuang; Li, Zhipeng; Feng, Zhiqing","","","","ADVANCED MATERIALS","APR 17 2012","2012","24","15","","","","1987","1993","","10.1002/adma.201200431","","","428","53.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","26","35","65","82","60","83","73","0"
"Graphene in biomedicine: opportunities and challenges","Feng, Liangzhu; Liu, Zhuang","","","","NANOMEDICINE","FEB 2011","2011","6","2","","","","317","324","","10.2217/NNM.10.158","","","427","47.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","38","61","56","61","59","57","53","37","0"
