Article Group for:  Averitt, Richard D.
Timespan=All years. Indexes=SCI-EXPANDED, ESCI, A&HCI, SSCI, CPCI-SSH, CPCI-S.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Electrodynamics of correlated electron materials","Basov, D. N.; Averitt, Richard D.; van der Marel, Dirk; Dressel, Martin; Haule, Kristjan","","","","REVIEWS OF MODERN PHYSICS","JUN 2 2011","2011","83","2","","","","471","541","","10.1103/RevModPhys.83.471","","","379","42.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","29","47","50","62","46","53","57","21"
"Surface enhanced Raman scattering in the near infrared using metal nanoshell substrates","Oldenburg, SJ; Westcott, SL; Averitt, RD; Halas, NJ","","","","JOURNAL OF CHEMICAL PHYSICS","SEP 8 1999","1999","111","10","","","","4729","4735","","10.1063/1.479235","","","339","16.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","18","10","20","29","19","25","32","22","20","22","14","20","18","11","13","20","9","5"
"A dual band terahertz metamaterial absorber","Tao, Hu; Bingham, C. M.; Pilon, D.; Fan, Kebin; Strikwerda, A. C.; Shrekenhamer, D.; Padilla, W. J.; Zhang, Xin; Averitt, R. D.","","","","JOURNAL OF PHYSICS D-APPLIED PHYSICS","JUN 9 2010","2010","43","22","","","","","","225102","10.1088/0022-3727/43/22/225102","","","293","29.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","29","30","34","40","39","42","48","13"
"Reconfigurable Terahertz Metamaterials","Tao, Hu; Strikwerda, A. C.; Fan, K.; Padilla, W. J.; Zhang, X.; Averitt, R. D.","","","","PHYSICAL REVIEW LETTERS","OCT 2 2009","2009","103","14","","","","","","147401","10.1103/PhysRevLett.103.147401","","","292","26.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","27","24","37","24","43","39","39","37","11"
"Electrically resonant terahertz metamaterials: Theoretical and experimental investigations","Padilla, W. J.; Aronsson, M. T.; Highstrete, C.; Lee, Mark; Taylor, A. J.; Averitt, R. D.","","","","PHYSICAL REVIEW B","JAN 2007","2007","75","4","","","","","","041102","10.1103/PhysRevB.75.041102","","","251","19.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","18","15","20","30","31","23","20","20","27","24","9","5"
"Complementary planar terahertz metamaterials","Chen, Hou-Tong; O'Hara, John F.; Taylor, Antoinette J.; Averitt, Richard D.; Highstrete, C.; Lee, Mark; Padilla, Willie J.","","","","OPTICS EXPRESS","FEB 5 2007","2007","15","3","","","","1084","1095","","10.1364/OE.15.001084","","","229","17.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","14","9","21","22","19","23","29","19","18","23","9","11"
"Ultrafast optical switching of terahertz metamaterials fabricated on ErAs/GaAs nanoisland superlattices","Chen, Hou-Tong; Padilla, Willie J.; Zide, Joshua M. O.; Bank, Seth R.; Gossard, Arthur C.; Taylor, Antoinette J.; Averitt, Richard D.","","","","OPTICS LETTERS","JUN 15 2007","2007","32","12","","","","1620","1622","","10.1364/OL.32.001620","","","178","13.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","16","12","11","14","18","18","22","16","18","14","2"
"Ultrafast optical and far-infrared quasiparticle dynamics in correlated electron materials","Averitt, RD; Taylor, AJ","","","","JOURNAL OF PHYSICS-CONDENSED MATTER","DEC 23 2002","2002","14","50","","","","R1357","R1390","PII S0953-8984(02)33363-0","10.1088/0953-8984/14/50/203","","","169","9.39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","6","7","5","10","15","14","15","13","14","12","15","13","14","3"
"Morphology Effectively Controls Singlet-Triplet Exciton Relaxation and Charge Transport in Organic Semiconductors","Thorsmolle, V. K.; Averitt, R. D.; Demsar, J.; Smith, D. L.; Tretiak, S.; Martin, R. L.; Chi, X.; Crone, B. K.; Ramirez, A. P.; Taylor, A. J.","","","","PHYSICAL REVIEW LETTERS","JAN 9 2009","2009","102","1","","","","","","017401","10.1103/PhysRevLett.102.017401","","","162","14.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","10","18","20","23","20","13","20","14","11"
"Silk-Based Conformal, Adhesive, Edible Food Sensors","Tao, Hu; Brenckle, Mark A.; Yang, Miaomiao; Zhang, Jingdi; Liu, Mengkun; Siebert, Sean M.; Averitt, Richard D.; Mannoor, Manu S.; McAlpine, Michael C.; Rogers, John A.; Kaplan, David L.; Omenetto, Fiorenzo G.","","","","ADVANCED MATERIALS","FEB 21 2012","2012","24","8","","","","1067","1072","","10.1002/adma.201103814","","","149","18.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","15","24","27","19","31","15"
"Enhanced photosusceptibility near T-c for the light-induced insulator-to-metal phase transition in vanadium dioxide","Hilton, D. J.; Prasankumar, R. P.; Fourmaux, S.; Cavalleri, A.; Brassard, D.; El Khakani, M. A.; Kieffer, J. C.; Taylor, A. J.; Averitt, R. D.","","","","PHYSICAL REVIEW LETTERS","NOV 30 2007","2007","99","22","","","","","","226401","10.1103/PhysRevLett.99.226401","","","145","11.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","6","12","18","13","10","15","19","18","18","6"
"Flexible metamaterial absorbers for stealth applications at terahertz frequencies","Iwaszczuk, Krzysztof; Strikwerda, Andrew C.; Fan, Kebin; Zhang, Xin; Averitt, Richard D.; Jepsen, Peter Uhd","","","","OPTICS EXPRESS","JAN 2 2012","2012","20","1","","","","635","643","","10.1364/OE.20.000635","","","125","15.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","6","21","18","19","30","16"
"Metamaterials on Paper as a Sensing Platform","Tao, Hu; Chieffo, Logan R.; Brenckle, Mark A.; Siebert, Sean M.; Liu, Mengkun; Strikwerda, Andrew C.; Fan, Kebin; Kaplan, David L.; Zhang, Xin; Averitt, Richard D.; Omenetto, Fiorenzo C.","","","","ADVANCED MATERIALS","JUL 26 2011","2011","23","28","","","","3197","+","","10.1002/adma.201100163","","","123","13.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","14","15","11","13","23","15","17"
"High speed terahertz modulation from metamaterials with embedded high electron mobility transistors","Shrekenhamer, David; Rout, Saroj; Strikwerda, Andrew C.; Bingham, Chris; Averitt, Richard D.; Sonkusale, Sameer; Padilla, Willie J.","","","","OPTICS EXPRESS","MAY 9 2011","2011","19","10","","","","9968","9975","","10.1364/OE.19.009968","","","118","13.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","15","13","23","19","14","13","13"
"Ultrafast conductivity dynamics in colossal magnetoresistance manganites","Averitt, RD; Lobad, AI; Kwon, C; Trugman, SA; Thorsmolle, VK; Taylor, AJ","","","","PHYSICAL REVIEW LETTERS","JUL 2 2001","2001","87","1","","","","","","017401","10.1103/PhysRevLett.87.017401","","","118","6.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","6","7","3","9","8","5","4","8","8","10","10","3","5","7","6","7","3"
"Comparison of birefringent electric split-ring resonator and meanderline structures as quarter-wave plates at terahertz frequencies","Strikwerda, Andrew C.; Fan, Kebin; Tao, Hu; Pilon, Daniel V.; Zhang, Xin; Averitt, Richard D.","","","","OPTICS EXPRESS","JAN 5 2009","2009","17","1","","","","136","149","","10.1364/OE.17.000136","","","108","9.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","5","14","12","9","11","13","17","12","9"
"Recent Progress in Electromagnetic Metamaterial Devices for Terahertz Applications","Tao, Hu; Padilla, Willie J.; Zhang, Xin; Averitt, Richard D.","","","","IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS","JAN-FEB 2011","2011","17","1","","","","92","101","","10.1109/JSTQE.2010.2047847","","","102","11.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","13","19","14","16","13","11","4"
"Hybrid metamaterials enable fast electrical modulation of freely propagating terahertz waves","Chen, Hou-Tong; Palit, Sabarni; Tyler, Talmage; Bingham, Christopher M.; Zide, Joshua M. O.; O'Hara, John F.; Smith, David R.; Gossard, Arthur C.; Averitt, Richard D.; Padilla, Willie J.; Jokerst, Nan M.; Taylor, Antoinette J.","","","","APPLIED PHYSICS LETTERS","SEP 1 2008","2008","93","9","","","","","","091117","10.1063/1.2978071","","","100","8.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","8","7","12","12","10","12","5","14","1"
"Terahertz waveform synthesis via optical rectification of shaped ultrafast laser pulses","Ahn, J; Efimov, AV; Averitt, RD; Taylor, AJ","","","","OPTICS EXPRESS","OCT 6 2003","2003","11","20","","","","2486","2496","","10.1364/OE.11.002486","","","99","5.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","8","14","6","8","6","4","6","7","10","3","5","8","3","2"
"Nonequilibrium superconductivity and quasiparticle dynamics in YBa2Cu3O7-delta","Averitt, RD; Rodriguez, G; Lobad, AI; Siders, JLW; Trugman, SA; Taylor, AJ","","","","PHYSICAL REVIEW B","APR 1 2001","2001","63","14","","","","","","140502","10.1103/PhysRevB.63.140502","","","98","5.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","10","9","5","3","1","5","1","3","8","4","7","6","8","6","4","6","1"
"Terahertz metamaterials on free-standing highly-flexible polyimide substrates","Tao, Hu; Strikwerda, A. C.; Fan, K.; Bingham, C. M.; Padilla, W. J.; Zhang, Xin; Averitt, R. D.","","","","JOURNAL OF PHYSICS D-APPLIED PHYSICS","DEC 7 2008","2008","41","23","","","","","","232004","10.1088/0022-3727/41/23/232004","","","96","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","13","13","12","5","14","6","14","8","3"
