PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Lewis, Nathan S.								Toward cost-effective solar energy use								SCIENCE				315	5813			798	801		10.1126/science.1137014			FEB 9 2007	2007										1274							WOS:000244069000054		
J	Kauranen, Martti; Zayats, Anatoly V.								Nonlinear plasmonics								NATURE PHOTONICS				6	11			737	748		10.1038/NPHOTON.2012.244			NOV 2012	2012										1260							WOS:000310848300013		
J	Oulton, R. F.; Sorger, V. J.; Genov, D. A.; Pile, D. F. P.; Zhang, X.								A hybrid plasmonic waveguide for subwavelength confinement and long-range propagation								NATURE PHOTONICS				2	8			496	500		10.1038/nphoton.2008.131			AUG 2008	2008										1249							WOS:000258413700015		
J	Britnell, L.; Ribeiro, R. M.; Eckmann, A.; Jalil, R.; Belle, B. D.; Mishchenko, A.; Kim, Y. -J.; Gorbachev, R. V.; Georgiou, T.; Morozov, S. V.; Grigorenko, A. N.; Geim, A. K.; Casiraghi, C.; Castro Neto, A. H.; Novoselov, K. S.								Strong Light-Matter Interactions in Heterostructures of Atomically Thin Films								SCIENCE				340	6138			1311	1314		10.1126/science.1235547			JUN 14 2013	2013										1217							WOS:000320320200039		
J	Ferrari, Andrea C.; Bonaccorso, Francesco; Fal'ko, Vladimir; Novoselov, Konstantin S.; Roche, Stephan; Boggild, Peter; Borini, Stefano; Koppens, Frank H. L.; Palermo, Vincenzo; Pugno, Nicola; Garrido, Jose A.; Sordan, Roman; Bianco, Alberto; Ballerini, Laura; Prato, Maurizio; Lidorikis, Elefterios; Kivioja, Jani; Marinelli, Claudio; Ryhaenen, Tapani; Morpurgo, Alberto; Coleman, Jonathan N.; Nicolosi, Valeria; Colombo, Luigi; Fert, Albert; Garcia-Hernandez, Mar; Bachtold, Adrian; Schneider, Gregory F.; Guinea, Francisco; Dekker, Cees; Barbone, Matteo; Sun, Zhipei; Galiotis, Costas; Grigorenko, Alexander N.; Konstantatos, Gerasimos; Kis, Andras; Katsnelson, Mikhail; Vandersypen, Lieven; Loiseau, Annick; Morandi, Vittorio; Neumaier, Daniel; Treossi, Emanuele; Pellegrini, Vittorio; Polini, Marco; Tredicucci, Alessandro; Williams, Gareth M.; Hong, Byung Hee; Ahn, Jong-Hyun; Kim, Jong Min; Zirath, Herbert; van Wees, Bart J.; van der Zant, Herre; Occhipinti, Luigi; Di Matteo, Andrea; Kinloch, Ian A.; Seyller, Thomas; Quesnel, Etienne; Feng, Xinliang; Teo, Ken; Rupesinghe, Nalin; Hakonen, Pertti; Neil, Simon R. T.; Tannock, Quentin; Loefwander, Tomas; Kinaret, Jari								Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems								NANOSCALE				7	11			4598	4810		10.1039/c4nr01600a			2015	2015										1204							WOS:000351061700001		
J	Jablan, Marinko; Buljan, Hrvoje; Soljacic, Marin								Plasmonics in graphene at infrared frequencies								PHYSICAL REVIEW B				80	24					245435	10.1103/PhysRevB.80.245435			DEC 2009	2009										1201							WOS:000273229200139		
J	Park, C; Yoon, J; Thomas, EL								Enabling nanotechnology with self assembled block copolymer patterns								POLYMER				44	22			6725	6760		10.1016/j.polymer.2003.08.011			OCT 2003	2003										1189							WOS:000185837900001		
J	Tong, LM; Gattass, RR; Ashcom, JB; He, SL; Lou, JY; Shen, MY; Maxwell, I; Mazur, E								Subwavelength-diameter silica wires for low-loss optical wave guiding								NATURE				426	6968			816	819		10.1038/nature02193			DEC 18 2003	2003										1153							WOS:000187342000051		
J	Kildishev, Alexander V.; Boltasseva, Alexandra; Shalaev, Vladimir M.								Planar Photonics with Metasurfaces								SCIENCE				339	6125					1232009	10.1126/science.1232009			MAR 15 2013	2013										1150							WOS:000316053400029		
J	Su, KH; Wei, QH; Zhang, X; Mock, JJ; Smith, DR; Schultz, S								Interparticle coupling effects on plasmon resonances of nanogold particles								NANO LETTERS				3	8			1087	1090		10.1021/nl034197f			AUG 2003	2003										1149							WOS:000184892400020		
J	Wiley, B; Sun, YG; Mayers, B; Xia, YN								Shape-controlled synthesis of metal nanostructures: The case of silver								CHEMISTRY-A EUROPEAN JOURNAL				11	2			454	463		10.1002/chem.200400927			JAN 7 2005	2005										1133							WOS:000226333500002		
J	Novoselov, K. S.; Mishchenko, A.; Carvalho, A.; Castro Neto, A. H.								2D materials and van der Waals heterostructures								SCIENCE				353	6298					aac9439	10.1126/science.aac9439			JUL 29 2016	2016										1120							WOS:000380583600031		
J	Rechberger, W; Hohenau, A; Leitner, A; Krenn, JR; Lamprecht, B; Aussenegg, FR								Optical properties of two interacting gold nanoparticles								OPTICS COMMUNICATIONS				220	1-3			137	141		10.1016/S0030-4018(03)01357-9			MAY 1 2003	2003										1093							WOS:000182753300017		
J	Xiao, Manda; Huang, Fuzhi; Huang, Wenchao; Dkhissi, Yasmina; Zhu, Ye; Etheridge, Joanne; Gray-Weale, Angus; Bach, Udo; Cheng, Yi-Bing; Spiccia, Leone								A Fast Deposition-Crystallization Procedure for Highly Efficient Lead Iodide Perovskite Thin-Film Solar Cells								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				53	37			9898	9903		10.1002/anie.201405334			SEP 8 2014	2014										1082							WOS:000342678200038		
J	Noguez, Cecilia								Surface Plasmons on Metal Nanoparticles: The Influence of Shape and Physical Environment								JOURNAL OF PHYSICAL CHEMISTRY C				111	10			3806	3819		10.1021/jp066539m			MAR 15 2007	2007										1077							WOS:000245006100002		
J	Osterloh, Frank E.								Inorganic nanostructures for photoelectrochemical and photocatalytic water splitting								CHEMICAL SOCIETY REVIEWS				42	6			2294	2320		10.1039/c2cs35266d			2013	2013										1076							WOS:000315356300008		
J	Catchpole, K. R.; Polman, A.								Plasmonic solar cells								OPTICS EXPRESS				16	26			21793	21800		10.1364/OE.16.021793			DEC 22 2008	2008										1075							WOS:000262200700067		
J	Knight, Mark W.; Sobhani, Heidar; Nordlander, Peter; Halas, Naomi J.								Photodetection with Active Optical Antennas								SCIENCE				332	6030			702	704		10.1126/science.1203056			MAY 6 2011	2011										1074							WOS:000290265800038		
J	Clavero, Cesar								Plasmon-induced hot-electron generation at nanoparticle/metal-oxide interfaces for photovoltaic and photocatalytic devices								NATURE PHOTONICS				8	2			95	103		10.1038/NPHOTON.2013.238			FEB 2014	2014										1048							WOS:000331162400010		
J	Trindade, T; O'Brien, P; Pickett, NL								Nanocrystalline semiconductors: Synthesis, properties, and perspectives								CHEMISTRY OF MATERIALS				13	11			3843	3858		10.1021/cm000843p			NOV 2001	2001										1043							WOS:000172323700012		
J	Chen, Jianing; Badioli, Michela; Alonso-Gonzalez, Pablo; Thongrattanasiri, Sukosin; Huth, Florian; Osmond, Johann; Spasenovic, Marko; Centeno, Alba; Pesquera, Amaia; Godignon, Philippe; Zurutuza Elorza, Amaia; Camara, Nicolas; Javier Garcia de Abajo, F.; Hillenbrand, Rainer; Koppens, Frank H. L.								Optical nano-imaging of gate-tunable graphene plasmons								NATURE				487	7405			77	81		10.1038/nature11254			JUL 5 2012	2012										1036							WOS:000305982900053		
J	Semonin, Octavi E.; Luther, Joseph M.; Choi, Sukgeun; Chen, Hsiang-Yu; Gao, Jianbo; Nozik, Arthur J.; Beard, Matthew C.								Peak External Photocurrent Quantum Efficiency Exceeding 100% via MEG in a Quantum Dot Solar Cell								SCIENCE				334	6062			1530	1533		10.1126/science.1209845			DEC 16 2011	2011										1033							WOS:000298091400046		
J	Chen, Guanying; Qju, Hailong; Prasad, Paras N.; Chen, Xiaoyuan								Upconversion Nanoparticles: Design, Nanochemistry, and Applications in Theranostics								CHEMICAL REVIEWS				114	10			5161	5214		10.1021/cr400425h			MAY 28 2014	2014										1022							WOS:000336635900002		
J	Fei, Z.; Rodin, A. S.; Andreev, G. O.; Bao, W.; McLeod, A. S.; Wagner, M.; Zhang, L. M.; Zhao, Z.; Thiemens, M.; Dominguez, G.; Fogler, M. M.; Castro Neto, A. H.; Lau, C. N.; Keilmann, F.; Basov, D. N.								Gate-tuning of graphene plasmons revealed by infrared nano-imaging								NATURE				487	7405			82	85		10.1038/nature11253			JUL 5 2012	2012										1022							WOS:000305982900054		
J	Fan, Jonathan A.; Wu, Chihhui; Bao, Kui; Bao, Jiming; Bardhan, Rizia; Halas, Naomi J.; Manoharan, Vinothan N.; Nordlander, Peter; Shvets, Gennady; Capasso, Federico								Self-Assembled Plasmonic Nanoparticle Clusters								SCIENCE				328	5982			1135	1138		10.1126/science.1187949			MAY 28 2010	2010										1003							WOS:000278104700037		
J	Nie, Zhihong; Petukhova, Alla; Kumacheva, Eugenia								Properties and emerging applications of self-assembled structures made from inorganic nanoparticles								NATURE NANOTECHNOLOGY				5	1			15	25		10.1038/NNANO.2009.453			JAN 2010	2010										1000							WOS:000274652200010		
J	Akimov, A. V.; Mukherjee, A.; Yu, C. L.; Chang, D. E.; Zibrov, A. S.; Hemmer, P. R.; Park, H.; Lukin, M. D.								Generation of single optical plasmons in metallic nanowires coupled to quantum dots								NATURE				450	7168			402	406		10.1038/nature06230			NOV 15 2007	2007										1000							WOS:000250918600051		
J	Hochbaum, Allon I.; Yang, Peidong								Semiconductor Nanowires for Energy Conversion								CHEMICAL REVIEWS				110	1			527	546		10.1021/cr900075v			JAN 2010	2010										994							WOS:000274255700017		
J	West, Paul R.; Ishii, Satoshi; Naik, Gururaj V.; Emani, Naresh K.; Shalaev, Vladimir M.; Boltasseva, Alexandra								Searching for better plasmonic materials								LASER & PHOTONICS REVIEWS				4	6			795	808		10.1002/lpor.200900055			NOV 2010	2010										989							WOS:000284017900007		
J	Jain, Prashant K.; Huang, Wenyu; El-Sayed, Mostafa A.								On the universal scaling behavior of the distance decay of plasmon coupling in metal nanoparticle pairs: A plasmon ruler equation								NANO LETTERS				7	7			2080	2088		10.1021/nl071008a			JUL 2007	2007										985							WOS:000247926400043		
J	YOFFE, AD								LOW-DIMENSIONAL SYSTEMS - QUANTUM-SIZE EFFECTS AND ELECTRONIC-PROPERTIES OF SEMICONDUCTOR MICROCRYSTALLITES (ZERO-DIMENSIONAL SYSTEMS) AND SOME QUASI-2-DIMENSIONAL SYSTEMS								ADVANCES IN PHYSICS				42	2			173	266		10.1080/00018739300101484			MAR-APR 1993	1993										962							WOS:A1993LR80900002		
J	You, Jingbi; Hong, Ziruo; Yang, Yang (Michael); Chen, Qi; Cai, Min; Song, Tze-Bin; Chen, Chun-Chao; Lu, Shirong; Liu, Yongsheng; Zhou, Huanping; Yang, Yang								Low-Temperature Solution-Processed Perovskite Solar Cells with High Efficiency and Flexibility								ACS NANO				8	2			1674	1680		10.1021/nn406020d			FEB 2014	2014										947							WOS:000332059200064		
J	Chandran, SP; Chaudhary, M; Pasricha, R; Ahmad, A; Sastry, M								Synthesis of gold nanotriangles and silver nanoparticles using Aloe vera plant extract								BIOTECHNOLOGY PROGRESS				22	2			577	583		10.1021/bp0501423			MAR-APR 2006	2006										946							WOS:000236783400035		
J	Soukoulis, Costas M.; Wegener, Martin								Past achievements and future challenges in the development of three-dimensional photonic metamaterials								NATURE PHOTONICS				5	9			523	530		10.1038/NPHOTON.2011.154			SEP 2011	2011										921							WOS:000294412700009		
J	Xia, Fengnian; Wang, Han; Xiao, Di; Dubey, Madan; Ramasubramaniam, Ashwin								Two-dimensional material nanophotonics								NATURE PHOTONICS				8	12			899	907		10.1038/NPHOTON.2010.271			DEC 2014	2014										902							WOS:000345818600008		
J	MOISON, JM; HOUZAY, F; BARTHE, F; LEPRINCE, L; ANDRE, E; VATEL, O								SELF-ORGANIZED GROWTH OF REGULAR NANOMETER-SCALE INAS DOTS ON GAAS								APPLIED PHYSICS LETTERS				64	2			196	198		10.1063/1.111502			JAN 10 1994	1994										900							WOS:A1994MQ50200023		
J	Huang, Xiaoyong; Han, Sanyang; Huang, Wei; Liu, Xiaogang								Enhancing solar cell efficiency: the search for luminescent materials as spectral converters								CHEMICAL SOCIETY REVIEWS				42	1			173	201		10.1039/c2cs35288e			2013	2013										899							WOS:000311968700013		
J	Yin, Wan-Jian; Shi, Tingting; Yan, Yanfa								Unusual defect physics in CH3NH3PbI3 perovskite solar cell absorber								APPLIED PHYSICS LETTERS				104	6					063903	10.1063/1.4864778			FEB 10 2014	2014										894							WOS:000331803800098		
J	Tachibana, Yasuhiro; Vayssieres, Lionel; Durrant, James R.								Artificial photosynthesis for solar water-splitting								NATURE PHOTONICS				6	8			511	518		10.1038/nphoton.2012.175			AUG 2012	2012										874							WOS:000307046800009		
J	Luther, Joseph M.; Jain, Prashant K.; Ewers, Trevor; Alivisatos, A. Paul								Localized surface plasmon resonances arising from free carriers in doped quantum dots								NATURE MATERIALS				10	5			361	366		10.1038/NMAT3004			MAY 2011	2011										866							WOS:000289720000015		
J	Yoffe, AD								Semiconductor quantum dots and related systems: electronic, optical, luminescence and related properties of low dimensional systems								ADVANCES IN PHYSICS				50	1			1	208		10.1080/00018730010006608			JAN 2001	2001										859							WOS:000165958700001		
J	Zheludev, Nikolay I.; Kivshar, Yuri S.								From metamaterials to metadevices								NATURE MATERIALS				11	11			917	924		10.1038/NMAT3431			NOV 2012	2012										851							WOS:000310434600013		
J	Sun, YG; Xia, YN								Mechanistic study on the replacement reaction between silver nanostructures and chloroauric acid in aqueous medium								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				126	12			3892	3901		10.1021/ja039734c			MAR 31 2004	2004										851							WOS:000220440400050		
J	Hu, Lu; Chen, Gang								Analysis of optical absorption in silicon nanowire Arrays for photovoltaic applications								NANO LETTERS				7	11			3249	3252		10.1021/nl071018b			NOV 2007	2007										845							WOS:000251059800001		
J	Zhu, Jia; Yu, Zongfu; Burkhard, George F.; Hsu, Ching-Mei; Connor, Stephen T.; Xu, Yueqin; Wang, Qi; McGehee, Michael; Fan, Shanhui; Cui, Yi								Optical Absorption Enhancement in Amorphous Silicon Nanowire and Nanocone Arrays								NANO LETTERS				9	1			279	282		10.1021/nl802886y			JAN 2009	2009										843							WOS:000262519100052		
J	Chen, Jing-De; Cui, Chaohua; Li, Yan-Qing; Zhou, Lei; Ou, Qing-Dong; Li, Chi; Li, Yongfang; Tang, Jian-Xin								Single-Junction Polymer Solar Cells Exceeding 10% Power Conversion Efficiency								ADVANCED MATERIALS				27	6			1035	1041		10.1002/adma.201404535			FEB 11 2015	2015										839							WOS:000349975800006		
J	Watts, Claire M.; Liu, Xianliang; Padilla, Willie J.								Metamaterial Electromagnetic Wave Absorbers								ADVANCED MATERIALS				24	23			OP98	OP120		10.1002/adma.201200674			JUN 19 2012	2012										839							WOS:000305121100002		
J	Mitzi, David B.; Gunawan, Old; Todorov, Teodor K.; Wang, Kejia; Guha, Supratik								The path towards a high-performance solution-processed kesterite solar cell								SOLAR ENERGY MATERIALS AND SOLAR CELLS				95	6			1421	1436		10.1016/j.solmat.2010.11.028			JUN 2011	2011										830							WOS:000290925000002		
