IDENTIFICADORES DE AUTOR: (N-1886-2013)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Measuring thermal and thermoelectric properties of one-dimensional nanostructures using a microfabricated device","Shi, L; Li, DY; Yu, CH; Jang, WY; Kim, D; Yao, Z; Kim, P; Majumdar, A","","","","JOURNAL OF HEAT TRANSFER-TRANSACTIONS OF THE ASME","OCT 2003","2003","125","5","","","","881","888","","10.1115/1.1597619","","","435","25.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","18","15","17","19","29","27","37","35","36","33","32","36","33","45","19","0"
"Reversible Basal Plane Hydrogenation of Graphene","Ryu, Sunmin; Han, Melinda Y.; Maultzsch, Janina; Heinz, Tony F.; Kim, Philip; Steigerwald, Michael L.; Brus, Louis E.","","","","NANO LETTERS","DEC 2008","2008","8","12","","","","4597","4602","","10.1021/nl802940s","","","422","35.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","45","65","54","72","41","47","18","23","18","16","0"
"Infrared spectroscopy of Landau levels of graphene","Jiang, Z.; Henriksen, E. A.; Tung, L. C.; Wang, Y. -J.; Schwartz, M. E.; Han, M. Y.; Kim, P.; Stormer, H. L.","","","","PHYSICAL REVIEW LETTERS","MAY 11 2007","2007","98","19","","","","","","197403","10.1103/PhysRevLett.98.197403","","","384","29.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","35","38","34","40","38","33","25","36","33","32","21","13","0"
"High-resolution scanning tunneling microscopy imaging of mesoscopic graphene sheets on an insulating surface","Stolyarova, Elena; Rim, Kwang Taeg; Ryu, Sunmin; Maultzsch, Janina; Kim, Philip; Brus, Louis E.; Heinz, Tony F.; Hybertsen, Mark S.; Flynn, George W.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","MAY 29 2007","2007","104","22","","","","9209","9212","","10.1073/pnas.0703337104","","","378","29.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","42","45","51","48","35","32","27","28","20","21","15","6","0"
"Tailoring Electrical Transport Across Grain Boundaries in Polycrystalline Graphene","Tsen, Adam W.; Brown, Lola; Levendorf, Mark P.; Ghahari, Fereshte; Huang, Pinshane Y.; Havener, Robin W.; Ruiz-Vargas, Carlos S.; Muller, David A.; Kim, Philip; Park, Jiwoong","","","","SCIENCE","JUN 1 2012","2012","336","6085","","","","1143","1146","","10.1126/science.1218948","","","362","45.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","55","65","69","53","50","32","29","0"
"Electric field modulation of galvanomagnetic properties of mesoscopic graphite","Zhang, YB; Small, JP; Amori, MES; Kim, P","","","","PHYSICAL REVIEW LETTERS","MAY 6 2005","2005","94","17","","","","","","176803","10.1103/PhysRevLett.94.176803","","","358","23.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","32","46","45","25","40","36","31","27","19","17","9","12","8","5","0"
"Controlled charge trapping by molybdenum disulphide and graphene in ultrathin heterostructured memory devices","Choi, Min Sup; Lee, Gwan-Hyoung; Yu, Young-Jun; Lee, Dae-Yeong; Lee, Seung Hwan; Kim, Philip; Hone, James; Yoo, Won Jong","","","","NATURE COMMUNICATIONS","MAR 2013","2013","4","","","","","","","1624","10.1038/ncomms2652","","","351","50.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","54","68","55","67","54","44","0"
"Electronic transport and quantum hall effect in bipolar graphene p-n-p junctions","Oezyilmaz, Barbaros; Jarillo-Herrero, Pablo; Efetov, Dmitri; Abanin, Dmitry A.; Levitov, Leonid S.; Kim, Philip","","","","PHYSICAL REVIEW LETTERS","OCT 19 2007","2007","99","16","","","","","","166804","10.1103/PhysRevLett.99.166804","","","350","26.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","45","38","41","33","31","27","29","27","22","18","23","14","0"
"Covalently bridging gaps in single-walled carbon nanotubes with conducting molecules","Guo, XF; Small, JP; Klare, JE; Wang, YL; Purewal, MS; Tam, IW; Hong, BH; Caldwell, R; Huang, LM; O'Brien, S; Yan, JM; Breslow, R; Wind, SJ; Hone, J; Kim, P; Nuckolls, C","","","","SCIENCE","JAN 20 2006","2006","311","5759","","","","356","359","","10.1126/science.1120986","","","345","24.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","31","34","29","30","30","25","34","30","24","22","18","17","13","0"
"Electron Transport in Disordered Graphene Nanoribbons","Han, Melinda Y.; Brant, Juliana C.; Kim, Philip","","","","PHYSICAL REVIEW LETTERS","FEB 5 2010","2010","104","5","","","","","","056801","10.1103/PhysRevLett.104.056801","","","343","34.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","51","55","45","43","42","27","17","18","17","0"
"Fabrication and electric-field-dependent transport measurements of mesoscopic graphite devices","Zhang, YB; Small, JP; Pontius, WV; Kim, P","","","","APPLIED PHYSICS LETTERS","FEB 14 2005","2005","86","7","","","","","","073104","10.1063/1.1862334","","","281","18.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","14","23","26","25","27","24","22","30","25","13","12","11","13","11","0"
"Multicomponent fractional quantum Hall effect in graphene","Dean, C. R.; Young, A. F.; Cadden-Zimansky, P.; Wang, L.; Ren, H.; Watanabe, K.; Taniguchi, T.; Kim, P.; Hone, J.; Shepard, K. L.","","","","NATURE PHYSICS","SEP 2011","2011","7","9","","","","693","696","","10.1038/NPHYS2007","","","275","30.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","38","43","37","30","36","31","33","17","0"
"Alcohol vapor sensors based on single-walled carbon nanotube field effect transistors","Someya, T; Small, J; Kim, P; Nuckolls, C; Yardley, JT","","","","NANO LETTERS","JUL 2003","2003","3","7","","","","877","881","","10.1021/nl034061h","","","257","15.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","15","19","19","30","29","21","22","11","18","11","12","10","7","11","7","0"
"Electronic density of states of atomically resolved single-walled carbon nanotubes: Van Hove singularities and end states","Kim, P; Odom, TW; Huang, JL; Lieber, CM","","","","PHYSICAL REVIEW LETTERS","FEB 8 1999","1999","82","6","","","","1225","1228","","10.1103/PhysRevLett.82.1225","","","256","12.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","22","32","28","20","12","12","18","16","18","10","7","6","7","6","10","5","9","4","4","1","0"
"Electron tunneling through atomically flat and ultrathin hexagonal boron nitride","Lee, Gwan-Hyoung; Yu, Young-Jun; Lee, Changgu; Dean, Cory; Shepard, Kenneth L.; Kim, Philip; Hone, James","","","","APPLIED PHYSICS LETTERS","DEC 12 2011","2011","99","24","","","","","","243114","10.1063/1.3662043","","","245","27.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","20","31","30","44","38","40","32","0"
"Label-free single-molecule detection of DNA-hybridization kinetics with a carbon nanotube field-effect transistor","Sorgenfrei, Sebastian; Chiu, Chien-yang; Gonzalez, Ruben L., Jr.; Yu, Young-Jun; Kim, Philip; Nuckolls, Colin; Shepard, Kenneth L.","","","","NATURE NANOTECHNOLOGY","FEB 2011","2011","6","2","","","","125","131","","10.1038/nnano.2010.275","","","234","26.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","24","35","36","26","33","20","29","20","0"
"Near-field focusing and magnification through self-assembled nanoscale spherical lenses","Lee, Ju Young; Hong, Byung Hee; Kim, Woo Youn; Min, Seung Kyu; Kim, Yukyung; Jouravlev, Mikhail V.; Bose, Ranojoy; Kim, Keun Soo; Hwang, In-Chul; Kaufman, Laura J.; Wong, Chee Wei; Kim, Philip; Kim, Kwang S.","","","","NATURE","JUL 23 2009","2009","460","7254","","","","498","501","","10.1038/nature08173","","","232","21.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","19","22","24","33","27","17","31","21","27","10","0"
"Quantum hall states near the charge-neutral dirac point in graphene","Jiang, Z.; Zhang, Y.; Stormer, H. L.; Kim, P.","","","","PHYSICAL REVIEW LETTERS","SEP 7 2007","2007","99","10","","","","","","106802","10.1103/PhysRevLett.99.106802","","","222","17.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","23","24","24","29","29","17","18","12","17","12","10","4","0"
"Charge Transfer Chemical Doping of Few Layer Graphenes: Charge Distribution and Band Gap Formation","Jung, Naeyoung; Kim, Namdong; Jockusch, Steffen; Turro, Nicholas J.; Kim, Philip; Brus, Louis","","","","NANO LETTERS","DEC 2009","2009","9","12","","","","4133","4137","","10.1021/nl902362q","","","194","17.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","20","25","24","19","27","12","17","17","11","0"
"Scaling of resistance and electron mean free path of single-walled carbon nanotubes","Purewal, Meninder S.; Hong, Byung Hee; Ravi, Anirudhh; Chandra, Bhupesh; Hone, James; Kim, Philip","","","","PHYSICAL REVIEW LETTERS","MAY 4 2007","2007","98","18","","","","","","186808","10.1103/PhysRevLett.98.186808","","","191","14.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","23","22","17","17","23","14","9","11","18","8","8","0"
"Band Structure Asymmetry of Bilayer Graphene Revealed by Infrared Spectroscopy","Li, Z. Q.; Henriksen, E. A.; Jiang, Z.; Hao, Z.; Martin, M. C.; Kim, P.; Stormer, H. L.; Basov, D. N.","","","","PHYSICAL REVIEW LETTERS","JAN 23 2009","2009","102","3","","","","","","037403","10.1103/PhysRevLett.102.037403","","","189","17.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","37","24","26","23","15","6","8","7","12","8","0"
"Modulation of thermoelectric power of individual carbon nanotubes","Small, JP; Perez, KM; Kim, P","","","","PHYSICAL REVIEW LETTERS","DEC 19 2003","2003","91","25","","","","","","256801","10.1103/PhysRevLett.91.256801","","","189","11.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","7","9","8","10","10","8","10","15","19","21","18","14","21","12","0"
"Observation of the Dirac fluid and the breakdown of the Wiedemann-Franz law in graphene","Crossno, Jesse; Shi, Jing K.; Wang, Ke; Liu, Xiaomeng; Harzheim, Achim; Lucas, Andrew; Sachdev, Subir; Kim, Philip; Taniguchi, Takashi; Watanabe, Kenji; Ohki, Thomas A.; Fong, Kin Chung","","","","SCIENCE","MAR 4 2016","2016","351","6277","","","","1058","1061","","10.1126/science.aad0343","","","178","44.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","51","63","43","0"
"Spin and valley quantum Hall ferromagnetism in graphene","Young, A. F.; Dean, C. R.; Wang, L.; Ren, H.; Cadden-Zimansky, P.; Watanabe, K.; Taniguchi, T.; Hone, J.; Shepard, K. L.; Kim, P.","","","","NATURE PHYSICS","JUL 2012","2012","8","7","","","","550","556","","10.1038/nphys2307","","","167","20.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","24","27","17","28","26","26","15","0"
"Cyclotron resonance in bilayer graphene","Henriksen, E. A.; Jiang, Z.; Tung, L. -C.; Schwartz, M. E.; Takita, M.; Wang, Y. -J.; Kim, P.; Stormer, H. L.","","","","PHYSICAL REVIEW LETTERS","FEB 29 2008","2008","100","8","","","","","","087403","10.1103/PhysRevLett.100.087403","","","164","13.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","32","22","28","16","19","16","8","5","6","2","3","0"
"Temperature dependent electron transport in graphene","Tan, Y.-W.; Zhang, Y.; Stormer, H. L.; Kim, P.","","","","EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS","SEP 2007","2007","148","","","","","15","18","","10.1140/epjst/e2007-00221-9","Graphene Week 2006 International Conference","2006","144","11.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","14","14","14","12","18","12","11","13","10","11","8","5","0"
"Single-walled carbon nanotube probes for high-resolution nanostructure imaging","Wong, SS; Woolley, AT; Odom, TW; Huang, JL; Kim, P; Vezenov, DV; Lieber, CM","","","","APPLIED PHYSICS LETTERS","DEC 7 1998","1998","73","23","","","","3465","3467","","10.1063/1.122798","","","143","6.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","16","18","11","9","13","7","5","12","5","9","6","4","2","0","2","0","5","3","3","0","0"
"Symmetry Breaking in the Zero-Energy Landau Level in Bilayer Graphene","Zhao, Y.; Cadden-Zimansky, P.; Jiang, Z.; Kim, P.","","","","PHYSICAL REVIEW LETTERS","FEB 12 2010","2010","104","6","","","","","","066801","10.1103/PhysRevLett.104.066801","","","137","13.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","22","29","16","13","13","8","11","5","2","0"
"Electronic transport in locally gated graphene nanoconstrictions","Oezyilmaz, Barbaros; Jarillo-Herrero, Pablo; Efetov, Dmitri; Kim, Philip","","","","APPLIED PHYSICS LETTERS","NOV 5 2007","2007","91","19","","","","","","192107","10.1063/1.2803074","","","134","10.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","15","17","11","15","12","10","14","8","6","7","3","0"
"Directing and sensing changes in molecular conformation on individual carbon nanotube field effect transistors","Guo, XF; Huang, LM; O'Brien, S; Kim, P; Nuckolls, C","","","","JOURNAL OF THE AMERICAN CHEMICAL SOCIETY","NOV 2 2005","2005","127","43","","","","15045","15047","","10.1021/ja054335y","","","134","8.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","4","20","16","8","24","12","7","5","3","11","8","4","0"
"Oxygen-activated growth and bandgap tunability of large single-crystal bilayer graphene","Hao, Yufeng; Wang, Lei; Liu, Yuanyue; Chen, Hua; Wang, Xiaohan; Tan, Cheng; Nie, Shu; Suk, Ji Won; Jiang, Tengfei; Liang, Tengfei; Xiao, Junfeng; Ye, Wenjing; Dean, Cory R.; Yakobson, Boris I.; McCarty, Kevin F.; Kim, Philip; Hone, James; Colombo, Luigi; Ruoff, Rodney S.","","","","NATURE NANOTECHNOLOGY","MAY 2016","2016","11","5","","","","426","431","","10.1038/nnano.2015.322","","","133","33.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","52","32","29","0"
"Single-Gate Bandgap Opening of Bilayer Graphene by Dual Molecular Doping","Park, Jaesung; Jo, Sae Byeok; Yu, Young-Jun; Kim, Youngsoo; Yang, Jae Won; Lee, Wi Hyoung; Kim, Hyun Ho; Hong, Byung Hee; Kim, Philip; Cho, Kilwon; Kim, Kwang S.","","","","ADVANCED MATERIALS","JAN 17 2012","2012","24","3","","","","407","+","","10.1002/adma.201103411","","","132","16.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","27","21","29","16","20","7","6","0"
