PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Bhimanapati, Ganesh R.; Lin, Zhong; Meunier, Vincent; Jung, Yeonwoong; Cha, Judy; Das, Saptarshi; Xiao, Di; Son, Youngwoo; Strano, Michael S.; Cooper, Valentino R.; Liang, Liangbo; Louie, Steven G.; Ringe, Emilie; Zhou, Wu; Kim, Steve S.; Naik, Rajesh R.; Sumpter, Bobby G.; Terrones, Humberto; Xia, Fengnian; Wang, Yeliang; Zhu, Jun; Akinwande, Deji; Alem, Nasim; Schuller, Jon A.; Schaak, Raymond E.; Terrones, Mauricio; Robinson, Joshua A.								Recent Advances in Two-Dimensional Materials beyond Graphene								ACS NANO				9	12			11509	11539		10.1021/acsnano.5b05556			DEC 2015	2015										789							WOS:000367280100002		
J	Liu, Huili; Shi, Xun; Xu, Fangfang; Zhang, Linlin; Zhang, Wenqing; Chen, Lidong; Li, Qiang; Uher, Ctirad; Day, Tristan; Snyder, G. Jeffrey								Copper ion liquid-like thermoelectrics								NATURE MATERIALS				11	5			422	425		10.1038/NMAT3273			MAY 2012	2012										786							WOS:000303108500019		
J	Mak, Kin Fai; Shan, Jie								Photonics and optoelectronics of 2D semiconductor transition metal dichalcogenides								NATURE PHOTONICS				10	4			216	226		10.1038/NPHOTON.2015.282			APR 2016	2016										773							WOS:000372978900009		
J	Hegger, H; Petrovic, C; Moshopoulou, EG; Hundley, MF; Sarrao, JL; Fisk, Z; Thompson, JD								Pressure-induced superconductivity in quasi-2D CeRhIn5								PHYSICAL REVIEW LETTERS				84	21			4986	4989		10.1103/PhysRevLett.84.4986			MAY 22 2000	2000										746							WOS:000087114400051		
J	Kashiwaya, S; Tanaka, Y								Tunnelling effects on surface bound states in unconventional superconductors								REPORTS ON PROGRESS IN PHYSICS				63	10			1641	1724		10.1088/0034-4885/63/10/202			OCT 2000	2000										745							WOS:000165170800002		
J	Bauer, E; Hilscher, G; Michor, H; Paul, C; Scheidt, EW; Gribanov, A; Seropegin, Y; Noel, H; Sigrist, M; Rogl, P								Heavy fermion superconductivity and magnetic order in noncentrosymmetric CePt3Si								PHYSICAL REVIEW LETTERS				92	2					027003	10.1103/PhysRevLett.92.027003			JAN 16 2004	2004										740							WOS:000188187100042		
J	Tan, Chaoliang; Zhang, Hua								Two-dimensional transition metal dichalcogenide nanosheet-based composites								CHEMICAL SOCIETY REVIEWS				44	9			2713	2731		10.1039/c4cs00182f			2015	2015										731							WOS:000353658000010		
J	Chernikov, Alexey; Berkelbach, Timothy C.; Hill, Heather M.; Rigosi, Albert; Li, Yilei; Aslan, Ozgur Burak; Reichman, David R.; Hybertsen, Mark S.; Heinz, Tony F.								Exciton Binding Energy and Nonhydrogenic Rydberg Series in Monolayer WS2								PHYSICAL REVIEW LETTERS				113	7					076802	10.1103/PhysRevLett.113.076802			AUG 13 2014	2014										725							WOS:000341115700020		
J	Shi, Xun; Yang, Jiong; Salvador, James R.; Chi, Miaofang; Cho, Jung Y.; Wang, Hsin; Bai, Shengqiang; Yang, Jihui; Zhang, Wenqing; Chen, Lidong								Multiple-Filled Skutterudites: High Thermoelectric Figure of Merit through Separately Optimizing Electrical and Thermal Transports								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				133	20			7837	7846		10.1021/ja111199y			MAY 25 2011	2011										719							WOS:000291580400040		
J	Gardner, Jason S.; Gingras, Michel J. P.; Greedan, John E.								Magnetic pyrochlore oxides								REVIEWS OF MODERN PHYSICS				82	1			53	107		10.1103/RevModPhys.82.53			JAN-MAR 2010	2010										715							WOS:000276184000002		
J	Baugher, Britton W. H.; Churchill, Hugh O. H.; Yang, Yafang; Jarillo-Herrero, Pablo								Optoelectronic devices based on electrically tunable p-n diodes in a monolayer dichalcogenide								NATURE NANOTECHNOLOGY				9	4			262	267		10.1038/NNANO.2014.25			APR 2014	2014										696							WOS:000334068800010		
J	Hirschfeld, P. J.; Korshunov, M. M.; Mazin, I. I.								Gap symmetry and structure of Fe-based superconductors								REPORTS ON PROGRESS IN PHYSICS				74	12					124508	10.1088/0034-4885/74/12/124508			DEC 2011	2011										687							WOS:000298079500009		
J	Ugeda, Miguel M.; Bradley, Aaron J.; Shi, Su-Fei; da Jornada, Felipe H.; Zhang, Yi; Qiu, Diana Y.; Ruan, Wei; Mo, Sung-Kwan; Hussain, Zahid; Shen, Zhi-Xun; Wang, Feng; Louie, Steven G.; Crommie, Michael F.								Giant bandgap renormalization and excitonic effects in a monolayer transition metal dichalcogenide semiconductor								NATURE MATERIALS				13	12			1091	1095		10.1038/NMAT4061			DEC 2014	2014										677							WOS:000345432200009		
J	Kappera, Rajesh; Voiry, Damien; Yalcin, Sibel Ebru; Branch, Brittany; Gupta, Gautam; Mohite, Aditya D.; Chhowalla, Manish								Phase-engineered low-resistance contacts for ultrathin MoS2 transistors								NATURE MATERIALS				13	12			1128	1134		10.1038/NMAT4080			DEC 2014	2014										668							WOS:000345432200015		
J	Kanatzidis, Mercouri G.								Nanostructured Thermoelectrics: The New Paradigm?								CHEMISTRY OF MATERIALS				22	3			648	659		10.1021/cm902195j			FEB 9 2010	2010										656							WOS:000274089600007		
J	Chen, G; Dresselhaus, MS; Dresselhaus, G; Fleurial, JP; Caillat, T								Recent developments in thermoelectric materials								INTERNATIONAL MATERIALS REVIEWS				48	1			45	66		10.1179/095066003225010182			FEB 2003	2003										649							WOS:000181787400002		
J	Pospischil, Andreas; Furchi, Marco M.; Mueller, Thomas								Solar-energy conversion and light emission in an atomic monolayer p-n diode								NATURE NANOTECHNOLOGY				9	4			257	261		10.1038/NNANO.2014.14			APR 2014	2014										647							WOS:000334068800009		
J	Chung, DY; Hogan, T; Brazis, P; Rocci-Lane, M; Kannewurf, C; Bastea, M; Uher, C; Kanatzidis, MG								CsBi4Te6: A high-performance thermoelectric material for low-temperature applications								SCIENCE				287	5455			1024	1027		10.1126/science.287.5455.1024			FEB 11 2000	2000										645							WOS:000085245400043		
J	Withers, F.; Del Pozo-Zamudio, O.; Mishchenko, A.; Rooney, A. P.; Gholinia, A.; Watanabe, K.; Taniguchi, T.; Haigh, S. J.; Geim, A. K.; Tartakovskii, A. I.; Novoselov, K. S.								Light-emitting diodes by band-structure engineering in van der Waals heterostructures								NATURE MATERIALS				14	3			301	306		10.1038/nmat4205			MAR 2015	2015										637							WOS:000350136400017		
J	Nolas, GS; Morelli, DT; Tritt, TM								Skutterudites: A phonon-glass-electron crystal approach to advanced thermoelectric energy conversion applications								ANNUAL REVIEW OF MATERIALS SCIENCE				29				89	116		10.1146/annurev.matsci.29.1.89			1999	1999										616							WOS:000082534400004		
J	Tritt, TM								Thermoelectric materials - Holey and unholey semiconductors								SCIENCE				283	5403			804	805		10.1126/science.283.5403.804			FEB 5 1999	1999										614							WOS:000078496800031		
J	Mahan, G; Sales, B; Sharp, J								Thermoelectric materials: New approaches to an old problem								PHYSICS TODAY				50	3			42	47		10.1063/1.881752			MAR 1997	1997										613							WOS:A1997WK80500009		
J	Ohta, Hiromichi; Kim, Sungwng; Mune, Yorika; Mizoguchi, Teruyasu; Nomura, Kenji; Ohta, Shingo; Nomura, Takashi; Nakanishi, Yuki; Ikuhara, Yuichi; Hirano, Masahiro; Hosono, Hideo; Koumoto, Kunihito								Giant thermoelectric Seebeck coefficient of two-dimensional electron gas in SrTiO3								NATURE MATERIALS				6	2			129	134		10.1038/nmat1821			FEB 2007	2007										608							WOS:000243941800019		
J	Wang, Wei Hua								The elastic properties, elastic models and elastic perspectives of metallic glasses								PROGRESS IN MATERIALS SCIENCE				57	3			487	656		10.1016/j.pmatsci.2011.07.001			APR 2012	2012										588							WOS:000300654000002		
J	Sasmal, Kalyan; Lv, Bing; Lorenz, Bernd; Guloy, Arnold M.; Chen, Feng; Xue, Yu-Yi; Chu, Ching-Wu								Superconducting fe-based compounds (A(1-x)Sr(x))Fe(2)As(2) with A=K and cs with transition temperatures up to 37 k								PHYSICAL REVIEW LETTERS				101	10					107007	10.1103/PhysRevLett.101.107007			SEP 5 2008	2008										583							WOS:000258975100056		
J	OBERTELLI, SD; COOPER, JR; TALLON, JL								SYSTEMATICS IN THE THERMOELECTRIC-POWER OF HIGH-TC OXIDES								PHYSICAL REVIEW B				46	22			14928	14931		10.1103/PhysRevB.46.14928			DEC 1 1992	1992										578							WOS:A1992KB63500073		
J	Subedi, Alaska; Zhang, Lijun; Singh, D. J.; Du, M. H.								Density functional study of FeS, FeSe, and FeTe: Electronic structure, magnetism, phonons, and superconductivity								PHYSICAL REVIEW B				78	13					134514	10.1103/PhysRevB.78.134514			OCT 2008	2008										577							WOS:000260574200100		
J	Ishida, Kenji; Nakai, Yusuke; Hosono, Hideo								To What Extent Iron-Pnictide New Superconductors Have Been Clarified: A Progress Report								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				78	6					062001	10.1143/JPSJ.78.062001			JUN 2009	2009										571							WOS:000267395800001		
J	Cravotto, G; Cintas, P								Power ultrasound in organic systhesis: moving cavitational chemistry from academia to innovative and large-scale applications								CHEMICAL SOCIETY REVIEWS				35	2			180	196		10.1039/b503848k			FEB 2006	2006										570							WOS:000235452800019		
J	Tapp, Joshua H.; Tang, Zhongjia; Lv, Bing; Sasmal, Kalyan; Lorenz, Berrid; Chu, Paul C. W.; Guloy, Arnold M.								LiFeAs: An intrinsic FeAs-based superconductor with Tc=18 K								PHYSICAL REVIEW B				78	6					060505	10.1103/PhysRevB.78.060505			AUG 2008	2008										567							WOS:000259264900011		
J	Mouri, Shinichiro; Miyauchi, Yuhei; Matsuda, Kazunari								Tunable Photoluminescence of Monolayer MoS2 via Chemical Doping								NANO LETTERS				13	12			5944	5948		10.1021/nl403036h			DEC 2013	2013										562							WOS:000328439200029		
J	Graser, S.; Maier, T. A.; Hirschfeld, P. J.; Scalapino, D. J.								Near-degeneracy of several pairing channels in multiorbital models for the Fe pnictides								NEW JOURNAL OF PHYSICS				11						025016	10.1088/1367-2630/11/2/025016			FEB 27 2009	2009										549							WOS:000263744200015		
J	Scalapino, D. J.								A common thread: The pairing interaction for unconventional superconductors								REVIEWS OF MODERN PHYSICS				84	4			1383	1417		10.1103/RevModPhys.84.1383			OCT 8 2012	2012										546							WOS:000309590600001		
J	Snyder, GJ; Christensen, M; Nishibori, E; Caillat, T; Iversen, BB								Disordered zinc in Zn4Sb3 with phonon-glass and electron-crystal thermoelectric properties								NATURE MATERIALS				3	7			458	463		10.1038/nmat1154			JUL 2004	2004										538							WOS:000222389100014		
J	Mahan, GD								Good thermoelectrics								Solid State Physics				51				81	157					1998	1998										538							WOS:000079450200002		
J	Ament, Luuk J. P.; van Veenendaal, Michel; Devereaux, Thomas P.; Hill, John P.; van den Brink, Jeroen								Resonant inelastic x-ray scattering studies of elementary excitations								REVIEWS OF MODERN PHYSICS				83	2						10.1103/RevModPhys.83.705			JUN 24 2011	2011										534							WOS:000292042300001		
J	CHIEN, TR; WANG, ZZ; ONG, NP								EFFECT OF ZN IMPURITIES ON THE NORMAL-STATE HALL ANGLE IN SINGLE-CRYSTAL YBA2CU3-XZNXO7-DELTA								PHYSICAL REVIEW LETTERS				67	15			2088	2091		10.1103/PhysRevLett.67.2088			OCT 7 1991	1991										534							WOS:A1991GJ31900039		
J	Foo, ML; Wang, YY; Watauchi, S; Zandbergen, HW; He, T; Cava, RJ; Ong, NP								Charge ordering, commensurability, and metallicity in the phase diagram of the layered NaxCoO2								PHYSICAL REVIEW LETTERS				92	24					247001	10.1103/PhysRevLett.92.247001			JUN 18 2004	2004										527							WOS:000222112900051		
J	Lan, Yucheng; Minnich, Austin Jerome; Chen, Gang; Ren, Zhifeng								Enhancement of Thermoelectric Figure-of-Merit by a Bulk Nanostructuring Approach								ADVANCED FUNCTIONAL MATERIALS				20	3			357	376		10.1002/adfm.200901512			FEB 8 2010	2010										518							WOS:000274644400001		
J	Fernandes, R. M.; Chubukov, A. V.; Schmalian, J.								What drives nematic order in iron-based superconductors?								NATURE PHYSICS				10	2			97	104		10.1038/nphys2877			FEB 2014	2014										516							WOS:000332141800012		
J	Bao, Wei; Qiu, Y.; Huang, Q.; Green, M. A.; Zajdel, P.; Fitzsimmons, M. R.; Zhernenkov, M.; Chang, S.; Fang, Minghu; Qian, B.; Vehstedt, E. K.; Yang, Jinhu; Pham, H. M.; Spinu, L.; Mao, Z. Q.								Tunable (delta pi, delta pi)-Type Antiferromagnetic Order in alpha-Fe(Te,Se) Superconductors								PHYSICAL REVIEW LETTERS				102	24					247001	10.1103/PhysRevLett.102.247001			JUN 19 2009	2009										516							WOS:000267197900055		
J	Fang, Hui; Battaglia, Corsin; Carraro, Carlo; Nemsak, Slavomir; Ozdol, Burak; Kang, Jeong Seuk; Bechtel, Hans A.; Desai, Sujay B.; Kronast, Florian; Unal, Ahmet A.; Conti, Giuseppina; Conlon, Catherine; Palsson, Gunnar K.; Martin, Michael C.; Minor, Andrew M.; Fadley, Charles S.; Yablonovitch, Eli; Maboudian, Roya; Javey, Ali								Strong interlayer coupling in van der Waals heterostructures built from single-layer chalcogenides								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	17			6198	6202		10.1073/pnas.1405435111			APR 29 2014	2014										513							WOS:000335199000035		
J	Kuroki, Kazuhiko; Usui, Hidetomo; Onari, Seiichiro; Arita, Ryotaro; Aoki, Hideo								Pnictogen height as a possible switch between high-T-c nodeless and low-T-c nodal pairings in the iron-based superconductors								PHYSICAL REVIEW B				79	22					224511	10.1103/PhysRevB.79.224511			JUN 2009	2009										513							WOS:000267699300099		
J	Tsai, Meng-Lin; Su, Sheng-Han; Chang, Jan-Kai; Tsai, Dung-Sheng; Chen, Chang-Hsiao; Wu, Chih-I; Li, Lain-Jong; Chen, Lih-Juann; He, Jr-Hau								Monolayer MoS2 Heterojunction Solar Cells								ACS NANO				8	8			8317	8322		10.1021/nn502776h			AUG 2014	2014										511							WOS:000340992300080		
J	DESSAU, DS; SHEN, ZX; KING, DM; MARSHALL, DS; LOMBARDO, LW; DICKINSON, PH; LOESER, AG; DICARLO, J; PARK, CH; KAPITULNIK, A; SPICER, WE								KEY FEATURES IN THE MEASURED BAND-STRUCTURE OF BI2SR2CACU2O8+DELTA - FLAT BANDS AT E(F) AND FERMI-SURFACE NESTING								PHYSICAL REVIEW LETTERS				71	17			2781	2784		10.1103/PhysRevLett.71.2781			OCT 25 1993	1993										511							WOS:A1993MD94700026		
J	Ling, Xi; Wang, Han; Huang, Shengxi; Xia, Fengnian; Dresselhaus, Mildred S.								The renaissance of black phosphorus								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				112	15			4523	4530		10.1073/pnas.1416581112			APR 14 2015	2015										507							WOS:000352856800028		
J	Caillat, T; Fleurial, JP; Borshchevsky, A								Preparation and thermoelectric properties of semiconducting Zn4Sb3								JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS				58	7			1119	1125		10.1016/S0022-3697(96)00228-4			JUL 1997	1997										501							WOS:A1997XH96800011		
J	Duan, Xidong; Wang, Chen; Shaw, Jonathan C.; Cheng, Rui; Chen, Yu; Li, Honglai; Wu, Xueping; Tang, Ying; Zhang, Qinling; Pan, Anlian; Jiang, Jianhui; Yu, Ruqing; Huang, Yu; Duan, Xiangfeng								Lateral epitaxial growth of two-dimensional layered semiconductor heterojunctions								NATURE NANOTECHNOLOGY				9	12			1024	1030		10.1038/NNANO.2014.222			DEC 2014	2014										499							WOS:000345963500021		
J	Cheng, Rui; Li, Dehui; Zhou, Hailong; Wang, Chen; Yin, Anxiang; Jiang, Shan; Liu, Yuan; Chen, Yu; Huang, Yu; Duan, Xiangfeng								Electroluminescence and Photocurrent Generation from Atomically Sharp WSe2/MoS2 Heterojunction p-n Diodes								NANO LETTERS				14	10			5590	5597		10.1021/nl502075n			OCT 2014	2014										494							WOS:000343016400017		
J	Caillat, T; Borshchevsky, A; Fleurial, JP								Properties of single crystalline semiconducting CoSb3								JOURNAL OF APPLIED PHYSICS				80	8			4442	4449		10.1063/1.363405			OCT 15 1996	1996										491							WOS:A1996VM27200031		
J	Witczak-Krempa, William; Chen, Gang; Kim, Yong Baek; Balents, Leon								Correlated Quantum Phenomena in the Strong Spin-Orbit Regime								Annual Review of Condensed Matter Physics				5				57	82		10.1146/annurev-conmatphys-020911-125138			2014	2014										485							WOS:000337270800004		
J	Dubi, Yonatan; Di Ventra, Massimiliano								Colloquium: Heat flow and thermoelectricity in atomic and molecular junctions								REVIEWS OF MODERN PHYSICS				83	1			131	155		10.1103/RevModPhys.83.131			MAR 29 2011	2011										481							WOS:000288902100001		
