Article Group for:  Chandrasekhar, S
Timespan=All years. Indexes=SCI-EXPANDED, ESCI, A&HCI, SSCI, CPCI-SSH, CPCI-S.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"SOLUTIONS OF 2 PROBLEMS IN THEORY OF GRAVITATIONAL RADIATION","CHANDRASEKHAR, S","","","","PHYSICAL REVIEW LETTERS","1970","1970","24","11","","","","611","+","","10.1103/PhysRevLett.24.611","","","312","6.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","2","2","2","1","3","3","3","0","1","0","4","8","3","4","3","2","9","3","3","7","1","3","2","8","3","6","16","9","11","12","12","10","9","6","12","5","11","13","8","8","12","6","14","12","13","13","6"
"POST-NEWTONIAN EQUATIONS OF HYDRODYNAMICS IN GENERAL RELATIVITY","CHANDRASEKHAR, S","","","","ASTROPHYSICAL JOURNAL","1965","1965","142","4","","","","1488","+","","10.1086/148432","","","289","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","8","2","11","8","17","7","10","7","7","9","4","4","6","5","6","6","6","4","7","1","4","2","1","4","3","5","2","6","1","4","7","7","5","5","4","4","2","2","7","6","3","3","3","1","6","8","5","9","13","5","3","8","3"
"Catabolic effects of continuous human PTH (1-38) in vivo is associated with sustained stimulation of RANKL and inhibition of osteoprotegerin and gene-associated bone formation","Ma, YFL; Cain, RL; Halladay, DL; Yang, XH; Zeng, QQ; Miles, RR; Chandrasekhar, S; Martin, TJ; Onyia, JE","","","","ENDOCRINOLOGY","SEP 2001","2001","142","9","","","","4047","4054","","10.1210/en.142.9.4047","","","280","14.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","11","17","22","17","13","20","16","21","10","17","22","12","13","16","19","16","5"
"Some remarks on the negative hydrogen ion and its absorption coefficient","Chandrasekhar, S","","","","ASTROPHYSICAL JOURNAL","SEP 1944","1944","100","2","","","","176","180","","10.1086/144654","","","275","3.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","2","0","0","1","4","1","4","2","4","6","6","3","0","3","0","4","3","5","2","4","8","2","1","2","2","4","2","1","5","4","7","5","6","9","6","4","6","5","2","1","5","4","8","5","6","8","4","2","4","4","4","10","4","4","2","7","1","3","5","6","6","2","4","7","3","4","1","8","4","1"
"Poly(ethylene glycol) (PEG) as a reusable solvent medium for organic synthesis. Application in the Heck reaction","Chandrasekhar, S; Narsihmulu, C; Sultana, SS; Reddy, NR","","","","ORGANIC LETTERS","DEC 12 2002","2002","4","25","","","","4399","4401","","10.1021/ol0266976","","","267","14.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","17","26","18","14","19","18","23","25","10","15","18","12","14","12","9"
"MICRODETERMINATION OF PROTEOGLYCANS AND GLYCOSAMINOGLYCANS IN THE PRESENCE OF GUANIDINE-HYDROCHLORIDE","CHANDRASEKHAR, S; ESTERMAN, MA; HOFFMAN, HA","","","","ANALYTICAL BIOCHEMISTRY","FEB 15 1987","1987","161","1","","","","103","108","","10.1016/0003-2697(87)90658-0","","","242","7.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","5","2","3","8","8","4","11","13","11","7","9","8","13","13","10","11","12","10","10","8","5","5","13","5","6","4","4","8","4","6"
"ON THE CONTINUOUS ABSORPTION COEFFICIENT OF THE NEGATIVE HYDROGEN ION","CHANDRASEKHAR, S","","","","ASTROPHYSICAL JOURNAL","1945","1945","102","2","","","","223","231","","10.1086/144755","","","237","3.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","3","2","4","3","3","2","4","3","3","8","6","2","8","4","2","3","4","6","6","10","5","9","9","9","5","8","4","5","9","4","4","7","2","2","0","2","4","2","0","1","2","0","2","1","2","2","2","0","2","1","0","1","0","0","2","1","3","1","4","3","3","2","2","0","1","3","3","5","2","0","4","0"
"SOLUTION OF DIRACS EQUATION IN KERR GEOMETRY","CHANDRASEKHAR, S","","","","PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES","1976","1976","349","1659","","","","571","575","","10.1098/rspa.1976.0090","","","234","5.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","4","7","2","4","3","2","8","5","1","6","3","2","4","3","7","3","3","5","5","0","2","5","8","6","3","5","10","4","5","11","7","14","3","4","3","9","5","11","5","11","14","2"
"ON FORCE-FREE MAGNETIC FIELDS","CHANDRASEKHAR, S","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","1956","1956","42","1","","","","1","5","","10.1073/pnas.42.1.1","","","217","3.39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","4","1","3","0","4","0","3","1","2","1","5","6","3","3","3","6","2","0","2","1","1","2","2","4","9","4","6","6","5","1","4","1","4","2","5","0","7","3","2","2","3","2","6","7","2","0","1","4","0","3","4","3","3","6","4","6","5","4","6","5","2","3"
"DYNAMICAL INSTABILITY OF GASEOUS MASSES APPROACHING SCHWARZSCHILD LIMIT IN GENERAL RELATIVITY","CHANDRASEKHAR, S","","","","PHYSICAL REVIEW LETTERS","1964","1964","12","4","","","","114","&","","10.1103/PhysRevLett.12.114","","","210","3.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","7","4","4","2","5","4","3","2","1","4","2","2","1","1","3","1","0","1","5","4","1","0","4","7","2","5","1","1","1","2","3","1","1","3","4","5","5","2","3","3","1","5","0","4","4","6","3","3","2","10","4","13","10","9"
"Three component coupling catalyzed by TaCl5-SiO2: synthesis of alpha-amino phosphonates","Chandrasekhar, S; Prakash, SJ; Jagadeshwar, V; Narsihmulu, C","","","","TETRAHEDRON LETTERS","AUG 6 2001","2001","42","32","","","","5561","5563","","10.1016/S0040-4039(01)01053-X","","","209","11.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","6","9","11","14","18","19","17","19","16","11","13","10","10","11","12","4"
"Phase-conjugated twin waves for communication beyond the Kerr nonlinearity limit","Liu, Xiang; Chraplyvy, A. R.; Winzer, P. J.; Tkach, R. W.; Chandrasekhar, S.","","","","NATURE PHOTONICS","JUL 2013","2013","7","7","","","","560","568","","10.1038/NPHOTON.2013.109","","","205","29.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","39","39","37","44","29","12"
"21/2-POST-NEWTONIAN EQUATIONS OF HYDRODYNAMICS AND RADIATION REACTION IN GENERAL RELATIVITY","CHANDRASEKHAR, S; ESPOSITO, FP","","","","ASTROPHYSICAL JOURNAL","1970","1970","160","1","","","","153","+","","10.1086/150414","","","180","3.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","2","4","6","9","7","6","1","2","9","9","9","10","7","4","4","3","2","2","4","6","0","2","1","1","3","6","1","2","3","2","3","1","2","4","3","1","2","0","1","4","1","5","3","0","4","4","4","3"
"THE STABILITY OF THE PINCH","CHANDRASEKHAR, S; KAUFMAN, AN; WATSON, KM","","","","PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL AND PHYSICAL SCIENCES","1958","1958","245","1243","","","","435","455","","10.1098/rspa.1958.0094","","","172","2.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","7","7","3","0","0","1","0","3","2","2","3","0","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","2","2","1","2","3","2","1","4","1","1","0","6","7","4","2","2","2","3","3","4","6","8","5","10","5","3","4","8","6","5","5","0"
"Acylation of alcohols with acetic anhydride catalyzed by TaCl5: Some implications in kinetic resolution","Chandrasekhar, S; Ramachander, T; Takhi, M","","","","TETRAHEDRON LETTERS","MAY 14 1998","1998","39","20","","","","3263","3266","","10.1016/S0040-4039(98)00465-1","","","169","7.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","10","7","15","16","14","13","9","9","11","7","10","7","7","8","5","2","4","3","1"
"GENERAL VARIATIONAL PRINCIPLE GOVERNING RADIAL + NON-RADIAL OSCILLATIONS OF GASEOUS MASSES","CHANDRASEKHAR, S","","","","ASTROPHYSICAL JOURNAL","1964","1964","139","2","","","","664","&","","10.1086/147792","","","164","2.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","5","11","6","3","5","3","4","5","6","2","4","5","3","3","5","4","1","1","1","0","3","4","0","1","0","3","2","1","7","1","2","1","0","0","2","2","3","3","3","1","3","3","5","2","4","2","1","3","3","2","3","4","2","1"
"THE INSTABILITY OF A LAYER OF FLUID HEATED BELOW AND SUBJECT TO CORIOLIS FORCES","CHANDRASEKHAR, S","","","","PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL AND PHYSICAL SCIENCES","1953","1953","217","1130","","","","306","327","","10.1098/rspa.1953.0065","","","162","2.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6","3","7","2","9","2","1","1","2","1","0","5","2","2","5","3","3","1","2","3","1","0","0","1","1","2","1","2","3","2","1","1","0","1","2","1","3","6","6","0","1","6","3","9","1","1","1","2","1","1","0","1","1","1","4","3","1","2","5","3","4","3","3","1","3"
"ON THE INTEGRAL EQUATION GOVERNING THE DISTRIBUTION OF THE TRUE AND THE APPARENT ROTATIONAL VELOCITIES OF STARS","CHANDRASEKHAR, S; MUNCH, G","","","","ASTROPHYSICAL JOURNAL","1950","1950","111","1","","","","142","156","","10.1086/145245","","","160","2.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","3","0","0","1","0","1","0","0","0","0","2","3","3","3","0","0","1","2","1","3","2","0","2","3","1","2","1","7","2","2","2","0","6","0","2","0","1","1","5","4","4","2","3","3","3","1","6","2","3","5","5","5","1","3","4","4","9","3","3","4","3","4","3","3","2"
"ON CROSSING THE CAUCHY HORIZON OF A REISSNER-NORDSTROM BLACK-HOLE","CHANDRASEKHAR, S; HARTLE, JB","","","","PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES","1982","1982","384","1787","","","","301","315","","10.1098/rspa.1982.0160","","","153","4.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","4","6","4","5","6","7","9","8","5","6","6","5","1","3","3","11","3","8","0","4","2","5","5","5","3","2","2","3","7","5","3","3"
"ON THE CONTINUOUS ABSORPTION COEFFICIENT OF THE NEGATIVE HYDROGEN ION .3.","CHANDRASEKHAR, S; BREEN, FH","","","","ASTROPHYSICAL JOURNAL","1946","1946","104","3","","","","430","445","","10.1086/144874","","","153","2.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","9","3","2","3","1","2","5","3","4","8","7","9","2","2","8","10","7","6","1","2","2","2","1","3","1","3","1","1","1","0","2","2","0","0","0","0","0","0","1","1","0","2","1","0","0","2","2","1","0","0","1","2","0","1","0","1","0","0","2","3","2","0","0","4","1","0","2","2","2","1"
"AXISYMMETRIC MAGNETIC FIELDS AND FLUID MOTIONS","CHANDRASEKHAR, S","","","","ASTROPHYSICAL JOURNAL","1956","1956","124","1","","","","232","243","","10.1086/146217","","","152","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9","2","1","2","0","1","0","1","1","1","3","7","3","2","2","2","5","4","0","1","2","2","0","3","2","3","0","1","6","1","1","2","1","1","2","2","2","3","4","2","5","2","5","2","0","2","2","2","3","0","5","5","4","2","4","2","0","3","2","4","1","1"
"ON THE INHIBITION OF CONVECTION BY A MAGNETIC FIELD","CHANDRASEKHAR, S","","","","PHILOSOPHICAL MAGAZINE","1952","1952","43","340","","","","501","532","","","","","149","2.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","5","4","6","6","6","4","4","3","1","1","2","4","2","1","1","1","2","5","1","1","2","2","0","2","0","0","1","3","0","3","2","1","2","2","4","3","2","0","0","0","2","1","1","2","2","3","0","2","5","1","0","1","6","2","2","0","1","3","3","4","1","0","4","0","4"
"The statistics of the gravitatonal field arising from a random distribution of stars I. The speed of fluctuations","Chandrasekhar, S; Von Neumann, J","","","","ASTROPHYSICAL JOURNAL","MAY 1942","1942","95","3","","","","489","531","","10.1086/144420","","","149","1.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","4","0","2","2","0","3","0","2","2","2","1","1","3","2","3","2","1","1","1","3","3","2","4","2","1","0","2","3","5","4","4","3","2","2","0","4","3","1","2","1","6","3","3","1","1","5","2","1","2","5","2","3","8","4","1","7","1","4","1"
"112-Tb/s Space-division multiplexed DWDM transmission with 14-b/s/Hz aggregate spectral efficiency over a 76.8-km seven-core fiber","Zhu, B.; Taunay, T. F.; Fishteyn, M.; Liu, X.; Chandrasekhar, S.; Yan, M. F.; Fini, J. M.; Monberg, E. M.; Dimarcello, F. V.","","","","OPTICS EXPRESS","AUG 15 2011","2011","19","17","","","","16665","16671","","10.1364/OE.19.016665","","","148","16.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","30","24","24","17","21","14","8","6"
