IDENTIFICADORES DE AUTOR: (T-4677-2018)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Realization of a high mobility dual-gated graphene field-effect transistor with Al2O3 dielectric","Kim, Seyoung; Nah, Junghyo; Jo, Insun; Shahrjerdi, Davood; Colombo, Luigi; Yao, Zhen; Tutuc, Emanuel; Banerjee, Sanjay K.","","","","APPLIED PHYSICS LETTERS","FEB 9 2009","2009","94","6","","","","","","062107","10.1063/1.3077021","","","596","54.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","35","58","68","75","66","87","74","75","38","12","0"
"The effect of chemical residues on the physical and electrical properties of chemical vapor deposited graphene transferred to SiO2","Pirkle, A.; Chan, J.; Venugopal, A.; Hinojos, D.; Magnuson, C. W.; McDonnell, S.; Colombo, L.; Vogel, E. M.; Ruoff, R. S.; Wallace, R. M.","","","","APPLIED PHYSICS LETTERS","SEP 19 2011","2011","99","12","","","","","","122108","10.1063/1.3643444","","","580","64.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","66","74","85","97","92","77","58","0"
"Production and processing of graphene and 2d crystals","Bonaccorso, Francesco; Lombardo, Antonio; Hasan, Tawfique; Sun, Zhipei; Colombo, Luigi; Ferrari, Andrea C.","","","","MATERIALS TODAY","DEC 2012","2012","15","12","","","","564","589","","10.1016/S1369-7021(13)70014-2","","","490","61.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","69","67","89","93","80","58","0"
"Band alignment of two-dimensional transition metal dichalcogenides: Application in tunnel field effect transistors","Gong, Cheng; Zhang, Hengji; Wang, Weihua; Colombo, Luigi; Wallace, Robert M.; Cho, Kyeongjae","","","","APPLIED PHYSICS LETTERS","JUL 29 2013","2013","103","5","","","","","","053513","10.1063/1.4817409","","","366","52.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","20","44","53","86","109","52","0"
"Application of HfSiON as a gate dielectric material","Visokay, MR; Chambers, JJ; Rotondaro, ALP; Shanware, A; Colombo, L","","","","APPLIED PHYSICS LETTERS","APR 29 2002","2002","80","17","","","","3183","3185","","10.1063/1.1476397","","","346","19.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","21","43","37","56","30","28","30","22","20","14","8","10","8","4","4","3","1","0"
"The Unusual Mechanism of Partial Fermi Level Pinning at Metal-MoS2 Interfaces","Gong, Cheng; Colombo, Luigi; Wallace, Robert M.; Cho, Kyeongjae","","","","NANO LETTERS","APR 2014","2014","14","4","","","","1714","1720","","10.1021/nl403465v","","","310","51.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","40","69","60","74","55","0"
"Contact resistance in few and multilayer graphene devices","Venugopal, A.; Colombo, L.; Vogel, E. M.","","","","APPLIED PHYSICS LETTERS","JAN 4 2010","2010","96","1","","","","","","013512","10.1063/1.3290248","","","207","20.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","22","27","35","28","21","24","19","17","5","0"
"Toward the Controlled Synthesis of Hexagonal Boron Nitride Films","Ismach, Ariel; Chou, Harry; Ferrer, Domingo A.; Wu, Yaping; McDonnell, Stephen; Floresca, Herman C.; Covacevich, Alan; Pope, Cody; Piner, Richard; Kim, Moon J.; Wallace, Robert M.; Colombo, Luigi; Ruoff, Rodney S.","","","","ACS NANO","JUL 2012","2012","6","7","","","","6378","6385","","10.1021/nn301940k","","","161","20.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","21","21","29","28","30","17","0"
"Impurities and Electronic Property Variations of Natural MoS2 Crystal Surfaces","Addou, Rafik; McDonnell, Stephen; Barrera, Diego; Guo, Zaibing; Azcatl, Angelica; Wang, Jian; Zhu, Hui; Hinkle, Christopher L.; Quevedo-Lopez, Manuel; Alshareef, Husam N.; Colombo, Luigi; Hsu, Julia W. P.; Wallace, Robert M.","","","","ACS NANO","SEP 2015","2015","9","9","","","","9124","9133","","10.1021/acsnano.5b03309","","","138","27.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","37","46","31","22","0"
"Reducing Extrinsic Performance-Limiting Factors in Graphene Grown by Chemical Vapor Deposition","Chan, Jack; Venugopal, Archana; Pirkle, Adam; McDonnell, Stephen; Hinojos, David; Magnuson, Carl W.; Ruoff, Rodney S.; Colombo, Luigi; Wallace, Robert M.; Vogel, Eric M.","","","","ACS NANO","APR 2012","2012","6","4","","","","3224","3229","","10.1021/nn300107f","","","136","17.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","23","23","15","26","19","9","14","0"
"Chemical vapour deposition of the oxides of titanium, zirconium and hafnium for use as high-k materials in microelectronic devices. A carbon-free precursor for the synthesis of hafnium dioxide","Smith, RC; Ma, TZ; Hoilien, N; Tsung, LY; Bevan, MJ; Colombo, L; Roberts, J; Campbell, SA; Gladfelter, WL","","","","ADVANCED MATERIALS FOR OPTICS AND ELECTRONICS","MAY-OCT 2000","2000","10","3-5","","","","105","114","","10.1002/1099-0712(200005/10)10:3/5<105::AID-AMO402>3.3.CO;2-A","","","136","6.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","22","14","11","12","8","7","9","9","3","2","2","3","2","4","4","1","1","0"
"Oxygen-activated growth and bandgap tunability of large single-crystal bilayer graphene","Hao, Yufeng; Wang, Lei; Liu, Yuanyue; Chen, Hua; Wang, Xiaohan; Tan, Cheng; Nie, Shu; Suk, Ji Won; Jiang, Tengfei; Liang, Tengfei; Xiao, Junfeng; Ye, Wenjing; Dean, Cory R.; Yakobson, Boris I.; McCarty, Kevin F.; Kim, Philip; Hone, James; Colombo, Luigi; Ruoff, Rodney S.","","","","NATURE NANOTECHNOLOGY","MAY 2016","2016","11","5","","","","426","431","","10.1038/nnano.2015.322","","","133","33.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","52","32","29","0"
"Surface Defects on Natural MoS2","Addou, Rafik; Colombo, Luigi; Wallace, Robert M.","","","","ACS APPLIED MATERIALS & INTERFACES","JUN 10 2015","2015","7","22","","","","11921","11929","","10.1021/acsami.5b01778","","","130","26.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","27","35","42","24","0"
"Synthesis of Graphene Films on Copper Foils by Chemical Vapor Deposition","Li, Xuesong; Colombo, Luigi; Ruoff, Rodney S.","","","","ADVANCED MATERIALS","AUG 3 2016","2016","28","29","","","SI","6247","6252","","10.1002/adma.201504760","","","105","26.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","39","40","25","0"
"Atomic Layer Deposition of Dielectrics on Graphene Using Reversibly Physisorbed Ozone","Jandhyala, Srikar; Mordi, Greg; Lee, Bongki; Lee, Geunsik; Floresca, Carlo; Cha, Pil-Ryung; Ahn, Jinho; Wallace, Robert M.; Chabal, Yves J.; Kim, Moon J.; Colombo, Luigi; Cho, Kyeongjae; Kim, Jiyoung","","","","ACS NANO","MAR 2012","2012","6","3","","","","2722","2730","","10.1021/nn300167t","","","92","11.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","24","10","14","15","6","3","0"
"Effective mobility of single-layer graphene transistors as a function of channel dimensions","Venugopal, Archana; Chan, Jack; Li, Xuesong; Magnuson, Carl W.; Kirk, Wiley P.; Colombo, Luigi; Ruoff, Rodney S.; Vogel, Eric M.","","","","JOURNAL OF APPLIED PHYSICS","MAY 15 2011","2011","109","10","","","","","","104511","10.1063/1.3592338","","","88","9.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","14","13","9","20","9","4","9","0"
"Characteristics of high-k Al2O3 dielectric using ozone-based atomic layer deposition for dual-gated graphene devices","Lee, B.; Mordi, G.; Kim, M. J.; Chabal, Y. J.; Vogel, E. M.; Wallace, R. M.; Cho, K. J.; Colombo, L.; Kim, J.","","","","APPLIED PHYSICS LETTERS","JUL 26 2010","2010","97","4","","","","","","043107","10.1063/1.3467454","","","86","8.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","10","18","16","9","8","9","8","3","0"
"HfSe2 Thin Films: 2D Transition Metal Dichalcogenides Grown by Molecular Beam Epitaxy","Yue, Ruoyu; Barton, Adam T.; Zhu, Hui; Azcatl, Angelica; Pena, Luis F.; Wang, Jian; Peng, Xin; Lu, Ning; Cheng, Lanxia; Addou, Rafik; McDonnell, Stephen; Colombo, Luigi; Hsu, Julia W. P.; Kim, Jiyoung; Kim, Moon J.; Wallace, Robert M.; Hinkle, Christopher L.","","","","ACS NANO","JAN 2015","2015","9","1","","","","474","480","","10.1021/nn5056496","","","85","17.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","18","21","21","14","0"
